release,release_group,artist_credit,name,barcode,status,packaging,language,script,quality
id-338981,id-698297,id-82891,N,5051099777224,Official,,English,Latin,1
id-368222,id-697446,id-150682,Dwarf Craving An Essence of the First Eight DJ Dwarfs,4046661104424,Official,,English,Latin,1
id-278782,id-74903,id-30965,WFO,75678263026,Official,Jewel Case,English,Latin,1
id-308534,id-561819,id-298885,Mindcrimes,5099751627722,Official,,English,Latin,1
id-174159,id-534841,id-375147,Nāc līdz,,Official,,Latvian,Latin,1
id-898985,id-328595,id-1,Blazin,,Official,,English,Latin,1
id-464247,id-776020,id-572130,Kiss the Stars,,Official,,English,Latin,1
id-3079695,id-2683540,id-3005240,Gunderssongs,,Official,None,English,Latin,1
id-352303,id-198624,id-31471,A Celebration Live,,Official,,English,Latin,1
id-330520,id-666961,id-485505,My Christmas Favorites,,Official,,English,Latin,1
id-746398,id-998428,id-247354,The Chronological Classics Benny Goodman and His Orchestra 1946,3307517137524,Official,Jewel Case,English,Latin,1
id-79181,id-439050,id-1,The April Fools,,Official,,English,Latin,1
id-1184950,id-1183327,id-3395390,Nursery Rhymes,,Official,,English,Latin,1
id-1131354,id-1141382,id-923565,Golden Revolver,,Official,,English,Latin,1
rec-568078-dup-0,id-860614,id-634481,Imus Avernis,,Official,,Multiple languages,Latin,1
rec-568078-dup-1,id-860614,id-634481,Imis Avwrnis,,Official,,Multiple languages,Latin,1
id-1919945,id-1770088,id-3005186,Peter and the Wolf,,Official,Book,English,Latin,1
id-951109,id-370814,id-216007,Hooked on Swing,78635434316,Official,CardboardPaper Sleeve,English,Latin,1
id-701121,id-963480,id-721700,The First Men in the Moon,,Official,Jewel Case,English,Latin,1
id-344418,id-678227,id-496193,Culture Industry,837101431460,Official,,English,Latin,1
rec-935073-dup-1,id-188039,id-1,Luister fehruari 2003,,Promotion,,,Latin,1
rec-935073-dup-0,id-188039,id-1,Luister februan 2003,,Promotion,,,Latin,1
id-423169,id-742406,id-440851,Šamorínske verše  Modroblues,,Official,,Slovak,Latin,1
id-864459,id-167036,id-119584,Record X,,Official,,English,Latin,1
id-951107,id-287516,id-96958,The Best Of,,,,,Latin,1
id-1061881,id-1084728,id-1174721,Irelands Best Tin Whistle Tunes Volume 1,,Official,Jewel Case,English,Latin,1
id-565381,id-858629,id-595981,Metal Future,,Official,,English,Latin,1
id-679711,id-947297,id-23874,恋華大乱,4988013332829,Official,,Japanese,Japanese,1
id-1019827,id-704273,id-294468,Petit Fours,,Official,,Japanese,Japanese,1
id-329788,id-666371,id-466224,Tangos Pa Bailar,605457177925,Official,,Spanish,Latin,1
id-1237039,id-1226238,id-1103942,Nihilistic Misanthropy  Force Fed Life,,Official,,English,Latin,1
id-2170658,id-1967334,id-399622,Pheromone,4571177420046,Official,None,English,Latin,1
id-2841650,id-2495162,id-2822231,Herzblut,9783844907421,Official,None,German,Latin,1
id-261141,id-609081,id-245283,Fujiyama Mama,,Official,,English,Latin,1
id-244596,id-139962,id-3648,Charade  Experiment in Terror,743217271428,Official,,English,Latin,1
id-1235647,id-1225081,id-70356,Niin paljon kuuluu rakkauteen,,Official,,Finnish,Latin,1
id-375336,id-114890,id-46624,The All European Hero,7393312007113,Official,,English,Latin,1
id-540674,id-414245,id-71452,100 Chansons dor,724357126922,Official,,French,Latin,1
rec-466966-dup-0,id-778293,id-1311327,Liedet,,Official,,German,Latin,1
id-2921886,id-2556461,id-67117,Month of Madness Vol 7,,Official,,English,Latin,1
id-907959,id-139208,id-191,Prism,,Bootleg,,English,Latin,1
id-1212927,id-1206120,id-1072166,Rêves doux rêves fous,,Official,Jewel Case,French,Latin,1
id-76527,id-434865,id-3942,Empty the Ocean the music of Calvary Fellowship,,Official,,English,Latin,1
id-1271678,id-746736,id-1144122,Eros versus Thanatos  UG,,Official,CardboardPaper Sleeve,Spanish,Latin,1
id-1212690,id-1205934,id-1026249,Apeshit A Mixtape Tribute to The Gorillaz,,Bootleg,None,English,Latin,1
id-1196775,id-1192942,id-1048257,We Eat Industry Beats Vol 1,,Official,,English,Latin,1
id-54457,id-391849,id-275556,la grande roue,,Official,,French,Latin,1
id-1087859,id-1105785,id-179793,Close Encounter,,Official,,English,Latin,1
id-1009329,id-119063,id-41741,Sweet Mistakes,755532101922,Official,Jewel Case,English,Latin,1
id-914178,id-238945,id-171495,of Dreams and Magic,,Official,,,Latin,1
id-793611,id-1036229,id-360482,俺の妹がこんなに可愛いわけがない オリジナルサウンドトラック,,Official,,Japanese,Japanese,1
id-649663,id-923297,id-685180,Dots And Lines,886975748525,Official,,English,Latin,1
id-561714,id-421969,id-128608,Here We Go With,,Official,,English,Latin,1
id-1259980,id-1244723,id-1,Mega Dance 1999 Volume 2,5099749404021,Official,Jewel Case,English,Latin,1
id-1615976,id-1532845,id-1488651,Business Affairs,884501567749,Official,Jewel Case,English,,1
id-1006504,id-614468,id-54,The Triple Platinum EP,,Bootleg,,English,Latin,1
id-1373515,id-1334723,id-328220,Blind to the Truth,,Official,CardboardPaper Sleeve,English,Latin,1
id-1178206,id-1178072,id-1,Kontor Top of the Clubs Volume 55,4250117618506,Official,Digipak,English,Latin,1
id-1215075,id-865892,id-1074887,The Stokes Field Guide to Bird Songs Western Region,9781607887638,Official,,,Latin,1
id-600930,id-885482,id-48979,Electric Suzy,,Official,CardboardPaper Sleeve,English,Latin,1
id-142106,id-510366,id-183687,Divided by Lightning,,Official,,English,Latin,1
id-581001,id-585086,id-60661,MK II,7898181123686,Official,,English,Latin,1
id-445735,id-717814,id-62438,The Hollow of Morning,634457501621,Official,,English,Latin,1
id-502565,id-808354,id-32941,Walking With Strangers,80686300120,Official,Jewel Case,English,Latin,1
id-886374,id-120135,id-1,Radioactive Waste Alternative Press Sampler,,Promotion,CardboardPaper Sleeve,English,Latin,1
id-2484888,id-2215841,id-2484968,Barn Dance,666449774027,Official,Gatefold Cover,English,Latin,1
id-2171412,id-1968377,id-2213780,Pillars of Eternity II Deadfire Original Soundtrack,,Official,None,English,Latin,1
id-3352141,id-2895348,id-853346,American Vista,700261366661,Official,None,English,Latin,1
id-1336728,id-1305459,id-1222230,Or Is He,,Official,Jewel Case,English,Latin,1
id-880214,id-14751,id-7834,Up,721616018820,Official,,English,Latin,1
id-907741,id-575615,id-404126,The Man Who Lives for Love,634457207820,Official,,English,Latin,1
id-255839,id-13365,id-4991,and No One Else Wanted to Play,20282000925,Official,Jewel Case,English,Latin,1
id-2993592,id-2614796,id-1422610,Start Again EP,5000732000717,Official,Digibook,English,Latin,1
id-996067,id-577267,id-325744,Attention,,Official,,English,Latin,1
id-220417,id-448498,id-376676,Our Very Best Christmas,,Official,,English,Latin,1
rec-1232137-dup-0,id-1222141,id-1,Closet Full of Clotnes,,Official,,English,Latin,1
rec-1232137-dup-1,id-1222141,id-1,Closet Full of Cl0thes,,Official,,English,Latin,1
id-1108471,id-1122312,id-908693,Odyssé,,Official,Jewel Case,Swedish,Latin,1
rec-85268-dup-0,id-448196,id-12333,Liue,602498692455,Official,Jewel Case,German,Latin,1
id-429040,id-747282,id-58141,Lorca,,Official,,Spanish,Latin,1
id-358180,id-496941,id-346340,Weiß der Teufel,4035177120776,Official,Jewel Case,German,Latin,1
id-1005142,id-618251,id-391902,Music Library,,,,English,Latin,1
id-445333,id-760787,id-1,Canciones de cuna y de rabia Homenaje a 091,,Official,,Spanish,Latin,1
id-809649,id-1049052,id-790727,Turn It On,,Official,,English,Latin,1
id-2836324,id-2491023,id-1,Classicos Eternos Vol1,,Promotion,CardboardPaper Sleeve,,,1
id-1254131,id-1240120,id-1125717,Мачете,,Official,None,Russian,Cyrillic,1
id-223014,id-420883,id-267212,So Hot Right Now,,Official,,English,Latin,1
id-58422,id-400431,id-1,Hammering the Gates of Soul,9120014350395,Official,,English,Latin,1
id-864636,id-643856,id-247389,Vengeance EP,,Official,,English,Latin,1
rec-1299633-dup-0,id-1276359,id-1178318,I Married a Monster from Outwr Space  The Atomic City,857252002210,Official,Jewel Case,English,Latin,1
rec-1299633-dup-1,id-1276359,id-1178318,I Married a Monster from Ovter Space  The Atomic City,857252002210,Official,Jewel Case,English,Latin,1
id-3456521,id-2976937,id-3303554,LACK 020,,Official,None,English,Latin,1
id-1430636,id-1379326,id-1135,Unsurpassed Masters Vol 7 1964,,Bootleg,,English,Latin,1
id-987696,id-477180,id-1,Ghana Popular Music 19311957,,,,,Latin,1
id-2248625,id-2029811,id-3214141,Chura,3521383441367,Official,None,Arabic,Latin,1
id-428608,id-746897,id-69475,Sehnsucht Die Balladen 19841999,724349775626,Official,Jewel Case,German,Latin,1
id-1428402,id-1377511,id-5040,19920424 The Event Brighton UK,,Bootleg,,English,Latin,1
rec-514571-dup-0,id-818052,id-1,The Rock n Roil Era 1962,,Official,,English,Latin,1
id-1148703,id-1155186,id-972994,Greed of Man,,Official,Jewel Case,English,Latin,1
rec-1225804-dup-0,id-1216838,id-836854,This Cage Has No B0ttom,,Official,None,English,Latin,1
id-713618,id-308097,id-1,A Christmas Celtic Sojourn,,Official,,Multiple languages,Latin,1
id-1069127,id-1090396,id-73841,De allergrootste successen van Heintje,8712705032652,Official,,Dutch,Latin,1
id-1143639,id-1151247,id-966791,Angel Eyes,,Official,,English,Latin,1
id-172257,id-127785,id-93850,Günebakan  Dünyanın Kapıları,,Official,,Turkish,Latin,1
rec-2832716-dup-0,id-1721647,id-1665840,Chasing the Speec of Light,,Official,,English,,1
id-2419158,id-2165222,id-1,Classic Pop The Ultimate Collection,4050538371413,Official,,English,Latin,1
id-1281208,id-1261813,id-1155328,Satakieli,6420114012708,Official,Jewel Case,Finnish,Latin,1
id-2644537,id-2339646,id-2652525,Unforgettable Melodies,,Official,,,,1
id-690675,id-955506,id-816227,Guitar Fusion,,Official,,English,Latin,1
id-1266658,id-143294,id-67425,Ill Gotten Gains,,Official,,English,Latin,1
id-1210793,id-1204316,id-1,New Orleans Revival 19401954,,,,English,Latin,1
id-37367,id-261357,id-156,Room Service,602498682456,Official,Jewel Case,English,Latin,1
id-1254551,id-1240484,id-1126159,Dove il bambino tocce il fondo,,Official,,Spanish,Latin,1
id-1967674,id-1807171,id-2001420,Der Abschiedsstein Das Geheimnis der Großen Schwerter 2,9783867179782,Official,,German,Latin,1
id-1308985,id-1217567,id-1090211,Fallen,4582295998447,Official,Digipak,English,Latin,1
id-608445,id-891651,id-352920,Summit,634479077906,Official,,English,Latin,1
id-134912,id-172026,id-61551,Postpartum,724384131425,Official,Jewel Case,French,Latin,1
id-1433214,id-1381407,id-968953,Crow,,Official,,English,Latin,1
id-2090865,id-1904514,id-9298,Original Album Classics,888837331425,Official,,English,Latin,1
id-1945516,id-1790277,id-111875,Memories Complete Album Collection,602557257823,Official,Super Jewel Box,English,Latin,1
id-74876,id-160868,id-63782,Another morning Another pillows,4988003279073,Official,Jewel Case,English,Latin,1
id-242168,id-593725,id-861705,Venus,,Official,Jewel Case,English,Latin,1
id-894698,id-171389,id-129490,Live at the Performance Center,4030433048320,Official,,English,Latin,1
id-1069543,id-1030741,id-70573,Dawny Darko,4250250402222,Official,Digipak,,Latin,1
id-988749,id-37697,id-1,The Best of Swing 1998,,Official,,English,Latin,1
id-3579974,id-3071582,id-3151190,Bridge of Spirits,,Official,None,English,Latin,1
id-301319,id-641874,id-462569,Combustible 07,,Official,,English,Latin,1
id-560387,id-854831,id-629949,Άγια Βραδιά,5202846411728,Official,,Greek,Greek,1
id-694717,id-958535,id-1,Promos 5 Kidz Stuff,,Official,,English,Latin,1
id-589564,id-877225,id-466339,We Are the Dead Vampires,,Official,,English,Latin,1
id-836769,id-1068504,id-220530,Overall,666017237527,Official,,English,Latin,1
id-1239303,id-1227967,id-1,Die schönsten Bläserkonzerte  The Most Beautiful Wind Concertos,4006408450047,Official,CardboardPaper Sleeve,,Latin,0
id-715622,id-974559,id-730562,You ARE Special,,Official,,English,Latin,1
rec-903128-dup-0,rec-243284-dup-0,id-147952,Enjoy Youtself,,Official,,,Latin,1
rec-619144-dup-0,id-899930,id-445878,聖剣の刀鍛冶 音楽集,,Official,,Japanese,Japanese,1
id-119906,id-491955,id-1,I Duel Sioux and the Ale of Saturn,,Official,,English,Latin,1
id-2641126,id-2336871,id-1309777,Eine Scheinwelt namens Realität,,Official,Digipak,German,,1
id-836767,id-1065872,id-803047,Schematic,700261297316,Official,,English,Latin,1
id-2641657,id-2337301,id-2578700,How To Break A Fall,,Official,None,English,Latin,1
id-917936,id-593951,id-390837,Merry Bits of Timber,,Official,,English,Latin,1
rec-913450-dup-0,rec-236272-dup-0,id-135849,Treasute,,Official,,English,Latin,1
id-537221,id-736175,id-115891,Dense Music,731453312425,Official,,English,Latin,1
id-871005,id-8559,id-4636,Cup Of Tea,600238001826,Official,,English,Latin,1
rec-1136815-dup-0,id-1145776,id-958795,Cartokas Band 2003,,Official,,Portuguese,Latin,1
id-176377,id-101096,id-1,Futurescope 10 disc 1,,Official,,English,Latin,1
id-2365371,id-2121503,id-2379733,The Film Music of William Perry Life on the Mississippi,,Official,,English,Latin,1
id-663321,id-934374,id-218240,Tårnet,,Official,,English,Latin,1
id-555101,id-850843,id-432495,חתונה לבנה,7290003300785,Official,,Hebrew,Hebrew,1
id-364160,id-273082,id-81933,One Two,732115003927,Official,,English,Latin,1
id-547800,id-844990,id-1151503,The Complete Music for Solo Piano Volume 38 Les Préludes  Concert Études  Episodes from Lenaus Faust,34571170152,Official,,Multiple languages,Latin,1
id-1037457,id-824356,id-609056,Orfeón Universitario y El Cuarteto,,Official,,Spanish,Latin,1
id-358748,id-595351,id-36815,Out of the Woods,94638390114,Official,CardboardPaper Sleeve,English,Latin,1
id-205995,id-560743,id-347594,G,,Official,,Finnish,Latin,1
id-372233,id-81628,id-1874,Learning English Lesson 1,652450199126,Official,,English,Latin,1
id-1269217,id-1217763,id-197001,Carry On,,Official,None,English,Latin,1
id-761545,id-1010997,id-199209,Se Deus vier que venha armado,7891591008420,Official,,Portuguese,Latin,1
id-1185387,id-1183711,id-1031164,Images,820656110423,Official,,English,Latin,1
id-197110,id-156444,id-49648,April Moon,82839703628,Official,Jewel Case,English,Latin,1
id-1176166,id-1176462,id-934614,Last to Speak,,Official,None,English,Latin,1
rec-874993-dup-0,id-821813,id-607102,PERFECT,,Official,,Korean,Korean,1
id-479464,id-788805,id-290640,Scheiße nicht schon wieder Bernstein,,Official,,German,Latin,1
id-791725,id-1034709,id-189421,When Liberty Smiles,7898272634541,Official,,English,Latin,1
rec-843490-dup-0,id-916704,id-679831,Mundharm0nika spielen – mein schönstes Hobby,,Official,,German,Latin,1
id-531661,id-831677,id-175299,Beautiful Melodies of Our Time,,Official,,English,Latin,1
id-732294,id-986912,id-1,Eldbegängelse,,Official,,Swedish,Latin,1
id-916996,id-403583,id-299405,Bill  Teds Excellent Musical,,Official,,English,Latin,1
id-2837588,id-2101442,id-2225335,Das magische Baumhaus Folge 51 Der König der Mayas,9783867427814,,Jewel Case,,,1
id-43694,id-78174,id-47204,Harem II Time of Rhythm,,Official,,Turkish,Latin,1
id-865005,id-649925,id-7364,Bill  Teds Bogus Journey  Bill  Teds Excellent Adventure,,Bootleg,,English,Latin,1
id-754575,id-1005342,id-1,Rock,,Official,,English,Latin,1
id-904424,id-302110,id-101,Greatest Hits 50 Volume 2,,Official,,English,Latin,1
id-1112320,id-1125444,id-116044,Quechua Music,,Official,Jewel Case,English,Latin,1
id-722599,id-979579,id-440891,Super Funky Porn Disco Party Mix,859701010128,Official,,English,Latin,1
id-151709,id-244742,id-57186,Tha Carter,602498611647,Official,,English,Latin,1
id-344887,id-678578,id-31074,The Honey Wind Blows,,Official,,English,Latin,1
rec-330937-dup-1,id-667333,id-1,Agua Marina Deiuxe,8032956810978,Official,,English,Latin,1
id-226928,id-579518,id-413655,Descargas at Villagegate Live,,Official,,English,Latin,1
id-586122,id-123893,id-1,Urban Kiss 2003,39145204400,Official,Jewel Case,English,Latin,1
id-34324,id-151757,id-7966,The Boy and the Tree,666017038124,Official,Digipak,English,Latin,1
rec-546938-dup-0,id-844311,id-41728,Th'ln Air,5024545555424,Official,,English,Latin,1
id-915945,id-363011,id-152811,DJ Feelgood presents the F111 House Session,,Official,,English,Latin,1
id-434052,id-751387,id-186838,The Wisdom EP,,Official,,English,Latin,1
id-819001,id-1055796,id-795534,Ruffnexx,93624560524,Official,Jewel Case,English,Latin,1
id-20458,id-149793,id-1,Ministry of Sound Hard NRG The Album Volume 2,,Official,,English,Latin,1
id-921665,id-172097,id-1,Hauskaa Joulua,,,,Finnish,Latin,1
id-1286091,id-1265808,id-2309,Once Upon a Night Volume 3,4712765168647,Official,Jewel Case,English,Latin,1
id-470217,id-12722,id-2560,Jérusalem,77774646420,Official,,French,Latin,1
id-550376,id-846960,id-2091,20061202 Rialto Theatre Tuscon AZ,,Official,,Multiple languages,Latin,1
id-472763,id-783245,id-16332,John Mayall,,Official,,English,Latin,1
rec-330937-dup-0,id-667333,id-1,Agua Marina Deluxe,8032956810978,Official,,English,Latin,1
id-763774,id-259434,id-97192,Détournement de son,5099749166110,Official,,French,Latin,1
id-379260,id-706607,id-1,Masters of Brutality Volume 2,3383006621750,Official,Jewel Case,English,Latin,1
id-1236819,id-1226059,id-256922,LŒil extatique,3298490680087,Official,,French,Latin,1
id-1009220,id-95104,id-2417,Robyn is Here,,Official,,English,Latin,1
rec-303470-dup-0,rec-233515-dup-1,id-136311,J8st a Place in the Sun,724381241103,Official,,English,Latin,1
id-1163052,id-1166121,id-1436,Alive  Rockin,,Official,,English,Latin,1
id-174002,id-184021,id-31534,All of Me,241632929,Official,Jewel Case,English,Latin,1
id-1114843,id-1127546,id-878172,Mit K,602527784144,Official,Jewel Case,German,Latin,1
id-583731,id-872455,id-115618,Desperate Living,5060100666693,Official,,English,Latin,1
id-1261172,id-1245663,id-440483,Shakin With the Devil,698458821928,Official,Digipak,English,Latin,1
id-528687,id-829273,id-612447,Heiliger Krieg,,Official,,Multiple languages,Latin,1
id-929690,id-312763,id-219134,Discography,,Official,,Spanish,Latin,1
id-1239571,id-333477,id-51446,The Complete Capitol Studio Recordings of Stan Kenton 194347,,Official,,English,Latin,1
id-1106596,id-1120770,id-1,What a Fine Mess We Made,,Official,,English,Latin,1
id-681708,id-948757,id-705713,Everything Went Wrong,,Official,,English,Latin,1
id-2326314,id-1309377,id-31453,Calling Rastafari,,Official,None,English,Latin,1
id-688039,id-353830,id-1,Elevation 2,796327790327,Official,Jewel Case,English,Latin,1
rec-1136815-dup-1,id-1145776,id-958795,Cartolas Babd 2003,,Official,,Portuguese,Latin,1
id-641946,id-682765,id-458181,Human Consumes Human,,Official,,English,Latin,1
id-413085,id-733274,id-470256,Partie Traumatic,,Official,,English,Latin,1
id-263553,id-130264,id-97868,VA,,Official,,English,Latin,1
id-263551,id-611477,id-1,Dance to the Radio Something I Learned Today,,Official,,English,Latin,1
id-977277,id-363699,id-99,The Chronological Bing Crosby Volume 7 192930,,Official,,English,Latin,1
id-958221,id-143833,id-5621,In the Future  Dub disc 2,,Official,,English,Latin,1
id-618897,id-899737,id-97546,First Activity,9781857815184,Official,,English,Latin,1
id-435137,id-752323,id-553678,Friends and Neighbors,,Official,,English,Latin,1
id-780318,id-1025674,id-772712,Wickie und die starken Männer,807297133721,Official,Jewel Case,German,Latin,1
id-1257372,id-1242649,id-325434,Cara,,Official,,Spanish,Latin,1
id-967079,id-425315,id-137835,Volume VI Collecting Rocks,751937197829,Official,Jewel Case,English,Latin,1
id-967075,id-428427,id-52572,All That I Am,,,,English,Latin,1
id-1139732,id-1148156,id-952594,TA212 The Technology of Music Block 4,,Official,Keep Case,English,Latin,1
id-873715,id-42066,id-30119,From Nowhere,,Official,,English,Latin,1
id-801025,id-1042028,id-52904,Chicago New York Paris,,Official,,English,Latin,1
rec-1182337-dup-1,id-1181299,id-3222948,Twerlc,97037458126,Official,None,English,Latin,1
id-635766,id-912543,id-32723,The Price I Pay,,Official,,English,Latin,1
id-757051,id-1007429,id-1872705,Die Meistersinger von Nürnberg,28941527820,Official,,Multiple languages,Latin,1
id-550996,id-433080,id-276469,Guess Whos Back on the Streets,,Official,,German,Latin,1
rec-400291-dup-0,id-723666,id-2207574,Bessere Ze'lten,4023136005127,Official,,German,Latin,1
id-956267,id-451837,id-276570,Language of the Soul,,,,Italian,Latin,1
id-1035403,id-794501,id-1,Recopilatorio SkaPunk Volume 2,,Bootleg,,Spanish,Latin,1
id-2908,id-229422,id-2546,No One Can,724388015028,Official,Digipak,English,Latin,1
id-160313,id-266269,id-188792,The Way Home,,Official,,,Latin,1
id-693979,id-957983,id-162647,Classic Science Fiction,,Official,,English,Latin,1
rec-354646-dup-0,id-686626,id-503491,QuarneVALsskivan 2002,,Promotion,,Swedish,Latin,1
id-957956,id-227597,id-89,Love Ballads,4600375020328,Bootleg,,English,Latin,0
id-825616,id-285267,id-1655,Blues for Life,4009880262221,Official,,English,Latin,1
id-755021,id-1005727,id-887906,Techno,,Official,,English,Latin,1
rec-2578969-dup-0,id-453665,id-2601,Follow rhe Blind,,Official,,English,Latin,1
id-1971800,id-1810349,id-434964,Råd Kjetil and The Loving Eye of God,,Official,CardboardPaper Sleeve,No linguistic content,Latin,1
id-424209,id-743289,id-478665,Well Played,,Official,,English,Latin,1
id-674168,id-942800,id-1,Industry  Leisure  Pop,,Official,,English,Latin,1
id-2639284,id-2335319,id-2647816,Avalanche Original Motion Picture Soundtrack,,,,,,1
rec-1149886-dup-0,id-902804,id-1315,Avatar Complete M0tion Picture Score,,Promotion,,English,Latin,1
id-868838,id-948303,id-705359,Więcej żagli,,Official,,Polish,Latin,1
id-2991995,id-2613486,id-2931223,Pendragon Book 9 Raven Rise,9781597373012,Official,,English,Latin,1
id-770247,id-160937,id-11564,The Best of Dizzy Mizz Lizzy  Live in Århus 96,724353984724,Official,,English,Latin,1
id-484549,id-106943,id-9580,Heut ist mein Tag,4009880446959,Official,,German,Latin,1
id-617503,id-898675,id-141658,Between Waves,602527238302,Official,Digipak,English,Latin,1
id-688784,id-954083,id-5882,More Sugar Minott,,Official,,English,Latin,1
rec-747762-dup-0,id-999497,id-168945,Ω Γλυκύ μου έαρ,,Official,,Greek,Greek,1
id-111169,id-482492,id-306639,Drunk and Mean at the Cross Bar,,Official,None,English,Latin,1
id-634747,id-300060,id-4906,II The Final Option,4005902158718,Official,,English,Latin,1
id-1967713,id-1807197,id-2001420,Die Nornenkönigin Das Geheimnis der Großen Schwerter 3,9783867179799,Official,,German,Latin,1
rec-1677915-dup-0,id-1581211,id-1,RamDam 3,,Official,,French,Latin,1
id-1172524,id-1173452,id-54602,Supercharger,745058124024,Official,Jewel Case,English,Latin,1
id-1149935,id-1156145,id-974338,Piano Themes,,Official,Jewel Case,English,Latin,1
id-9568,id-762743,id-74007,Cleopatra,30206622423,Official,Jewel Case,English,Latin,1
id-586617,id-874865,id-1539,The Original Elvis Presley Collection,,Official,,English,Latin,1
id-1170406,id-1171783,id-1,Blue Chair Red Chair,,Official,,English,Latin,1
id-684246,id-950729,id-1,Conflict Filmic Historical,,Official,,English,Latin,1
id-877393,id-830831,id-613554,Stoned,7891591113414,Official,Jewel Case,English,Latin,1
id-741950,id-994811,id-1,Bump Jump Jive Volume 2,,Official,,English,Latin,1
id-910469,id-190631,id-14423,Friendly Acoustic,,Bootleg,,English,Latin,1
id-1231887,id-1221903,id-113460,20090928 SeneyStovall Chapel Athens GA USA,,Bootleg,,English,Latin,1
id-1187099,id-786039,id-367119,Fusion,840080142180,Official,None,Multiple languages,Latin,1
id-219719,id-572759,id-173871,Saw II,4260063942716,Official,Digipak,English,Latin,1
id-602501,id-228010,id-148632,Tous les rêves,5425007040180,Official,,French,Latin,1
id-2841643,id-2495156,id-2822231,Schutzpatron,9783844905045,Official,None,German,Latin,1
id-857637,id-1037570,id-781649,Mama Dont Want  Vol V,,Official,,English,Latin,1
id-1039302,id-827618,id-611285,Wagons aux étoiles,,Official,,French,Latin,1
id-885420,id-241373,id-33469,The Power of Rhythm,5099746898427,Official,,English,Latin,1
id-574438,id-865382,id-5028,The Show of Our Lives,766126803627,Official,,English,Latin,1
id-736992,id-832841,id-67118,Twenty Years of Romance,,Official,,English,Latin,1
id-2169745,id-1967133,id-1,Mind the Gap Volume 87  MTGonzo Circus 100,,Official,,English,Latin,1
id-748844,id-1000505,id-2424748,Saxophone Concertos,,Official,,English,Latin,1
id-277125,id-622145,id-445207,The City Never Sleeps,822720713226,Official,,English,Latin,1
id-334380,id-79293,id-25,Westing by Musket and Sextant,619688043324,Official,,English,Latin,1
id-1183861,id-1182501,id-6849,Dukes Box the Blues and More,,Official,,English,Latin,1
rec-1175220-dup-0,id-1175691,id-128208,Driving You In5ane,,Official,,English,Latin,1
id-519749,id-251752,id-597116,Hugo in 3 Months  Italian disc 1,,Official,,English,Latin,1
id-961040,id-210547,id-152494,My Saviors Love,,Official,,English,Latin,1
id-89552,id-454637,id-59387,Live in Your Face,,Official,,English,Latin,1
id-1265663,id-1249335,id-1137639,Its All About Love,,Official,,English,Latin,1
id-914616,id-573042,id-4292,New Words,,Official,,English,Latin,1
id-690825,id-955652,id-1,Dance  House  World  Sports,,Official,,English,Latin,1
id-1253910,id-1239911,id-1125173,Soundtrack Suspense Volume 7,,Official,None,English,Latin,1
id-522524,id-824404,id-48891,First Flight,,Official,,English,Latin,1
id-807492,id-1047256,id-359569,Back to the 60´s,,Official,,Finnish,Latin,1
id-247105,id-598079,id-427503,Feast of the Blood Monsters,,Official,,English,Latin,1
id-1253918,id-1239917,id-1125580,Soundtrack Action Volume 2,,Official,None,English,Latin,1
id-1079890,id-1099444,id-864111,Songs to Shiva,,Official,,English,Latin,1
id-1074439,id-1094814,id-41733,Race Wars,,Official,,English,Latin,1
id-903385,id-203040,id-1129732,SemiHumnBeing,,Official,,English,Latin,1
id-845650,id-883204,id-37921,Do What You Want Be What You Are,,Promotion,,English,Latin,1
id-1613780,id-1531092,id-1485649,Suddenly,,Official,,,,1
id-2638974,id-2335026,id-1,The Love Album 2004,,Promotion,Jewel Case,English,Latin,1
id-1226348,id-1217294,id-1088214,You Raise Me Up,,Official,,,Latin,1
id-370040,id-698962,id-501909,TheMooNDriveNDark,606041251823,Official,,English,Latin,1
rec-883788-dup-0,id-448874,id-1,Top of the Pops 2003 Volume 2,,,,English,Latin,1
rec-883788-dup-1,id-448874,id-1,Top of the Pops 2003 Volume 3,,,,English,Latin,1
id-293230,id-311648,id-1,Gatecrasher National Anthems,,Official,,English,Latin,1
id-740553,id-993731,id-518844,Vigil,,Official,,English,Latin,1
id-1230427,id-1220663,id-7966,Mattonyokota,,Promotion,CardboardPaper Sleeve,English,Latin,1
id-829427,id-454175,id-318011,Heartbreak in Stereo,4943674087983,Official,,English,Latin,1
id-893637,id-167175,id-44434,Mother Goose  More,,,,,Latin,1
id-491786,id-484961,id-99605,Voices,,Official,,English,Latin,1
id-42930,id-42025,id-30080,Ekte Eggum,7033662041763,Official,,Norwegian,Latin,1
id-1297347,id-1274555,id-1083045,Red Road,,Official,,English,Latin,1
id-835106,id-700398,id-151338,Antimony,,Official,,English,Latin,1
id-493458,id-800683,id-33972,Al Hirt Plays Bert Kaempfert,,Official,,English,Latin,1
id-2553875,id-2269197,id-1,Rookies  Kings Vol 2,4046661634426,Official,Digipak,German,,1
id-713116,id-823899,id-1,Cafe Lounge Cigarette Copenhagen Blue,4580282012039,Official,,English,Latin,1
id-294712,id-54969,id-3144,K,74646782224,Official,,English,Latin,1
id-1043416,id-1069716,id-59206,Zeichen,4260063944161,Official,Digipak,German,Latin,1
id-2084692,id-1899566,id-2128064,The Chinchees,,Official,None,English,Latin,1
id-935073,id-188039,id-1,Luister februari 2003,,Promotion,,,Latin,1
id-613401,id-895743,id-662249,Frankencottage,,Official,,English,Latin,1
