place,name,place_type,address,area,coordinates,ended
id-16095,Krakdhaus Studio,Studio,,,,f
id-34578,Bygon Industries,Studio,,id-22409,,f
rec-56432-dup-0,51 Recordirig Studio,Studio,,id-18583,45.257511.2815,f
id-54134,Harlows Pub,Venue,3 School St Peterborough NH 03458 United States,id-119661,42.876625-71.950581,f
id-48158,Conservatoire à rayonnement intercommunal Michel Petrucciani dIstres,Educational institution,Chemin de Saint-Pierre 13800 Istres,id-68575,43.4992054.993042,f
id-11225,Doubletime Recording Studio,Studio,,id-22477,,f
id-34573,Notre-Dame des Anges Lurs,Religious building,,id-32460,43.94625.8674,f
id-7821,The Grand Studio,Studio,18 York Street Clitheroe BB7 2DL,id-88748,,f
id-10232,장충스튜디오,Studio,,,,f
id-25245,Letisko Žilina,Other,013 41 Dolný Hričov,id-117263,49.23138918.613333,f
id-7122,Glen Echo Park,Venue,7300 MacArthur Blvd.,id-81872,38.965945-77.138459,f
id-3781,Kirche Blumenstein,Religious building,,id-96152,46.7257567.513614,f
id-44800,Amöbenklangraum,Studio,,id-7623,,f
id-46904,Campo Sportivo Comunale,Venue,,id-14634,,f
id-40435,Moburec Studio,Studio,,id-74501,,f
id-13752,Jam-Power Recording Studio,Studio,,,,f
id-27307,Trading Boundaries,Venue,Sheffield Green Fletching TN22 3RB United Kingdom,id-117711,51.0060650.010485,f
id-9833,Rising Sun Studio,Studio,19b2 rue des Archers / Boogschuttersstraat 1081 Koekelberg,id-105397,50.9646394.021287,f
id-52014,Théâtre Élisabéthain du Château dHardelot,Venue,,id-67226,50.64611.6124,f
id-29325,Estudio Uno,Studio,Calle del Cobalto 9 28770,id-106450,40.640777-3.775134,f
id-57228,Rock On $tudio$,Studio,,,,f
id-42142,Fish Head Cantina  Rocking Sushi Bar,Venue,4802 Benson Ave Halethorpe MD 21227,id-119013,39.256483-76.689946,f
id-41180,Copacabana Pulp Beach,Venue,Lungomare Scarfiotti,id-21329,,f
id-44058,Eglise Notre-Dame de lAssomption,Religious building,,id-33093,49.88221.1282,f
id-12230,Bärenmatte,Venue,,id-96061,,f
id-9948,Delta Sound Mastering Labs,Studio,,id-81952,,f
id-57149,Casa Alpina Belvedere,Venue,7710 Alp Grüm,id-96853,46.37479110.033787,f
id-20818,XMS Studio,Studio,,,,f
id-2357,Studio Miraval,Studio,Domaine de Miraval 83143 Le Val France,id-63665,43.4730566.036944,f
id-45758,Bestway Products Inc.,Pressing plant,1125 Globe Ave Mountainside NJ 07092,id-118099,40.67914-74.341071,f
id-48579,Studio Vilan,Studio,,id-119386,,f
id-10285,BOP Studios,Studio,Bop Recording Drive,id-89422,-25.81758625.638984,f
id-31410,The Thirsty Whale,Venue,8800 Grand Avenue River Grove Illinois 60171,id-118101,41.9297-87.8467,t
id-31009,Auditorio Teobaldo Power,Venue,Calle Cantos Canarios 1 38300 Orotava  La  Santa Cruz de Tenerife,id-106577,28.391452-16.52215,f
id-48571,Milton College,Educational institution,,id-88682,42.774444-88.9425,t
id-25007,CBS Studios,Studio,,,,f
id-27706,InterGang,,,,,f
id-24565,Sacred Heart Studios,Studio,,,,f
id-7661,The Observatory,Studio,,,,f
id-21719,Bison,,,,,f
id-53980,Conservatoire à rayonnement départemental de Bourg-la-Reine/Sceaux,Educational institution,11-13 boulevard Carnot 92340 Bourg-la-Reine,id-50089,48.7790022.317557,f
id-11081,Studio Elephantonica,Studio,〒151-0066 東京都渋谷区西原2-1-11,id-116888,35.673167139.681825,f
id-34700,El Petit Estudi,Studio,,id-114298,,f
id-35791,PVM Studio,Studio,Molenlaan 14 5751 AN Deurne,id-8632,51.4651295.798817,f
id-10165,Monarch Audio Mastering,Studio,,,,f
id-52528,Westerlund Recordings,Studio,,,,f
id-44292,SLAMM Audio,Studio,Valleycliffe Trail Squamish British Columbia,id-117774,,f
id-56651,Notre Dame Convent,Religious building,,id-119682,,f
id-33397,Corona Theatre,Venue,2490 Notre-Dame Street West Montreal Quebec Canada H3J 1N5,id-118895,45.482891-73.575142,f
id-24427,Cryptic Orchard Studios,Studio,,id-99684,,f
id-56923,Portuguese Cultural Centre,,,id-3385,,f
id-55107,Estúdio Monteverdi,Studio,,,,f
id-10843,Palace Theatre,Venue,21 West Otterman Street Greensburg PA 15601,id-21897,40.303559-79.545503,f
id-10083,セキスイハイムスーパーアリーナ,Indoor arena,〒981-0122 宮城県宮城郡利府町菅谷字舘40-1,id-10431,38.33673140.953763,f
id-15986,Dreaming Rhinos Productions,,,,,f
id-29388,Jergels Rhythm Grille,Venue,103 Slade Lane Warrendale PA 15086,id-117915,40.65469-80.082218,f
id-33774,Arbeitshaus,Studio,,,,f
id-9409,Duomo Vecchio di Monselice,Religious building,Largo Cardinal Paltanieri 35043 Monselice Veneto Italy,id-16914,45.240111.7548,f
id-44397,Bible Studios,Studio,,id-92273,,f
id-16391,P60,Venue,Stadsplein 100a 1181 ZM Amstelveen,id-95805,52.3026184.858776,f
id-13111,Queens College Golden Center,,,id-115608,,f
id-23515,Knowsley Hall,Other,,id-3922,53.438-2.8384,f
id-57131,Studio 504,Studio,,,,f
id-28629,Nashland Studios,Studio,,,,f
id-36490,Pfarrkirche St. Peter,Religious building,Zehnthofstraße 11 53489,id-69934,50.5451617.252808,f
rec-12517-dup-0,Holy Trin:ty Church,Religious building,Wentworth Rotherbam South Yorkshire United Kingdom,id-3930,53.4785-1.422572,f
id-57520,L429 Studios,,,,,f
id-19266,e-Mixing Studio,,,,,f
id-18668,Lords of the Sounds Studio,Studio,,id-80155,,f
id-41500,Chiesa di San Michele Arcangelo,Religious building,,id-15977,44.52768.86169,f
id-18984,Omnibus Studios,Studio,,,,f
id-15168,Nordic Ice Arena,Indoor arena,2755 Arena Drive Hartland Michigan 48353,id-116111,42.639884-83.730319,f
id-36895,Dollywood,Venue,2700 Dollywood Parks Blvd Pigeon Forge TN 37863 USA,id-28440,35.805702-83.528838,f
id-16166,Église St-Benoît-de-Mirabel,Religious building,,id-117820,45.566979-74.097784,f
id-22905,The Dogg Pound,Studio,,id-116819,,f
id-9582,King Studio,Studio,,,,f
id-9585,Jane Studio,Studio,,,,f
rec-15099-dup-0,Sawmills Stud:o,Studio,Sawmills R3sidential Recording Golant Fowey PL23 1LW,id-117684,50.3543-4.641029,f
id-20569,Tonstudio Noyz,Studio,,,,f
id-15432,Eissporthalle Regen,Indoor arena,Poschetsrieder Straße 45 94209 Regen Germany,id-69765,,f
id-11364,Dubby Tone Studio,Studio,,id-67167,,f
id-23267,Oseana Kunst- og kultursenter,Venue,Mobergsbakken 20 5200,id-12606,60.1808165.466342,f
id-21151,Rock City,Venue,Els Coheters 6 46132 Almácera Spain,id-107673,39.511696-0.360772,f
id-42566,Fogerty Residence,Other,,,,f
id-11158,Audio Works,Studio,,id-82092,,f
id-4813,Dicks Sporting Goods Park,Venue,6000 Victory Way Commerce City CO 80022,id-84200,39.805556-104.891667,f
id-42259,Cuartito Feo Records,Studio,,,,f
id-26881,Loretta Lynn Ranch,Other,44 Hurricane Mills Rd Hurricane Mills TN 37078,id-117600,35.979111-87.763674,f
id-15181,Fraser Hockeyland Monster Arena,Indoor arena,34400 Utica Rd Fraser MI 48026,id-87322,42.548571-82.9563,f
id-51661,Stiftskirche Bassum,Religious building,,id-68838,52.84498.7234,f
rec-36427-dup-0,INOYAMALAND private sudio Yugawara,Studio,,id-11696,,f
id-42251,Everythings Calm Studio I,Studio,,,,f
id-47900,Fort Regent,Venue,Fort Regent Mount Bingham Jersey. JE2 4UX,id-100003,,f
id-36040,St.-Wolfgangs-Kirche,Religious building,Kirchgasse 7 08289,id-69871,50.59388912.644167,f
rec-50936-dup-0,Tachi Paoace,Venue,,id-82344,36.23693-119.76562,f
id-8930,private villa,Other,,id-105101,,f
id-39246,Angereds Teater,Venue,,,57.796812.050006,f
id-39247,メディアパック株式会社,Pressing plant,〒120-0015 東京都足立区足立1-27-10 6F,id-8408,,f
id-53321,Abadia Church,Religious building,,id-21649,,f
id-46102,Jaz Beach,Venue,,id-1928,,f
id-33216,Collégiale Saint-Hippolyte,Religious building,,id-55243,46.8373335.710556,f
id-8655,Iglesia del Monasterio Benedictino de Santo Domingo de Silos,Religious building,,id-100870,41.961944-3.419167,f
id-33213,Alte Gerberei,Venue,,id-80626,,f
id-50866,Anikulapo Republic of Sound,Studio,,,,f
id-28904,Luftloftet,,,,,f
id-23600,MGB Studio,Studio,,,,f
id-7580,Schloss Reichenau,Other,Schlossplatz 9,id-80206,47.715.839167,f
rec-54929-dup-0,Church of Farrò,Religious building,,id-19035,45.940412.1438,f
id-30489,The Sharon Temple,Venue,18974 Leslie Street Sharon ON L0G 1V0,id-119801,44.101513-79.441891,f
id-47611,Ric Kangass home,Other,,id-83029,,f
id-23419,Alchemy Studios,Studio,,id-11118,,f
id-20283,The Bastille,,,,,f
id-53453,Asaka-Shiminkaikan,,,,,f
id-4455,The Spirit Room,Studio,,id-119672,,f
id-28079,Sheffield Lab Matrix,Pressing plant,,,,f
id-3068,Soul Convention Studios,,,id-117979,,f
id-10737,Legend Studios,Studio,,id-29100,,f
id-51789,Église Notre-Dame de la Nativité,Religious building,,id-105162,49.9809814.936686,f
id-53459,Eldon Boy Studios,Studio,,,,f
id-23788,Henry Crown Symphony Hall,Venue,,id-2936,31.76891135.215644,f
rec-14611-dup-0,The Phantom Z0ne,Studio,,,,f
id-13213,Grote Kerk,Religious building,,id-114780,,f
id-18843,Megaphon,Venue,Sträßchen 12 51399 Burscheid Germany,id-68922,51.0748817.127611,t
id-23780,Phils apartment,,,,,f
id-16932,Happy Valley Racecourse,Stadium,,id-118315,22.272778114.181944,f
id-38669,prime sound studio CR-2,Studio,,,,f
id-10308,Église Saint-Jean lÉvangéliste,Religious building,Rue de la Drève 4052 Beaufays Belgium,id-105291,50.5622595.649874,f
id-56102,郡山文化センター 大ホール,Venue,,,,f
id-8614,名古屋センチュリーホール,Venue,〒456-0036 愛知県名古屋市熱田区熱田西町1番1号,id-11889,35.13217136.898442,f
id-42896,Silbersaal,Venue,,id-30788,,f
id-54390,Kopper Audio,,,,,f
id-22097,Lillkyrka kyrka,Religious building,,id-13104,,f
id-13879,Provincetown Unitarian-Universalist Meeting House,Religious building,,id-82614,,f
id-43066,Le Pavillon Bleu,Venue,Sous le pont de Fresnes 54200 Villey-Saint-Étienne,id-35996,48.744095.99411,f
id-22091,Hagegården,,,id-483,,f
id-53964,Campsea Ashe Village Hall,Venue,Station Road Campsea Ashe Woodbridge Suffolk IP13 United Kingdom,id-91972,,f
id-17439,LAWO North America Studios,Studio,,,,f
id-10651,Ballad Sound Studios,Studio,,id-95327,,f
id-5958,LEglise romane de Saint-Lambert-des-Bois,Venue,,id-4437,,f
id-42384,Rytmic Studios,Studio,,,,f
id-51730,Seven Rays Tonstudio,Studio,Rübenkampsweg 4,id-71929,,f
id-49551,Laurelvale Studios,Studio,,,,f
id-23467,St Mary the Virgin,Religious building,5 School St Stoke-by-Nayland Colchester CO6 4QY,id-92505,51.9894570.886846,f
id-33851,Purple Skull Music Studios,Studio,,,,f
id-20915,Sunglaugin,,,,,f
id-34258,Up/Down Studios,Studio,,,,f
id-50336,Psycircle Studio,Studio,,,,f
id-43038,BONO Studio,Studio,,id-113,,f
id-3079,Lyceum Theatre,Venue,21 Wellington Street London WC2E 7RQ,id-1178,51511556011975,f
id-12373,Raintree Cafe,Venue,220 King St N Waterloo ON N2J 2Y7,id-115885,4347529180524457,f
id-31048,Sound Ranger Studio,Studio,Schleebrüggenkamp 8,id-69541,,f
id-34034,Big Island,Studio,,,,f
id-31697,Herbert Place Studios,Studio,,id-9622,,f
id-34404,Threshold Recordings,Studio,,id-5782,,f
id-47052,The Firehouse,Venue,1015 N 1st St Phoenix AZ 85004,id-7731,33458065112072556,t
id-45650,Burggraben Neckarelz,Venue,Johannitergasse 2 74821 Mosbach Germany,id-69540,49341699101083,f
id-48746,The Atrium City Hall,Venue,,id-5242,520777244316833,f
id-31995,Bolic Sound,Studio,,id-22430,,f
id-16612,Mechanics Bank Theater and Convention Center,Venue,1001 Truxtun Ave Bakersfield CA 93301,id-22323,35372119013,f
id-25251,Main Stage,Venue,,id-107042,,f
id-11574,Henwood Studios,Studio,Unit 8 Oakley Wood Farm Benson,id-93564,,f
id-43205,Instituto Musical de São Paulo,Educational institution,,id-80664,,f
id-29181,Horta Hall,Venue,,id-1793,,f
id-48842,Ryemuse Sound,Studio,64 S Molton St,id-119072,515133530146862,f
id-36256,Polideportivo de la Junta de Castilla y León,Other,,id-12799,,f
id-46116,Tonengineer Studio,Studio,,,,f
id-32805,Rose Gold,,96 Morgan Ave,id-10861,,f
id-38935,Burg Abenberg,Other,Burgstraße 16 91183 Abenberg Germany,id-68705,4924329210962848,f
id-35682,The Gannon House,,,,,f
id-28069,Basilique SaintBonaventure de Lyon,Religious building,7 place des Cordeliers 69002 Lyon,id-12030,457631444836905,f
rec-15207-dup-0,Watrfall Studios,Studio,,id-358,,f
id-34106,Skråen,Venue,Strandvejen 19 9000 Aalborg Danmark,id-8173,570532089911536,t
id-35049,Preah Suramarit National Theatre,Venue,,id-2625,,t
id-29495,Akins Ford Arena at The Classic Center,Indoor arena,,id-31088,,f
id-54172,USMP Studios  Hollywood,Studio,,id-39882,,f
id-57093,Hard Rock Café Dublin,Venue,12 Fleet St Temple Bar Dublin D02 NW56,id-9622,,f
id-6619,St Georgenkirche,Religious building,,id-69821,508161381254126,f
id-24550,Studio Charlot,Studio,,id-4434,,f
id-37470,Crosby Hall,,,id-1178,,t
id-42354,StudioA,Studio,,id-62241,,f
id-12651,Bug Jar,Venue,219 Monroe Ave Rochester NY 14607,id-5303,4315004477600096,f
id-871,梅田CLUB QUATTRO,Venue,〒5300051 大阪府大阪市北区太融寺町817 プラザ梅田10F,id-118630,34701773135502286,f
rec-1688-dup-0,Pro1ific Studios,Studio,Units E9E11 KG Business Centre Northampton NN5 7QS United Kingdom,id-7960,52252609179,f
id-7214,Soundsurfer Studios,Studio,,id-4000,,f
id-22376,Pavillón Multiusos Fontes do Sar,Indoor arena,Rúa Diego Bernal 15702 Santiago de Compostela A Coruña Spain,id-5184,428761918530752,f
id-53770,Red Barn,,,id-40602,,f
id-9574,Music Hall Center for the Performing Arts,Venue,350 Madison Street Detroit MI 48226 United States,id-5179,4233722283046111,f
id-35811,Kunsthalle Wien,Other,Museumsplatz 1 1070 Wien Austria,id-112783,4820294816357993,f
id-47824,O2 Academy Sheffield,Venue,O2 Academy Sheffield Arundel Gate Sheffield City Centre Sheffield S1 2PN,id-3934,533816021465469,f
id-46450,Caledonien Hall,Venue,Radisson Blu Caledonien Hotel Vestre Strandgate 7 4611 Kristiansand Norway,id-12389,,f
id-26277,Millersville University of Pennsylvania,Educational institution,1 S George St Millersville PA 17551 USA,id-101739,4076356,f
id-7186,Joonior Studios,Studio,,id-9655,,f
id-17376,Ocean Center,Other,101 N Atlantic Ave Daytona Beach FL 321184203,id-22844,292287810106,f
id-15159,WFMU,Studio,,id-66426,407886742556,f
id-18716,Brooklands Road Studio,Studio,,id-1178,,f
id-5178,Rainbow Studios,Studio,,id-7710,,f
id-49272,Salinas Studio,Studio,,id-99547,,f
id-15152,Bohemian Grove,,6664 Grove St,id-10861,,f
id-28882,Ulyd studio,Studio,,,,f
id-33866,Click,Venue,,id-7707,,f
id-6531,東京体育館,Indoor arena,〒1510051 東京都渋谷区千駄ヶ谷1171,id-116887,356797221397125,f
id-6530,Mann Center for the Performing Arts,Venue,5201 Parkside Avenue Fairmount Park Philadelphia PA 19131,id-7707,399831752228,f
id-4228,Southminster United Church,Religious building,15 Aylmer Avenue,id-5107,453954475685268,f
id-22927,Gods Butt,,,,,f
id-34810,BBC Radio 2 Studios,Studio,,id-1178,,f
id-17019,BankPlus Amphitheatre at Snowden Grove,Venue,6285 Snowden Ln Southaven MS 38672,id-23072,3495111189933889,f
id-13533,Palco Street Dance,Venue,,id-5161,,f
id-31645,Multi Media Masters,Studio,,id-203,,f
id-29838,Wyspa Słodowa,Other,,id-5104,5111600417037703,f
id-21433,청음 Studio,Studio,,id-113,,f
id-16873,Bixby Music Exchange,,,id-27657,,f
id-47228,High Hold Studio,Studio,,id-434,,f
id-4867,Mad Dog Studios,Studio,293 S Lake St Burbank CA 91502,id-10971,3417411183129,t
id-50485,∠Rスタジオ,Studio,,id-107,,f
rec-12730-dup-0,GospelgrooveStud:o,Studio,,id-75073,,f
id-40205,KFJC,,,id-82351,3736111221284,f
id-17198,The Showcase,Venue,,id-106178,,f
id-15386,CineStar Garbsen,,Rathauspl 2 30823 Garbsen Germany,id-69096,,f
rec-43291-dup-0,Nurmijärven nusiikkiopisto,Educational institution,Keskustie 6 FI01900 Nurmijärvi Finland,id-12047,,f
id-22998,Lounge Ax,Venue,2438 N Lincoln Avenue Chicago IL 60614,id-5099,,t
id-18447,Apple Store Rosenstraße,Other,Rosenstraße 1 80331 München,id-7710,48136831157456,f
id-18877,Ocean Sound,Studio,,,,f
id-15207,Waterfall Studios,Studio,,id-358,,f
id-48369,Spot X,Studio,,id-7295,,f
id-2003,Trancentral,Studio,55 Jeffreys Road Stockwell London,id-64334,51471407012822,f
rec-42354-dup-0,StudloA,Studio,,id-62241,,f
id-5816,St Lawrence,Other,Cannons Park Edgware,id-1178,,f
id-46521,Parkhill Studios,Studio,,id-115961,,f
id-53492,The Jungle,Studio,,id-160,,f
id-22109,McDonald Theatre,Venue,1010 Willamette St Eugene OR 97401,id-45171,4404851512309306,f
id-9096,The Funkmosphere Lab,Studio,,id-7703,,f
id-47641,SL Sound Studio,Studio,,id-5110,,f
id-53498,Le Mobile,Studio,,id-73,,f
id-14009,Union Street Studios,Studio,,id-5236,,f
id-29995,MRA Arena,Indoor arena,,id-3926,,f
id-25512,Newtown Community  Cultural Centre,,Cnr Rintoul  Colombo Sts Newtown Wellington New Zealand,id-31090,41312514174778785,f
id-8440,Zona the Intolerancia Studios,Studio,,id-138,,f
id-56809,Angel Sound Studios,Studio,,id-9279,,f
id-13666,Maison de la culture dAmiens,Venue,2 Place Léon Gontier CS 60631 80006 Amiens cedex 1,id-68614,4989409229168,f
id-36566,PolydorStudio München,Studio,,id-7710,,f
id-4724,The Bubble,Studio,,id-5196,,f
id-28348,Muzej suvremene umjetnosti,Venue,Avenija Dubrovnik 17 10000 Zagreb,id-1872,457788159818,f
id-41428,Sala Canciller,Venue,Calle Alcalde López Casero Madrid Spain,id-9413,,t
id-12346,First United Methodist Church,Religious building,,id-5241,415018918166699,f
id-24852,808sounds,Studio,,,,f
id-42678,Gyllenbergsalen,,,id-7713,601791249222,f
id-16016,Guelph Lake Island,Other,7743 Conservation Rd Guelph ON N1H 6J1,id-68698,4359676480243612,f
rec-6530-dup-0,Mann Center for tbe Performing Arts,Venue,5201 Parkside Avenue Fairmount Park Philadelphia PA 19131,id-7707,399831752228,f
id-39876,Chiesa di San Francesco,Religious building,Via F Baratto 36015 Schio VI Italy,id-18717,457183113581,f
id-18474,Wooden Digital,,,,,f
id-18477,Acyclic Systems,Studio,,,,f
id-18479,Styrene Studios,,,,,f
id-19497,Japanese Academy,,,,,f
id-13692,Bojangles,Venue,2000 K St Sacramento CA 95811,id-7328,385753612148023,f
id-20775,Born to Boogie Studios,Studio,,,,f
id-39687,All Platinum Studio,Studio,,id-43994,,f
id-24216,Rock  Roll Hotel,Venue,1353 H St NE Washington DC 20002,id-269,3890005176986575,f
id-31946,Pevnost Josefov,Other,,id-118133,5033927815930222,f
id-31941,Essex University,Educational institution,Wivenhoe Park Colchester,id-8258,518773260948708,f
id-21270,Uneven Studio,Studio,,id-5197,,f
rec-49896-dup-0,Kleine Beetbovenhalle,Venue,,rec-7023-dup-0,50672671583,f
id-36327,Microphonic Mastering,Studio,77 13th Ave NE Minneapolis MN 55413,id-5239,4500088193254967,f
rec-43189-dup-0,dadaa,Venue,Гороховая улица 47,id-2450,5992754830323238,t
id-28234,Studio 38,Studio,Getinge,id-481,,f
rec-51773-dup-0,Cirque dee Reims,Venue,,id-68605,49254940222,f
id-17332,Sugarfoot Mastering,Studio,,id-5152,,f
id-26236,Amazing Grace Night Club,Venue,,id-5757,,f
id-54314,Подвал приёмной комиссии МГИМО,Studio,Москва НиколоЩаповский переулок,id-2429,,f
id-46413,VL Studios,,,id-22375,,f
id-27326,Théâtre du Vaudeville,Venue,,id-4434,48871252333611,t
id-28339,StudioPh,Studio,,,,f
id-1487,Ocean View Digital Mastering,Studio,4750 Rhapsody Dr Oak Park CA,id-266,34171677118786253,t
id-12911,Pensacola Bay Center,Indoor arena,201 E Gregory St Pensacola FL 32502,id-24566,3041648587209372,f
id-15613,The Neck,Other,,id-13,,f
id-32441,Brooklyn Bowl,Venue,61 Wythe Ave Brooklyn NY 11249,id-115611,407218873957424,f
rec-2483-dup-0,Dipol9,Other,Otakaar 24 FI02150 Espoo Finland,id-9607,6018519824832174,f
id-43189,dada,Venue,Гороховая улица 47,id-2450,5992754830323238,t
id-5212,Radio Suisse Romande,,,id-23037,,f
id-50098,Other Music,Venue,15 E 4th Street New York NY 10003,id-7020,40727917399314,t
id-843,cube garden,,北海道札幌市中央区 北2条東3丁目25,id-11712,43065039141360129,f
id-25859,Studio 91,Studio,,id-117401,,f
id-7714,Laboratorio Soyuz,Studio,,id-194,,f
id-5582,Astoriasali,Venue,Iso Roobertinkatu 14 FI00120 Helsinki Finland,id-7713,6016350324942328,f
id-1058,Twilight Hall Studios,Studio,GrefrathOedt Germany,id-72200,,f
id-7497,Rogers Centre,Stadium,One Blue Jays Way Toronto Ontario Canada M5V 1J3,id-5076,4364138979389167,f
id-37960,Coldwater Studios,Studio,,id-7703,,f
id-39256,The Sultan Room,,234 Starr St,id-10861,,f
id-22314,Space Velio,Studio,,id-397,,f
id-46700,The Jaffa Cake,Venue,28 Kings Stables Road Edinburgh EH1 2JY,id-3822,559484823203925,t
id-32627,Bobtale Studio,Studio,,id-68706,,f
id-32621,Bright Lights Studios,Studio,,id-23641,,f
id-28338,Golden Room Copacabana Palace Hotel,Venue,,id-5161,,f
id-20176,An Club,Venue,Σολωμου 1315 Εξάρχεια 10682 Athens Greece,id-12762,3798644723733392,f
id-33616,Masrah Al Madina Theatre,Venue,,id-21729,,f
id-1491,Queen Elizabeth Stadium,Indoor arena,18 Oi Kwan Road Wan Chai Hong Kong,id-118123,22275114178611,f
id-22130,Apollo Stage,Venue,,id-11117,,f
id-10365,April Base,Studio,,id-94156,,f
id-23950,Spider Formation,Studio,,id-5099,,f
id-42924,Mountview Academy of Theatre Arts,Educational institution,120 Peckham Hill St Peckham London SE15 5JT,id-88222,51594301133,f
id-42421,Arts  Communication Center Music Hall,Venue,,id-84067,,f
id-51574,Robert Samut Hall,Venue,,id-961,358918145032,f
id-13566,FranzAlthoffBau,Venue,,id-7948,,f
id-51570,Straight Theater,Venue,1702 Haight St,id-7022,37769773122450603,t
id-44706,Konk Klub,Venue,HermannMendeStraße 1 D01099 Dresden,id-7291,5108708313764583,f
id-37710,Rumor Mill Recording,Studio,,id-100940,,f
id-28661,Santuario di San Bernardino,Religious building,,id-13310,45492796407,f
id-2167,The Wamdue Room,Studio,,id-5210,,f
id-31209,Säälchen,Venue,Holzmarktstraße 25 10243 Berlin,id-326,5251140913427082,f
rec-33774-dup-0,Arbe:tshaus,Studio,,,,f
id-22551,Domination Studio,Studio,,id-2159,,f
id-2714,Barrowland Ballroom,Venue,244 Gallowgate Glasgow Scotland,id-3855,558550614236807,f
id-33538,Sössd Nix Studio,Studio,,,,f
id-32716,Lansdowne Hotel,Venue,26 City Road Chippendale NSW 2008 Australia,id-5126,33884794151194885,f
id-38954,Thorns Facilities,,,,,f
id-49454,Na Cena Studio,Studio,,id-643,,f
id-52957,Lunar Cabaret,Venue,,id-5099,,f
id-10500,Sunswept Studios,Studio,,id-7703,,f
id-39430,Kostel Matky Boží před Týnem,Religious building,,id-1805,5008771144227,f
id-49452,Furuheim,,,id-12336,,f
id-26345,The Boardwalk,Venue,,id-60189,,f
id-22043,Eagle Oaks Golf  Country Club,Other,20 Shore Oaks Dr Farmingdale NJ 07727 United States,id-115443,,f
id-19458,Mountain Winery,Other,14831 Pierce Rd Saratoga CA 95070,id-23910,37260372122064936,f
id-52210,The Porter,Venue,15A George St Bath England United Kingdom,id-15556,,f
rec-13666-dup-0,Maison de la cvulture dAmiens,Venue,2 Place Léon Gontier CS 60631 8o006 Amiens cedex 1,id-68614,4989409229168,f
id-18435,The Pit,Studio,,id-30644,,f
id-48198,Rotund Rascal,Studio,,id-115610,,t
id-54747,ДК Сибтекстильмаш,Venue,630071 ул Забалуева 47,id-5082,5498722282813611,f
id-14814,Stafford Township Arts Center,Venue,1000 McKinley Ave Manahawkin NJ 08050,id-102372,,f
id-45641,Schwabinger Bräu,Venue,Leopoldstraße 82 80802 München Germany,id-7710,4816122115865,t
id-14039,Revolution Bar  Music Hall,Venue,140 Merrick Rd Amityville NY 11701,id-87946,4067126173419026,t
id-47730,Soundworks Recording Studio,Studio,3801 23rd Avenue 303 Astoria Queens New York,id-67440,,f
id-42285,Wicked Wahine,,,id-273,,f
id-7107,A Secret Location,Studio,Christmas Street Melbourne 3000,id-5121,,f
id-11563,Grünspan,Venue,Große Freiheit 58 22767 Hamburg Germany,id-331,535518269958052,f
id-56382,Hard Rock Café Los Angeles,Venue,8600 Beverly Blvd at the Beverly Center,id-7703,,t
id-48176,Olimpo,Venue,Av Vicente de Carvalho1450 Vila da Penha 21210154 Rio de Janeiro RJ Brazil,id-5161,2284234243299167,t
id-11203,First Unitarian Church,Religious building,2125 Chestnut St Philadelphia Pennsylvania,id-7707,39952122751766,f
id-48581,Musikhochschule Biel,,,,,f
id-52922,RSA,,,,,f
rec-28509-dup-0,Audio Matrisces de Venezuela CA,Studio,,id-228,,f
id-33394,The Apiary,Studio,,id-67590,,f
id-25094,Long Beach City College,Educational institution,,id-7324,33834167118135556,f
id-33015,DQ Studios,Studio,,id-71662,,f
id-24868,Teatro del Estado,Venue,Boulevard Adolfo López Mateos 1112 Conjunto Urbano Caliss 21150 Mexicali BC Mexiko,id-87960,32654812115474565,f
rec-4962-dup-0,Lovelu Records,Studio,,rec-8852-dup-0,,f
rec-45641-dup-0,Schwabin9er Bräu,Venue,Leopoldstraße 82 80802 München Germany,id-7710,4816122115865,t
id-31475,La Marée,Venue,,id-7281,,t
id-16513,KCE東京Aスタジオ,Studio,,id-397,,f
id-45036,Recombination Labs,Studio,,id-295,,f
id-56845,Kulturcafé der Uni Mainz,Venue,JohannJoachimBecherWeg 5 55128 Mainz Germany,id-8854,499941868245289,f
id-52549,Big Mamas Recording Studio,Studio,,id-7707,,f
id-52547,Elliott Bay Recording Company,Studio,932 12th Ave Seattle WA 98122,id-9655,,f
rec-53567-dup-0,Taller Bianco,Venue,,,,f
id-3230,Cubeaudio Studios,Studio,Obere Straße 25 37124 Rosdorf,id-71954,515026679895693,f
id-50560,Alvic Studios,Studio,Wimbledon,id-67482,,f
id-24389,Be Musical Productions,Studio,,id-23187,,f
id-55166,Reid Brody Studio,Studio,,id-5099,,f
id-50765,First National Bank Arena,Indoor arena,217 Olympic Dr Jonesboro AR 72401,id-5331,3584542290670319,f
id-32571,Sound Circle Studio,Studio,,,,f
id-7290,Pain in the Art Studios,Studio,,id-5213,,f
id-12928,Mid‐South Coliseum,Indoor arena,996 Early Maxwell Blvd Memphis TN 38104,id-7729,3511634189980835,t
rec-16612-dup-0,Mechanics Bank Theate4 and Convention Center,Venue,1001 Truxtun Aue Bakersfield CA 93301,id-22323,35372119013,f
id-33496,Embeat,Studio,,id-81,,f
id-19244,House of Culture Vltavská,Venue,,id-1805,,f
id-4622,MasterMix,Studio,1921 Division St Nashville TN 37203,id-5213,361491798679743,f
