release,release_group,artist_credit,name,barcode,status,packaging,language,script,quality
rec-576854-dup-0,id-540655,id-95664,Powe4 From Hell,803341227057,Official,Jewel Case,English,Latin,1
id-600930,id-885482,id-48979,Electric Suzy,,Official,CardboardPaper Sleeve,English,Latin,1
id-142106,id-510366,id-183687,Divided by Lightning,,Official,,English,Latin,1
id-581001,id-585086,id-60661,MK II,7898181123686,Official,,English,Latin,1
id-445735,id-717814,id-62438,The Hollow of Morning,634457501621,Official,,English,Latin,1
id-502565,id-808354,id-32941,Walking With Strangers,080686300120,Official,Jewel Case,English,Latin,1
id-886374,id-120135,id-1,Radioactive Waste Alternative Press Sampler,,Promotion,CardboardPaper Sleeve,English,Latin,1
id-2484888,id-2215841,id-2484968,Barn Dance,666449774027,Official,Gatefold Cover,English,Latin,1
rec-214358-dup-1,rec-123215-dup-0,id-1337439,Keyboard Sonatzs,724356196124,Official,,English,Latin,1
id-2171412,id-1968377,id-2213780,Pillars of Eternity II Deadfire Original Soundtrack,,Official,None,English,Latin,1
id-3352141,id-2895348,id-853346,American Vista,700261366661,Official,None,English,Latin,1
rec-519868-dup-0,id-822316,rec-87222-dup-0,Conceete Jungle,075992441926,Official,,English,Latin,1
id-1336728,id-1305459,id-1222230,Or Is He,,Official,Jewel Case,English,Latin,1
id-880214,id-14751,id-7834,Up,721616018820,Official,,English,Latin,1
id-907741,id-575615,id-404126,The Man Who Lives for Love,634457207820,Official,,English,Latin,1
id-255839,id-13365,id-4991,and No One Else Wanted to Play,020282000925,Official,Jewel Case,English,Latin,1
id-2993592,id-2614796,id-1422610,Start Again EP,5000732000717,Official,Digibook,English,Latin,1
id-996067,id-577267,id-325744,Attention,,Official,,English,Latin,1
id-220417,id-448498,id-376676,Our Very Best Christmas,,Official,,English,Latin,1
rec-1232137-dup-0,id-1222141,id-1,Closet Full of Clothes,,Official,,English,Latin,1
rec-1232137-dup-1,id-1222141,id-1,Closet Full of Clothss,,Official,,English,Latin,1
id-1108471,id-1122312,id-908693,Odyssé,,Official,Jewel Case,Swedish,Latin,1
rec-85268-dup-0,rec-448196-dup-0,id-12333,Liue,0602498692455,Official,Jewel Case,German,Latin,1
rec-85268-dup-1,rec-448196-dup-1,id-12333,Liye,0602498692455,Official,Jewel Case,German,Latin,1
id-429040,id-747282,id-58141,Lorca,,Official,,Spanish,Latin,1
rec-556538-dup-1,id-852030,rec-208486-dup-1,Violdnt Nun,,Official,,English,Latin,1
id-358180,id-496941,id-346340,Weiß der Teufel,4035177120776,Official,Jewel Case,German,Latin,1
id-1005142,id-618251,id-391902,Music Library,,,,English,Latin,1
id-445333,id-760787,id-1,Canciones de cuna y de rabia Homenaje a 091,,Official,,Spanish,Latin,1
id-809649,id-1049052,id-790727,Turn It On,,Official,,English,Latin,1
rec-718670-dup-1,id-976703,rec-732457-dup-0,Neki rabm da te ne 0ozabm,3838859004552,Official,,Slovenian,Latin,1
rec-718670-dup-0,id-976703,rec-732457-dup-0,Neki rabm da t4 ne pozabm,3838859004552,Official,,Slovenian,Latin,1
id-2836324,id-2491023,id-1,Classicos Eternos Vol1,,Promotion,CardboardPaper Sleeve,,,1
id-1254131,id-1240120,id-1125717,Мачете,,Official,None,Russian,Cyrillic,1
id-223014,id-420883,id-267212,So Hot Right Now,,Official,,English,Latin,1
id-58422,id-400431,id-1,Hammering the Gates of Soul,9120014350395,Official,,English,Latin,1
id-864636,id-643856,id-247389,Vengeance EP,,Official,,English,Latin,1
rec-323591-dup-1,id-661464,id-12285,Time After T'lme,,Official,,English,Latin,1
rec-323591-dup-0,id-661464,id-12285,Time After Time,,Official,,English,Latin,1
rec-602579-dup-0,id-886839,id-653522,Full Bbwn Aids,,Official,,English,Latin,1
id-3456521,id-2976937,id-3303554,LACK 020,,Official,None,English,Latin,1
id-1430636,id-1379326,id-1135,Unsurpassed Masters Vol 7 1964,,Bootleg,,English,Latin,1
id-987696,id-477180,id-1,Ghana Popular Music 19311957,,,,,Latin,1
rec-280511-dup-0,rec-624896-dup-0,id-443635,ふたりごと,,Official,,Japanese,Japanese,1
id-2248625,id-2029811,id-3214141,Chura,3521383441367,Official,None,Arabic,Latin,1
id-428608,id-746897,id-69475,Sehnsucht Die Balladen 19841999,724349775626,Official,Jewel Case,German,Latin,1
id-1428402,id-1377511,id-5040,19920424 The Event Brighton UK,,Bootleg,,English,Latin,1
rec-73694-dup-0,rec-172240-dup-1,rec-40230-dup-0,Vihma,090266326228,Official,,Finnish,Latin,1
rec-883871-dup-1,rec-586844-dup-1,id-36683,38 paeadnummer från operans värld till svenska sånger,,Official,,Multiple languages,Latin,1
rec-883871-dup-0,rec-586844-dup-0,id-36683,38 paradnummer från operqns värld till svenska sånger,,Official,,Multiple languages,Latin,1
rec-73694-dup-1,rec-172240-dup-0,rec-40230-dup-1,Vihma,090266326228,Official,,Finnish,Latin,1
id-1148703,id-1155186,id-972994,Greed of Man,,Official,Jewel Case,English,Latin,1
rec-670493-dup-0,id-939882,rec-15636-dup-0,Hopeful Weeds Volume 0p1,,Official,,English,Latin,1
id-713618,id-308097,id-1,A Christmas Celtic Sojourn,,Official,,Multiple languages,Latin,1
id-1069127,id-1090396,id-73841,De allergrootste successen van Heintje,8712705032652,Official,,Dutch,Latin,1
id-1143639,id-1151247,id-966791,Angel Eyes,,Official,,English,Latin,1
rec-2091899-dup-1,id-1905344,id-1682279,Just Wioliam 6,9780563525424,Official,Jewel Case,English,Latin,1
id-172257,id-127785,id-93850,Günebakan  Dünyanın Kapıları,,Official,,Turkish,Latin,1
rec-2832716-dup-0,id-1721647,rec-1665840-dup-0,Chasing the S0eed of Light,,Official,,English,,1
id-2419158,id-2165222,id-1,Classic Pop The Ultimate Collection,4050538371413,Official,,English,Latin,1
rec-626489-dup-1,rec-905494-dup-0,rec-670719-dup-0,Sounds of Isha,,Official,,Hausa,Latin,1
rec-626489-dup-0,rec-905494-dup-0,id-670719,Sounss of Isha,,Official,,Hausa,Latin,1
id-1281208,id-1261813,id-1155328,Satakieli,6420114012708,Official,Jewel Case,Finnish,Latin,1
id-2644537,id-2339646,id-2652525,Unforgettable Melodies,,Official,,,,1
id-690675,id-955506,id-816227,Guitar Fusion,,Official,,English,Latin,1
id-1266658,id-143294,id-67425,Ill Gotten Gains,,Official,,English,Latin,1
id-1210793,id-1204316,id-1,New Orleans Revival 19401954,,,,English,Latin,1
id-37367,id-261357,id-156,Room Service,602498682456,Official,Jewel Case,English,Latin,1
rec-197110-dup-1,rec-156444-dup-0,id-49648,Apri| Moon,082839703628,Official,Jewel Case,English,Latin,1
rec-963469-dup-1,id-414139,rec-20688-dup-1,Straigbt Life,025218647526,Official,Jewel Case,English,Latin,1
id-1254551,id-1240484,id-1126159,Dove il bambino tocce il fondo,,Official,,Spanish,Latin,1
id-1967674,id-1807171,id-2001420,Der Abschiedsstein Das Geheimnis der Großen Schwerter 2,9783867179782,Official,,German,Latin,1
id-1308985,id-1217567,id-1090211,Fallen,4582295998447,Official,Digipak,English,Latin,1
rec-3351258-dup-1,id-2894684,rec-3221381-dup-0,Trance Central  Return To Tbe Classics Vol 4,808287020427,Official,,,,1
id-608445,id-891651,id-352920,Summit,634479077906,Official,,English,Latin,1
id-134912,id-172026,id-61551,Postpartum,724384131425,Official,Jewel Case,French,Latin,1
id-1433214,id-1381407,id-968953,Crow,,Official,,English,Latin,1
id-2090865,id-1904514,id-9298,Original Album Classics,888837331425,Official,,English,Latin,1
id-1945516,id-1790277,id-111875,Memories Complete Album Collection,0602557257823,Official,Super Jewel Box,English,Latin,1
id-74876,id-160868,id-63782,Another morning Another pillows,4988003279073,Official,Jewel Case,English,Latin,1
id-242168,id-593725,id-861705,Venus,,Official,Jewel Case,English,Latin,1
rec-546938-dup-1,rec-844311-dup-0,id-41728,Thin Ajr,5024545555424,Official,,English,Latin,1
id-894698,id-171389,id-129490,Live at the Performance Center,4030433048320,Official,,English,Latin,1
id-1069543,id-1030741,id-70573,Dawny Darko,4250250402222,Official,Digipak,,Latin,1
id-988749,id-37697,id-1,The Best of Swing 1998,,Official,,English,Latin,1
id-3579974,id-3071582,id-3151190,Bridge of Spirits,,Official,None,English,Latin,1
rec-967576-dup-1,id-429646,id-302846,Los Cadillaxe 16 Tojs of Twang,,Official,,English,Latin,1
rec-842552-dup-0,id-879382,rec-1816516-dup-0,To Kill a Mockimgbird,,Official,,English,Latin,1
rec-118490-dup-0,id-490911,id-145082,Karjalan Siasit,,Official,,Multiple languages,Latin,1
id-301319,id-641874,id-462569,Combustible 07,,Official,,English,Latin,1
id-560387,id-854831,id-629949,Άγια Βραδιά,5202846411728,Official,,Greek,Greek,1
id-694717,id-958535,id-1,Promos 5 Kidz Stuff,,Official,,English,Latin,1
id-589564,id-877225,id-466339,We Are the Dead Vampires,,Official,,English,Latin,1
id-836769,id-1068504,id-220530,Overall,666017237527,Official,,English,Latin,1
id-1239303,id-1227967,id-1,Die schönsten Bläserkonzerte  The Most Beautiful Wind Concertos,4006408450047,Official,CardboardPaper Sleeve,,Latin,0
id-715622,id-974559,id-730562,You ARE Special,,Official,,English,Latin,1
rec-1139189-dup-0,id-1147721,rec-961202-dup-0,Ostatni rancing,,Official,Jewel Case,Polish,Latin,1
rec-523579-dup-0,rec-573612-dup-0,id-685,Ancl Me You,,Official,,English,Latin,1
id-119906,id-491955,id-1,I Duel Sioux and the Ale of Saturn,,Official,,English,Latin,1
id-2641126,id-2336871,id-1309777,Eine Scheinwelt namens Realität,,Official,Digipak,German,,1
id-836767,id-1065872,id-803047,Schematic,700261297316,Official,,English,Latin,1
id-2641657,id-2337301,id-2578700,How To Break A Fall,,Official,None,English,Latin,1
id-917936,id-593951,id-390837,Merry Bits of Timber,,Official,,English,Latin,1
id-537221,id-736175,id-115891,Dense Music,731453312425,Official,,English,Latin,1
id-871005,id-8559,id-4636,Cup Of Tea,600238001826,Official,,English,Latin,1
id-176377,id-101096,id-1,Futurescope 10 disc 1,,Official,,English,Latin,1
id-2365371,id-2121503,id-2379733,The Film Music of William Perry Life on the Mississippi,,Official,,English,Latin,1
id-663321,id-934374,id-218240,Tårnet,,Official,,English,Latin,1
id-555101,id-850843,id-432495,חתונה לבנה,7290003300785,Official,,Hebrew,Hebrew,1
id-364160,id-273082,id-81933,One Two,732115003927,Official,,English,Latin,1
id-547800,id-844990,id-1151503,The Complete Music for Solo Piano Volume 38 Les Préludes  Concert Études  Episodes from Lenaus Faust,034571170152,Official,,Multiple languages,Latin,1
id-1037457,id-824356,id-609056,Orfeón Universitario y El Cuarteto,,Official,,Spanish,Latin,1
id-358748,id-595351,id-36815,Out of the Woods,094638390114,Official,CardboardPaper Sleeve,English,Latin,1
rec-335462-dup-1,id-159700,id-1,Buddha Lovnge 2,,Official,,English,Latin,1
id-205995,id-560743,id-347594,G,,Official,,Finnish,Latin,1
rec-566142-dup-0,id-6807,rec-3751-dup-0,The History of John Fred and the Playboys,0097453900025,Official,,English,Latin,1
id-372233,id-81628,id-1874,Learning English Lesson 1,652450199126,Official,,English,Latin,1
id-1269217,id-1217763,id-197001,Carry On,,Official,None,English,Latin,1
id-761545,id-1010997,id-199209,Se Deus vier que venha armado,7891591008420,Official,,Portuguese,Latin,1
id-1185387,id-1183711,id-1031164,Images,820656110423,Official,,English,Latin,1
id-197110,id-156444,id-49648,April Moon,082839703628,Official,Jewel Case,English,Latin,1
id-1176166,id-1176462,id-934614,Last to Speak,,Official,None,English,Latin,1
rec-2841883-dup-1,id-1997268,id-15745,Curse of tbe Loaf,859714939621,Official,None,English,Latin,1
id-479464,id-788805,id-290640,Scheiße nicht schon wieder Bernstein,,Official,,German,Latin,1
rec-827334-dup-0,rec-1062082-dup-0,id-1,FV 200o,,Official,,Multiple languages,Latin,1
id-791725,id-1034709,id-189421,When Liberty Smiles,7898272634541,Official,,English,Latin,1
id-531661,id-831677,id-175299,Beautiful Melodies of Our Time,,Official,,English,Latin,1
id-732294,id-986912,id-1,Eldbegängelse,,Official,,Swedish,Latin,1
id-916996,id-403583,id-299405,Bill  Teds Excellent Musical,,Official,,English,Latin,1
id-2837588,id-2101442,id-2225335,Das magische Baumhaus Folge 51 Der König der Mayas,9783867427814,,Jewel Case,,,1
id-43694,id-78174,id-47204,Harem II Time of Rhythm,,Official,,Turkish,Latin,1
id-865005,id-649925,id-7364,Bill  Teds Bogus Journey  Bill  Teds Excellent Adventure,,Bootleg,,English,Latin,1
id-754575,id-1005342,id-1,Rock,,Official,,English,Latin,1
id-904424,id-302110,id-101,Greatest Hits 50 Volume 2,,Official,,English,Latin,1
id-1112320,id-1125444,id-116044,Quechua Music,,Official,Jewel Case,English,Latin,1
id-722599,id-979579,id-440891,Super Funky Porn Disco Party Mix,859701010128,Official,,English,Latin,1
rec-776294-dup-1,rec-1021708-dup-0,id-769157,Schlagerh:ts,,Official,,German,Latin,1
rec-776294-dup-0,rec-1021708-dup-1,id-769157,Schlaherhits,,Official,,German,Latin,1
id-151709,id-244742,id-57186,Tha Carter,602498611647,Official,,English,Latin,1
id-344887,id-678578,id-31074,The Honey Wind Blows,,Official,,English,Latin,1
rec-1375371-dup-0,rec-1183803-dup-0,id-1031252,Key to the Kuffs Butter Erition,878390002603,Official,Other,English,Latin,1
id-226928,id-579518,id-413655,Descargas at Villagegate Live,,Official,,English,Latin,1
id-586122,id-123893,id-1,Urban Kiss 2003,039145204400,Official,Jewel Case,English,Latin,1
id-34324,id-151757,id-7966,The Boy and the Tree,666017038124,Official,Digipak,English,Latin,1
rec-1049792-dup-0,id-1064467,id-1,For Nih0n,,Official,,English,Latin,1
id-915945,id-363011,id-152811,DJ Feelgood presents the F111 House Session,,Official,,English,Latin,1
rec-1075609-dup-1,rec-1095807-dup-0,id-33371,Timeless Lester Yovng,,Official,,English,Latin,1
id-434052,id-751387,id-186838,The Wisdom EP,,Official,,English,Latin,1
id-819001,id-1055796,id-795534,Ruffnexx,093624560524,Official,Jewel Case,English,Latin,1
rec-1092471-dup-0,id-763108,id-35536,Capric0rn,,Official,None,Chinese,Han Traditional variant,1
id-20458,id-149793,id-1,Ministry of Sound Hard NRG The Album Volume 2,,Official,,English,Latin,1
id-921665,id-172097,id-1,Hauskaa Joulua,,,,Finnish,Latin,1
id-1286091,id-1265808,id-2309,Once Upon a Night Volume 3,4712765168647,Official,Jewel Case,English,Latin,1
id-470217,id-12722,id-2560,Jérusalem,077774646420,Official,,French,Latin,1
rec-1214284-dup-1,rec-1207284-dup-0,id-40,The Hands if Love,,Bootleg,,English,Latin,1
id-550376,id-846960,id-2091,20061202 Rialto Theatre Tuscon AZ,,Official,,Multiple languages,Latin,1
rec-904443-dup-0,id-539119,id-1,A Case for Case A Tribute to the Somgs of Peter Case,,Official,,English,Latin,1
id-472763,id-783245,id-16332,John Mayall,,Official,,English,Latin,1
rec-330937-dup-0,id-667333,id-1,Agua Marina Deluxe,8032956810978,Official,,English,Latin,1
rec-625895-dup-1,rec-279693-dup-0,id-196668,M0merath,,Official,,English,Latin,1
rec-1970408-dup-1,rec-1809303-dup-0,id-2005099,BLKBMBR Babv Thats No Hero,,Official,None,English,Latin,1
rec-465907-dup-0,id-777414,id-98609,2o años,602517760936,Official,Jewel Case,Spanish,Latin,1
id-763774,id-259434,id-97192,Détournement de son,5099749166110,Official,,French,Latin,1
rec-707860-dup-0,id-968681,id-222768,New Desl,6179368027234,Official,,Multiple languages,Latin,1
rec-2086534-dup-0,rec-1901046-dup-0,id-153898,Comme Tintin Petit Papa Noël La Chèvre de M Seguim,,Official,,French,Latin,1
id-379260,id-706607,id-1,Masters of Brutality Volume 2,3383006621750,Official,Jewel Case,English,Latin,1
rec-212473-dup-1,rec-566539-dup-0,id-404057,Volumen 4,4015698914726,Official,,German,Latin,1
id-1236819,id-1226059,id-256922,LŒil extatique,3298490680087,Official,,French,Latin,1
id-1009220,id-95104,id-2417,Robyn is Here,,Official,,English,Latin,1
id-1163052,id-1166121,id-1436,Alive  Rockin,,Official,,English,Latin,1
id-174002,id-184021,id-31534,All of Me,0241632929,Official,Jewel Case,English,Latin,1
id-1114843,id-1127546,id-878172,Mit K,0602527784144,Official,Jewel Case,German,Latin,1
id-583731,id-872455,id-115618,Desperate Living,5060100666693,Official,,English,Latin,1
id-1261172,id-1245663,id-440483,Shakin With the Devil,698458821928,Official,Digipak,English,Latin,1
id-528687,id-829273,id-612447,Heiliger Krieg,,Official,,Multiple languages,Latin,1
rec-396224-dup-0,rec-270192-dup-0,id-8751,Rude B0y,016351451026,Official,,English,Latin,1
id-929690,id-312763,id-219134,Discography,,Official,,Spanish,Latin,1
rec-121070-dup-0,rec-492813-dup-0,rec-43631-dup-0,The Very Best of Rosanne Cash,,Official,,English,Latin,1
id-1239571,id-333477,id-51446,The Complete Capitol Studio Recordings of Stan Kenton 194347,,Official,,English,Latin,1
id-1106596,id-1120770,id-1,What a Fine Mess We Made,,Official,,English,Latin,1
id-681708,id-948757,id-705713,Everything Went Wrong,,Official,,English,Latin,1
id-2326314,id-1309377,id-31453,Calling Rastafari,,Official,None,English,Latin,1
rec-1011437-dup-0,id-354895,rec-6874-dup-0,Millenium Celeb5ation Album,,Official,,English,Latin,1
id-688039,id-353830,id-1,Elevation 2,796327790327,Official,Jewel Case,English,Latin,1
rec-145733-dup-1,id-78948,id-47697,Porcg Life,,Official,,English,Latin,1
rec-145733-dup-0,id-78948,id-47697,Porch Life,,Official,,English,Latin,1
id-641946,id-682765,id-458181,Human Consumes Human,,Official,,English,Latin,1
rec-1117015-dup-0,id-1129382,rec-935684-dup-0,Anna Vossi,,,,,Latin,1
id-413085,id-733274,id-470256,Partie Traumatic,,Official,,English,Latin,1
id-263553,id-130264,id-97868,VA,,Official,,English,Latin,1
id-263551,id-611477,id-1,Dance to the Radio Something I Learned Today,,Official,,English,Latin,1
id-977277,id-363699,id-99,The Chronological Bing Crosby Volume 7 192930,,Official,,English,Latin,1
rec-2639284-dup-0,id-2335319,id-2647816,Avalanche Original M0tion Picture Soundtrack,,,,,,1
rec-548330-dup-1,rec-845432-dup-1,id-490857,Ris3,809509002726,Official,,English,Latin,1
rec-701121-dup-0,rec-963480-dup-1,id-721700,The First Men in ths Moon,,Official,Jewel Case,English,Latin,1
rec-562233-dup-0,id-136156,id-53043,Too Clo5e to See Far,,Official,,English,Latin,1
id-958221,id-143833,id-5621,In the Future  Dub disc 2,,Official,,English,Latin,1
rec-93242-dup-1,id-92224,id-1261448,The Life and Times of Milce Fanning,791022147629,Official,,English,Latin,1
id-618897,id-899737,id-97546,First Activity,9781857815184,Official,,English,Latin,1
id-435137,id-752323,id-553678,Friends and Neighbors,,Official,,English,Latin,1
id-780318,id-1025674,id-772712,Wickie und die starken Männer,807297133721,Official,Jewel Case,German,Latin,1
rec-344267-dup-0,rec-185055-dup-0,id-137894,No Punche5 Pulled,792258100921,Official,,English,Latin,1
rec-344267-dup-1,rec-185055-dup-0,id-137894,No Puncbes Pulled,792258100921,Official,,English,Latin,1
id-1257372,id-1242649,id-325434,Cara,,Official,,Spanish,Latin,1
rec-199685-dup-0,id-555510,id-584601,Ten Days 9n Magic Land,,PseudoRelease,,English,Latin,1
id-967079,id-425315,id-137835,Volume VI Collecting Rocks,751937197829,Official,Jewel Case,English,Latin,1
id-967075,id-428427,id-52572,All That I Am,,,,English,Latin,1
id-1139732,id-1148156,id-952594,TA212 The Technology of Music Block 4,,Official,Keep Case,English,Latin,1
rec-683305-dup-0,id-949978,id-816817,Garage House Gro0ves,,Official,,English,Latin,1
id-873715,id-42066,id-30119,From Nowhere,,Official,,English,Latin,1
id-801025,id-1042028,id-52904,Chicago New York Paris,,Official,,English,Latin,1
rec-748563-dup-0,rec-1000210-dup-0,rec-888610-dup-0,Les Dudek  Rick Serattes Mondo Sports,,Official,,English,Latin,1
rec-891295-dup-1,id-157311,rec-37144-dup-0,Windows Of Hone,,,,,Latin,1
id-635766,id-912543,id-32723,The Price I Pay,,Official,,English,Latin,1
id-757051,id-1007429,id-1872705,Die Meistersinger von Nürnberg,028941527820,Official,,Multiple languages,Latin,1
rec-103422-dup-0,id-473195,id-1114,Brainvulle,093624376927,Official,,English,Latin,1
rec-991125-dup-1,rec-9623-dup-1,id-5170,Troubje Yesterday,,Official,,English,Latin,1
rec-991125-dup-0,rec-9623-dup-1,id-5170,Trouble Yesterday,,Official,,English,Latin,1
rec-299338-dup-0,rec-640181-dup-0,rec-45841-dup-1,North Star Deserter,,Official,,English,Latin,1
id-550996,id-433080,id-276469,Guess Whos Back on the Streets,,Official,,German,Latin,1
id-956267,id-451837,id-276570,Language of the Soul,,,,Italian,Latin,1
id-1035403,id-794501,id-1,Recopilatorio SkaPunk Volume 2,,Bootleg,,Spanish,Latin,1
rec-929373-dup-0,id-299239,rec-91659-dup-0,Brsnd New World,,Official,,,Latin,1
id-2908,id-229422,id-2546,No One Can,724388015028,Official,Digipak,English,Latin,1
rec-519749-dup-1,id-251752,rec-597116-dup-0,Hugo in 3 Months  Italian clisc 1,,Official,,English,Latin,1
id-160313,id-266269,id-188792,The Way Home,,Official,,,Latin,1
rec-980962-dup-0,id-163105,id-1,Christmas With the Stars,095483581023,Official,,English,Latin,1
id-693979,id-957983,id-162647,Classic Science Fiction,,Official,,English,Latin,1
rec-357174-dup-1,id-122732,id-1,The Depths of Pro9ressive Trance Volume 2,,Official,,English,Latin,1
id-957956,id-227597,id-89,Love Ballads,4600375020328,Bootleg,,English,Latin,0
id-825616,id-285267,id-1655,Blues for Life,4009880262221,Official,,English,Latin,1
id-755021,id-1005727,id-887906,Techno,,Official,,English,Latin,1
rec-2578969-dup-0,id-453665,id-2601,Foll0w the Blind,,Official,,English,Latin,1
id-1971800,id-1810349,id-434964,Råd Kjetil and The Loving Eye of God,,Official,CardboardPaper Sleeve,No linguistic content,Latin,1
rec-797223-dup-0,id-1039253,id-557427,Mu2ak EP,,Official,,English,Latin,1
rec-797223-dup-1,id-1039253,id-557427,Muzal< EP,,Official,,English,Latin,1
id-424209,id-743289,id-478665,Well Played,,Official,,English,Latin,1
id-674168,id-942800,id-1,Industry  Leisure  Pop,,Official,,English,Latin,1
rec-153531-dup-0,id-518959,id-362264,Slow Day5,880918006628,Official,,English,Latin,1
rec-51070-dup-0,id-7995,id-2997,An Ennio Morricone Western Quibtet,,Official,,Italian,Latin,1
id-2639284,id-2335319,id-2647816,Avalanche Original Motion Picture Soundtrack,,,,,,1
rec-661456-dup-0,rec-932829-dup-0,id-1,Top Hits USA T124,,Promotion,,English,Latin,1
rec-661456-dup-1,rec-932829-dup-0,id-1,Top Hkts USA T124,,Promotion,,English,Latin,1
id-868838,id-948303,id-705359,Więcej żagli,,Official,,Polish,Latin,1
id-2991995,id-2613486,id-2931223,Pendragon Book 9 Raven Rise,9781597373012,Official,,English,Latin,1
id-770247,id-160937,id-11564,The Best of Dizzy Mizz Lizzy  Live in Århus 96,0724353984724,Official,,English,Latin,1
rec-2415362-dup-0,id-2162042,id-1713140,It5 a New Day,501481003325,Official,,English,Latin,1
id-484549,id-106943,id-9580,Heut ist mein Tag,4009880446959,Official,,German,Latin,1
rec-1148698-dup-0,id-1155172,id-972981,Philippe Pascale,724383944040,Official,,Multiple languages,Latin,1
id-617503,id-898675,id-141658,Between Waves,602527238302,Official,Digipak,English,Latin,1
id-688784,id-954083,id-5882,More Sugar Minott,,Official,,English,Latin,1
rec-955184-dup-0,id-82260,id-9125,Stomp 4q2,4988002366484,Official,Jewel Case,English,Latin,1
rec-273662-dup-1,id-619143,rec-281399-dup-0,One Fine Morhing,5709027211011,Official,,English,Latin,1
id-111169,id-482492,id-306639,Drunk and Mean at the Cross Bar,,Official,None,English,Latin,1
rec-854688-dup-1,id-855233,id-154853,Le Gramd Bleu,,Official,,,Latin,1
rec-854688-dup-0,id-855233,id-154853,Le Grancl Bleu,,Official,,,Latin,1
id-634747,id-300060,id-4906,II The Final Option,4005902158718,Official,,English,Latin,1
id-1967713,id-1807197,id-2001420,Die Nornenkönigin Das Geheimnis der Großen Schwerter 3,9783867179799,Official,,German,Latin,1
rec-192357-dup-1,rec-549298-dup-0,id-1,Woh Lamhe Roxking vi Desi Hits,,Official,,,Latin,1
rec-192357-dup-0,rec-549298-dup-0,id-1,Woh Lamhe Rocking vi Des'l Hits,,Official,,,Latin,1
rec-270703-dup-0,id-616841,id-393568,Как лахматка,,Official,,Russian,Cyrillic,1
id-1172524,id-1173452,id-54602,Supercharger,745058124024,Official,Jewel Case,English,Latin,1
id-1149935,id-1156145,id-974338,Piano Themes,,Official,Jewel Case,English,Latin,1
id-9568,id-762743,id-74007,Cleopatra,030206622423,Official,Jewel Case,English,Latin,1
rec-69689-dup-0,rec-426189-dup-0,rec-12651-dup-0,All the Hits and More The Definitive Collection,077779085026,Official,Jewel Case,English,Latin,1
rec-946073-dup-1,id-357543,rec-101721-dup-0,Badmen Butcbers and Bleeders,,Official,,English,Latin,1
rec-946073-dup-0,id-357543,rec-101721-dup-0,Badmen Butchets and Bleeders,,Official,,English,Latin,1
id-586617,id-874865,id-1539,The Original Elvis Presley Collection,,Official,,English,Latin,1
rec-533187-dup-0,id-157721,id-110404,The Best of the Brentwoor Jazz Quartet,,Official,,English,Latin,1
rec-729930-dup-0,id-936636,id-624088,Barbie Wirld,,Bootleg,,English,Latin,1
rec-729930-dup-1,id-936636,id-624088,Barbje World,,Bootleg,,English,Latin,1
id-1170406,id-1171783,id-1,Blue Chair Red Chair,,Official,,English,Latin,1
id-684246,id-950729,id-1,Conflict Filmic Historical,,Official,,English,Latin,1
id-877393,id-830831,id-613554,Stoned,7891591113414,Official,Jewel Case,English,Latin,1
id-741950,id-994811,id-1,Bump Jump Jive Volume 2,,Official,,English,Latin,1
id-910469,id-190631,id-14423,Friendly Acoustic,,Bootleg,,English,Latin,1
id-1231887,id-1221903,id-113460,20090928 SeneyStovall Chapel Athens GA USA,,Bootleg,,English,Latin,1
id-1187099,id-786039,id-367119,Fusion,840080142180,Official,None,Multiple languages,Latin,1
id-219719,id-572759,id-173871,Saw II,4260063942716,Official,Digipak,English,Latin,1
id-602501,id-228010,id-148632,Tous les rêves,5425007040180,Official,,French,Latin,1
id-2841643,id-2495156,id-2822231,Schutzpatron,9783844905045,Official,None,German,Latin,1
rec-331571-dup-0,id-667862,id-486172,Who Are Those of Leadership,,Official,,English,Latin,1
id-857637,id-1037570,id-781649,Mama Dont Want  Vol V,,Official,,English,Latin,1
id-1039302,id-827618,id-611285,Wagons aux étoiles,,Official,,French,Latin,1
rec-4382-dup-0,id-87933,rec-36957-dup-0,On ghe Track,,Official,,English,Latin,1
id-885420,id-241373,id-33469,The Power of Rhythm,5099746898427,Official,,English,Latin,1
rec-1120204-dup-0,id-1131986,id-939828,The Mu5ical Stylings of,,,,,Latin,1
id-574438,id-865382,id-5028,The Show of Our Lives,766126803627,Official,,English,Latin,1
id-736992,id-832841,id-67118,Twenty Years of Romance,,Official,,English,Latin,1
id-2169745,id-1967133,id-1,Mind the Gap Volume 87  MTGonzo Circus 100,,Official,,English,Latin,1
rec-347998-dup-0,id-681111,id-1,The Flat1ine Compilation 2,,Official,,English,Latin,1
id-748844,id-1000505,id-2424748,Saxophone Concertos,,Official,,English,Latin,1
id-277125,id-622145,id-445207,The City Never Sleeps,822720713226,Official,,English,Latin,1
id-334380,id-79293,id-25,Westing by Musket and Sextant,619688043324,Official,,English,Latin,1
rec-3581118-dup-0,id-3072458,id-3394991,♥blooe_✨_magic♥,,,None,,Multiple scripts,1
id-1183861,id-1182501,id-6849,Dukes Box the Blues and More,,Official,,English,Latin,1
rec-733408-dup-0,id-246764,id-1,Electronic Evocati0ns A Tribute to the Silver Apples,,Official,,English,Latin,1
rec-278180-dup-0,rec-150390-dup-0,id-164,3 Feet High and Risimg,5016721641212,Official,Jewel Case,English,Latin,1
