place,gid,name,place_type,address,area,coordinates,ended
14744,79f86b279eba4cbe824202ff79785750,Musik Galerie,Venue,,70043,,f
25054,4391b4577e12413482ecf44cf10031a5,Mølleparken,Other,,102550,,f
38935,1803c2655f3c4b41ba663bfebb2002e0,Burg Abenberg,Other,Burgstraße 16 91183 Abenberg Germany,68705,4924329210962848,f
12911,9bcc164bb240454bae9197b5fd002b3f,Pensacola Bay Center,Indoor arena,201 E Gregory St Pensacola FL 32502,24566,3041648587209372,f
47824,08da2c8a127c4e85b785bd7a571be43c,O2 Academy Sheffield,Venue,O2 Academy Sheffield Arundel Gate Sheffield City Centre Sheffield S1 2PN,3934,533816021465469,f
49454,cb26909af490463082e4cef9bf023502,Na Cena Studio,Studio,,643,,f
38724,41532e72deef4c43bdbec8c53d6be10d,St Pauls Lutheran Church,Religious building,4900 Connecticut Ave NW Washington DC 20008,269,389537577070432,f
54174,55e0647517a04c86a3da83777290fc53,Sportplatz Wollmerschied,Other,65391 Lorch Germany,7662,501165387854726,f
33538,0eacfde75b0e43b9bc198cc4c3e57da2,Sössd Nix Studio,Studio,,,,f
21945,b79373d9b3ba433da2947b43d9c1cfb3,Bundesstadion Liebenau,Stadium,Stadionplatz 1 8041 Graz Österreich,7323,470465115454759,t
50002,f42e9640b3e14a6aa1dfdaa90dec3cc2,The Bird Lounge,Venue,2305 South Shepherd,7326,,f
46897,3c848965dbb44e63830422262f552ddb,Église SaintLouis,Religious building,,68486,451898572581,f
48369,c277529bb3bc427eb3ff2c885683950f,Spot X,Studio,,7295,,f
11279,962f25114b284261be9d7e3a97e14af5,Black Shack Recordings,Studio,Burgsteige 16 75365 Calw,68938,487168868734445,f
30984,7cc40515b44c4560ba0f08f6f9e8598c,First Unitarian Society of Madison,Religious building,900 University Bay Drive Madison WI 53705,5287,4307588989435181,f
36289,01d6d162601d431f9637f104fb693d66,Yoshiki Studio,Studio,,7703,,f
24994,dd408ad054954808b98ef5b4b4a512ff,Fern Place,,,,,f
1487,d84b00baaeee4682b5e023ce91bce228,Ocean View Digital Mastering,Studio,4750 Rhapsody Dr Oak Park CA,266,34171677118786253,t
17471,7b8d806f42f44a51be45cef0245b197f,Side Two,Studio,6 Wadleigh Place,5075,,f
36797,415143ef8a464d0592a852a4988ee0ff,Zwinglikirche,Religious building,Rudolfstraße 14 10245 Berlin,326,52503421345457,f
53239,d418b3ff0b794214a505a3d2db176eeb,RITCS,Educational institution,,1793,,f
47271,aba4f7fb81474d1e92e2e5af2b44f731,St Cecilia,Religious building,,5179,,f
26277,b460dfec934e4dd6a6e752bf14a487b0,Millersville University of Pennsylvania,Educational institution,1 S George St Millersville PA 17551 USA,101739,4076356,f
28023,ed218fbe87ca4c2980a85bbb66b82676,Sveriges Radios Studios,Studio,,31092,,f
43038,2fba6f3d465a4738b284e7070c752c61,BONO Studio,Studio,,113,,f
3908,5978e39b31b443f2a288887670124110,Alte Oper,Venue,Opernplatz 1 60313 Frankfurt am Main,7948,501158338671944,f
50605,3eba8429e2104673bc723cc6750415c0,University Of Helsinki Electronic Music Studio,Studio,,7713,,f
2396,f6f5cfcd0094438a88610da224f8b924,Zénith de SaintÉtienne,Venue,Rue Scheurer Kestner 42000 SaintÉtienne France,67466,45454584392624,f
30543,34072ed171b546a989632baf42b02c5d,Reingold Studio,Studio,,79674,,f
45684,c9e4264e0c204480bdf8e2ae857ef6ec,Black Cancer Studio,Studio,,113,,f
28844,7417baac450b47b295f9bfafceeb5703,後楽園ホール,Indoor arena,〒1128575 東京都文京区後楽一丁目3番61号,116962,35704319139751939,f
51217,40cdb6c8e228403584cb3988ed42591d,スタジオ サウンドバレイ,Studio,,,,f
21498,eefc48ddf08440bc84f43f1cc829c8d5,Wanna Rock Studios,Studio,,7984,,f
35682,5aadef53505d40409233d2d4c21dcb7e,The Gannon House,,,,,f
28814,5b8b3a24f05f4273b94cc37744c329be,AB Recorders,,,7731,,f
36306,444bd548ecdd4d24a76848643e15f720,Bodifications,Studio,,7703,,f
57260,510bb73bb7604c87985d8fbd82d61205,Hilltop Studio,Studio,Barna,103,,f
32204,75fd1e42fb144262a4fae31bcb8d178e,Studio Le Reclaud,Studio,,73,,f
1688,0e8edfa2fe9e4390b718fc8d45be6aae,Prolific Studios,Studio,Units E9E11 KG Business Centre Northampton NN5 7QS United Kingdom,7960,52252609179,f
55192,4434a6ce7a344b95b837b14d67327459,Trak,Studio,,194,,f
45120,55e0959b6d5d48d2ae78351e4cf2034a,Apple Store Third Street Promenade,Other,1415 Third Street Promenade Santa Monica CA 90401,5283,34015417118495361,f
18826,e8afa8c7f7424073a3705e5aff6e2c34,Camp Nou,Stadium,Barcelona Spain,9279,41380872122802,f
28226,9754cc9e6c8947148a2d7a323b445a1c,Sound Exchange Studio,Studio,265 W 54th St,7020,,f
22130,52e69165d64546bf90f958e662dfdc91,Apollo Stage,Venue,,11117,,f
34372,c9fc48ec6ba44825a07bb6b40739d120,Baggpipe Studios,Studio,Palandergatan 33 121 37 Johanneshov Sweden,5114,5929585618090437,f
15943,281620a6c2694941abdbe49fe69ac3b9,Starlab Studios,Studio,,,,f
50166,63627e5e3ff24b06ad025f654b19497d,Covert Studios,Studio,,3925,,f
8380,6f8468a917194b138a6590e48dfa7b7d,Legitimate Business,Studio,1317 Grove St Greensboro NC 27403 United States,11113,,f
16036,6f08a10e8d9243809d5f2c3bd053b383,Adolf Fredriks kyrka,Religious building,Holländargatan 16 111 60 Stockholm Sweden,5114,5933777818060278,f
56548,09b9bc6bfd5c43ed9e3a1aa66b4ccb9e,Café Local,Venue,Waalsekaai 25 2000 Antwerp Belgium,117549,51210764389689,f
25443,256ecc3e0e084f6bb078140ad4f494b1,DNA Studios,Studio,,7279,,f
34876,789938fddc864295a3b7bc650b707a80,Upside Down Studio,Studio,8512 Santa Monica Blvd Los Angeles CA,7703,,f
12928,e1b62af0398144eb9ea347aa61f5db7c,Mid‐South Coliseum,Indoor arena,996 Early Maxwell Blvd Memphis TN 38104,7729,3511634189980835,t
34106,c31ffe0437694de5a9b22157b1b1e313,Skråen,Venue,Strandvejen 19 9000 Aalborg Danmark,8173,570532089911536,t
49213,4faefba9f4574f7f9571de38e6123c74,Ukonx Studio,Studio,,,,f
37647,2f41f7a72ef2455ab11cadfff2098846,Eagle Mountain House,Studio,,,,f
26137,32cb465c6c114f179cec69793601d9bb,Calamigos Ranch,Venue,327 Latigo Canyon Rd,7800,,f
5219,fd278f95912e4143a8f1244a057e1d2b,SEDIC Studio,Studio,,116675,,t
15992,938a058b915942a2b4dd22bddd5063db,Knust,Venue,Neuer Kamp 30 20357 Hamburg,331,5355814996794,f
3924,c68bc0f36f614a0cb6f324998a43709f,Mediasound Studios,Studio,311 West 57th Street New York NY 10019,7020,40767137398344,t
3230,72f83b4a7fec4d499ed399747d732338,Cubeaudio Studios,Studio,Obere Straße 25 37124 Rosdorf,71954,515026679895693,f
4925,ec130a5832294a30aa2674ac88e60b3f,Polskie Radio Studio S2,Studio,Modzelewskiego 59 Warszawa Poland,5056,,f
28148,c7579d707f8d46728a7693203a05dd9d,Mayberry PCH,Studio,,5283,,f
10319,71f7dfd7709d41768ba1e5db9881bcd5,Studio 2000,Studio,,13225,,f
4015,1e98198389b848ea8b2cd90340c9547c,Productionhouse Werne,,,72,,f
37648,3e39b2468ac7440684b7a503ae58487e,North American Music Industries,Pressing plant,300 Brook St Scranton PA 18505,7793,4139525975675401,t
14009,1ffcc1997d1a427789bcf258900529d5,Union Street Studios,Studio,,5236,,f
13692,b4322959bd104c7aa0ce2099a883cecf,Bojangles,Venue,2000 K St Sacramento CA 95811,7328,385753612148023,f
14814,1a83515c56de4e3eb2896d224c95596c,Stafford Township Arts Center,Venue,1000 McKinley Ave Manahawkin NJ 08050,102372,,f
25372,44734a75a93749d9b494c0748f6400b5,Museum Square,,,7282,,f
38396,202b6eb331594d828aff63a7dfba90e1,Highlander Research and Education Center,Educational institution,1959 Highlander Way New Market TN 37820,83934,3604284483584929,f
39855,e67c0e92d357439b85d3ab4c61acd457,New York Military Academy,Educational institution,78 Academy Ave CornwallOnHudson New York 12520 United States,118831,,f
20196,78099530681d4ff9aa521cc1938abb73,Meth Beach,Studio,,7707,,f
25745,505da2f8810f48beb1e43a5625c04faa,Keaney Gymnasium,Indoor arena,85 Keaney Rd Kingston RI 02881 USA,118052,4148599371536182,f
31099,a31abd69c05740bbad6b50868a003e99,Bliss Studios,Studio,,7734,,f
57452,be29fc172aa8489ebb88b8997e7d5d03,Sweetwater Municipal Auditorium,Venue,201 E 4th St Sweetwater TX 79556,29013,32472489100408519,f
4724,cb7b5a789bd24be68f10f3b360d3c237,The Bubble,Studio,,5196,,f
4764,b1df184c46c843c680480e498caffb3a,Pershing Lounge,,,5099,,f
8697,eb65d6e6f6724649983cdc01cf00ba94,Orchesterprobenzentrum,Studio,Stolberger Straße 3,7954,509412046907772,f
39563,35387a9093bb4e6ab957bb266ce9fa08,Студия Мюллярит,Studio,,28079,,f
56302,623d8d04f6e24f2e9c724abfafb59a30,NoName Studios,Studio,18730 Oxnard St 211 Tarzana CA 91356,115564,,f
14723,4478535d654a44688fde2b2835a68bc8,FNFStudios,Studio,,331,,f
39687,eaa3e47ac80d466a967c7bb2b22d9bd1,All Platinum Studio,Studio,,43994,,f
8440,efe6a0455fb448dbb411da53c4e48153,Zona the Intolerancia Studios,Studio,,138,,f
5212,36636cf09cef4b78991910c50a229c95,Radio Suisse Romande,,,23037,,f
32716,cc9a86c4af124c6da3db765fef76aee0,Lansdowne Hotel,Venue,26 City Road Chippendale NSW 2008 Australia,5126,33884794151194885,f
5258,bdb1653cc56b482387d9df46db61403a,Convento di San Bernardino Sala Morone,Venue,,15012,4543870610981319,f
19941,11fda05f2b8f4af6ba77932dc025a465,The Silent Disco,Venue,,83919,,f
1491,ada877b3b8a146e9b850c2fee8e9c471,Queen Elizabeth Stadium,Indoor arena,18 Oi Kwan Road Wan Chai Hong Kong,118123,22275114178611,f
20670,e03ad32f9db14340ac65ff3bf73ec176,Ameristar Casino Kansas City,Other,3200 North Ameristar Drive Kansas City MO 64161,5264,391502069448324,f
36566,fe7df163553a4624b5af20b2925e0fe4,PolydorStudio München,Studio,,7710,,f
32469,c9206b27219e432ca054cd4ea39f2117,Pecan St Ale House,Venue,310 E 6th St Austin TX 78701,5196,3026751597739834,t
22043,9d63b8bea73542408fd465d66a622ff0,Eagle Oaks Golf  Country Club,Other,20 Shore Oaks Dr Farmingdale NJ 07727 United States,115443,,f
56977,213eec9bb8ae4039ac90fe779b96fb10,Hard Rock Café New Orleans,Venue,125 Bourbon St New Orleans LA 70130,12021,,f
4173,89a3e88ea7f347078584aba2b0a7dc0f,Государственный дом радиовещания и звукозаписи студия 5,Studio,Малая Никитская ул 24,2429,55759167375875,f
21483,d2f11c4e819c48b69c70e712fd92ad46,Cox in Hell Studio,Studio,,,,f
51570,d0c339bf5fb04e759a3a86edc453d87a,Straight Theater,Venue,1702 Haight St,7022,37769773122450603,t
26653,72660b677d52430eb43965b5f98449b8,Walmart Arkansas Music Pavilion,Venue,5079 W Northgate Rd Rogers AR 72758,5346,3630292941838,f
13172,0f04d80d6e964ba3abd9f86e94abae7d,Harveys Lake Tahoe Outdoor Arena,Venue,Highway 50 at Stateline Avenue Lake Tahoe NV 89449,115962,38953755119910444,f
17902,d31ac53665d64a619f9bfccee546b1bc,John Hansard Gallery,Venue,,3992,,f
49253,4586359ab816408bb5437ef60cf47e20,Соль,Venue,Профсоюзная ул 22 Казань 420111,86219,5579133849115922,f
24028,d0363a4d1e064cf581e016bda5c03dec,TMMP Studios,Studio,,1178,,f
11357,3a372e1edccf4e99a321c9be65687ceb,Sacramento Horsemans Club,Venue,,7328,,f
6762,fcbb29497b394cdaa5251bbdcb40b8b4,ZOZOマリンスタジアム,Stadium,千葉県千葉市美浜区美浜1番地,11880,35645239140030922,f
11436,bb8249b7e36f471d865d375677d26d5f,Dream State,Studio,,30644,,f
23932,5832a891e1b543578e8b5d3f2d9cb269,Château des Chats II,Studio,,22399,,f
35495,9471b06cce8548558ba676d089c1b95e,Malkin Bowl,Venue,610 Pipeline Rd Vancouver BC V6G 3E2,5212,49298773123133435,f
24278,eeeb077ff76b4488af45de6ce53e2836,Secret Studios,Studio,,7737,,f
19789,fb55b1ac9645429092f6a33b5f2d3416,Cafe Al Dente Studios,Studio,,115565,,f
11294,36c3f5fee83a4c2ab3bbbd8e5350003d,Felsenkeller Leipzig,Venue,KarlHeineStraße 32 04229 Leipzig,7289,5133276712338521,f
17549,7b6065701d0c4e0f9cc650b948804e5f,SOMA Studios,Studio,,1178,,f
13566,3ba5ed02245b41d8ac47568c800229b0,FranzAlthoffBau,Venue,,7948,,f
53781,e272c7832a59499b9136f2a6bafd8301,The Loft,Studio,,30601,,f
20478,7165871f4a634016b59b119e1c9c6110,Antrim Residence,Other,Red Bank NJ,44419,,f
2213,2895ca60b73344149da005d384186156,Philharmonie Luxembourg,Venue,1 Place de lEurope 1499 Luxemburg City Luxembourg,67449,496183336142222,f
45970,a27d583a70984cf29e8088431f70c73f,스튜디오 공,Studio,,113,,f
18477,5e846ee5f97d429ebfa47b849d4d2a1b,Acyclic Systems,Studio,,,,f
24579,91f824338ccb4d4aa3681f51323bb940,Tropical Disease Mobile,,,100792,,f
8010,7c97725bc40c462db050ab6423560546,Formation Studios,Studio,,221,,f
38552,5b38919fca6b4179aa51ddc4b56c2b87,Landesstudio Kaiserslautern des SWR,Studio,,22258,49451777683,f
40205,249e401b449444c483cf64f910b940c1,KFJC,,,82351,3736111221284,f
35027,e2c5ed248504425cbda92240a47b2f59,Calibrated Recording,Studio,,5303,,f
48176,940d583981e64dcfb5d1899997928645,Olimpo,Venue,Av Vicente de Carvalho1450 Vila da Penha 21210154 Rio de Janeiro RJ Brazil,5161,2284234243299167,t
56317,a1ff3a4798a141d3a3a88b0dc7b5d8e4,Glass Hand Studios,Studio,,5282,,f
1050,11f16f1cf2504b6586f0ea328b87bb55,Kleiner Konzertsaal,Venue,Rosenheimer Straße 5 81667 München,7710,481313211590463,f
46850,d78c72320e8443d7b5d9009c8a16bfd4,Stadthausgalerie Münster,Venue,,5131,,f
29526,8d7fe96815854769bc72ebf0388110b6,Teatro Rossini,Venue,,14227,,f
5582,3e83afb962b04c2ba87bdd5308a69cb5,Astoriasali,Venue,Iso Roobertinkatu 14 FI00120 Helsinki Finland,7713,6016350324942328,f
21681,3895b49d440740a4a69d88ba75de741a,Lydetaten,Studio,,160,,f
5061,21826f18c0504eebb3408244f84c0061,Brilliant Studios,Studio,,7022,,f
11658,f776155977cf4cdc9835e9adfabf27cb,ExtraMile Arena,Indoor arena,1910 University Drive Boise ID 83725,5251,43603567116198892,f
11203,16d4b88d8f7647f3a5cbcf5de1cdc976,First Unitarian Church,Religious building,2125 Chestnut St Philadelphia Pennsylvania,7707,39952122751766,f
34038,9b4e1bbe0ee84d6cb59af12a7bf4672a,MS Auditorium,Venue,,5197,,f
18553,f266709858b14b4fafbd86f79cd93c30,Igloo Audio Factory,Studio,,13929,,f
32617,63b0aad4fe704268a810204869c21b08,卜公碼頭,Other,Central Hong Kong,96,2228261141583,t
40970,98618edcad994152827ec54d24f7e7a5,SB Studio,Studio,Località Vescherana 1 55020 Molazzana,118933,4407579810425797,f
37957,6b396f09f66b41d8b7201e3488e327f2,Au chat qui pêche,Venue,,4434,,f
41428,c4b44893613e403282be2a3238809208,Sala Canciller,Venue,Calle Alcalde López Casero Madrid Spain,9413,,t
39113,adbd0c967e7141159a05c497df1c5300,SchwuZ,Venue,Rollbergstraße 26 12053 Berlin,326,524795813430829,f
28559,f9e0368a4b3c4a2db987399b516bc7d6,BernHaus Studios,Studio,,,,f
38450,559492d0dff945d3a71fb5d3b0be2772,Centro de Convenções de Pernambuco,,Av Prof Andrade Bezerra,633,,f
10500,f95b89e19fae40878ddbbeae80c5650e,Sunswept Studios,Studio,,7703,,f
39876,7be766e6ca5a4d328365fd9064095eb8,Chiesa di San Francesco,Religious building,Via F Baratto 36015 Schio VI Italy,18717,457183113581,f
15763,502f23165b42403782d01ea6bbb8589a,Frederick Fennell Hall,Venue,,5558,,f
29867,9a69119357fb492789c186e57b507724,The Owls Nest,Studio,,266,,f
49128,2c7f4e68b18144439252da36e997a066,SonicImpulse Studio,Studio,Weserstraße 5 D12047 Berlin Germany,326,,f
18044,d74d7ca163ff4237b7d9806272228ee4,Nagelstudio,Studio,,,,f
24113,7eaaa3a883bd40bdbca662361f9c0744,Hard Rock Hotel  Casino Tulsa,Other,777 W Cherokee St Catoosa OK 74015,27685,3616533995764869,f
42927,289fad1e3a404cf5984470fc51e5e619,Mount Sinai Morningside,,30 Morningside Drive NY 10025 US,10862,40805573961806,f
8426,5c57a6bb38c743d1920ac5d9a91619a2,Schauspiel Leipzig,Venue,Bosestraße 1 04109,7289,5134075412369613,f
28338,0ff9919373a740ccaafa32f0bbc6b990,Golden Room Copacabana Palace Hotel,Venue,,5161,,f
41256,b18f1023f1c04fbf86fa9ec4e31636dc,Église SaintAndré,Religious building,35 Avenue Jean Jaurès,68605,492591674041389,f
44485,0ae7c344d9444f04a0ca0d39ad2269ab,Victorian College of the Arts,Educational institution,,5121,3782481449702,f
15797,44a49760f5e1427cb4135292253e190a,Schlosstheater Schwetzingen,Indoor arena,Am Schloß Schwetzingen 68723 Schwetzingen Germany,81,493853898568639,f
38775,2e3913ac997741dab5b4d85be1e04b0b,RTL House,Other,2 avenue Jacques Georgin Schaerbeek,105393,,f
35597,40c7c54226754c45902b85af77feb688,TMFStudio,Studio,,106242,,f
12288,087d8c400c1c48f09b8eb549c7e455b9,Ravnaberg Studio,Studio,,115866,,f
3666,9b06b8dc14e4450cb025e280574b844f,St Nikolai Wismar,Religious building,StNikolaiKirchhof 15 23966 Wismar,70176,538956114655,f
13607,e60f5d2f2e4f4a2387f8d9af7c18d6cd,The Tabernacle,Venue,35 Powis Square off Portobello Road London W11 2AY,38581,515170320201985,f
16016,3f19c216aa6e4fd4affd63eff824616c,Guelph Lake Island,Other,7743 Conservation Rd Guelph ON N1H 6J1,68698,4359676480243612,f
50485,b5ce6758d9c04069982ba25097276d41,∠Rスタジオ,Studio,,107,,f
29694,1c8c4354ce3b437c8536432ed4c851b5,La Lavanderia Studio,Studio,,14818,,f
56781,554c35890b564c9fa07267262fac1730,Blindspot Studios,Studio,,269,,f
55122,0f617433e63446b1962e405a31c47e74,Artevelde Hogeschool,Educational institution,,7982,,f
2723,44e1a1095e1f4fc29649d13538ce525a,Milwaukee Ale House,Venue,233 North Water Street 1,12057,4303344387909438,f
809,a9d259abbb354181b64aa0357ad02d8b,ハーモニーホール座間,,神奈川県座間市緑ヶ丘112,11537,35489444139407361,f
5178,577e3e7235b5484bbad1b9d2816d839a,Rainbow Studios,Studio,,7710,,f
15989,24c076b2acdb4d07b546c3c2395e0289,Mixing Room Studios,Studio,,7703,,f
30172,95dd550d2e7341e486249a5e69977cd8,Teatro Civico della Spezia,Venue,,,,f
20176,4c7a5465f8c346c2b1cc071554325828,An Club,Venue,Σολωμου 1315 Εξάρχεια 10682 Athens Greece,12762,3798644723733392,f
2125,738fb62be4bb4c4f8837e5d7578135e5,Studio D Recording,Studio,425 Coloma Street Sausalito CA 94965,59328,37868798122502624,f
13553,a642629b1f844f68b8ace3732f46fac9,Thalia Kino,Venue,Görlitzer Straße 6 01099 Dresden,7291,5106682313754261,f
15995,79dceadb282647249ad9f5bfc858bff1,Mølla Studio,Studio,,12730,,f
36550,64790218738b45ca8947cffb05f1b175,Interlochen Arts Academy,Educational institution,,118607,,f
5080,c903d82e33e340f99bb7012c511c16ed,OneOne Studio,Studio,,7954,,f
20698,581b3ffb9b2d4c7a8f6148736f5b910c,Erock Studio,Studio,,,,f
43189,3fb384b984c54e4f9f6067646cb90504,dada,Venue,Гороховая улица 47,2450,5992754830323238,t
53770,2d557b93ab7c45d7812a4a7817c3718e,Red Barn,,,40602,,f
35950,087cedd28eb64067be714707c9951944,Trib Total Media Amphitheatre,Venue,125 West Station Square Drive Pittsburgh PA 15219,7961,4043694480010833,t
30219,6cfd57e903d9474b90069c183bdb6850,Mesa Recording,Studio,,5213,,f
36875,69d8d6dda6b34be38aa4cde58334dbb7,Labor Temple,,,5239,,f
21576,c0b5cf4091f941898019d4b51c486772,Chab Mastering,Studio,35 Rue des Annelets 75019 Paris,4434,,f
30364,91f867aae558417ca1cbe7ed9abf25e6,Empty Studios,Studio,,22867,,f
29181,b9ec000657884b47bf28f2bcea075a5b,Horta Hall,Venue,,1793,,f
29029,84913170b91c4a5a98935f702ab383c4,Classic Sound Ltd,Studio,,1178,,f
42243,2cca9b4964264fbeb949c8d359bb1e2a,Grand Cru Studios,Studio,,,,f
30450,ad5762a1ed3d461ba7144c83a680a1dc,Palace Music,Studio,,5114,,f
53647,f9379bfd7ab34b7dac1be9a367c75ff0,StuStuStudio,Studio,,7703,,f
39107,a08c60c1773d4977969dc35802295002,Two States Audio,Studio,,5099,,f
46521,de5fc21fafac4aa3bb0e5728fd85ff96,Parkhill Studios,Studio,,115961,,f
36459,f1a0e013c6d64dbe97fe8123823de6b5,Electronic Music Studio of Washington University,Studio,,7952,,f
28504,7b90125558644b76bf819fa57f5845b3,Market Stage,Venue,,26579,,f
35387,3400f1eeb92a4b549e060dfaaf79f102,SoundartRecording Studios,Studio,Am Stadtwald 1 06862 RosslauDessau  Elbe,7321,,f
45333,0ffbea01e2cd4840a0dd80d3f59bd8e2,SDFX Studios,Studio,,12906,,f
14292,0be55b4e6a6d4b5592f8f7f0093ee06c,TOM·TOM STUDIO,Studio,〒1500011 東京都渋谷区東31419,116890,35651323139707295,t
26623,a0b9a40216e0483b92c92ff2095c572b,The Rosemount Hotel The Main Room,Venue,459 Fitzgerald St North Perth WA 6006,7280,3193092411585891,f
48576,647d42d4e59e47cb93e7f9b2981be64b,Seminar Bern Musematt,,,,,f
35811,9e239cd4b8f547489611c77cdeaefcc3,Kunsthalle Wien,Other,Museumsplatz 1 1070 Wien Austria,112783,4820294816357993,f
42734,120fa6d50f4c475abfc400621004c08b,Auditório Ibirapuera,Venue,,,,f
52384,a5648b938b3449768e6b031015788302,Andys Bar,Venue,122 N Locust St Denton TX 76201,22162,332154219713216,f
28509,f705f747207847eaa6c2018e744db192,Audio Matrices de Venezuela CA,Studio,,228,,f
28234,3c9354d7f78341eeac54df76001cd409,Studio 38,Studio,Getinge,481,,f
32571,517214bed9da49b39933aadb260b7e7c,Sound Circle Studio,Studio,,,,f
31584,327e837734234651ab8d38f416069228,The Basement,Venue,Marsh Street Hanley StokeonTrent ST1 1JA,90855,53024055218058,f
25512,ac7b9506dec94afea3c1767787f0abf0,Newtown Community  Cultural Centre,,Cnr Rintoul  Colombo Sts Newtown Wellington New Zealand,31090,41312514174778785,f
44949,53d3978a0b0a4ba0b9f61e6cd470da08,Le Baril Roulant,Venue,1885 Chemin du Village MontTremblant QC J8E 1K4 Canada,9250,,f
54185,bfa00893f37348f38574081b0f509873,Ito Gakki 3F,Venue,,5534,,f
19788,d765d76b49b14e3d9c01e6ecfdc1afcb,The Love Den,Studio,,116482,,f
55845,a7b238cfc1074c93b2c16d724cecba9f,Meigasound,Studio,,12823,,f
7513,7484cbf3d16742a3acca3a65a5058f94,MusicBrainz Summit 14 HQ,Other,Danshøjvej 42 2500 Valby,7712,5566217612490344,t
55566,d957e9b94e974e6a81b3e6721b34db2b,West Sound Studio,Studio,,102430,,f
34472,748ba9cdbd174fd4b1ef4dc312a376cf,DangStudios,Studio,,22162,,f
53567,7e7fd9f1b60c4bcfaafaf1179ee586e0,Taller Blanco,Venue,,,,f
53322,558504423409420f9d9b67958e4b3920,Indie King,Studio,,5114,,f
34513,7ba039c381df45f3a0431cfa8b1c438d,Stereo Sound Studios,Studio,,7020,,t
54820,1c204399735b4a25bc9c268f608227f7,Hickory Sound Recording,Studio,,21907,,f
16389,be4b7e29d7814f6c962ea6cafcbe81f8,Bürgerhaus Welkers,Venue,Hauseller 8 36124 Eichenzell Germany,72350,5047962972277,f
34626,af744eb8a05c41df9124ddd3247a1a1d,Teatro Comunale Alighieri,Venue,Via Angelo Mariani 2 48121,22604,444172122011,f
39256,e962386619a84514b1042109d2b74100,The Sultan Room,,234 Starr St,10861,,f
45641,1e12914d892b471cb2915b5120e0801d,Schwabinger Bräu,Venue,Leopoldstraße 82 80802 München Germany,7710,4816122115865,t
32228,eaf2eaea566c43848b9a8bd044cf27e7,Richmond Recorders,Studio,,5121,,f
50484,67e38fb50a294a09935f679b539aae72,Studio Salam Aleikum,Studio,,,,f
35966,651e3ac65df04b25842ae2d8d5383ee4,Partille Arena,Indoor arena,Arenatorget 2 433 35 Partille Sweden,12836,577400212116962,f
8544,89ba30b5deb344f88f855f2dcfa45f3c,Theater Marl,Venue,Am Theater 1 45768 Marl,69497,516527177089658,f
12890,f77c058f89174b49b165c4df4c739779,Cains Ballroom,Venue,423 North Main Street Tulsa Oklahoma,5296,3616095995994737,f
13533,91b167176a4e4879b36b2f237a94cc3d,Palco Street Dance,Venue,,5161,,f
42678,eca51586a3f34f299989fcd13fea1820,Gyllenbergsalen,,,7713,601791249222,f
13157,e55158efbdd44d439ef74e7c5219613e,AlgoRhythms,Studio,,7020,,f
15152,92362f501f9d4a58b110c160638e0edf,Bohemian Grove,,6664 Grove St,10861,,f
49828,2c938106a4f04e82aef693551f0f27a2,House of Leisure,Studio,,9655,,t
15953,205ef31132804ec1b13c14e2754a6bb9,Fast Forward Studios,Studio,,653,,f
52130,e6a20b5cabfd40bda8a208cea8d7f667,Studio Ébène,,,29463,,f
53396,c11bbacded0c42eb9865d1e97ec0d84b,Sertso Studio,Studio,35 Birch Ln Woodstock NY 12498 United States,59394,42029427741062,f
31743,0e8fac07d9b347fb8999bc1ba9897bc3,Abbazia di Santa Maria in Silvis,Religious building,,20072,458483128158,f
29955,bda7277fab534e22b5aa530d8134481b,Crowdspacer Studio,Studio,,10861,,f
24452,7f538a94feaf4d18b85c99ba80834e40,Found Sound,Studio,,7022,,f
28348,50a3811d3dda4a0fa180a44672517f40,Muzej suvremene umjetnosti,Venue,Avenija Dubrovnik 17 10000 Zagreb,1872,457788159818,f
54408,6c96af2a34df4a15b0daf1e7688661b2,Boxwood Studios,Studio,,,,f
48973,7a15946b43704822ac3f6153f7d01a49,StPetrusKirche,Religious building,,8908,,f
55094,46b53692ba21472180821cbc24ad9c87,Art of Buna,Venue,Genter Str 26 50672 Köln Germany,7954,509395636935553,f
22551,5c88229eed604531a39ed4a0c06dbcc2,Domination Studio,Studio,,2159,,f
12373,efca4e1760c142aabdd395661010602b,Raintree Cafe,Venue,220 King St N Waterloo ON N2J 2Y7,115885,4347529180524457,f
4886,7b9713133ff74950888f9f6585ceac06,SHINJUKU LIQUIDROOM,Venue,〒1600021 東京都新宿区歌舞伎町1201,116767,35695843139701491,t
46747,9f5ce7f877df49bfae945bb4c363972d,The Lovely Light,Studio,,10861,,f
21225,84c7c91e35934fefb6e0f9cbbb35ca8a,Century II Performing Arts  Convention Center,Other,225 W Douglas Ave Wichita KS 67202,7749,3768487697340283,f
53498,5b1ca96ec1b14707a9da354035f8d48c,Le Mobile,Studio,,73,,f
13516,b6b7440db911483dbe3ba1c87d0ed081,JOE eV,Other,Lindenstraße 4 45739 OerErkenschwick,69661,516284287260831,f
46926,d0abc42271db4c1e8e7f5c3e361981d4,Place de la Gare,Other,Place de la Gare 59000 Lille,12084,506366133069651,f
48287,b585606515454fa5847ab52631867aa9,Metal Box Studio,,,397,,f
