release,gid,release_group,artist_credit,name,barcode,status,packaging,language,script,quality
785202,5802a9aec0264de293023a87bf8f3dc7,1029558,775537,Its Not as Bad as It Looks,4028466325020,Official,,English,Latin,1
749011,13c12e3e1be949f8ba1331f200ac63dc,1000653,1,ITeam Investigative News Volume 2,,Official,,English,Latin,1
1013161,f5ad18a38d86419ea6df9bf0ee695824,254347,181480,Witness,,Official,,English,Latin,1
592821,01822c89d57349ce891a0f6a33394ec1,879604,22319,Arrogance Ignorance and Greed,5035133103828,Official,,English,Latin,1
464503,df9ba41f3986377cb5eeee32e6bde31c,763619,1874,In aller Stille,652450750129,Official,Digipak,German,Latin,1
1373937,ab42e7e1dadc4d42a9ae67e010ca5433,1335071,1,We Bring You a King With a Head of Gold Dark Britannica II,823566505426,Official,Jewel Case,English,Latin,1
90932,292bf7a1ad6d4ea794a54c356ef92f58,456975,319790,Outrance,,Official,,English,Latin,1
193419,3471c74de21e43128676699dac368e9d,550216,77798,Broken,7350020545351,Official,Jewel Case,English,Latin,1
1300503,6a05ef25349041d591003c44c30494d2,1277053,1179442,Morphed From Deadbreath,8402008086406,Official,,English,Latin,1
118606,e2f137c771504c27a05c697a51465669,490993,1,Saw II Original Motion Picture Soundtrack,4260063942709,Official,Digipak,English,Latin,1
1128052,a613a8c45d4244fc90ed2f6b353792fd,1138612,1045385,Слушать громко,,Official,,Russian,Latin,1
1065343,05e51812844b4884a18f2cc9469f0476,224971,3315939,The Twilight Zone,4005939608729,Official,Jewel Case,English,Latin,1
453689,4b54fe2c58bf483caa0f8ba4ec664c39,767725,566481,Another Story,,Official,,English,Latin,1
825433,a6d9ce2af6e045fbb16d8ffac660e5db,1060694,1,Fresh Cuts From Japan Volume 1,,Official,,English,Latin,1
499943,6c229a3a28de4752b590d719c7756741,806158,440173,Night Dreams,,Official,,English,Latin,1
235413,bcbaee3337c542dc9e66a78c4deb9b2e,587263,420266,BeaufortWes Se Beautiful Woorde,742451028126,Official,Jewel Case,Afrikaans,Latin,1
961920,544a0e39d41145e4b3c061896b2230c5,226727,129463,Lifescapes Return to Scottish Moors,,Official,,English,Latin,1
2169624,db4ed4abf9664b10999aff37ad4d1504,1967026,2212044,Zeitraum,4013205011302,Official,,English,Latin,1
231153,f365108ff4c945f480c409f2fff3a008,583381,1,Highs of the Sixties,075992760720,Official,Jewel Case,English,Latin,1
1180314,b3438964118642d99e486ee5cfaf8ad8,1179714,122005,Alive Again,,Official,,English,Latin,1
506783,aef3743e947e49598021a1dd0049463b,91062,379,Rhinestone Cowboy  Bloodline The Lambert  Potter Sessions 19751976,612657013922,Official,,English,Latin,1
929453,e98f47c63f4a412d8d69bbf9e1c849de,301880,1,On the Beach,,Official,,English,Latin,1
424734,52bdad28fb5d497680b15f52c1e9da64,743680,68367,Yes Indeed,,Official,,English,Latin,1
185335,2c7c71af9f9a4a66a346544377c43678,372706,185687,Rockers Into Orbit,,Official,,English,Latin,1
1013962,97e473fd0d4441f0a32d74f61ee277af,195306,938,Wonderful Tonight Live,,Official,,English,Latin,1
41996,86ecc1e74e734df58c291c75a08d5165,269192,1,Shaun of the Dead,602498664315,Official,Jewel Case,English,Latin,1
530855,a2a82e80202942ba9ab21087f0afc5e6,831015,1,Was nützt die Liebe in Gedanken,5099751612322,Official,,German,Latin,1
852712,d820f661a7244a1eac503753b2d737d1,894814,1182102,Mack Wilberg Requiem  Other Choral Works,783027008821,Official,,English,Latin,1
1086992,f0125f27850e4aad9991d6841a36c3e9,1105097,203189,Kafkatrax  Rückverzauberung 4,,Official,,German,Latin,1
761010,96dbd7b88dba42a1b585c08d0ead0c14,986128,739839,Spirit of Africa,,Official,,Multiple languages,Latin,1
54056,652bbad8d02643749f93d7eeedab3f23,245299,15612,トビラ,4537649889841,Official,,Japanese,Japanese,1
917450,676e64fc6c4a4d7499a9da705d679763,170717,1,The Biggest Ragga Dancehall Anthems 2000,,Official,,English,Latin,1
3460788,ea16409376bd468e9da6d22f7dfe20d8,2980292,3306936,James Levine Celebrating 40 Years at the Met,811357013540,Official,Box,English,Latin,0
2486011,438ae652ada949499a75245fd75ac8af,2216763,1493153,Son of the Black Peace,5060174952654,Official,,English,Latin,1
585554,f2880ba4c6674e35b2d84f196f299a99,873906,644521,Live in Europe,038153067724,Official,Jewel Case,English,Latin,1
978991,01bb716f73644fef8181bb38d1258d11,99547,45874,20 Greatest Hits,,Official,,English,Latin,1
1249966,437ce733475a411ebe4193f04c8ce7ec,1236539,1121393,Gigantor,,Official,,English,Latin,1
1195363,79069677cd88430faeb35b55f7e5af26,1191781,951632,Prey From Burning Сhurch,,Official,,English,Latin,1
2358285,c2ccdcdf87734ff0a6bf4c9e3490cace,2115645,2378372,Neo Neo Neo Neo Neo Neo Neos,,,,,,1
605436,41fcf745f6d64b7fa6920f8e16f12722,889259,437313,ŁąkiŁanda,5099996460221,Official,,Multiple languages,Latin,1
653746,66c174d9060447eeab778bd5914c7798,926617,687670,Living in Transition,601171129820,Official,,English,Latin,1
406100,46021e52849643b1a8148bddc21ae3c6,455508,186640,The Best of Reparata  The Delrons,,Official,,English,Latin,1
895231,a328f474b57841be981ba7c84772a9de,278001,74665,De Luxe Collection,,,,English,Latin,1
2835646,c3f0ca9852454530b0ee2d2dac53485d,2490508,856168,Jackie Daly  Séamus Creagh,,,,,,1
264199,4c5f43c2eef94902b1c6340b6d23efd0,611908,230239,Mono a Mono,,Official,,English,Latin,1
972339,fcec98585ea44ca39ee92d36bc7bb095,709094,1,Terrorizer Fear Candy 54,,Promotion,,English,Latin,1
180437,daa4e6b8e6044dbba3aad191be3f139e,409961,288886,Heavy Duty,,Official,,Spanish,Latin,1
554238,4e75caf6495740f2aab717a55549c95f,850112,199537,Club Badd,,Official,,English,Latin,1
909166,f3e9a2825a74421cb4a9e5d7e57b2fe8,222529,161310,Nas Garras do Vaneirão,,,,,Latin,1
1294843,5b563768a9594a6996b4e5416716a9bd,1272580,971208,Hello,,Official,,English,Latin,1
395677,36048fc8ab6c4aa99436c74802bfe57f,453130,66398,Youngel,,Official,,English,Latin,1
1972216,f2e39ef474bd463194bdd93d8ea45ba6,1810677,1,Rave the City 2 Back to the Roman Empire,743213967028,Official,Jewel Case,English,Latin,1
797223,f18d78099336415b9df0dca4d801d945,1039253,557427,Muzak EP,,Official,,English,Latin,1
215443,072827a51182471da72fa43f7af44bbd,288732,231417,Step Off,5026328100647,Official,,English,Latin,1
48713,6052612b857a43ab8e3f69f431c7c43a,376283,23315,Over Drive,4988010357719,Official,,Japanese,Japanese,1
736909,50791302636d44e488b5a1528fd466b9,990727,742903,Good Luck Mr Gorsky,,Official,,English,Latin,1
52762,cd5e633a9eca438c96ae78691186c8f3,387662,81736,Against the Modern World,,Official,,English,Latin,1
1004821,de89f0f6194c46f4b76f7772adb23795,166520,126922,After the Flood,,Official,,English,Latin,1
412768,8949cea4750a49569191ad7b89e78609,733735,282563,Alev Alev,,Official,,Turkish,Latin,1
130805,85b9daeffc3343679baf0160c65f41bf,501423,122423,Optics  Sonics,637642111520,Official,,English,Latin,1
437660,49af9118cc7f4e6bb947c1d736ec9243,298889,127318,No Reward,016861907020,Official,,English,Latin,1
655784,5a99bba6523a4cff8d7ee7974f9afdad,181399,34187,Every Kind of Mood Randy Randi Randee,,Official,,English,Latin,1
770357,7f8f74b2eab44d928d934bf7c3f485a5,1017623,764607,Batman Under the Red Hood Soundtrack From the DC Universe Animated Original Movie,794043144547,Official,Jewel Case,English,Latin,1
723304,cf10c9ce73664ae29a8baa8e933d7abe,980025,1,Get That Jive Australian Pop of the 70s,0886970087926,Official,,English,Latin,1
440587,84386aee5154471b8f850c32e980b5ad,756879,557547,Vacaciones al sol,,Official,,Spanish,Latin,1
738551,7f27df83f1d74ef28c2350082e4cf817,992041,21927,Les Voix du Brésil,3296634105489,Official,,French,Latin,1
1124214,c1cee1bec9444df686c27a545283abdb,1135339,944335,Festive Road,5060188763314,Official,CardboardPaper Sleeve,English,Latin,1
2996185,d4abca19ddce4965a9459bbd990ea5a2,2616962,2939294,Mains nettes  Coeurs purs,9320428339294,Official,Jewel Case,French,Latin,1
556371,4060d7dfe0ef46beb553cad052d84a6c,158274,20428,Around the World,0602498653609,Official,,English,Latin,1
3079542,e3e7014af05145a195536678ee34f72b,2683434,2034539,Ghouls Ghouls Ghouls,,Official,None,English,Latin,1
124469,5aaddbdcb1514b579cb07c06c76b2227,495642,51432,Oyalama Artık The Remix EP 2,8691331810288,Official,,Turkish,Latin,1
33533,8ff2285ea2e741d6bc9842bc9842c649,333532,811003,The Complete Little Britain Radio Series 2,9780563526056,Official,,English,Latin,1
963469,d854d707eda44d938aa4509e744f11a3,414139,20688,Straight Life,025218647526,Official,Jewel Case,English,Latin,1
2087042,0a3e58c809314d3c8ce6eac2678bc1c7,1901470,1,Joulun sävel,,Official,,Finnish,Latin,1
2826840,5960d961646f428b8cbc900b9951b7cf,108947,22649,Where Angels Fear To Tread,724382037927,Official,Jewel Case,English,,1
193089,0a4dc2db688746058efcba16e6200ce5,549914,376906,Marzi,094634889421,Official,,Finnish,Latin,1
1275378,3a7289e5e53544a6b497c35a3970c26a,1251543,2104,XX,825646546763,Official,Digipak,English,Latin,1
23488,b7244ef952b54993816f3cb12e27be3e,307863,216253,Poster,731451915024,Official,Jewel Case,English,Latin,1
17825,056fb9ba1b944f948b25815517cc637e,862127,9125,The Greater of Two Evils,727361127404,Official,,English,Latin,1
688971,4281c476236748b1afdbe4af975552b6,954227,299942,Global Fish,4250137239675,Official,,German,Latin,1
959095,624c797df59248019c7ce473d544becc,130911,1,BOCA Best of College A Cappella Vol 2,,Official,Jewel Case,English,Latin,1
312974,49ec9e0e0a2a4bcd9f5042ab1f7a066d,115357,79388,World Circus,8712666015022,Official,,English,Latin,1
293230,32d8b8ca26ed446dbdfcfa612355700f,311648,1,Gatecrasher National Anthems,,Official,,English,Latin,1
1082475,1bd3ff748a93401db0977944eed1c2b1,1101548,509547,Endless Bummer,,Official,,English,Latin,1
504107,53cc9458b9754880b0707b0612b31a9c,809621,432198,Luminosity,884501085014,Official,,English,Latin,1
1035011,1eb7eccdf0774d758d036743de8b76e0,795699,814531,Well Matched The Best of Merl Saunders  Jerry Garcia,,Official,,English,Latin,1
1006114,6f423cca11cc4f8eb6cd7ab119b94ab5,615513,439715,Снорри Стурлусон,,Promotion,,Russian,Cyrillic,1
2991109,911add1022a34564a96080b1099403b4,2612776,124401,The Human Bed,682970000312,,,,,1
982740,bc973551f4aa4ceca1bd567ed860a656,243762,14410,Canta Español,,Official,,Spanish,Latin,1
525125,dc14825f369b44d3ab021581774f33c5,826342,34923,miss M,,Official,Jewel Case,Japanese,Japanese,1
2838349,7268ca40ecf244f98eb2090ff088c521,2492522,745864,5 Years of Ringtone Dancecore Special,,Official,None,English,Latin,1
945406,29b7713a1938458ab062722cd2d22138,350327,50510,Journeys,0643697001020,Official,,English,Latin,1
2666905,e92396504e4a4528bc5636eef71f4978,2357899,1239549,太陽慰安楽園 The future is here,,Official,None,Multiple languages,Multiple scripts,1
1026372,77f342005a5a4add9629c8f2f145bacd,744608,521846, et sous une fleur de verre,,Official,,French,Latin,1
670375,154bf7902aab467b8b28cf7f509f401e,939783,698519,Last Corruptive Smile,6427389787270,Official,,English,Latin,1
3354643,ac8a0dcf698b4d809e582d989cf97b63,2897291,224664,Prayers,,,,,,1
610685,144ea39aeb0f48d1aee42cdb06f3c67a,893525,1,The Hollywood Series Sex and Intrigue Part 2,,Official,,English,Latin,1
1003679,d64896bb706949eca430459152c94fb3,238927,14423,20001120 Thank You for Loving Us Chicago Chicago IL USA,,Bootleg,,English,Latin,1
44499,2590e3b158ce4d45a95adbfc60b11227,124620,1643,Pup Tent,075596205528,Official,,English,Latin,1
877393,7b44ddf36ba347a08a9206aec498fdd9,830831,613554,Stoned,7891591113414,Official,Jewel Case,English,Latin,1
415176,fb57ee663c654263b793b7b3a59be68e,735659,8596,Emphasis On Parenthesis,089408368127,Official,Jewel Case,English,Latin,1
116648,132a84bc3b144e59b43a38211c94519a,489117,41301,The Rolling Stones Full Cast Audio Unabridged,,Official,,English,Latin,1
80250,4c11e8a7d264444ea24297eaeeff9439,440855,63480,Allting förändras,7391946086986,Official,Jewel Case,Swedish,Latin,1
2993545,709556f1719445feb910f7f04a2a969f,459857,321352,Tazartès Transports,,Official,,French,Latin,1
2990470,9413619319b3459e9254163f6d4ccda9,2612292,3461,The Complete Capitol Live Recordings Of George Shearing,,Official,,,,1
676817,84368a17ed694bb39f8e1ddaae8cade5,944975,669778,You,,Official,,English,Latin,1
107416,af6dfbcfd22a4c34b0696906e9cbe61c,477747,178463,Títeres,8430108120317,Official,,Spanish,Latin,1
84163,109a2a698bda4af3878d1c037762fc19,446465,164994,Haywire  Remixes 12,,Official,,English,Latin,1
1001751,05b1a46655f14db19c9bdc6b9d75c9bf,597079,176632,Live in Italia,,Official,,Breton,Latin,1
1119321,c9d228c883304a9397d0921663c23747,1131299,15356,Back Home,693723363530,Official,Jewel Case,English,Latin,1
792103,d598dc52868646ce957b30b85080abcf,1035031,1,1960s 3,,Official,,English,Latin,1
1021789,e3638a7c1ca0417cb48989e05e6256b7,339914,146382,The Crossing,,Official,,English,Latin,1
485252,844707ca0b3249b4b8c20aa9ef5ea43a,793758,540648,A vida me fez assim,7898324300899,Official,,Portuguese,Latin,1
1214528,e5b95c0bd5404ce3834acf530bc9bc01,683191,500085,Ao vivo,5099950606399,Official,,Portuguese,Latin,1
667213,ab01f9917a6b3ce78d9a04e1102378a3,469288,1192,Drums and Wires,077778665526,Official,,English,Latin,1
2841762,91664470145e46e7859a297e6a820864,1252001,58247,Little French Songs,602537317332,Official,None,French,Latin,1
644879,cb0f78ab27694917863c06fc94686836,919493,115588,Get Down Mr President,837101205498,Official,,English,Latin,1
295744,d4cb8cbc9dcc4238b5190afe5f82a751,636964,373689,Turbopótamos EP Reedición,,Official,,Spanish,Latin,1
1186905,f8a12b7b05d741e4980777badc8d3089,1184985,1,Happy Melodies  Easy Living,4260170634719,Official,None,English,Latin,1
343843,c9d09a09510844af93d9153286a81359,677792,495829,Karekare,9421021461167,Official,,English,Latin,1
374486,8c9d48fa25634892b0ca7d5f874c4222,702707,1,Canzoni per te Dedicato a Sergio Endrigo,,Official,,Italian,Latin,1
773541,07e6631852ef43d39af5981751d59d65,1020173,767573,Release the Feeling,,Official,,English,Latin,1
193215,ea85715717974dc59d3b345cd72b79e4,550042,262333,Aint Crying for the Moon,,Official,,English,Latin,1
635218,ad82d88863ad4f7aa685b45430ff4567,912150,33800,Best of Duke Ellington,,Official,None,English,Latin,1
1304036,10d2b42d9058493b862dd916a81790c1,1279704,877582,Campo Belo,094922051806,Official,CardboardPaper Sleeve,English,Latin,1
649082,aca957072d4648c99c70db26622fff87,549086,101262,Sabuha,,Official,,Turkish,Latin,1
479376,266e6ac0e2394fb0b4e9c9dfb851db68,788719,3259,Discovering Opera 07 Aida,,Official,,Italian,Latin,1
144304,aa985caabb034b629862abb784625fc9,511970,1863,Audio  Visual,,Official,Jewel Case,English,Latin,1
1065837,e38624c1902241a7ada3c53719805282,1087658,23678,The Opera Collection,028947793366,Official,Other,English,Latin,1
2839275,68bb6f3c1e3e4cfaa2c8707af156a677,2493292,2820098,Nonsense My Good Man,,Official,,,Latin,1
886771,f25ee1b085804f8c932d26b36a4fcca4,188109,1194,19851009 Town  Country Club London UK,,Bootleg,,English,Latin,1
1275871,416f37c138684373b26b2ef3a58a3d76,1257503,272230,The Ultimate Collection,3850125771319,Official,Digipak,Bosnian,Latin,1
314283,a0cb5f80c7a13553a4f2811f94471c82,286088,4831,The Beast,039841448528,Official,,English,Latin,1
829399,7df237a275a343059b15f58211605a24,1063584,801354,Mocean,,Official,,English,Latin,1
1048235,229cfddd53d14d3fa020c597c06ac90e,1073730,826157,im Radio,,Official,Jewel Case,German,Latin,1
691111,c5959bbc52184c1da6246b50ec91c0e9,955899,1025141,English Choral Works,8712273006307,Official,,English,Latin,1
1018038,e3f6183d541447e4aa37cf6dd052abce,5457,3013,King Biscuit Flower Hour Steve Forbert,707108801125,Official,,English,Latin,1
1105204,c901fe756dd14a75bccaafe0586e8343,1119616,250604,Melodious Souls,,Official,,English,Latin,1
399590,0c5cbfb3a9254c8da3444a709ac59e89,372495,80450,Redemption,,Official,,English,Latin,1
1297155,d54575b4ed4e488d87fc0afe7bc7fba6,154551,153,The Beautiful Experience,782124602123,Official,Jewel Case,English,Latin,1
799452,cb3b055620a44f659b8c372eaef40498,1040943,1,Teenage Treats Volume 3,,Bootleg,CardboardPaper Sleeve,English,Latin,1
2360380,f781072221f7464f85cdf56731eecc1e,195846,48461,Soul Gravy,,Official,Jewel Case,English,Latin,1
992533,841506f0705e41c5acd5443fb92ace25,257252,40780,Stage,,Official,,English,Latin,1
1016784,e8b3294d02774c6aa4c9c791305255fc,334659,102805,Treasures Untold,015891378022,Official,,English,Latin,1
1968178,0006d01b235144768b8437536c8c07f3,85527,52166,Birth School Work Death,,Promotion,Jewel Case,English,Latin,1
55191,7659a0e2a89544f18c8979ba1bf205e3,310703,217953,Kissing and Dancing,,Official,,English,Latin,1
1370576,2003512574e1447296130ec66cfcb403,857413,130564,God Likes Your Style,,Official,None,English,Latin,1
864524,5117087e46a54280a9101cedc240635f,428136,130376,Scarfo,5021289051724,Official,,English,Latin,1
445429,4404d1cd0e0841d0a46b5c21fb3a8317,649821,469503,Anal oder Kot,4003099858923,Official,Jewel Case,German,Latin,1
895661,3c527507e18248f1912ffe5d9cc663cf,174662,131508,The Fly,5099173401924,Official,Slim Jewel Case,English,Latin,1
1616988,b00fabc18cda4ea3a926b37832689206,1533589,1412721,ENDEAVORRR,4571435500428,Official,Jewel Case,,,1
225802,2ff34e2abf3644e0a148cb088106d87b,543836,220935,Krankhaus,687132012721,Official,,English,Latin,1
659781,9f0298ffe0003a1c9c3133ef4173c734,796851,1,Club FG Zemixx Vol 2,0094638927822,Official,,English,Latin,1
145437,6ff530776c844b94ae5bf0c6294cd998,263230,124472,The Chronicles of Narnia The Silver Chair Focus on the Family Radio Theater,9781561797929,Official,,English,Latin,1
531649,e628cdb0b7544022949c09081a914823,831664,614125,Ethiopiques 23 Orchestra Ethiopia,,Official,,Amharic,Latin,1
1238869,0cbc528120444a8d82adc5b7e326f1d4,1227616,339821,Groovin on a Shaft Cyle,5014644601320,Official,Jewel Case,English,Latin,1
863238,fb5216a7492e4301afc0e076a61bf90c,432200,1,DJ Cool Kev The Best of 2003 RB RB No 44,,,,English,Latin,1
672497,56848a9fba4a39a79a63564032ee5ed6,941485,700116,Honey Bee〜,4988004113680,Official,,Japanese,Japanese,1
779226,a34bf21d548a441faf92e31369d7485e,1024800,639097,Barons  Bankers,,Promotion,,English,Latin,1
1170406,4ebc17c521894dcc8068ed3852fd0cdb,1171783,1,Blue Chair Red Chair,,Official,,English,Latin,1
709996,b56b4758ea15381f887cc8d30463b4b4,530790,371452,限り無く赤に近い黒,4988005360519,Official,,Japanese,Japanese,1
327001,f7adb5d5d3c2483689f89b7295356a81,664215,379443,Mistreated,4042133010545,Official,,English,Latin,1
3352432,9901862bbbdb40c8a7aa598791144de3,1612401,1597807,The Downward Descent,196510541697,Official,None,English,Latin,1
104360,6a36e5472a3742cc86a31d5d5b52e2f5,474235,330524,Tha Movement,,,,English,Latin,1
903161,1d1afc1845b948a5867d29e5142fc4d9,191287,1,Club Classics Volume 2,,Official,,English,Latin,1
161684,3ee8d475636b486ea3ff0e83dcf3a0ad,525180,933056,1988,,,,Russian,Cyrillic,1
999955,107a7f29c6df435ea2d89ac7a2767b2d,579156,1,Il Grande Blues di Repubblica,,Official,,English,Latin,1
2169745,1d54846b6ae14f6694d3f4f6c530fb85,1967133,1,Mind the Gap Volume 87  MTGonzo Circus 100,,Official,,English,Latin,1
688658,800bb6d751d74aeea787706fbacdcb06,953998,87729,Billiam Rockwell,,Official,,English,Latin,1
864636,a1761e87481d4fd6a4e40767c156cd77,643856,247389,Vengeance EP,,Official,,English,Latin,1
349630,9d8fce4350ba439d9793162eae3a292d,682502,1815,Movin,8013780011588,Bootleg,,English,Latin,1
833550,a07e2dad9b924cca8bd63691aefbcfa0,1066411,62464,Christmas,,Official,,English,Latin,1
764949,99e931715f9d4d0e9fb57c5b665d6910,1013512,1,ElectroReAnimation3,,Official,,English,Latin,1
1047001,fad599e157d24e27a278e16814cdb2b1,1072676,826667,Warum unsere Kinder Tyrannen werden,9783579076256,Official,Jewel Case,German,Latin,1
1062874,458ec1664b1d469b8bd7055731306217,1085459,41636,モーニング娘コンサートツアー2011春 新創世記 ファンタジーDX 〜9期メンを迎えて〜,4942463541293,Official,Keep Case,Japanese,Japanese,1
918335,40663149e04343318e8a0f5bdbfb63b4,704992,517441,The One,,Official,,English,Latin,1
1275182,aca513d879a24a01975551744537e82f,924823,1,Minimal Baby,,Official,,Multiple languages,Latin,1
440419,8fb688fda82249e9948f5019a8f68c84,756741,557437,We Are Bound to Save Some Souls Tonight,897714002006,Official,Plastic Sleeve,English,Latin,1
1219363,8fe9e4d37b0b454abb6db07cbe3aeb94,1211593,196298,Remix You Remix Me,,Official,CardboardPaper Sleeve,,Latin,1
771401,e286df5fe48c429da360b87961f2141d,626062,1106,恋のルール・新しいルール,4988001111498,Official,,Japanese,Japanese,1
362440,162d50474dd544c79987ba85fa5bfb92,692392,14223,Nicht hoch im Himmel,,Official,,Multiple languages,Latin,1
1097086,5dd7e8147cde429db5622194bfa825f9,1113303,890470,Novo Testamento,,Official,,Portuguese,Latin,1
430174,da2b5b5e82e63b46b9e06c95f5628fb8,210889,1338,The Omen,,Official,,English,Latin,1
722015,c9c2753787264b209dcfbb0b37963117,979129,244058,Die schnellen Jahre,4260027010079,Official,,German,Latin,1
3083562,bc785ed0576c4234896e72f47a1a3e49,2686408,52616,New Renaissance,,Official,None,Multiple languages,Latin,1
886878,41e1ca2fade84dabab306aa3f991727c,101513,190,5 Alive,8013780010802,Bootleg,Jewel Case,English,Latin,1
883516,78be57bde3d345e1b0ea7c3766456848,109538,74156,Nitocris,,Official,,English,Latin,1
1120826,673671f46c4c4176b7f67e5f36d6f405,1132486,652385,Sassy Wisdom,,Official,,English,Latin,1
3454854,76c352e5446049aca74e624bccca8763,2975719,1160459,Karnan Original Score,,Official,None,Tamil,,1
983636,7cfb549d806542bfb85049cd8a7d6f3e,508834,1,To Mum Love Motown,602498376409,Official,,English,Latin,1
399907,4ac935be2128499ebeb423fadb93d626,186330,65785,Future Ballads,4025905950089,Official,Digipak,English,Latin,1
290223,58b37bfd14a14ef49eea5921f326e0f9,632535,12290,如果沒有你,,Official,,Chinese,Han Traditional variant,1
1112596,1c5de68e24174be689606cdda8dfdfb5,1125682,678038,30 aniversario,,Official,Jewel Case,Spanish,Latin,1
387085,9e4977a3637e4412b6ad9013e3aa9c5a,712733,85360,The Horsemen Revelations,5029651004026,Official,,English,Latin,1
749154,e2a0023c747d4f63bddd24062d14d134,1000774,5186,Irene Goodnight,8004883520282,Official,,English,Latin,1
1264885,c4466d68adfa4588b96a1412c182f1c8,1248676,142472,All the Brothers Were Valiant,5400211001318,Official,Jewel Case,English,Latin,1
53114,746cdb5b9d3e45f3ac26536cf4a900f1,17194,3134,Rock Animals,724383906321,Official,,English,Latin,1
834815,ba0ca6be17913f8b9b4c22c511a651ca,184406,809851,McGuinn Clark  Hillman,0724357607629,Official,,English,Latin,1
906369,adf0349161534ad6802af57991532b47,736133,24147,Nightmusic Volume 3,5060150972720,Official,Jewel Case,English,Latin,1
413498,7d050f2fc76a4248ad0985c5448a9ff7,734292,539265,First Words,9327421000008,Official,,English,Latin,1
1181725,3f9a40bcc80b44fc8e5c11ce2b0ffa86,1180809,48402,A Decade in Hell,5051099805408,Official,,English,Latin,1
445735,df7c6bad5ca136d2a42a87ead468462d,717814,62438,The Hollow of Morning,634457501621,Official,,English,Latin,1
1255537,cc4cb7898ca741e89d3e503516195865,275906,32662,The Great Destroyer,5425001461127,Official,,English,Latin,1
368222,0768238a1a3c40cab787c23767ed08ac,697446,150682,Dwarf Craving An Essence of the First Eight DJ Dwarfs,4046661104424,Official,,English,Latin,1
543908,c1dcd3e6da014873a921e3541bae243a,841909,10794,American Pastime,,Official,,English,Latin,1
433090,e34d4f76ad573d0f8ba97e4555e77b29,266453,3316,Maschinenmusik,782388034029,Official,,German,Latin,1
751842,a31ccb650db44ed9a7906fa6a120ca94,1003071,264371,Error Medley EP,,Official,,,Latin,1
157779,47aef91b6ecb48ac8a01c6bff8a5e628,193381,1,Orkus Club Hits 3,718756168324,Official,,English,Latin,1
708931,7e385763d6af411dbe6943257279bc58,969557,1,Somos los ¡Mods,8429085252883,Official,,Multiple languages,Latin,1
1609412,fc7ae18a3eca4327ba93ece14986eed7,1527598,1448895,Two,,Official,None,English,Latin,1
731831,ff3f0832a0ba4da188f1eb5c63500b95,238458,54524,Best Sunday Heart,,Official,,English,Latin,1
342791,c81615c3f0534297adfe4ffac36de7c1,676925,495025,Hällwach,,Official,,German,Latin,1
434299,5cc170829457442886ec1d8057f6ee0d,751593,520314,東方幻奏録,,Official,,English,Latin,1
598067,8e2f2e4e965d474380321c470e71084c,883359,210411,Themes From the James Bond Thrillers Volume 3,,Official,,English,Latin,1
351558,067f792abd2f41d59b921d1f09352f80,684083,1,Dancefloor 2008,4032989107421,Official,,English,Latin,1
1265682,65e0b07174f14399b4026fb0f98c507b,1249353,1137645,Два ворона,,Official,,Multiple languages,Cyrillic,1
609899,bcebee9255f84f0fbf548cf36466f8b9,892831,659626,Päivistä sekaisin,,Official,,Finnish,Latin,1
899638,fc622fcd9e2843369680119a072a83f1,188542,139868,Shouts of Joy,,Official,,English,Latin,1
1099090,1c7818584bce4a0880c80755d52e7a2a,1114982,892911,The Complete Good Time Jazz Recordings,025218440929,Official,Jewel Case,English,Latin,1
3456431,8647f7be38974869a74a54a24819bf73,2976856,101,Lost and Found – The Radio Years,888751471429,Official,,English,Latin,1
430150,ee50ed904dd44b4a8c11c674588049e4,748135,544852,Ghosts and Eskimos,656605948027,Official,,English,Latin,1
1218836,66151687006641f1aa8e71af06d38a36,1211140,1078512,Shades Of Yellow,,,,,Latin,1
1187777,3f26fdc8518746baae961488f9319881,1185728,977787,No More Heroes,,,None,English,Latin,1
290423,06a3e054828d49edbce950ff29c19cc7,632747,454807,Creating the Creator,,Official,,English,Latin,1
754303,d0ce3a3841c14a9f913fd50c11878164,1005092,943943,The Complete Sherlock Holmes,9789626349786,Official,Other,English,Latin,1
526475,57a40e74e67b3f9293e7e158a0b7ede2,490145,347,And All That Could Have Been,4988005292780,Official,,English,Latin,2
721927,58cd048a9e8149d5a5a7d9328997b481,140498,59428,A Message From the Country The Jeff Lynne Years 19681973,0077779258529,Official,,English,Latin,1
835317,006a71ae72204377be6c79e79532e028,1067544,86469,Chronoland,,Official,,English,Latin,1
1227113,81687e783d734c24a6bebe59197be861,1217953,346170,Mega Man 3 Remade,,Official,None,English,Latin,1
1020904,e940467bd03e44f59d8460a258462a45,720265,45744,Impermanence,,Official,,English,Latin,1
589499,8c8b3fb6b7f545fb928d9ae09776c03c,877163,646506,Silent Hysteria,,Official,,Russian,Latin,1
2168989,391130f36e65422b838c2f3e8f0fb183,1966518,1,Celebration of Disco,081227608729,Official,,English,Latin,1
726430,572f86f9599e4613907a292cd96f8fcb,982365,195221,Nel El Vieju,,Official,,Spanish,Latin,1
1126211,577ac44d6fd24fe390cec6123553528c,1137003,946896,ZIGZAG,4528847003832,Official,Jewel Case,Japanese,Japanese,1
1120749,63301d77f7c44d68870be3976e8e8f0d,1132430,49608,Das Beste von Kristina Bach,,Official,Jewel Case,German,Latin,1
