species,version,language,flavor_text
rec-786-dup-1,28,8,Svolazza nel cielo spargendo nuvole di scagliedal misterioso luccichio che fanno tornareimmediatamente il buon umore a chi le tocca.
rec-786-dup-1,27,9,This guardian deity of Akala is guilelessly cruel.The fragrant aroma of flowers is the source ofits energy.
rec-786-dup-1,27,6,Der arglose doch unbarmherzige Schutzpatronvon Akala. Seine Energie zieht es aus demlieblichen Duft von Blumen.
rec-786-dup-1,28,1,ヒラヒラ　とびまわり　ふしぎに　ひかるりんぷんを　ふりまく　ふれたものはたちまち　げんきを　とりもどすという
rec-786-dup-1,27,11,無邪気で　残酷な　アーカラの守り神　花の　芳しい香りが　エネルギーの　源
rec-786-dup-1,30,5,Bien quon le considère comme une divinitéprotectrice cette incarnation parfaite dela nature est aussi innocente que cruelle.
rec-786-dup-1,30,4,被稱為守護神卻同時有著天真無邪與殘酷的性格可說是大自然的化身
rec-786-dup-1,29,3,빛나는 인분을 흩뿌려사람이나 포켓몬의 상처를 치료한다.아칼라에서 모시는 수호신이다.
rec-368-dup-0,17,5,Au printemps son corps rose sefait plus vif sans que lon sachepourquoi. Il vit au fond de la mer.
rec-368-dup-0,24,3,헤엄치는 모습이 굉장히 우아하다.가는 입으로 바위 틈새에 나 있는해초를 먹는다.
rec-368-dup-0,24,11,泳ぐ　姿は　とても　優雅細い　口で　岩場の　すき間に生えた　海藻を　食べる
rec-368-dup-0,24,9,Its swimming form is exquisitely elegant.With its thin mouth it feeds on seaweedthat grows between rocks.
rec-368-dup-0,23,6,Es lebt auf dem Grund des Meeres. Im Frühlingwirkt die Farbe seines Körpers viel kräftiger.
rec-368-dup-0,30,12,吸食猎物的体液剩下的肉会沉入海底成为其他宝可梦的食物
rec-368-dup-0,23,1,うみの　そこで　くらしているがはるになると　からだの　ピンクいろがなぜか　あざやかに　いろづく
rec-368-dup-0,30,7,Absorbe los fluidos corporales de su presa. Losrestos que deja caen hasta el lecho marino y seconvierten en alimento para otros Pokémon.
rec-368-dup-0,30,4,會吸取獵物的體液剩下的肉會沉入海底成為其他寶可夢的食物
rec-368-dup-0,30,8,Succhia i fluidi corporei delle sue prede. Lacarne che ne rimane sprofonda sui fondali marinie diventa prezioso nutrimento per altri Pokémon.
rec-740-dup-0,30,6,Es denkt nicht lange nach und schlägt einfachzu. Laut manchen Berichten kann es mit seinenschnellen Schlägen selbst Lawinen stoppen.
rec-740-dup-0,28,7,Asesta golpes con las pinzas a diestro ysiniestro. Si se ve en apuros se desprende deellas lanzándolas como si fueran cohetes.
rec-740-dup-0,29,1,ハサミの　なかに　れいきを　ためてぶんなぐる　ぶあつい　こおりのかべも　こなごなに　してしまうぞ
rec-740-dup-0,29,5,Il concentre le froid dans ses pinces avant defrapper. Ses coups sont suffisamment puissantspour réduire un épais mur de glace en morceaux.
rec-740-dup-0,28,11,とにかく　見境なく　なぐるいざと　なったら　ハサミを　自切しロケットのように　発射し　なぐる
rec-740-dup-0,27,12,应该是以登顶为目标的却阴差阳错地登上了雪山在忍耐寒冷的过程中由于毛发不断生长而进化成这样
rec-740-dup-0,28,3,아무튼 무작정 때린다.여차하면 집게를 스스로 끊어로켓처럼 발사해서 때린다.
rec-740-dup-0,28,8,Sferra colpi alla cieca. Come ultima risorsasi stacca le chele e le spara come razzi percolpire lavversario.
rec-740-dup-0,30,9,Before it stops to think it just starts pummeling.There are records of its turning backavalanches with a flurry of punches.
rec-740-dup-0,30,4,習慣不經過大腦先動手打了再說以前曾有過用連續不斷的拳擊把雪崩推回去的紀錄
rec-398-dup-1,24,6,Wird Staravia zu Staraptor verlässt es die Gruppeund lebt allein. Seine Spannweite ist gigantisch.
rec-398-dup-1,23,9,The muscles in its wings and legs are strong.It can easily fly while gripping a small Pokémon.
rec-398-dup-1,26,1,ムクホークに　なると　むれからはなれて　１ぴきで　いきていくきょうじんな　つばさを　もっている
rec-398-dup-1,25,7,Sus alas y sus patas son muy fuertes. Puede llevarse volandoPokémon pequeños.
rec-398-dup-1,18,5,Il combattra sans relâche mêmeblessé. Il prend grand soin de samèche.
rec-398-dup-1,25,11,翼と　脚の　筋肉が　強く小さな　ポケモンを　つかんだままらくらくと　飛ぶことが　できる
rec-398-dup-1,26,3,찌르호크가 되면 무리에서떨어져 혼자서 살아간다.강인한 날개를 가지고 있다.
rec-398-dup-1,25,8,I muscoli di ali e zampe sono molto sviluppati. Vola senzafatica anche portando un piccolo Pokémon.
rec-716-dup-0,24,8,Si dice che possieda limmortalità e che possa farnedono agli altri quando le sue corna brillano dei coloridellarcobaleno.
rec-716-dup-0,26,7,Cuando los cuernos de su cabeza brillan en siete colores sedice que comparte el don de la vida eterna.
rec-716-dup-0,26,11,頭の　ツノが　七色に　輝くとき永遠の　命を分け与えると　言われている
rec-716-dup-0,23,1,えいえんの　いのちを　わけあたえるといわれているじゅもくの　すがたで１０００ねん　ねむり　ふっかつする
rec-716-dup-0,23,9,Legends say it can share eternal life.It slept for a thousand years in the formof a tree before its revival.
rec-716-dup-0,26,5,Daprès la légende quand ses bois brillent de sept couleurscela signifie quil prodigue la vie éternelle.
rec-716-dup-0,26,6,Es heißt dieses Pokémon spende ewiges Leben sobald dasGeweih auf seinem Haupt in sieben verschiedenen Farbenleuchtet.
rec-716-dup-0,24,3,머리의 뿔이 일곱 빛깔로빛날 때 영원한 생명을나눠준다고 전해진다.
rec-500-dup-0,24,3,불꽃 턱수염을 기르고 있다.파워와 스피드를 겸비한격투 기술을 익히고 있다.
rec-500-dup-0,25,5,Il embrase ses poings avec les flammes sur son mentonet cogne lennemi avec. Cest un Pokémon très solidaire.
rec-500-dup-0,26,7,Posee una tupida barba fogosa. Es tanto rápido comopoderoso y su principal baza es la lucha cuerpo a cuerpo.
rec-500-dup-0,25,6,Steckt mit dem Feuer um sein Kinn seine Fäuste in Brand undholt zu feurigen Fausthieben aus. Zeigt großen Teamgeist.
rec-500-dup-0,22,9,A flaring beard of fire is proofthat it is fired up. It is adept atusing many different moves.
rec-500-dup-0,25,11,アゴの　炎で　こぶしを　燃やして炎の　パンチを　繰り出すとても　仲間思いの　ポケモン
rec-500-dup-0,23,8,Infiamma i pugni sulla barba ardente poi sferraattacchi di fuoco sui nemici. Ha molta considerazioneper i suoi simili.
rec-500-dup-0,26,1,ほのおの　あごひげを　たくわえるパワーと　スピードを　かねそなえたかくとうの　わざを　みにつけている
rec-299-dup-0,26,6,Nasgnet wurde zunächst als völlig unbeweglich beschriebenda seine magnetische Nase immer nach Norden zeigt.Genauere Beobachtungen haben jedoch ergeben dass es sichpro Jahr tatsächlich etwa um 1 cm bewegt.
rec-299-dup-0,27,3,코코파스의 코의 자석은절대로 고장 나지 않아서 여행하는트레이너의 좋은 파트너이다.
rec-299-dup-0,26,1,じしゃくの　はなを　きたに　むけたまま　まったくうごかないと　いわれていたが　１ねんに　１センチいどう　している　ことが　かんそくされた
rec-299-dup-0,26,9,Nosepass had been said to be completely unmoving with itsmagnetic nose pointed due north. However close observationhas revealed that the Pokémon actually moves by a little over3/8 of an inch every year.
rec-299-dup-0,27,7,Los Nosepass tienen una nariz brújula infaliblepor lo que los Entrenadores viajeros suelenllevar uno consigo.
rec-299-dup-0,18,5,Face au danger il se protège enaugmentant son magnétisme et enattirant tout objet métallique.
rec-299-dup-0,28,8,Il suo potente magnetismo gli permette diattirare le prede e anche oggetti di ferro cheusa per proteggersi.
rec-299-dup-0,28,11,強力な　磁力で　獲物を引き寄せる　鉄を　引き寄せ身を　守ることも　ある
rec-299-dup-0,28,4,用強勁的磁力把獵物吸過來也會吸引並收集鐵來保護身軀
rec-299-dup-0,30,12,它会一动不动地用强力的磁力将猎物吸过来狩猎但有时也会吸到天敌
rec-204-dup-1,30,6,Es macht seinen Körper breiter und größerindem es sich mit Speichel Baumrinde anklebt.Ältere Tannza sind deshalb unfassbar groß.
rec-204-dup-1,30,12,会用唾液将树皮粘在自己身上从而让自己变得又厚又大上了年纪的榛果球是无比巨大的
rec-204-dup-1,9,9,A PINECO hangs from a tree branch andwaits for prey. While eating if it isdisturbed by someone shaking its tree itfalls on the ground and suddenly explodes.
rec-204-dup-1,29,4,會掛在樹上靜靜等待被牠當成獵物的蟲寶可夢上門在阿羅拉牠最愛吃的是萌虻
rec-204-dup-1,24,5,Il ressemble à une pomme de pin. Sa carapace leprotège des Pokémon Oiseaux qui le picorent parerreur.
rec-204-dup-1,23,3,나무껍질을 짜 맞춰서껍질을 두껍게 하는 것을 좋아한다.무거워져도 신경 쓰지 않는다.
rec-204-dup-1,24,8,Ha laspetto di una pigna. Il suo guscio lo proteggedai Pokémon uccello che lo beccano per errore.
rec-204-dup-1,26,11,木の　枝に　ぶら下がり　獲物を　待っている木を　揺らされて　食事の　邪魔を　されると地面に　落ちてから　いきなり　爆発するぞ
rec-204-dup-1,26,1,きの　えだに　ぶらさがり　えものを　まっているきを　ゆらされて　しょくじの　じゃまを　されるとじめんに　おちてから　いきなり　ばくはつするぞ
rec-204-dup-1,30,7,Usa saliva para adherir corteza de árbol a sucuerpo y así aumentar de volumen. Con la edadpuede alcanzar un tamaño gigantesco.
rec-255-dup-1,25,7,Torchic no se separa de su Entrenador. Siempre va tras él consus pasitos inseguros. Este Pokémon escupe bolas de fuegoque pueden alcanzar los 1000 °C y carbonizar al enemigo.
rec-255-dup-1,23,3,몸속에 불꽃 주머니를 지니고 있어서껴안으면 따끈따끈하다.살아 있는 한 계속 불타오른다.
rec-255-dup-1,15,9,Inside its body is a place where itkeeps a small flame. Hug it It willbe as warm as a hot-water bottle.
rec-255-dup-1,26,1,たいないに　ほのおを　もやす　ばしょが　あるのでだきしめると　ぽかぽか　とっても　あたたかいぜんしん　ふかふかの　うもうに　おおわれている
rec-255-dup-1,17,5,Ses câlins réchauffent car il renfermeune fournaise. Il envoie des boules defeu à 1 000 °C.
rec-255-dup-1,25,8,Torchic segue il proprio Allenatore ovunque saltellandoglidietro con passo incerto. Questo Pokémon sputa fiammateroventi a 1000 °C con sfere infuocate capaci di carbonizzareil nemico.
rec-255-dup-1,26,11,体内に　炎を　燃やす　場所が　あるので抱きしめると　ぽかぽか　とっても　暖かい全身　ふかふかの　羽毛に　覆われている
rec-255-dup-1,26,6,In Flemmlis Körper brennt eine Flamme. Wenn man esumarmt beginnt es zu glühen. Dieses Pokémon trägt einflauschiges Fell aus Daunen.
rec-401-dup-0,23,6,Diese Pokémon unterhalten sich indem sie ihreAntennen aneinanderschlagen. Der Ton ist ihrKennzeichen.
rec-401-dup-0,26,7,Si choca sus antenas emite un sonido similar al de unxilófono.
rec-401-dup-0,25,9,It chats with others using the sounds of its collidingantennae. These sounds are fall hallmarks.
rec-401-dup-0,18,5,Quand il tombe du haut de sespetites pattes ses antennesfont un bruit de xylophone.
rec-401-dup-0,26,1,しょっかく　どうしが　ぶつかるとコロン　コロンと　もっきんに　にたねいろを　かなでる
rec-401-dup-0,25,11,触覚を　ぶつけ合って　鳴らす　音で仲間と　会話をする音色は　秋の　夜の　風物詩
rec-401-dup-0,24,3,더듬이가 서로 부딪히면딩동딩동 실로폰 같은음색을 연주한다.
rec-401-dup-0,23,8,Comunica con il suono prodotto dallo scontro dellesue antenne. Esso indica larrivo dellautunno.
rec-19-dup-1,26,3,경계심이 매우 강해서 자고 있을 때도귀를 움직여 주변의 소리를 듣고 있다.어디에든 자리를 잡고 둥지를 만든다.
rec-19-dup-1,4,9,It eats anything.Wherever food isavailable it willsettle down andproduce offspringcontinuously.
rec-19-dup-1,30,5,Prenez garde à ce Pokémon très répandu ses puissantes incisives sont si acéréesquelles peuvent couper des troncs darbre.
rec-19-dup-1,32,6,Es knabbert mit seinen zwei Nagezähnen allesund jeden an. Stößt man auf eines findet mansicherlich 40 weitere in der Gegend.
rec-19-dup-1,30,12,虽是常见的宝可梦但也不能掉以轻心锋利的门牙甚至连坚硬的木材都能轻易咬断
rec-19-dup-1,27,11,前歯は　死ぬまで　伸び続けるのでメンテナンスが　必要　ヤスリを用意しないと　柱を　かじられる
rec-19-dup-1,31,4,長著２顆大牙碰到什麼都會先咬上一口只要看見１隻出沒附近肯定還住著40隻以上
rec-19-dup-1,32,8,Con i suoi incisivi rode qualsiasi cosa.Se se ne avvista uno è probabile chein zona vivano almeno 40 esemplari.
rec-19-dup-1,27,7,Debe cuidar regularmente sus incisivos puesestos siguen creciendo hasta que muere. Si notiene nada con qué afilarlos suele roer pilares.
rec-19-dup-1,32,1,キバが２つとにかく　なんでもかじってみる１ぴき　みつけたら４０ぴきは　そこに　すんでるはず
rec-353-dup-0,29,8,Si nutre di sentimenti turpi come rancore invidiae gelosia. Per questo alcuni sono felici cheesista.
rec-353-dup-0,29,9,It eats up emotions like malice jealousy andresentment so some people are grateful forits presence.
rec-353-dup-0,29,5,Les gens apprécient ce Pokémon car il senourrit de leurs émotions négatives telles quela rancœur et la jalousie.
rec-353-dup-0,25,6,Shuppet wird durch Gefühle wie Neid und Rachsuchtangezogen. Wenn jemand starke Rachegelüste entwickelterscheinen diese Pokémon in Scharen und reihen sich unterder Dachrinne des Hauses dieser Person auf.
rec-353-dup-0,24,11,恨みの　感情が　大好き恨みを　持つ　人が　住む　家の軒下に　ずらりと　ぶらさがる
rec-353-dup-0,25,7,A Shuppet le atraen los sentimientos de celos y rencor.Si alguien desarrolla fuertes sentimientos de venganzaaparecerá una multitud de Shuppet que se quedará bajolos aleros de su casa.
rec-353-dup-0,23,1,あたまの　ツノで　うらみや　ねたみのかんじょうを　たべると　いわれるまよなか　かっぱつに　かつどうする
rec-353-dup-0,24,3,원망하는 감정을 매우 좋아한다.원한을 가지고 있는 사람이 사는 집처마 밑에 죽 매달려 있다.
rec-353-dup-0,30,12,流传着这样的古老俗语日暮时分不要去排列着怨影娃娃的房子
rec-353-dup-0,29,4,因為會吞食怨恨嫉妒之類的情感對某些人來說是很可貴的寶可夢
rec-200-dup-0,23,7,Se deleita con el miedo que absorbe con sus esferasrojas. Por el día duerme en la oscuridad.
rec-200-dup-0,18,9,A Pokémon that startles people inthe middle of the night. It gathersfear as its energy.
rec-200-dup-0,29,5,Effrayer les gens est sa raison dêtre. Si lonpresse loreille contre les sphères rouges deson cou on peut entendre des gémissements.
rec-200-dup-0,29,11,驚かせることが　生きがい首の　赤い玉に　耳を　あてると中から　悲鳴が　聞こえてくるぞ
rec-200-dup-0,29,6,Andere zu erschrecken ist sein Lebenssinn.Wenn man das Ohr auf die roten Kugeln anseinem Hals legt kann man Hilfeschreie hören.
rec-200-dup-0,29,3,놀라게 하는 것이 삶의 낙이다.목의 빨간 구슬에 귀를 대면안에서 비명이 들려온다.
rec-200-dup-0,28,12,如果从四下无人的房间里传来抽泣般的声音那准是梦妖的恶作剧
rec-200-dup-0,26,1,すすりなく　ような　なきごえで　こわがらせるあいての　こわがる　こころを　あかい　たまできゅうしゅうして　えいように　している　らしい
rec-200-dup-0,23,8,Si nutre delle preoccupazioni che assorbe con lesue sfere rosse. Di giorno dorme nelloscurità.
rec-200-dup-0,28,4,如果從四下無人的房間裡傳來抽泣般的聲音那一定是夢妖的惡作劇
rec-775-dup-0,29,5,Il dort continuellement depuis sa naissance.Lorsquil est en phase de sommeil profondil ne bouge plus dun poil.
rec-775-dup-0,27,3,잔 채 태어나고 잔 채 죽는다.모든 행동은 꾸고 있는꿈에 의한 잠버릇인 것 같다.
rec-775-dup-0,29,8,Dorme ininterrottamente fin dalla nascita.Quando il suo sonno è particolarmente profondorimane completamente immobile.
rec-775-dup-0,28,12,抱住的树干是出生时父母所给予的关系亲密的话也会紧紧抱着训练家的胳膊
rec-775-dup-0,28,4,抱住的樹是出生時父母所贈的關係親密的話也會緊緊抱著訓練家的胳膊
rec-775-dup-0,28,7,El tronco que agarra es un regalo que le dieronsus padres al nacer. También se aferra al brazode todo aquel Entrenador con el que congenie.
rec-775-dup-0,30,6,Es verbringt sein Leben schlafend bis es stirbt.Das liegt an den narkotisierenden Wirkstoffendie in den Blättern enthalten sind die es frisst.
rec-775-dup-0,29,11,生まれてから　ずっと　眠ったまま深い　眠りに　落ちているときは一切　動かなくなる
rec-775-dup-0,27,9,It is born asleep and it dies asleep. All itsmovements are apparently no more than theresults of it tossing and turning in its dreams.
rec-775-dup-0,28,1,だいた　きは　うまれたとき　おやからあたえられたもの　よく　なつけばトレーナーの　うでにも　しがみつく
rec-150-dup-1,26,11,遺伝子操作に　よって　つくられた　ポケモン人間の　科学力で　体は　つくれても優しい　心を　つくることは　できなかった
rec-150-dup-1,1,9,It was created bya scientist afteryears of horrificgene splicing andDNA engineeringexperiments.
rec-150-dup-1,23,5,Il est le fruit de nombreuses expériences génétiqueshorribles et malsaines.
rec-150-dup-1,31,7,Su ADN es casi el mismo que el de Mew.Sin embargo su tamaño y carácter son muydiferentes.
rec-150-dup-1,26,3,유전자조작을 통해 만들어진 포켓몬이다.인간은 과학의 힘으로 몸은 만들었지만상냥한 마음을 만들 수는 없었다.
rec-150-dup-1,24,1,ミュウの　いでんしを　くみかえてうみだされたポケモンで　いちばんきょうぼうな　こころを　もつという
rec-150-dup-1,32,8,Il suo DNA è quasi uguale a quello di Mew.Ciò nonostante sono agli antipodi perdimensioni e carattere.
rec-150-dup-1,31,4,身上的基因與夢幻幾乎一樣但無論是體型大小還是性格都與夢幻有著巨大的差別
rec-150-dup-1,23,6,Dieses Pokémon ist das Resultat eines jahrelangenund skrupellosen Experimentes.
rec-150-dup-1,31,12,超梦的基因几乎和梦幻完全一样但是大小和性格却迥异得让人吃惊
rec-734-dup-0,30,4,雖然什麼都吃但特別偏好活生生的新鮮食物會為了尋找獵物而四處遊走
rec-734-dup-0,28,6,Die Futtersuche treibt es unaufhörlich umherdoch sobald die Sonne untergeht wird es vonMüdigkeit überfallen und schläft sofort ein.
rec-734-dup-0,30,8,Gli Yungoos mangiano di tutto ma preferisconocibo fresco o prede vive. Si vedono spessosfilare lungo le strade alla ricerca di cibo.
rec-734-dup-0,28,3,먹이를 찾아 계속 돌아다닌다.날이 저물 즈음엔 지쳐서쓰러지듯이 그 자리에서 잠든다.
rec-734-dup-0,30,11,なんでも　食べるが　新鮮で生きているものが　いいので獲物を　探して　道を　練り歩く
rec-734-dup-0,30,9,Although it will eat anything it prefers freshliving things so it marches down streetsin search of prey.
rec-734-dup-0,30,12,什么都吃但喜欢吃新鲜的活物所以会为了寻找猎物在路上四处游走
rec-734-dup-0,30,5,Il mange de tout mais aime particulièrementles proies fraîches voire encore vives. Il erresur les routes à leur recherche.
rec-734-dup-0,27,1,するどいキバで　なんにでも　かみつくもともと　アローラには　すんでおらずほかのちほうから　つれてこられた
rec-734-dup-0,29,7,El estómago le ocupa gran parte de su largocuerpo. Alimentar a este auténtico tragaldabasno es moco de pavo por el coste que conlleva.
rec-313-dup-0,23,1,よるになると　おしりを　ひからせなかまと　かいわするイルミーゼのだす　あまい　かおりが　だいすき
rec-313-dup-0,25,8,Quando cala la notte Volbeat emette una luce intensadalla coda. Comunica con gli altri regolando lintensità elintermittenza della propria luce. Il Pokémon è attrattodal dolce aroma di Illumise.
rec-313-dup-0,23,6,Es kommuniziert mit anderen indem es seinHinterteil zum Leuchten bringt. Es liebt Illumises Duft.
rec-313-dup-0,9,9,With their taillights lit VOLBEAT fly ina swarm drawing geometric designs in thenight sky. They move their nests if theirpond water becomes dirty.
rec-313-dup-0,23,11,夜になると　お尻を　光らせ仲間と　会話するイルミーゼの出す　甘い　香りが　大好き
rec-313-dup-0,23,3,밤이 되면 엉덩이를 빛나게 해동료와 대화한다. 네오비트가내는 달콤한 향기를 매우 좋아한다.
rec-313-dup-0,17,5,Il communique avec ses pairs enallumant son postérieur la nuit. Iladore le doux parfum de Lumivole.
rec-313-dup-0,24,7,Vive cerca de estanques de agua clara. De nocheenciende la luz de la cola para comunicarse conotros de su especie.
rec-397-dup-1,26,8,Vive nelle foreste e nei campi muovendosi in grandi gruppi.Se due gruppi si incontrano lottano per il territorio.
rec-397-dup-1,24,6,Es lebt in Wäldern und auf Wiesen. Treffen Schwärmeaufeinander streiten sie sich um das Revier.
rec-397-dup-1,24,11,森や　草原に　生息グループが　出くわすと　なわばりをかけた　争いが　はじまる
rec-397-dup-1,24,9,It lives in forests and fields. Squabbles overterritory occur when flocks collide.
rec-397-dup-1,23,5,Il a coutume de se regrouper en larges volées.Les combats entre Étourvol sont très violents.
rec-397-dup-1,24,7,Vive en bosques y campos. Si dos bandadas seencuentran pelean por el territorio.
rec-397-dup-1,23,1,おおきな　グループを　つくってこうどうする　しゅうせいグループどうしの　あらそいは　はげしい
rec-397-dup-1,23,3,큰 그룹을 만들어행동하는 습성이 있다.그룹 간의 분쟁이 격하다.
rec-153-dup-0,16,9,A spicy aroma emanates from aroundits neck. The aroma acts as astimulant to restore health.
rec-153-dup-0,24,3,목 주위의 봉오리로부터 풍기는향긋한 향기는 향기를맡은 사람을 힘이 나게 한다.
rec-153-dup-0,25,8,Il collo di Bayleef è agghindato da foglie dentro cuiè presente il piccolo germoglio di un albero. Laroma emanatoda questo germoglio ha un effetto energizzante sulluomo.
rec-153-dup-0,25,5,Le cou de Macronium est entouré de nombreuses feuilles.Dans chacune delles se trouve une pousse darbre. Le parfumde cette pousse donne la pêche aux personnes qui le sentent.
rec-153-dup-0,23,6,Ein würziges Aroma geht von seinen Blättern aus.Das Aroma soll gesundheitsfördernd sein.
rec-153-dup-0,23,11,首の　まわりから　発散するスパイスのような　香りには元気を　出させる　効果がある
rec-153-dup-0,26,7,Bayleef tiene un collar de hojas alrededor del cuello y unbrote de un árbol en cada una de ellas. La fragancia quedesprenden estos brotes anima a la gente.
rec-153-dup-0,24,1,くびまわりの　つぼみから　におうスパイシーな　かおりはかいだ　ひとを　げんきに　させる
rec-252-dup-1,7,9,TREECKO has small hooks on the bottomof its feet that enable it to scalevertical walls.This POKéMON attacks by slamming foeswith its thick tail.
rec-252-dup-1,23,1,すいちょくの　カベも　すいすいのぼるしっぽで　くうきの　しつどをかんじ　あしたの　てんきを　あてる
rec-252-dup-1,24,3,발바닥의 작은 가시가벽이나 천장에 걸리므로거꾸로 매달려도 떨어지지 않는다.
rec-252-dup-1,23,8,Riesce a scalare rapidamente anche pareti verticali.Rileva lumidità attraverso la coda per prevedere iltempo dellindomani.
rec-252-dup-1,24,7,Tiene pequeñas púas en las plantas de los pies quele permiten andar por techos y paredes sin caerse.
rec-252-dup-1,25,11,足の　裏の　小さな　トゲを　引っ掛けて垂直の　カベを　登ることが　できる太い　尻尾を　たたきつけて　攻撃する
rec-252-dup-1,24,5,Les épines de ses plantes de pieds lui permettentde marcher aux murs et au plafond sans tomber.
rec-252-dup-1,23,6,Es klettert blitzschnell Wände empor. Mit seinemSchwanz misst es die Luftfeuchtigkeit um dasWetter am nächsten Tag vorherzusagen.
rec-503-dup-0,25,7,En un abrir y cerrar de ojos puede desenvainar y envainar lossables que hay en sus patas delanteras.
rec-503-dup-0,18,9,Part of the armor on its anterior legsbecomes a giant sword. Its cry aloneis enough to intimidate most enemies.
rec-503-dup-0,24,6,Besiegt Gegner durch einen einzigen Hieb mitder Klinge an seinem Panzer. Ein böser Blickund seine Feinde verstummen.
rec-503-dup-0,24,11,よろいに　仕込まれた　剣の　一振りで相手を　倒すひとにらみで　敵を　黙らせる
rec-503-dup-0,24,5,Il peut terrasser ses ennemis dun coup de la lameenchâssée dans son armure et les faire taire dunseul regard.
rec-503-dup-0,26,3,갑옷에 내장된 검으로 한칼에상대를 제압한다.눈빛만으로 상대를 침묵시킨다.
rec-503-dup-0,26,8,Atterra lavversario con un solo colpo della spada inseritanellarmatura. Una sua occhiata ammutolisce il nemico.
rec-503-dup-0,26,1,よろいに　しこまれた　つるぎのひとふりで　あいてを　たおすひとにらみで　てきを　だまらせる
rec-325-dup-0,26,8,Sulla sommità del capo Spoink porta una perla che serve peramplificare i suoi poteri psicocinetici. Per questo motivo èsempre in cerca di una perla più grande.
rec-325-dup-0,18,5,Il utilise sa queue comme un ressortet bondit partout. Chaque nouveauchoc fait battre son cœur.
rec-325-dup-0,23,11,尻尾を　バネのかわりに　いつも飛び跳ねている跳ねる　振動で心臓を　鼓動　させているのだ
rec-325-dup-0,25,1,シッポで　びょんびょん　とびはねる　ポケモンとびはねる　しんどうで　しんぞうを　うごかしているので　とびはねる　ことは　やめられないのだ
rec-325-dup-0,22,9,Using its tail like a spring it keepsits heart beating by bouncingconstantly. If it stops it dies.
rec-325-dup-0,24,3,꼬리로 뛰어올라 심장을움직이고 있다. 진주몽이 만든진주를 머리에 이고 있다.
rec-325-dup-0,26,7,Spoink lleva una perla en la cabeza que sirve para amplificarlos poderes psicoquinéticos que tiene. Por eso estácontinuamente buscando una perla mayor.
rec-325-dup-0,24,6,Seine Hüpfbewegungen bringen sein Herz zumSchlagen. Es trägt eine Perle von Perlu auf dem Kopf.
rec-97-dup-1,28,7,Cuando se encuentra a una persona la duermey posteriormente cata sus sueños. Si estos sonde su agrado la retiene consigo.
rec-97-dup-1,25,9,Hypno holds a pendulum in its hand. The arcing movement andglitter of the pendulum lull the foe into a deep state ofhypnosis. While this Pokémon searches for prey it polishesthe pendulum.
rec-97-dup-1,23,1,ふりこのようなものを　もちあるくこどもに　さいみんじゅつを　かけてどこかへ　つれさるじけんが　あった
rec-97-dup-1,30,5,Certains Hypnomade travaillent commeassistants dans les cliniques visant à guérirles patients de leurs insomnies.
rec-97-dup-1,27,12,是非常危险的宝可梦但祈求良好睡眠的人们称其为救世主
rec-97-dup-1,25,3,손에 쥐고 있는 추의 움직임과 반짝임이상대를 깊은 최면 상태에 빠트린다.먹이를 찾으며 추를 손질하고 있다.
rec-97-dup-1,23,8,Ha con sé una sorta di pendolo. Una volta per erroresi è portato via un bambino che aveva ipnotizzato.
rec-97-dup-1,32,4,要是不小心遇上牠要趕緊從牠身上移開視線否則會有被牠手上擺錘催眠的危險
rec-97-dup-1,27,11,非常に　危険な　ポケモンだが安眠を　求める　人々には救世主と　呼ばれている
rec-97-dup-1,30,6,Manchmal unterstützt es das medizinischePersonal in Krankenhäusern wenn Patientenan Schlaflosigkeit leiden.
rec-252-dup-0,7,9,TREECKO has small hooks on the bottomof its feet that enable it to scalevertical walls.This POKéMON attacks by slamming foeswith its thick tail.
rec-252-dup-0,23,1,すいちょくの　カベも　すいすいのぼるしっぽで　くうきの　しつどをかんじ　あしたの　てんきを　あてる
rec-252-dup-0,24,3,발바닥의 작은 가시가벽이나 천장에 걸리므로거꾸로 매달려도 떨어지지 않는다.
rec-252-dup-0,23,8,Riesce a scalare rapidamente anche pareti verticali.Rileva lumidità attraverso la coda per prevedere iltempo dellindomani.
rec-252-dup-0,24,7,Tiene pequeñas púas en las plantas de los pies quele permiten andar por techos y paredes sin caerse.
rec-252-dup-0,25,11,足の　裏の　小さな　トゲを　引っ掛けて垂直の　カベを　登ることが　できる太い　尻尾を　たたきつけて　攻撃する
rec-252-dup-0,24,5,Les épines de ses plantes de pieds lui permettentde marcher aux murs et au plafond sans tomber.
rec-252-dup-0,23,6,Es klettert blitzschnell Wände empor. Mit seinemSchwanz misst es die Luftfeuchtigkeit um dasWetter am nächsten Tag vorherzusagen.
rec-255-dup-0,25,7,Torchic no se separa de su Entrenador. Siempre va tras él consus pasitos inseguros. Este Pokémon escupe bolas de fuegoque pueden alcanzar los 1000 °C y carbonizar al enemigo.
rec-255-dup-0,23,3,몸속에 불꽃 주머니를 지니고 있어서껴안으면 따끈따끈하다.살아 있는 한 계속 불타오른다.
rec-255-dup-0,15,9,Inside its body is a place where itkeeps a small flame. Hug it It willbe as warm as a hot-water bottle.
rec-255-dup-0,26,1,たいないに　ほのおを　もやす　ばしょが　あるのでだきしめると　ぽかぽか　とっても　あたたかいぜんしん　ふかふかの　うもうに　おおわれている
