pokemon,ability,is_hidden,slot
rec-823-dup-0,id-127,0,2
rec-93-dup-0,id-26,0,1
rec-886-dup-1,id-29,0,1
rec-209-dup-0,rec-22-dup-0,0,1
id-221,rec-47-dup-0,1,3
id-10102,rec-81-dup-1,0,1
rec-79-dup-0,rec-12-dup-1,0,1
rec-10149-dup-0,rec-31-dup-0,0,2
id-10110,rec-5-dup-1,0,2
id-248,rec-45-dup-0,0,1
rec-332-dup-1,rec-8-dup-0,0,1
rec-233-dup-0,id-88,0,2
rec-233-dup-1,rec-36-dup-0,0,1
id-460,rec-117-dup-1,0,1
rec-524-dup-0,id-133,0,2
rec-830-dup-0,id-27,1,3
rec-369-dup-0,rec-5-dup-0,1,3
rec-75-dup-1,rec-5-dup-0,0,2
id-522,rec-157-dup-1,1,3
rec-575-dup-0,rec-23-dup-0,1,3
id-829,rec-144-dup-1,0,2
rec-561-dup-1,rec-147-dup-1,0,1
rec-619-dup-0,id-120,1,3
rec-226-dup-1,id-33,0,1
id-179,rec-9-dup-0,0,1
rec-584-dup-1,id-133,1,3
id-10049,rec-45-dup-0,0,1
rec-296-dup-0,rec-47-dup-0,0,1
rec-524-dup-1,id-133,0,2
rec-656-dup-1,id-67,0,1
id-222,rec-144-dup-1,1,3
rec-73-dup-0,id-64,0,2
id-170,rec-35-dup-0,0,2
id-173,rec-132-dup-1,1,3
rec-74-dup-0,rec-69-dup-0,0,1
rec-10121-dup-0,rec-173-dup-1,0,2
id-89,rec-143-dup-1,1,3
rec-625-dup-1,id-46,1,3
rec-211-dup-1,id-38,0,1
rec-523-dup-0,rec-157-dup-1,1,3
rec-10113-dup-0,rec-143-dup-1,0,1
rec-10093-dup-0,rec-47-dup-0,1,3
rec-441-dup-0,rec-77-dup-1,0,2
rec-63-dup-0,rec-39-dup-0,0,2
rec-176-dup-1,id-55,0,1
rec-780-dup-0,rec-157-dup-1,0,2
rec-354-dup-0,rec-15-dup-0,0,1
id-207,rec-8-dup-0,0,2
rec-295-dup-0,rec-113-dup-0,1,3
id-810,rec-229-dup-1,1,3
id-23,rec-22-dup-0,0,1
rec-659-dup-0,id-53,0,1
rec-296-dup-0,rec-47-dup-0,0,1
rec-83-dup-0,rec-51-dup-0,0,1
id-306,rec-5-dup-0,0,1
id-624,rec-128-dup-0,0,1
rec-34-dup-0,id-125,1,3
id-618,rec-8-dup-0,1,3
rec-10109-dup-1,rec-5-dup-1,0,2
rec-854-dup-1,id-133,0,1
rec-444-dup-0,rec-8-dup-0,0,1
rec-465-dup-1,id-102,0,2
id-690,rec-91-dup-0,1,3
rec-605-dup-0,id-148,1,3
rec-273-dup-0,rec-124-dup-0,1,3
rec-447-dup-1,rec-39-dup-0,0,2
rec-886-dup-1,id-130,1,3
rec-685-dup-1,id-175,0,1
rec-447-dup-0,rec-39-dup-0,0,2
rec-426-dup-1,rec-138-dup-0,1,3
rec-466-dup-0,id-72,1,3
rec-678-dup-0,rec-51-dup-0,0,1
rec-163-dup-0,id-110,1,3
rec-677-dup-0,rec-51-dup-0,0,1
rec-362-dup-1,rec-39-dup-0,0,1
rec-543-dup-0,id-38,0,1
rec-588-dup-0,id-68,0,1
id-216,rec-95-dup-0,0,2
rec-845-dup-0,rec-241-dup-0,0,1
rec-464-dup-0,id-116,0,2
rec-823-dup-0,rec-240-dup-1,1,3
rec-10074-dup-0,rec-174-dup-1,0,1
rec-10166-dup-0,rec-113-dup-0,1,3
id-525,rec-5-dup-0,0,1
rec-10140-dup-1,rec-197-dup-0,0,1
id-829,rec-144-dup-0,0,2
rec-864-dup-0,rec-253-dup-1,1,3
id-10178,rec-161-dup-0,1,3
id-713,rec-5-dup-1,1,3
rec-10142-dup-0,rec-197-dup-1,0,1
rec-142-dup-0,rec-69-dup-0,0,1
rec-83-dup-0,rec-51-dup-0,0,1
id-506,rec-50-dup-0,1,3
id-620,rec-39-dup-0,0,1
id-460,rec-117-dup-0,0,1
rec-861-dup-0,id-158,0,1
id-241,rec-157-dup-1,1,3
id-234,rec-22-dup-0,0,1
rec-52-dup-0,id-127,1,3
rec-7-dup-0,id-44,1,3
id-473,rec-12-dup-1,0,1
rec-630-dup-0,id-142,0,2
rec-787-dup-0,rec-229-dup-1,0,1
rec-659-dup-0,id-167,0,2
rec-734-dup-1,rec-198-dup-1,0,1
rec-142-dup-0,id-46,0,2
id-315,rec-30-dup-0,0,1
rec-10031-dup-1,id-53,0,1
id-23,rec-22-dup-1,0,1
rec-757-dup-0,rec-212-dup-0,0,1
rec-227-dup-1,rec-5-dup-0,0,2
id-248,rec-45-dup-1,0,1
rec-757-dup-0,rec-12-dup-1,1,3
rec-852-dup-0,rec-101-dup-0,1,3
rec-164-dup-1,rec-15-dup-0,0,1
rec-579-dup-0,rec-144-dup-0,1,3
rec-10032-dup-0,rec-15-dup-0,1,3
rec-705-dup-0,rec-157-dup-1,0,1
rec-507-dup-0,id-146,0,2
rec-10059-dup-0,rec-91-dup-0,0,1
rec-561-dup-1,rec-147-dup-0,0,1
rec-565-dup-0,rec-5-dup-1,0,2
rec-64-dup-0,rec-39-dup-0,0,2
rec-753-dup-1,id-102,0,1
id-698,rec-117-dup-0,1,3
rec-10150-dup-0,id-19,0,2
id-882,rec-173-dup-1,0,2
rec-601-dup-1,id-29,1,3
rec-740-dup-1,rec-52-dup-0,0,1
id-241,rec-47-dup-0,0,1
rec-367-dup-0,id-41,1,3
rec-587-dup-0,rec-9-dup-0,0,1
rec-233-dup-0,rec-36-dup-1,0,1
id-405,rec-22-dup-1,0,2
id-58,rec-22-dup-0,0,1
rec-10141-dup-0,rec-197-dup-0,0,1
rec-862-dup-0,id-62,0,2
rec-791-dup-0,rec-230-dup-0,0,1
id-718,rec-188-dup-0,0,1
rec-312-dup-0,id-10,1,3
id-694,rec-8-dup-1,0,2
rec-536-dup-0,id-93,0,2
rec-209-dup-0,rec-50-dup-0,0,2
rec-749-dup-1,rec-39-dup-0,1,3
id-220,rec-81-dup-0,0,2
rec-505-dup-0,id-148,1,3
id-111,rec-69-dup-0,0,2
id-10157,rec-233-dup-0,0,1
id-298,rec-157-dup-1,1,3
rec-734-dup-0,rec-173-dup-1,0,2
rec-483-dup-1,id-140,1,3
rec-101-dup-0,id-106,1,3
id-302,rec-100-dup-0,0,2
rec-238-dup-0,rec-12-dup-1,0,1
rec-120-dup-0,rec-35-dup-0,0,1
rec-131-dup-1,id-75,0,2
rec-340-dup-0,rec-12-dup-1,0,1
rec-828-dup-0,id-84,0,2
rec-10032-dup-1,id-119,0,2
rec-10188-dup-0,rec-234-dup-0,0,1
id-834,rec-173-dup-0,0,1
id-396,rec-51-dup-0,0,1
rec-794-dup-0,rec-224-dup-1,0,1
rec-68-dup-0,id-62,0,1
id-194,rec-109-dup-0,1,3
id-382,rec-2-dup-0,0,1
rec-821-dup-0,rec-51-dup-0,0,1
rec-734-dup-1,rec-173-dup-0,0,2
id-691,rec-91-dup-0,1,3
id-804,rec-224-dup-0,0,1
rec-701-dup-0,id-84,0,2
rec-437-dup-1,id-26,0,1
rec-507-dup-0,rec-113-dup-0,1,3
rec-507-dup-0,rec-22-dup-1,0,1
rec-225-dup-0,rec-15-dup-0,1,3
rec-261-dup-1,rec-95-dup-0,0,2
rec-524-dup-0,rec-5-dup-0,0,1
rec-757-dup-0,rec-212-dup-0,0,1
rec-441-dup-0,id-145,1,3
rec-10023-dup-0,rec-163-dup-1,0,1
rec-464-dup-1,rec-31-dup-0,0,1
rec-238-dup-0,id-93,1,3
id-618,rec-9-dup-1,0,1
rec-286-dup-0,rec-101-dup-0,1,3
rec-568-dup-1,rec-60-dup-0,0,2
rec-725-dup-1,rec-22-dup-0,1,3
id-687,rec-126-dup-0,0,1
rec-427-dup-0,id-7,1,3
rec-321-dup-0,id-46,1,3
rec-453-dup-0,rec-143-dup-0,1,3
id-172,rec-31-dup-0,1,3
rec-434-dup-0,id-1,0,1
rec-10137-dup-0,rec-197-dup-0,0,1
rec-10133-dup-0,rec-197-dup-1,0,1
rec-565-dup-0,id-33,1,3
id-24,rec-22-dup-0,0,1
rec-10031-dup-0,rec-15-dup-0,1,3
id-566,rec-129-dup-0,0,1
rec-261-dup-0,rec-95-dup-0,0,2
rec-369-dup-0,rec-5-dup-1,1,3
id-848,rec-9-dup-0,0,2
id-471,rec-81-dup-1,0,1
rec-75-dup-0,rec-8-dup-0,1,3
rec-10070-dup-0,rec-173-dup-0,0,1
rec-74-dup-0,rec-8-dup-1,1,3
rec-253-dup-1,id-65,0,1
id-10136,rec-197-dup-0,0,1
id-522,rec-157-dup-0,1,3
rec-19-dup-0,id-62,0,2
rec-347-dup-1,id-4,0,1
id-504,rec-50-dup-0,0,1
rec-20-dup-1,id-55,1,3
rec-18-dup-1,id-145,1,3
rec-565-dup-0,id-116,0,1
id-577,rec-144-dup-0,1,3
id-202,rec-23-dup-0,0,1
rec-428-dup-0,id-7,1,3
rec-52-dup-0,rec-101-dup-0,0,2
id-105,rec-69-dup-0,0,1
rec-10167-dup-0,rec-228-dup-0,1,3
id-167,rec-15-dup-0,0,2
rec-10145-dup-0,rec-209-dup-0,0,1
rec-18-dup-0,rec-77-dup-1,0,2
rec-273-dup-0,rec-124-dup-0,1,3
rec-18-dup-1,rec-77-dup-1,0,2
rec-10073-dup-0,id-99,0,1
id-199,rec-144-dup-0,1,3
id-334,rec-30-dup-0,0,1
rec-10122-dup-0,id-26,0,1
id-284,rec-22-dup-1,0,1
rec-438-dup-0,id-155,1,3
rec-494-dup-1,id-162,0,1
rec-532-dup-0,id-125,0,2
rec-450-dup-0,rec-45-dup-0,0,1
rec-749-dup-0,rec-39-dup-0,1,3
rec-64-dup-0,id-98,1,3
rec-370-dup-0,id-93,1,3
rec-890-dup-1,id-46,0,1
rec-743-dup-0,rec-118-dup-0,0,1
rec-10165-dup-0,rec-144-dup-1,1,3
rec-83-dup-0,rec-128-dup-0,1,3
rec-352-dup-0,id-168,1,3
rec-552-dup-0,rec-22-dup-1,0,1
rec-483-dup-0,id-140,1,3
id-42,rec-39-dup-0,0,1
id-526,rec-5-dup-1,0,1
id-788,rec-228-dup-0,0,1
id-310,rec-9-dup-0,0,1
rec-17-dup-0,id-145,1,3
rec-529-dup-0,id-146,0,1
rec-90-dup-0,id-75,0,1
rec-152-dup-0,id-65,0,1
rec-10164-dup-1,rec-144-dup-0,1,3
rec-749-dup-0,id-192,0,2
rec-707-dup-0,id-158,0,1
id-756,rec-35-dup-0,0,1
rec-7-dup-0,id-67,0,1
rec-211-dup-0,id-38,0,1
id-10029,rec-15-dup-0,1,3
rec-10019-dup-0,rec-144-dup-1,0,1
id-270,rec-20-dup-0,1,3
rec-823-dup-0,rec-240-dup-1,1,3
id-183,rec-157-dup-1,1,3
id-322,rec-12-dup-0,0,1
rec-131-dup-1,id-11,0,1
rec-101-dup-0,rec-9-dup-1,0,2
rec-147-dup-0,rec-63-dup-0,1,3
rec-464-dup-1,id-120,1,3
rec-148-dup-0,rec-63-dup-0,1,3
id-371,rec-69-dup-0,0,1
id-10160,rec-9-dup-0,0,1
id-694,rec-94-dup-0,1,3
rec-10184-dup-0,id-244,0,1
id-696,rec-173-dup-1,0,1
rec-49-dup-0,id-19,0,1
rec-10183-dup-0,rec-241-dup-0,0,1
rec-73-dup-1,id-44,1,3
id-712,rec-5-dup-1,1,3
rec-472-dup-0,rec-8-dup-1,0,2
id-237,rec-22-dup-0,0,1
rec-325-dup-0,rec-47-dup-0,0,1
id-234,rec-157-dup-1,1,3
rec-753-dup-1,rec-126-dup-0,1,3
rec-10183-dup-0,rec-241-dup-0,0,1
rec-10183-dup-0,rec-241-dup-1,0,1
rec-551-dup-0,id-153,0,2
id-10027,rec-15-dup-0,1,3
id-113,rec-30-dup-0,0,1
rec-326-dup-0,rec-20-dup-0,0,2
rec-177-dup-1,id-48,0,2
rec-453-dup-0,rec-143-dup-0,1,3
rec-10025-dup-0,rec-51-dup-0,0,1
id-125,rec-9-dup-1,0,1
rec-685-dup-1,id-84,1,3
rec-10103-dup-0,rec-81-dup-0,0,1
rec-561-dup-1,rec-147-dup-1,0,1
rec-10083-dup-0,rec-31-dup-0,1,3
rec-281-dup-1,rec-36-dup-0,0,2
rec-588-dup-0,id-99,1,3
rec-20-dup-1,id-62,0,2
rec-464-dup-0,id-120,1,3
rec-424-dup-0,rec-101-dup-0,0,1
id-454,rec-143-dup-0,1,3
rec-613-dup-0,rec-81-dup-1,0,1
id-425,rec-138-dup-0,1,3
rec-544-dup-0,id-3,1,3
id-327,rec-77-dup-0,0,2
id-735,rec-173-dup-1,0,2
id-451,rec-51-dup-0,1,3
id-786,rec-227-dup-0,0,1
rec-523-dup-0,rec-157-dup-0,1,3
id-706,rec-157-dup-1,0,1
rec-10161-dup-0,id-127,1,3
id-870,rec-128-dup-0,1,3
rec-10112-dup-0,id-223,1,3
rec-10150-dup-0,rec-118-dup-0,0,1
rec-296-dup-1,id-62,0,2
id-282,rec-36-dup-0,0,2
id-10060,rec-117-dup-1,0,1
id-76,rec-69-dup-0,0,1
rec-83-dup-0,rec-39-dup-0,0,2
rec-833-dup-1,rec-173-dup-1,0,1
rec-435-dup-1,rec-51-dup-0,1,3
rec-178-dup-0,id-28,0,1
rec-281-dup-1,id-140,1,3
rec-10095-dup-0,rec-9-dup-1,0,1
rec-75-dup-0,rec-69-dup-0,0,1
rec-487-dup-0,id-140,1,3
id-222,rec-30-dup-0,0,2
id-275,rec-124-dup-0,1,3
rec-890-dup-0,id-46,0,1
rec-871-dup-0,id-226,1,3
rec-863-dup-1,id-4,0,1
rec-10021-dup-0,rec-22-dup-1,0,1
id-423,rec-114-dup-0,0,2
rec-426-dup-0,id-84,0,2
id-495,rec-126-dup-1,1,3
id-16,rec-77-dup-0,0,2
rec-465-dup-0,rec-144-dup-1,1,3
rec-725-dup-0,rec-22-dup-1,1,3
rec-10095-dup-0,rec-9-dup-0,0,1
rec-121-dup-0,rec-30-dup-0,0,2
rec-56-dup-1,rec-128-dup-0,1,3
rec-340-dup-0,rec-12-dup-0,0,1
rec-596-dup-0,id-127,0,2
rec-84-dup-0,id-48,0,2
rec-208-dup-0,rec-69-dup-0,0,1
rec-591-dup-0,rec-144-dup-0,1,3
rec-10140-dup-0,rec-197-dup-1,0,1
rec-599-dup-1,id-57,0,1
rec-10111-dup-0,rec-5-dup-0,0,2
id-10100,rec-207-dup-0,0,1
rec-392-dup-0,rec-66-dup-0,0,1
id-86,rec-47-dup-0,0,1
rec-404-dup-1,rec-22-dup-0,0,2
rec-131-dup-0,id-75,0,2
id-341,rec-91-dup-0,1,3
id-199,rec-12-dup-0,0,1
rec-705-dup-0,id-93,0,2
rec-362-dup-0,rec-39-dup-0,0,1
id-262,rec-22-dup-0,0,1
rec-80-dup-0,rec-12-dup-0,0,1
rec-78-dup-0,rec-50-dup-0,0,1
rec-478-dup-0,rec-81-dup-0,0,1
rec-103-dup-0,id-139,1,3
rec-372-dup-0,rec-69-dup-0,0,1
id-298,rec-157-dup-0,1,3
rec-10030-dup-1,rec-15-dup-0,1,3
rec-524-dup-0,id-159,1,3
rec-279-dup-1,rec-2-dup-0,0,2
id-207,rec-52-dup-0,0,1
rec-588-dup-0,id-61,0,2
rec-684-dup-0,id-175,0,1
id-185,rec-5-dup-1,0,1
id-526,rec-5-dup-0,0,1
rec-32-dup-0,id-79,0,2
id-712,rec-20-dup-0,0,1
rec-521-dup-0,id-105,0,2
rec-84-dup-0,rec-77-dup-1,1,3
id-91,rec-92-dup-0,0,2
rec-243-dup-0,rec-39-dup-0,1,3
rec-362-dup-1,id-141,1,3
id-10081,rec-9-dup-1,0,1
id-306,rec-5-dup-1,0,1
rec-10076-dup-1,id-181,0,1
rec-122-dup-0,id-111,0,2
rec-63-dup-0,id-98,1,3
id-10048,rec-94-dup-0,0,1
rec-748-dup-0,rec-144-dup-0,1,3
rec-177-dup-0,id-156,1,3
id-865,rec-113-dup-0,1,3
id-221,rec-12-dup-0,0,1
id-183,rec-47-dup-0,0,1
rec-10021-dup-0,rec-22-dup-0,0,1
rec-478-dup-0,rec-81-dup-1,0,1
id-216,rec-118-dup-0,1,3
rec-427-dup-0,rec-50-dup-0,0,1
rec-215-dup-1,rec-51-dup-0,0,2
id-162,rec-50-dup-0,0,1
rec-365-dup-1,rec-47-dup-0,0,1
rec-10184-dup-0,id-58,0,2
rec-862-dup-0,rec-128-dup-0,1,3
rec-888-dup-0,rec-234-dup-1,0,1
rec-552-dup-0,id-153,0,2
id-10096,rec-9-dup-0,0,1
rec-539-dup-0,id-104,1,3
rec-97-dup-0,rec-39-dup-0,1,3
rec-342-dup-0,rec-91-dup-0,1,3
rec-544-dup-0,id-68,0,2
rec-258-dup-0,id-6,1,3
rec-363-dup-0,rec-47-dup-0,0,1
rec-56-dup-1,id-83,0,2
rec-35-dup-0,rec-132-dup-0,1,3
id-220,rec-47-dup-0,1,3
rec-50-dup-1,rec-8-dup-0,0,1
id-10148,rec-9-dup-0,0,1
rec-118-dup-0,rec-31-dup-0,1,3
rec-26-dup-0,rec-31-dup-0,1,3
rec-630-dup-0,id-133,1,3
id-758,rec-212-dup-0,0,1
rec-584-dup-1,rec-117-dup-1,0,2
rec-424-dup-0,rec-101-dup-0,0,1
rec-281-dup-0,id-28,0,1
rec-561-dup-1,id-98,0,2
id-456,rec-114-dup-1,0,2
rec-10181-dup-0,rec-188-dup-0,0,1
rec-791-dup-0,rec-230-dup-0,0,1
id-10138,rec-197-dup-1,0,1
rec-435-dup-0,id-1,0,1
id-145,rec-9-dup-0,1,3
id-161,rec-51-dup-0,0,2
id-130,rec-22-dup-1,0,1
rec-10058-dup-0,id-159,0,1
rec-225-dup-1,id-55,0,2
id-10105,rec-221-dup-0,0,2
id-549,rec-20-dup-0,0,2
rec-619-dup-0,rec-144-dup-0,0,2
id-849,rec-101-dup-0,1,3
rec-235-dup-0,id-141,1,3
rec-26-dup-0,rec-9-dup-1,0,1
rec-367-dup-1,id-33,0,1
rec-10084-dup-1,rec-31-dup-0,1,3
rec-56-dup-1,rec-128-dup-0,1,3
id-82,rec-5-dup-0,0,2
rec-484-dup-0,id-46,0,1
rec-114-dup-0,rec-144-dup-0,1,3
rec-435-dup-1,rec-51-dup-0,1,3
rec-753-dup-1,rec-126-dup-1,1,3
rec-114-dup-0,id-34,0,1
rec-225-dup-0,rec-15-dup-0,1,3
id-815,rec-66-dup-0,0,1
rec-673-dup-0,id-179,1,3
rec-325-dup-0,rec-20-dup-0,0,2
id-525,rec-5-dup-1,0,1
rec-730-dup-0,id-204,1,3
rec-6-dup-1,rec-66-dup-0,0,1
id-10091,rec-47-dup-0,1,3
rec-447-dup-0,id-158,1,3
rec-854-dup-1,id-130,1,3
rec-10151-dup-0,rec-20-dup-0,0,1
rec-215-dup-0,rec-124-dup-0,1,3
id-124,rec-108-dup-0,0,2
id-155,rec-66-dup-0,0,1
rec-10145-dup-1,rec-209-dup-1,0,1
rec-305-dup-0,id-134,1,3
id-221,rec-81-dup-0,0,2
id-10138,rec-197-dup-0,0,1
rec-10035-dup-0,id-70,0,1
rec-787-dup-0,rec-229-dup-1,0,1
rec-591-dup-0,id-27,0,1
rec-316-dup-1,id-82,1,3
rec-10038-dup-0,rec-23-dup-1,0,1
rec-500-dup-0,rec-66-dup-0,0,1
id-407,rec-101-dup-0,1,3
rec-435-dup-0,id-106,0,2
rec-10137-dup-0,rec-197-dup-1,0,1
rec-201-dup-1,id-26,0,1
rec-20-dup-0,rec-50-dup-0,0,1
rec-354-dup-1,rec-15-dup-0,0,1
rec-21-dup-0,rec-51-dup-0,0,1
rec-625-dup-0,rec-39-dup-0,0,2
rec-667-dup-0,id-79,0,1
rec-743-dup-1,id-175,1,3
rec-556-dup-1,rec-114-dup-1,1,3
rec-462-dup-0,id-42,0,1
id-16,rec-51-dup-0,0,1
id-747,rec-144-dup-0,1,3
id-574,rec-23-dup-1,1,3
rec-227-dup-0,rec-51-dup-0,0,1
rec-10003-dup-0,id-46,0,1
rec-749-dup-0,rec-39-dup-0,1,3
rec-369-dup-0,rec-69-dup-0,0,2
id-263,rec-95-dup-0,1,3
rec-73-dup-0,id-29,0,1
id-423,rec-60-dup-0,0,1
rec-531-dup-0,rec-144-dup-0,0,2
rec-10107-dup-1,rec-101-dup-0,0,2
rec-19-dup-1,rec-50-dup-0,0,1
rec-820-dup-1,id-167,0,1
rec-101-dup-0,id-43,0,1
id-25,rec-9-dup-0,0,1
rec-226-dup-1,id-11,0,2
rec-428-dup-1,id-103,0,2
id-222,rec-144-dup-0,1,3
id-341,rec-52-dup-0,0,1
rec-90-dup-0,id-142,1,3
rec-734-dup-0,rec-91-dup-0,1,3
rec-96-dup-0,rec-108-dup-1,0,2
rec-10051-dup-0,id-182,0,1
id-882,rec-173-dup-0,0,2
rec-84-dup-0,rec-77-dup-1,1,3
id-779,rec-173-dup-0,0,2
rec-596-dup-0,id-14,0,1
id-812,rec-229-dup-1,1,3
id-754,rec-126-dup-1,1,3
rec-552-dup-0,rec-22-dup-0,0,1
rec-556-dup-1,id-11,0,1
rec-10044-dup-0,rec-15-dup-0,0,1
id-239,rec-9-dup-1,0,1
rec-332-dup-1,id-11,1,3
rec-104-dup-0,rec-69-dup-0,0,1
rec-478-dup-1,id-130,1,3
id-778,rec-209-dup-0,0,1
rec-209-dup-0,rec-22-dup-1,0,1
rec-150-dup-1,id-46,0,1
rec-243-dup-0,rec-39-dup-0,1,3
id-59,rec-22-dup-0,0,1
rec-10140-dup-0,rec-197-dup-0,0,1
rec-144-dup-1,rec-81-dup-1,1,3
rec-68-dup-0,id-80,1,3
id-282,rec-36-dup-1,0,2
id-360,rec-23-dup-0,0,1
rec-825-dup-0,id-14,0,2
rec-350-dup-0,id-56,1,3
id-572,rec-101-dup-0,0,2
id-836,rec-173-dup-0,0,1
rec-464-dup-1,id-116,0,2
id-299,rec-5-dup-0,0,1
rec-10162-dup-0,id-107,1,3
rec-558-dup-0,rec-5-dup-0,0,1
rec-697-dup-0,rec-173-dup-1,0,1
rec-740-dup-1,id-89,0,2
rec-861-dup-0,rec-124-dup-0,1,3
rec-10189-dup-0,id-235,0,1
rec-10184-dup-0,rec-101-dup-0,1,3
id-777,rec-31-dup-0,0,2
id-463,rec-12-dup-0,0,2
rec-347-dup-0,id-33,1,3
rec-355-dup-0,id-26,0,1
rec-773-dup-0,rec-225-dup-1,0,1
id-10158,rec-9-dup-1,0,1
rec-828-dup-0,rec-50-dup-0,0,1
rec-586-dup-0,rec-157-dup-1,0,2
id-191,rec-94-dup-0,0,2
rec-10107-dup-0,id-53,0,1
rec-10167-dup-0,id-256,0,2
rec-438-dup-1,id-155,1,3
rec-811-dup-0,id-65,0,1
rec-676-dup-0,id-169,0,1
rec-144-dup-1,rec-81-dup-0,1,3
rec-142-dup-0,id-127,1,3
rec-316-dup-1,rec-60-dup-0,0,2
id-665,rec-132-dup-1,1,3
rec-215-dup-1,rec-124-dup-0,1,3
rec-601-dup-0,id-57,0,1
rec-536-dup-0,id-33,0,1
rec-888-dup-1,rec-234-dup-0,0,1
rec-10164-dup-1,rec-20-dup-0,0,2
rec-600-dup-0,id-58,0,2
rec-57-dup-0,rec-128-dup-0,1,3
id-727,rec-22-dup-1,1,3
rec-10084-dup-0,rec-31-dup-0,1,3
id-573,rec-101-dup-0,0,2
rec-852-dup-1,rec-101-dup-0,1,3
rec-568-dup-0,id-1,0,1
rec-10019-dup-1,rec-144-dup-0,0,1
id-190,rec-92-dup-0,1,3
rec-450-dup-1,rec-45-dup-0,0,1
id-280,rec-36-dup-1,0,2
rec-852-dup-1,rec-101-dup-0,1,3
rec-434-dup-0,id-106,0,2
id-4,rec-94-dup-0,1,3
rec-188-dup-0,id-151,1,3
rec-10084-dup-1,rec-31-dup-0,1,3
id-59,rec-22-dup-1,0,1
rec-487-dup-1,id-140,1,3
rec-55-dup-0,id-6,0,1
rec-147-dup-0,id-61,0,1
rec-656-dup-1,id-168,1,3
rec-10077-dup-0,rec-189-dup-0,0,1
rec-332-dup-0,rec-8-dup-1,0,1
rec-19-dup-0,rec-50-dup-0,0,1
rec-556-dup-0,rec-114-dup-0,1,3
rec-563-dup-0,id-152,0,1
rec-450-dup-0,rec-45-dup-1,0,1
rec-210-dup-0,rec-22-dup-0,0,1
rec-587-dup-0,id-78,1,3
id-628,rec-128-dup-0,1,3
id-185,rec-5-dup-0,0,1
id-866,rec-77-dup-0,0,1
id-491,rec-123-dup-0,0,1
rec-10044-dup-0,rec-15-dup-0,0,1
id-687,rec-126-dup-1,0,1
rec-864-dup-0,id-133,0,1
rec-619-dup-0,rec-144-dup-1,0,2
rec-279-dup-1,rec-51-dup-0,0,1
id-22,rec-51-dup-0,0,1
id-624,rec-39-dup-0,0,2
id-537,rec-143-dup-0,0,2
rec-232-dup-0,rec-5-dup-1,0,1
id-304,rec-69-dup-0,0,2
id-10159,rec-91-dup-0,0,2
id-790,rec-5-dup-1,0,1
id-10082,rec-9-dup-0,0,1
id-804,rec-224-dup-1,0,1
rec-319-dup-0,id-24,0,1
rec-10040-dup-0,id-184,0,1
id-727,rec-22-dup-0,1,3
id-349,rec-91-dup-0,1,3
rec-253-dup-0,id-84,1,3
rec-704-dup-0,id-183,1,3
rec-209-dup-0,rec-50-dup-0,0,2
id-403,rec-22-dup-0,0,2
rec-158-dup-0,id-67,0,1
id-732,rec-92-dup-0,0,2
rec-251-dup-0,rec-30-dup-0,0,1
rec-10121-dup-0,rec-198-dup-0,0,1
rec-10121-dup-1,rec-91-dup-0,1,3
rec-643-dup-0,rec-163-dup-0,0,1
id-13,rec-50-dup-0,1,3
rec-1-dup-0,id-65,0,1
rec-206-dup-0,id-155,1,3
rec-717-dup-1,rec-186-dup-0,0,1
id-839,rec-243-dup-0,0,1
id-585,rec-157-dup-0,0,2
id-742,rec-118-dup-0,0,1
rec-373-dup-0,rec-22-dup-1,0,1
rec-494-dup-0,id-162,0,1
rec-342-dup-0,id-75,0,2
id-10134,rec-197-dup-1,0,1
id-777,rec-5-dup-0,1,3
rec-10190-dup-1,id-46,0,1
rec-507-dup-0,rec-22-dup-1,0,1
rec-584-dup-1,id-115,0,1
id-473,rec-81-dup-0,0,2
rec-235-dup-0,rec-20-dup-0,0,1
rec-361-dup-0,rec-39-dup-0,0,1
rec-281-dup-0,rec-36-dup-1,0,2
id-82,rec-5-dup-1,0,2
id-10047,rec-92-dup-0,0,1
id-10094,rec-31-dup-0,1,3
rec-142-dup-0,rec-69-dup-0,0,1
id-285,rec-90-dup-0,0,2
rec-438-dup-1,rec-5-dup-0,0,1
id-10104,rec-117-dup-0,1,3
id-581,rec-51-dup-0,0,1
rec-10133-dup-1,rec-197-dup-0,0,1
rec-296-dup-1,id-125,1,3
id-10080,rec-9-dup-1,0,1
rec-10128-dup-0,id-102,0,1
id-310,rec-9-dup-1,0,1
rec-10025-dup-0,rec-51-dup-0,0,1
id-518,rec-108-dup-1,0,1
rec-355-dup-1,id-119,1,3
rec-10107-dup-1,id-155,1,3
id-398,rec-22-dup-0,0,1
id-463,rec-12-dup-1,0,2
rec-121-dup-1,rec-35-dup-0,0,1
rec-871-dup-0,rec-31-dup-0,0,1
rec-643-dup-0,rec-163-dup-1,0,1
rec-575-dup-1,id-172,0,2
id-174,rec-132-dup-0,1,3
rec-206-dup-0,rec-50-dup-0,0,2
rec-208-dup-0,rec-5-dup-0,0,2
id-10126,rec-51-dup-0,0,1
rec-143-dup-0,rec-47-dup-0,0,2
id-185,rec-69-dup-0,0,2
rec-331-dup-1,rec-8-dup-0,0,1
rec-150-dup-0,id-127,1,3
id-473,rec-12-dup-0,0,1
rec-321-dup-1,id-41,0,1
id-778,rec-209-dup-1,0,1
rec-348-dup-1,id-4,0,1
rec-143-dup-0,id-82,1,3
