item,version_group,language,flavor_text
id-1586,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1587,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1587,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1587,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1587,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1587,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1587,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1587,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1587,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1587,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1587,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1588,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1588,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1588,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1588,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1588,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1588,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1588,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1588,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1588,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1588,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1589,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1589,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1589,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1589,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1589,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1589,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1589,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1589,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1589,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1589,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1590,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1590,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1590,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1590,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1590,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1590,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1590,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1590,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1590,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1590,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1591,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1591,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1591,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1591,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1591,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1591,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1591,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1591,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1591,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1591,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1592,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1592,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1592,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1592,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1592,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1592,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1592,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1592,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1592,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1592,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1593,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1593,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1593,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1593,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1593,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1593,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1593,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1593,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1593,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1593,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1594,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1594,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1594,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1594,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1594,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1594,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1594,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1594,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1594,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1594,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1595,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1595,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1595,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1595,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1595,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1595,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1595,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1595,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1595,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1595,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1596,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1596,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1596,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1596,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1596,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1596,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1596,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1596,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1596,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1596,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1597,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1597,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1597,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1597,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1597,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1597,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1597,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1597,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1597,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1597,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1598,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1598,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1598,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1598,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1598,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1598,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1598,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1598,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1598,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1598,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1599,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1599,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1599,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1599,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1599,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1599,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1599,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1599,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1599,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1599,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1600,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1600,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1600,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1600,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1600,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1600,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1600,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1600,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1600,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1600,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1601,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1601,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1601,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1601,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1601,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1601,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1601,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1601,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1601,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1601,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1602,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1602,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1602,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1602,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1602,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1602,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1602,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1602,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1602,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1602,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1603,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1603,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1603,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1603,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1603,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1603,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1603,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1603,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1603,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1603,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1604,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1604,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1604,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1604,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1604,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1604,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1604,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1604,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1604,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1604,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1605,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1605,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1605,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1605,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1605,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1605,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1605,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1605,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1605,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1605,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1606,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1606,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1606,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1606,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1606,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1606,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1606,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1606,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1606,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1606,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1607,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1607,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1607,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1607,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1607,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1607,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1607,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1607,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1607,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1607,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
id-1608,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　から[VAR (0000)]が　あらわれる。
id-1608,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서[VAR (0000)][VAR (0003)] 나타난다.
id-1608,20,4,使用後的當天，[VAR (0000)]會出現在曠野地帶的瞭望塔巨巢。
id-1608,20,5,Un objet faisant apparaître un [VAR (0000)]dans l’antre géant de la Tour en ruinesdes Terres Sauvages jusqu’à la fin de la journée.
id-1608,20,6,"Dieses Item bewirkt, dass im Wachturm-Nest in derNaturzone ein [VAR (0000)] bis zum Ende des Tageserscheint, an dem das Item eingesetzt wurde."
id-1608,20,7,Posibilita la aparición de [VAR (0000)] en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
id-1608,20,8,"Strumento che fa apparire [VAR (0000)] nelladynatana della Torre Diroccata, nelle Terre Selvagge,fino alla fine del giorno in cui viene usato."
id-1608,20,9,An item that causes [VAR (0000)] to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
id-1608,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　から[VAR (0000)]が　現れる。
id-1608,20,12,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。
