ability,version_group,language,flavor_text
id-171,20,11,相手の　弾や　爆弾などの技を　防ぐことが　できる。
id-171,20,12,可以防住对手的球和弹类招式。
id-172,20,1,のうりょくを　さげられるととくこうが　ぐーんと　あがる。
id-172,20,3,능력이 떨어지면특수공격이 크게 올라간다.
id-172,20,4,能力被降低時，特攻會大幅提高。
id-172,20,5,Augmente beaucoup l’Attaque Spéciale du Pokémonquand ses stats baissent.
id-172,20,6,"Erhöht den Spezial-Angriff stark, wenn ein Statuswertgesenkt wurde."
id-172,20,7,Aumenta mucho su Ataque Especial cuando el rivalle baja cualquiera de sus características.
id-172,20,8,L’Attacco Speciale aumenta di molto quando lestatistiche diminuiscono a causa di un nemico.
id-172,20,9,Boosts the Sp. Atk stat sharply when a statis lowered.
id-172,20,11,能力を　下げられると特攻が　ぐーんと　上がる。
id-172,20,12,如果能力被降低，特攻就会大幅提高。
id-173,20,1,あごが　がんじょうでかむ　わざの　いりょくがたかくなる。
id-173,20,3,턱이 튼튼하여무는 기술의 위력이올라간다.
id-173,20,4,顎部強壯，會提高啃咬類招式的威力。
id-173,20,5,Le Pokémon a une mâchoire robuste qui augmentela puissance de ses capacités à base de morsures.
id-173,20,6,Der kräftige Kiefer des Pokémon erhöht die Stärkevon Biss-Attacken.
id-173,20,7,Su robusta mandíbula le confiere una mordedurapotente.
id-173,20,8,La robusta mascella del Pokémon permettemorsi molto potenti.
id-173,20,9,The Pokémon’s strong jaw boosts the power of itsbiting moves.
id-173,20,11,あごが　頑丈で噛む　技の　威力が高くなる。
id-173,20,12,因为颚部强壮，啃咬类招式的威力会提高。
id-174,20,1,ノーマルタイプの　わざがこおりタイプになる。いりょくが　すこし　あがる。
id-174,20,3,노말타입의 기술이얼음타입이 된다.위력이 조금 올라간다.
id-174,20,4,一般屬性的招式會變為冰屬性。威力會少量提高。
id-174,20,5,Les capacités de type Normal deviennent de type Glace.Leur puissance augmente légèrement.
id-174,20,6,Attacken vom Typ Normal nehmen den Typ Eis an undihre Stärke erhöht sich ein wenig.
id-174,20,7,Convierte los movimientos de tipo Normal en tipoHielo y aumenta ligeramente su potencia.
id-174,20,8,Le mosse di tipo Normale diventano di tipoGhiaccio e la loro potenza aumenta un po’.
id-174,20,9,Normal-type moves become Ice-type moves.The power of those moves is boosted a little.
id-174,20,11,ノーマルタイプの　技がこおりタイプに　なる。威力が　少し　上がる。
id-174,20,12,一般属性的招式会变为冰属性。威力会少量提高。
id-175,20,1,みかたの　ポケモンはねむらなくなる。
id-175,20,3,같은 편의 포켓몬이잠들지 않게 된다.
id-175,20,4,我方的寶可夢不會陷入睡眠狀態。
id-175,20,5,Les Pokémon de l’équipe ne peuvent pas s’endormir.
id-175,20,6,Alle Team-Pokémon können nicht einschlafen.
id-175,20,7,No cae dormido y evita también que sus aliados seduerman.
id-175,20,8,Rende il Pokémon e i suoi alleati immuni al sonno.
id-175,20,9,Prevents itself and ally Pokémon from falling asleep.
id-175,20,11,味方の　ポケモンは眠らなくなる。
id-175,20,12,我方的宝可梦不会变为睡眠状态。
id-176,20,1,こうげきわざを　だすと　ブレードフォルムにわざ　キングシールドを　だすとシールドフォルムに　へんかする。
id-176,20,3,공격 기술을 쓰면 블레이드폼으로기술 킹실드를 쓰면실드폼으로 변한다.
id-176,20,4,若使出攻擊招式，會變為刀劍形態，若使出招式「王者盾牌」，會變為盾牌形態。
id-176,20,5,"Le Pokémon prend la Forme Assaut lorsqu’il utiliseune attaque, et la Forme Parade lorsqu’il utiliseBouclier Royal."
id-176,20,6,"Setzt das Pokémon eine Offensiv-Attacke ein, nimmtes die Klingenform an. Setzt es danach die AttackeKönigsschild ein, nimmt es die Schildform an."
id-176,20,7,"Adopta la Forma Filo al lanzar un ataque, o bien laForma Escudo si usa el movimiento Escudo Real."
id-176,20,8,Assume la Forma Spada se usa una mossad’attacco e la Forma Scudo se usa Scudo Reale.
id-176,20,9,The Pokémon changes its form to Blade Forme whenit uses an attack move and changes to Shield Formewhen it uses King’s Shield.
id-176,20,11,攻撃技を　出すと　ブレードフォルムに技　キングシールドを　出すとシールドフォルムに　変化する。
id-176,20,12,如果使出攻击招式，会变为刀剑形态，如果使出招式“王者盾牌”，会变为盾牌形态。
id-177,20,1,ＨＰが　まんたん　だとひこうタイプの　わざをせんせいで　だすことが　できる。
id-177,20,3,HP가 꽉 찼을 때비행타입의 기술을먼저 쓸 수 있다.
id-177,20,4,ＨＰ全滿時，可以搶先在對手之前使出飛行屬性的招式。
id-177,20,5,"Quand les PV du Pokémon sont au maximum,ses capacités de type Vol sont prioritaires."
id-177,20,6,Kann bei vollen KP einen Erstschlag mit Flug-Attackenermöglichen.
id-177,20,7,Da prioridad a los movimientos de tipo Volador si susPS están al máximo.
id-177,20,8,"Se il Pokémon ha tutti i PS, le sue mossedi tipo Volante acquistano priorità alta."
id-177,20,9,Gives priority to Flying-type moves whenthe Pokémon’s HP is full.
id-177,20,11,ＨＰが　満タン　だとひこうタイプの　技を先制で　出すことが　できる。
id-177,20,12,ＨＰ全满时，飞行属性的招式可以率先使出。
id-178,20,1,はどうの　わざのいりょくが　たかくなる。
id-178,20,3,파동 기술의위력이 올라간다.
id-178,20,4,波動和波導類招式的威力會提高。
id-178,20,5,Augmente la puissance de certaines capacitésde type aura.
id-178,20,6,"Erhöht die Stärke einiger Wellen-, Aura- undPuls-Attacken."
id-178,20,7,Aumenta la potencia de algunos movimientos de pulsosy auras.
id-178,20,8,"Potenzia le mosse “pulsar”, Forzasferae Ondasana."
id-178,20,9,Powers up aura and pulse moves.
id-178,20,11,波動の　技の威力が　高くなる。
id-178,20,12,波动和波导类招式的威力会提高。
id-179,20,1,グラスフィールドのときぼうぎょが　あがる。
id-179,20,3,그래스필드일 때방어가 올라간다.
id-179,20,4,在青草場地時，防禦會提高。
id-179,20,5,Augmente la Défense du Pokémon si Champ Herbuest actif.
id-179,20,6,"Erhöht die Verteidigung, wenn Grasfeld aktiv ist."
id-179,20,7,Aumenta su Defensa si hay un campo de hierba en elterreno de combate.
id-179,20,8,"In presenza di un Campo Erboso, la Difesaaumenta."
id-179,20,9,Boosts the Pokémon’s Defense stat onGrassy Terrain.
id-179,20,11,グラスフィールドのとき防御が　上がる。
id-179,20,12,在青草场地时，防御会提高。
id-180,20,1,みかたが　どうぐを　つかうとじぶんの　もっている　どうぐをみかたに　わたす。
id-180,20,3,같은 편이 도구를 쓰면자신이 지니고 있는 도구를같은 편에게 건넨다.
id-180,20,4,同伴使用道具時，會把自己持有的道具交給同伴。
id-180,20,5,"Quand les alliés utilisent l’objet qu’ils tiennent,le Pokémon leur donne l’objet qu’il tienten remplacement."
id-180,20,6,"Gibt Mitstreitern, die ihr Item aufgebraucht haben,sein eigenes Item."
id-180,20,7,Pasa su objeto a un aliado que ya haya utilizado el suyo.
id-180,20,8,"Se un alleato usa uno strumento, il Pokémongli passa il proprio."
id-180,20,9,The Pokémon passes its item to an ally that hasused up an item.
id-180,20,11,味方が　道具を　使うと自分の　持っている　道具を味方に　渡す。
id-180,20,12,同伴使用道具时，会把自己持有的道具传递给同伴。
id-181,20,1,あいてに　せっしょくする　わざのいりょくが　たかくなる。
id-181,20,3,상대에게 접촉하는 기술의위력이 올라간다.
id-181,20,4,接觸到對手的招式威力會提高。
id-181,20,5,Augmente la puissance des attaques directesdu Pokémon.
id-181,20,6,Erhöht die Stärke von direkten Attacken.
id-181,20,7,Aumenta la potencia de los movimientos de contacto.
id-181,20,8,Potenzia le mosse che causano un contatto fisico.
id-181,20,9,Powers up moves that make direct contact.
id-181,20,11,相手に　接触する　技の威力が　高くなる。
id-181,20,12,接触到对手的招式威力会提高。
id-182,20,1,ノーマルタイプの　わざがフェアリータイプになる。いりょくが　すこし　あがる。
id-182,20,3,노말타입의 기술이페어리타입이 된다.위력이 조금 올라간다.
id-182,20,4,一般屬性的招式會變為妖精屬性。威力會少量提高。
id-182,20,5,Les capacités de type Normal deviennent de type Fée.Leur puissance augmente légèrement.
id-182,20,6,Attacken vom Typ Normal nehmen den Typ Fee an undihre Stärke erhöht sich ein wenig.
id-182,20,7,Convierte los movimientos de tipo Normal en tipo Haday aumenta ligeramente su potencia.
id-182,20,8,Le mosse di tipo Normale diventano di tipo Follettoe la loro potenza aumenta un po’.
id-182,20,9,Normal-type moves become Fairy-type moves.The power of those moves is boosted a little.
id-182,20,11,ノーマルタイプの　技がフェアリータイプになる。威力が　少し　上がる。
id-182,20,12,一般属性的招式会变为妖精属性。威力会少量提高。
id-183,20,1,こうげきで　じぶんに　ふれた　あいてのすばやさを　さげる。
id-183,20,3,공격으로 자신과 접촉한 상대의스피드를 떨어뜨린다.
id-183,20,4,對手用攻擊接觸到自己時，降低此對手的速度。
id-183,20,5,Baisse la Vitesse de l’attaquant lorsque le Pokémonsubit une attaque directe.
id-183,20,6,Senkt bei Berührung im Zuge eines Angriffs dieInitiative des Angreifers.
id-183,20,7,Baja la Velocidad del rival cuando este le ataca conun movimiento de contacto.
id-183,20,8,"Se il Pokémon viene colpito da un attacco diretto,la Velocità di chi l’ha colpito diminuisce."
id-183,20,9,Contact with the Pokémon lowers the attacker’sSpeed stat.
id-183,20,11,攻撃で　自分に　触れた　相手の素早さを　下げる。
id-183,20,12,对于用攻击接触到自己的对手，会降低其速度。
id-184,20,1,ノーマルタイプの　わざがひこうタイプになる。いりょくが　すこし　あがる。
id-184,20,3,노말타입의 기술이비행타입이 된다.위력이 조금 올라간다.
id-184,20,4,一般屬性的招式會變為飛行屬性。威力會少量提高。
id-184,20,5,Les capacités de type Normal deviennent de type Vol.Leur puissance augmente légèrement.
id-184,20,6,Attacken vom Typ Normal nehmen den Typ Flug an undihre Stärke erhöht sich ein wenig.
id-184,20,7,Convierte los movimientos de tipo Normal en tipoVolador y aumenta ligeramente su potencia.
id-184,20,8,Le mosse di tipo Normale diventano di tipo Volantee la loro potenza aumenta un po’.
id-184,20,9,Normal-type moves become Flying-type moves.The power of those moves is boosted a little.
id-184,20,11,ノーマルタイプの　技がひこうタイプになる。威力が　少し　上がる。
id-184,20,12,一般属性的招式会变为飞行属性。威力会少量提高。
id-185,20,1,おやこ　２ひきで　２かいこうげきする　ことが　できる。
id-185,20,3,부모와 자식 2마리로 2번공격할 수 있다.
id-185,20,4,親子倆可合計攻擊２次。
id-185,20,5,Permet à la mère et à son petit d’attaquer tous les deuxen même temps.
id-185,20,6,Zwei Generationen setzen jeweils ein Mal zumAngriff an.
id-185,20,7,Une fuerzas con su cría y ataca dos veces.
id-185,20,8,Il Pokémon e il suo piccolo attaccano insieme.
id-185,20,9,Parent and child each attacks.
id-185,20,11,親子　２匹で　２回攻撃することが　できる。
id-185,20,12,亲子俩可以合计攻击２次。
id-186,20,1,ぜんいんの　あくタイプのわざが　つよくなる。
id-186,20,3,전원의 악타입기술이 강해진다.
id-186,20,4,全體的惡屬性招式變強。
id-186,20,5,Augmente la puissance des attaques de type Ténèbresde tous les Pokémon.
id-186,20,6,Erhöht die Stärke aller Attacken des Typs Unlicht.
id-186,20,7,Aumenta la potencia de todos los movimientos de tipoSiniestro.
id-186,20,8,Potenzia le mosse di tipo Buio di tutti i Pokémon.
id-186,20,9,Powers up each Pokémon’s Dark-type moves.
id-186,20,11,全員の　あくタイプの技が　強くなる。
id-186,20,12,全体的恶属性招式变强。
id-187,20,1,ぜんいんの　フェアリータイプのわざが　つよくなる。
id-187,20,3,전원의 페어리타입기술이 강해진다.
id-187,20,4,全體的妖精屬性招式變強。
id-187,20,5,Augmente la puissance des attaques de type Féede tous les Pokémon.
id-187,20,6,Erhöht die Stärke aller Attacken des Typs Fee.
id-187,20,7,Aumenta la potencia de todos los movimientos de tipoHada.
id-187,20,8,Potenzia le mosse di tipo Folletto di tutti i Pokémon.
id-187,20,9,Powers up each Pokémon’s Fairy-type moves.
id-187,20,11,全員の　フェアリータイプの技が　強くなる。
id-187,20,12,全体的妖精属性招式变强。
id-188,20,1,オーラの　こうかを　ぎゃくてんさせていりょくを　さげる。
id-188,20,3,오라의 효과를 역전시켜위력을 떨어뜨린다.
id-188,20,4,讓氣場的效果逆轉，並降低威力。
id-188,20,5,Inverse l’effet des auras en baissant leur puissance.
id-188,20,6,"Kehrt die Wirkung von Auren um und senkt so dieStärke bestimmter Attacken, anstatt sie zu erhöhen."
id-188,20,7,"Invierte los efectos de las auras, por lo que baja lapotencia de ciertos movimientos en vez de subirla."
id-188,20,8,Inverte gli effetti di tutte le aure riducendonela potenza.
id-188,20,9,The effects of “Aura” Abilities are reversedto lower the power of affected moves.
id-188,20,11,オーラの　効果を　逆転させて威力を　下げる。
id-188,20,12,让气场的效果发生逆转，降低威力。
id-189,20,1,ほのおタイプの　こうげきをうけない　てんきにする。
id-189,20,3,불꽃타입의 공격을받지 않는 날씨로 만든다.
id-189,20,4,變為讓火屬性攻擊失效的天氣。
id-189,20,5,Altère les conditions météo et rend inefficacesles attaques de type Feu.
id-189,20,6,"Ändert das Wetter, um Feuer-Attacken wirkungsloszu machen."
id-189,20,7,Altera el clima para anular los ataques de tipo Fuego.
id-189,20,8,Crea un clima che rende inefficacigli attacchi di tipo Fuoco.
id-189,20,9,The Pokémon changes the weather to nullifyFire-type attacks.
id-189,20,11,ほのおタイプの　攻撃を受けない　天気にする。
id-189,20,12,变为不会受到火属性攻击的天气。
id-190,20,1,みずタイプの　こうげきをうけない　てんきにする。
id-190,20,3,물타입의 공격을받지 않는 날씨로 만든다.
id-190,20,4,變為讓水屬性攻擊失效的天氣。
id-190,20,5,Altère les conditions météo et rend inefficacesles attaques de type Eau.
id-190,20,6,"Ändert das Wetter, um Wasser-Attacken wirkungsloszu machen."
id-190,20,7,Altera el clima para anular los ataques de tipo Agua.
id-190,20,8,Crea un clima che rende inefficacigli attacchi di tipo Acqua.
id-190,20,9,The Pokémon changes the weather to nullifyWater-type attacks.
id-190,20,11,みずタイプの　攻撃を受けない　天気にする。
id-190,20,12,变为不会受到水属性攻击的天气。
id-191,20,1,ひこうタイプの　じゃくてんがなくなる　てんきにする。
id-191,20,3,비행타입의 약점이없어지는 날씨로 만든다.
id-191,20,4,變為令飛行屬性的弱點消失的天氣。
id-191,20,5,Altère les conditions météo et annule les faiblessesdu type Vol.
id-191,20,6,"Ändert das Wetter, um die Schwächen des Typs Flugzu beseitigen."
id-191,20,7,Altera el clima para anular las vulnerabilidades del tipoVolador.
id-191,20,8,Crea un clima che annulla i punti debolidel tipo Volante.
id-191,20,9,The Pokémon changes the weather to eliminate allof the Flying type’s weaknesses.
id-191,20,11,ひこうタイプの　弱点がなくなる　天気にする。
id-191,20,12,变为令飞行属性的弱点消失的天气。
id-192,20,1,こうげきを　うけるとぼうぎょが　あがる。
id-192,20,3,공격을 받으면방어가 올라간다.
id-192,20,4,受到攻擊時，防禦會提高。
id-192,20,5,Augmente la Défense du Pokémon lorsqu’il subitune attaque.
id-192,20,6,"Wird es von einer Attacke getroffen, steigt seineVerteidigung."
id-192,20,7,Aumenta su Defensa al recibir un ataque.
id-192,20,8,"Se il Pokémon subisce un attacco, la sua Difesaaumenta."
id-192,20,9,Boosts the Defense stat when hit by an attack.
id-192,20,11,攻撃を　受けると防御が　上がる。
id-192,20,12,受到攻击时，防御会提高。
id-193,20,1,ＨＰが　はんぶんに　なるとあわてて　にげだしててもちに　ひっこんで　しまう。
id-193,20,3,HP가 절반이 되면황급히 도망쳐서지닌 포켓몬으로 돌아간다.
id-193,20,4,ＨＰ變為一半時，會慌慌張張逃走，退回同行隊伍裡面。
id-193,20,5,Le Pokémon perd confiance quand ses PV tombentà la moitié et s’enfuit dans sa Poké Ball.
id-193,20,6,"Fallen seine KP auf die Hälfte des Maximalwerts oderweniger, zieht es sich ängstlich zurück."
id-193,20,7,Se asusta y abandona el terreno de combate cuandosus PS se ven reducidos a la mitad.
id-193,20,8,"Se i PS scendono a metà o meno, il Pokémonsi fa prendere dalla paura e abbandona la lottain tutta fretta."
id-193,20,9,The Pokémon cowardly switches out when its HPbecomes half or less.
id-193,20,11,ＨＰが　半分に　なるとあわてて　逃げ出して手持ちに　引っ込んで　しまう。
id-193,20,12,ＨＰ变为一半时，会慌慌张张逃走，退回同行队伍中。
id-194,20,1,ＨＰが　はんぶんに　なるときけんを　かいひするためてもちに　ひっこんで　しまう。
id-194,20,3,HP가 절반이 되면위험을 회피하기 위해지닌 포켓몬으로 돌아간다.
id-194,20,4,ＨＰ減到一半時，為了避開危險，會退回同行隊伍裡面。
id-194,20,5,"Le Pokémon évite les situations inutilementdangereuses. Quand ses PV tombent à la moitié,il se réfugie dans sa Poké Ball."
id-194,20,6,"Fallen seine KP auf die Hälfte des Maximalwerts oderweniger, bringt es sich in Sicherheit."
id-194,20,7,Abandona el terreno de combate cuando sus PS se venreducidos a la mitad para evitar males mayores.
id-194,20,8,"Se i PS scendono a metà o meno, il Pokémonabbandona la lotta per sfuggire al pericolo."
id-194,20,9,"The Pokémon, sensing danger, switches out when itsHP becomes half or less."
id-194,20,11,ＨＰが　半分に　なると危険を　回避するため手持ちに　引っ込んで　しまう。
id-194,20,12,ＨＰ变为一半时，为了回避危险，会退回到同行队伍中。
id-195,20,1,みずタイプの　わざを　うけるとぼうぎょが　ぐーんと　あがる。
id-195,20,3,물타입의 기술을 받으면방어가 크게 올라간다.
id-195,20,4,受到水屬性的招式攻擊時，防禦會大幅提高。
id-195,20,5,Augmente beaucoup la Défense du Pokémonquand il subit une capacité de type Eau.
id-195,20,6,"Wird es von einer Wasser-Attacke getroffen, steigtseine Verteidigung stark."
id-195,20,7,Aumenta mucho su Defensa si le alcanza un movimientode tipo Agua.
id-195,20,8,"Se il Pokémon subisce una mossa di tipo Acqua,la sua Difesa aumenta di molto."
id-195,20,9,Boosts the Pokémon’s Defense stat sharply when hitby a Water-type move.
id-195,20,11,みずタイプの　技を　受けると防御が　ぐーんと　上がる。
id-195,20,12,受到水属性的招式攻击时，防御会大幅提高。
id-196,20,1,どく　じょうたいのあいてを　こうげきするとかならず　きゅうしょに　あたる。
id-196,20,3,독 상태의상대를 공격하면반드시 급소에 맞는다.
id-196,20,4,攻擊中毒狀態的對手時，必定會擊中要害。
id-196,20,5,"Lorsque le Pokémon attaque un adversaire empoisonné,le coup sera forcément critique."
id-196,20,6,Sorgt bei Angriffen auf vergiftete Ziele fürVolltreffergarantie.
id-196,20,7,Hace que sus movimientos asesten siempre un golpecrítico si el rival está envenenado.
id-196,20,8,Gli attacchi sferrati su un bersaglio avvelenatoproducono sempre brutti colpi.
id-196,20,9,The Pokémon’s attacks become critical hits if thetarget is poisoned.
id-196,20,11,どく状態の相手を　攻撃するとかならず　急所に　当たる。
id-196,20,12,攻击中毒状态的对手时，必定会击中要害。
id-197,20,1,ＨＰが　はんぶんに　なるとからが　こわれてこうげきてきに　なる。
id-197,20,3,HP가 절반이 되면껍질이 깨져공격적으로 된다.
id-197,20,4,ＨＰ變為一半時，殼會壞掉，變得更有攻擊性。
id-197,20,5,"Lorsque le Pokémon perd la moitié de ses PV,son enveloppe se brise, mais son Attaqueet son Attaque Spéciale augmentent."
id-197,20,6,"Fallen seine KP auf die Hälfte des Maximalwerts oderweniger, zerbricht die Panzerung des Pokémon und eswird aggressiver."
id-197,20,7,Rompe su coraza cuando sus PS se ven reducidos ala mitad y adopta una forma ofensiva.
id-197,20,8,"Se i PS scendono a metà o meno, il gusciosi rompe e il Pokémon si prepara all’offensiva."
id-197,20,9,"When its HP becomes half or less, the Pokémon’sshell breaks and it becomes aggressive."
id-197,20,11,ＨＰが　半分に　なると殻が　壊れて攻撃的に　なる。
id-197,20,12,ＨＰ变为一半时，壳会坏掉，变得有攻击性。
id-198,20,1,こうたいで　でてきた　あいてに２ばいの　ダメージで　こうげき　できる。
id-198,20,3,교체로 나온 상대에게2배 데미지로 공격할 수 있다.
id-198,20,4,可以向替換出場的對手以２倍的傷害進行攻擊。
id-198,20,5,"Lorsque le Pokémon attaque une cible qui vient d’entrersur le terrain en remplacement d’un autre Pokémon,les dégâts infligés sont doublés."
id-198,20,6,Bewirkt bei Angriffen auf neu eingewechselte Zieledoppelten Schaden.
id-198,20,7,"Si el objetivo de su ataque es sustituido por otro,duplica el daño que infligirá."
id-198,20,8,Raddoppia i danni inflitti a un bersaglio che èappena entrato in campo per sostituire un altroPokémon.
id-198,20,9,Doubles the damage dealt to the target’sreplacement if the target switches out.
id-198,20,11,交代で　出てきた　相手に２倍の　ダメージで　攻撃　できる。
id-198,20,12,可以对替换出场的对手以２倍的伤害进行攻击。
id-199,20,1,じぶんに　たいする　ほのおタイプのわざの　いりょくを　さげる。やけど　しない。
id-199,20,3,자신을 향하는 불꽃타입기술의 위력을 떨어뜨린다.화상을 입지 않는다.
id-199,20,4,降低自己受到的火屬性招式的威力。不會灼傷。
id-199,20,5,Réduit les dégâts des capacités de type Feu subiespar le Pokémon. Il est également immunisé contreles brûlures.
id-199,20,6,Feuer-Attacken fügen dem Pokémon wenigerSchaden zu. Verhindert Verbrennungen.
id-199,20,7,Reduce el daño que le provocan los movimientos detipo Fuego y es inmune a las quemaduras.
id-199,20,8,Riduce i danni subiti dalle mosse di tipo Fuocoe rende immuni alle scottature.
id-199,20,9,Lowers the power of Fire-type moves done to the Pokémon and prevents the Pokémon from getting a burn.
id-199,20,11,自分に　対する　ほのおタイプの技の　威力を　下げる。やけど　しない。
id-199,20,12,降低自己受到的火属性招式的威力，不会灼伤。
id-200,20,1,はがねタイプの　わざのいりょくが　あがる。
id-200,20,3,강철타입 기술의위력이 올라간다.
id-200,20,4,鋼屬性的招式威力會提高。
id-200,20,5,Augmente la puissance des attaques de type Acier.
id-200,20,6,Erhöht die Stärke von Stahl-Attacken.
id-200,20,7,Potencia los movimientos de tipo Acero.
id-200,20,8,Aumenta la potenza delle mosse di tipo Acciaio.
id-200,20,9,Powers up Steel-type moves.
id-200,20,11,はがねタイプの　技の威力が　上がる。
id-200,20,12,钢属性的招式威力会提高。
id-201,20,1,あいての　こうげきでＨＰが　はんぶんに　なるととくこうが　あがる。
id-201,20,3,상대의 공격으로HP가 절반이 되면특수공격이 올라간다.
id-201,20,4,ＨＰ因對手的攻擊降到一半時，特攻會提高。
id-201,20,5,Augmente l’Attaque Spéciale du Pokémon lorsqu’iltombe à la moitié de ses PV à cause d’une attaque.
id-201,20,6,"Fallen seine KP nach einem Angriff auf die Hälfte desMaximalwerts oder weniger, steigt sein Spezial-Angriff."
id-201,20,7,Aumenta su Ataque Especial si sus PS se ven reducidosa la mitad debido a algún ataque.
id-201,20,8,"Se i PS scendono a metà o meno a causa diun attacco, l’Attacco Speciale aumenta."
id-201,20,9,Boosts the Pokémon’s Sp. Atk stat when it takesa hit that causes its HP to become half or less.
id-201,20,11,相手の　攻撃でＨＰが　半分に　なると特攻が　上がる。
id-201,20,12,因对手的攻击ＨＰ变为一半时，特攻会提高。
id-202,20,1,てんきが　あられ　のときすばやさが　あがる。
id-202,20,3,날씨가 싸라기눈일 때스피드가 올라간다.
id-202,20,4,天氣為冰雹時，速度會提高。
id-202,20,5,Augmente la Vitesse du Pokémon quand il grêle.
id-202,20,6,Erhöht bei Hagel die Initiative.
id-202,20,7,Aumenta su Velocidad si está granizando.
id-202,20,8,"Se grandina, la Velocità aumenta."
id-202,20,9,Boosts the Pokémon’s Speed stat in a hailstorm.
id-202,20,11,天気が　あられ　のとき素早さが　上がる。
id-202,20,12,冰雹天气时，速度会提高。
id-203,20,1,すべての　わざをあいてに　せっしょく　しないでだすことが　できる。
id-203,20,3,모든 기술을상대에게 접촉하지 않고사용할 수 있다.
id-203,20,4,可以不接觸對手就使出所有的招式。
id-203,20,5,Le Pokémon est capable d’utiliser toutes ses capacitéssans entrer en contact direct avec sa cible.
id-203,20,6,"Ermöglicht dem Pokémon den Einsatz aller seinerAttacken, ohne das Ziel dabei direkt zu berühren."
id-203,20,7,Puede usar cualquier movimiento sin entrar en contactocon el rival.
id-203,20,8,Il Pokémon è in grado di usare tutte le sue mossesenza entrare in contatto diretto con il bersaglio.
id-203,20,9,The Pokémon uses its moves without making contactwith the target.
id-203,20,11,すべての　技を相手に　接触　しないで出すことが　できる。
id-203,20,12,可以不接触对手就使出所有的招式。
id-204,20,1,すべての　おとわざがみずタイプに　なる。
id-204,20,3,모든 소리 기술이물타입이 된다.
id-204,20,4,所有的聲音招式都變為水屬性。
id-204,20,5,Toutes les attaques sonores du Pokémon prennentle type Eau.
id-204,20,6,"Bewirkt, dass alle Lärm-Attacken des Pokémon denTyp Wasser annehmen."
id-204,20,7,Hace que todos sus movimientos que usan sonido pasena ser de tipo Agua.
id-204,20,8,Le mosse del Pokémon basate sul suono diventanodi tipo Acqua.
id-204,20,9,All sound-based moves become Water-type moves.
id-204,20,11,すべての　音技がみずタイプに　なる。
id-204,20,12,所有的声音招式都变为水属性。
id-205,20,1,かいふくわざを　せんせいでだすことが　できる。
id-205,20,3,회복 기술을 먼저사용할 수 있다.
id-205,20,4,可以搶先使出回復招式。
id-205,20,5,Toutes les capacités qui soignent le Pokémondirectement deviennent prioritaires.
id-205,20,6,"Ermöglicht einen Erstschlag mit Attacken, welche dieKP des Anwenders direkt regenerieren."
id-205,20,7,Da prioridad a los movimientos que restauran PS.
id-205,20,8,Le mosse che ripristinano direttamente i PSdel Pokémon acquistano priorità alta.
id-205,20,9,Gives priority to a healing move.
id-205,20,11,回復技を　先制で出すことが　できる。
id-205,20,12,可以率先使出回复招式。
id-206,20,1,ノーマルタイプの　わざがでんきタイプになる。いりょくが　すこし　あがる。
id-206,20,3,노말타입 기술이전기타입이 된다.위력이 조금 올라간다.
id-206,20,4,一般屬性的招式會變為電屬性。威力會少量提高。
id-206,20,5,Les capacités de type Normal deviennent de typeÉlectrik. Leur puissance augmente légèrement.
id-206,20,6,Attacken vom Typ Normal nehmen den Typ Elektro anund ihre Stärke erhöht sich ein wenig.
id-206,20,7,Convierte los movimientos de tipo Normal en tipoEléctrico y aumenta ligeramente su potencia.
id-206,20,8,Le mosse di tipo Normale diventano di tipo Elettroe la loro potenza aumenta un po’.
id-206,20,9,Normal-type moves become Electric-type moves.The power of those moves is boosted a little.
id-206,20,11,ノーマルタイプの　技がでんきタイプになる。威力が　少し　上がる。
id-206,20,12,一般属性的招式会变为电属性。威力会少量提高。
id-207,20,1,エレキフィールド　のときすばやさが　２ばいに　なる。
id-207,20,3,일렉트릭필드일 때스피드가 2배가 된다.
id-207,20,4,電氣場地時，速度會變為２倍。
id-207,20,5,La Vitesse du Pokémon est doublée surun Champ Électrifié.
id-207,20,6,"Verdoppelt die Initiative, wenn zuvor ein Elektrofelderzeugt wurde."
id-207,20,7,Duplica su Velocidad si hay un campo eléctrico en elterreno de combate.
id-207,20,8,"In presenza di un Campo Elettrico, la Velocitàraddoppia."
id-207,20,9,Doubles the Pokémon’s Speed stat onElectric Terrain.
id-207,20,11,エレキフィールド　のとき素早さが　２倍に　なる。
id-207,20,12,电气场地时，速度会变为２倍。
id-208,20,1,ＨＰが　おおいときは　むれて　つよくなる。ＨＰの　のこりが　すくなくなるとむれは　ちりぢりに　なってしまう。
id-208,20,3,HP가 많을 때 무리지어 강해진다.HP가 얼마 남지 않으면무리는 뿔뿔이 흩어진다.
id-208,20,4,ＨＰ多的時候會聚起來變強。ＨＰ剩餘量變少時，群體會分崩離析。
id-208,20,5,"Le Pokémon se rassemble avec ses congénèresquand ses PV sont élevés. Plus ses PV baissent,plus le banc s’amenuise."
id-208,20,6,"Verfügt es über einen hohen KP-Wert, wird es zu einemSchwarm und gewinnt an Stärke. Ist der KP-Wert niedrig,löst sich der Schwarm wieder auf."
id-208,20,7,"Forma bancos con sus congéneres cuando tiene muchosPS, lo cual le otorga más fuerza. Cuando le quedanpocos PS, el banco se dispersa."
