move,version_group,language,flavor_text
id-545,20,1,まっかな　ほのおで　じぶんのまわりに　いるものを　こうげきする。やけど　じょうたいに　することが　ある。
id-545,20,3,새빨간 불꽃으로 자신의주위에 있는 포켓몬을 공격한다.화상 상태로 만들 때가 있다.
id-545,20,4,用熊熊烈火攻擊自己周圍所有的寶可夢。有時會讓對手陷入灼傷狀態。
id-545,20,5,Des boules de feu s’abattent sur tous les Pokémonautour du lanceur. Peut aussi les brûler.
id-545,20,6,Anwender greift alle Pokémon im Umkreis mit tiefrotenFlammen an. Ziele erleiden eventuell Verbrennungen.
id-545,20,7,Un infierno de llamas daña a los Pokémon adyacentesen combate. Puede quemar.
id-545,20,8,"Chi la usa lancia fiamme scarlatte su tutti i Pokémonnelle vicinanze, danneggiandoli. Può anche scottarli."
id-545,20,9,The user torches everything around it in an infernoof scarlet flames. This may also leave those it hitswith a burn.
id-545,20,11,真っ赤な　炎で　自分の周りに　いるものを　攻撃する。やけど状態に　することが　ある。
id-545,20,12,用熊熊烈火攻击自己周围所有的宝可梦。有时会陷入灼伤状态。
id-546,20,1,こうだんを　あいてにほうしゅつする。じぶんの　もつカセットに　より　タイプが　かわる。
id-546,20,3,광탄을 상대에게 방출한다.자신이 지니고 있는카세트에 의해 타입이 바뀐다.
id-546,20,4,向對手發射光彈。招式的屬性會隨著自己攜帶的卡帶不同而改變。
id-546,20,5,Le lanceur projette un rayon lumineux sur l’ennemi.Le type varie selon le Module que tient le lanceur.
id-546,20,6,Anwender feuert ein Lichtgeschoss auf das Ziel ab.Der Typ der Attacke hängt von dem des Moduls ab.
id-546,20,7,Ataca al objetivo con un gran láser. El tipo del ataquelo determina el cartucho que porta el usuario.
id-546,20,8,Chi la usa rilascia un colpo di luce controil bersaglio. Il tipo varia a seconda del moduloche ha.
id-546,20,9,The user fires a beam of light at its target. Themove’s type changes depending on the Drive theuser holds.
id-546,20,11,光弾を　相手に　放出する。自分の　持つカセットにより　タイプが　変わる。
id-546,20,12,向对手放出光弹。属性会根据自己携带的卡带不同而改变。
id-547,20,1,いにしえのうたを　あいてに　きかせてこころに　うったえて　こうげきする。ねむり　じょうたいに　することが　ある。
id-547,20,3,옛 노래를 상대에게 들려주고마음에 호소하여 공격한다.잠듦 상태로 만들 때가 있다.
id-547,20,4,唱出古老之歌，打動對手的心進行攻擊。有時會讓對手陷入睡眠狀態。
id-547,20,5,Le lanceur attaque l’ennemi en lui chantant une chansond’un autre temps. Peut l’endormir.
id-547,20,6,"Anwender greift mit Urgesang an, der gegnerischePokémon im tiefsten Inneren anspricht. Diese schlafeneventuell ein."
id-547,20,7,Ataca conmoviendo a los rivales de alrededor con unantiguo canto. Puede dormirlos.
id-547,20,8,Chi la usa attacca i nemici intorno a séintonando un’antica melodia che colpisceil loro spirito. Può anche farli addormentare.
id-547,20,9,The user sings an ancient song and attacks byappealing to the hearts of the listening opposingPokémon. This may also induce sleep.
id-547,20,11,いにしえのうたを　相手に　聞かせて心に　うったえて　攻撃する。眠り状態に　することが　ある。
id-547,20,12,让对手听古老之歌，打动对手的内心进行攻击。有时会让对手陷入睡眠状态。
id-548,20,1,ながい　つので　きりつけ　こうげきする。つのが　まとった　ふしぎな　ちからはぶつりてきな　ダメージを　あたえる。
id-548,20,3,긴 뿔로 베어 공격한다.뿔이 머금은 이상한 힘은물리적인 데미지를 준다.
id-548,20,4,用長角斬切對手進行攻擊。角上擁有的神奇力量會給予對手物理傷害。
id-548,20,5,L’ennemi est lacéré par une longue corne.Son pouvoir mystérieux inflige des dégâts physiques.
id-548,20,6,Schneideangriff mit dem langen Horn des Anwenders.Die mysteriöse Kraft aus dem Horn erzeugt physischenSchaden.
id-548,20,7,Ensarta al objetivo con un largo cuerno dotado de unpoder místico que provoca daño físico.
id-548,20,8,Chi la usa attacca il bersaglio tagliandolo con unaspada mistica. La misteriosa energia sprigionataprovoca danni fisici.
id-548,20,9,The user cuts with its long horn. The odd powercontained in the horn does physical damage tothe target.
id-548,20,11,長い　つので　切りつけ　攻撃する。つのが　まとった　不思議な　力は物理的な　ダメージを　与える。
id-548,20,12,用长角切斩对手进行攻击。角上拥有的神奇力量将给予物理伤害。
id-549,20,1,こごえる　ような　れいきをあいてに　ふきつけて　こうげきする。あいての　すばやさを　さげる。
id-549,20,3,차가운 냉기를상대에게 내뿜어 공격한다.상대의 스피드를 떨어뜨린다.
id-549,20,4,放出冰凍的寒氣向對手進行攻擊。可降低對手的速度。
id-549,20,5,Un souffle de vent qui congèle tout sur son passages’abat sur l’ennemi. Réduit aussi sa Vitesse.
id-549,20,6,"Anwender greift an, indem er gegnerischen Pokémonklirrend kalte Luft entgegenbläst und dabei ihreInitiative senkt."
id-549,20,7,Ataque con aire helado que baja la Velocidad del objetivo.
id-549,20,8,Chi la usa attacca i nemici intorno con unafolata d’aria gelida e ne riduce anchela Velocità.
id-549,20,9,The user attacks by blowing freezing cold air atopposing Pokémon. This lowers their Speed stats.
id-549,20,11,凍えるような　冷気を相手に　吹きつけて　攻撃する。相手の　素早さを　さげる。
id-549,20,12,将冰冻的冷气吹向对手进行攻击。会降低对手的速度。
id-550,20,1,ぼうだいな　でんきを　みに　まとってあいてに　とっしんして　こうげきする。まひ　じょうたいに　することが　ある。
id-550,20,3,방대한 전기를 몸에 둘러상대에게 돌진해서 공격한다.마비 상태로 만들 때가 있다.
id-550,20,4,用強大的電流圍繞身體，猛撞對手進行攻擊。有時會讓對手陷入麻痺狀態。
id-550,20,5,Le lanceur s’enveloppe d’une charge électriquesurpuissante et se jette sur l’ennemi. Peut aussile paralyser.
id-550,20,6,Lädt seinen Körper mit einer gewaltigen Menge anElektrizität auf und rammt damit das Ziel. Ziel wirdeventuell paralysiert.
id-550,20,7,Ataca envolviéndose de una gran carga eléctrica y embistiendo al objetivo con ella. Puede paralizar.
id-550,20,8,Colpisce il bersaglio con una possente caricaelettrica e può anche paralizzarlo.
id-550,20,9,The user surrounds itself with a great amount ofelectricity and charges its target. This may alsoleave the target with paralysis.
id-550,20,11,ぼうだいな　電気を　身に　まとって相手に　突進して　攻撃する。まひ状態に　することが　ある。
id-550,20,12,让强大的电流覆盖全身，猛撞向对手进行攻击。有时会让对手陷入麻痹状态。
id-551,20,1,うつくしくも　はげしい　あおいほのおであいてを　つつみこんで　こうげきする。やけど　じょうたいに　することが　ある。
id-551,20,3,아름다우면서도 격렬한 푸른불꽃으로상대를 둘러싸서 공격한다.화상 상태로 만들 때가 있다.
id-551,20,4,用美麗而激烈的青焰燃燒對手進行攻擊。有時會讓對手陷入灼傷狀態。
id-551,20,5,De magnifiques et redoutables flammes bleuesfondent sur l’ennemi. Peut aussi le brûler.
id-551,20,6,"Anwender greift an, indem er das Ziel in wunderschöne,intensivblaue Flammen hüllt, durch die es eventuellVerbrennungen erleidet."
id-551,20,7,Ataca con una bella pero potente llama azul que rodeaal objetivo. Puede quemarlo.
id-551,20,8,Chi la usa attacca il bersaglio avvolgendolo conmagnifiche e intense fiamme blu che possonoanche scottarlo.
id-551,20,9,"The user attacks by engulfing the target in anintense, yet beautiful, blue flame. This may also leavethe target with a burn."
id-551,20,11,美しくも　激しい　青い炎で相手を　包みこんで　攻撃する。やけど状態に　することが　ある。
id-551,20,12,用美丽而激烈的青焰包裹住对手进行攻击。有时会让对手陷入灼伤状态。
id-552,20,1,ほのおを　まとい　はばたいて　あいてをこうげきする。じぶんの　とくこうがあがることが　ある。
id-552,20,3,불꽃을 두른 날개를 쳐서공격한다. 자신의 특수공격이오를 때가 있다.
id-552,20,4,讓火焰圍繞全身後，振翅攻擊對手。有時會提高自己的特攻。
id-552,20,5,Le lanceur enveloppe l’ennemi de flammes.Peut aussi augmenter l’Attaque Spéciale du lanceur.
id-552,20,6,Hüllt das Ziel mit einer Feuerhose in Flammen.Kann den Spezial-Angriff des Anwenders erhöhen.
id-552,20,7,Envuelve en llamas y daña al objetivo. Puede aumentarel Ataque Especial de quien lo usa.
id-552,20,8,"Chi la usa viene avvolto da fiamme che scagliacontro il bersaglio, sbattendo le ali. Può ancheaumentare l’Attacco Speciale."
id-552,20,9,"Cloaked in flames, the user attacks the target bydancing and flapping its wings. This may also raise theuser’s Sp. Atk stat."
id-552,20,11,炎を　まとい　はばたいて　相手を攻撃する。自分の　特攻があがることが　ある。
id-552,20,12,让火焰覆盖全身，振翅攻击对手。有时会提高自己的特攻。
id-553,20,1,でんきを　まとった　こおりの　かたまりで２ターンめに　あいてを　たたきつける。まひ　じょうたいに　することが　ある。
id-553,20,3,전기를 두른 얼음덩어리로2턴째에 상대를 내리친다.마비 상태로 만들 때가 있다.
id-553,20,4,製造出帶有電流的冰塊，在下一回合攻擊對手。有時會讓對手陷入麻痺狀態。
id-553,20,5,Projette un bloc de glace électrifié sur l’ennemiau second tour. Peut aussi le paralyser.
id-553,20,6,Feuert in der zweiten Runde elektrisch geladeneEisklumpen auf das Ziel ab. Paralysiert das Zieleventuell.
id-553,20,7,El usuario carga un bloque de hielo con electricidad enel primer turno y ataca con él en el segundo. Puedeparalizar.
id-553,20,8,Chi la usa lancia contro il bersaglio al turnosuccessivo una sfera di ghiaccio ricoperta dielettricità. Può anche paralizzarlo.
id-553,20,9,"On the second turn, the user hits the target withelectrically charged ice. This may also leave thetarget with paralysis."
id-553,20,11,電気を　まとった　氷の　塊で２ターン目に　相手を　たたきつける。まひ状態に　することが　ある。
id-553,20,12,用覆盖着电流的冰块，在第２回合撞向对手。有时会让对手陷入麻痹状态。
id-554,20,1,すべてを　こおらせる　はげしい　れいきで２ターンめに　あいてを　つつみこむ。やけど　じょうたいに　することが　ある。
id-554,20,3,모든 것을 얼려버리는 격렬한 냉기로2턴째에 상대를 둘러싼다.화상 상태로 만들 때가 있다.
id-554,20,4,在使用後的下一回合，用能夠凍結一切的強烈寒氣包圍對手。有時會讓對手陷入灼傷狀態。
id-554,20,5,"Au second tour, le lanceur projette un souffle de ventglacial dévastateur sur l’ennemi. Peut aussi le brûler."
id-554,20,6,"Umgibt das Ziel in der nächsten Runde mit heftigen,alles gefrierenden Eisböen. Fügt dem Ziel eventuellVerbrennungen zu."
id-554,20,7,Ataca al objetivo en el segundo turno rodeándolo deun aire gélido. Puede causar quemaduras.
id-554,20,8,Chi la usa attacca il bersaglio al turno successivoe lo avvolge in un soffio d’aria gelida.Può anche scottarlo.
id-554,20,9,"On the second turn, an ultracold, freezing windsurrounds the target. This may leave the target witha burn."
id-554,20,11,すべてを　凍らせる　激しい　冷気で２ターン目に　相手を　包みこむ。やけど状態に　することが　ある。
id-554,20,12,用能够冻结一切的强烈冷气，在第２回合包裹住对手。有时会让对手陷入灼伤状态。
id-555,20,1,まくしたてる　ように　どなりつけてあいての　とくこうを　さげる。
id-555,20,3,호되게 호통을 쳐서상대의 특수공격을 떨어뜨린다.
id-555,20,4,沒完沒了地向對手大聲咆哮，降低對手的特攻。
id-555,20,5,Le lanceur hurle sur l’ennemi.Baisse l’Attaque Spéciale de l’ennemi.
id-555,20,6,Wäscht gegnerischen Pokémon mit einer ausführlichenStandpauke den Kopf und senkt dabei derenSpezial-Angriff.
id-555,20,7,Chillido desagradable que baja el Ataque Especial delrival.
id-555,20,8,"Chi la usa si mette a urlare per un po’, riducendol’Attacco Speciale dei nemici intorno."
id-555,20,9,"The user yells as if it’s ranting about something,which lowers the Sp. Atk stats of opposing Pokémon."
id-555,20,11,まくしたてる　ように　怒鳴りつけて相手の　特攻を　さげる。
id-555,20,12,没完没了地大声斥责，从而降低对手的特攻。
id-556,20,1,おおきな　つららをはげしく　ぶつけて　こうげきする。あいてを　ひるませる　ことが　ある。
id-556,20,3,큰 고드름을격렬하게 부딪쳐서 공격한다.상대를 풀죽게 만들 때가 있다.
id-556,20,4,將巨大冰柱猛烈地砸向對手進行攻擊。有時會使對手畏縮。
id-556,20,5,Envoie de gros blocs de glace sur l’ennemipour lui infliger des dégâts. Peut aussi l’apeurer.
id-556,20,6,"Lässt große, schwere Eiszapfen auf das Zielherabregnen. Ziel schreckt eventuell zurück."
id-556,20,7,Lanza grandes carámbanos. Puede amedrentar alobjetivo.
id-556,20,8,Chi la usa attacca violentemente il bersaglio congrosse stalattiti di ghiaccio che possono anchefarlo tentennare.
id-556,20,9,The user attacks by harshly dropping large iciclesonto the target. This may also make the target flinch.
id-556,20,11,大きな　氷柱を激しく　ぶつけて　攻撃する。相手を　ひるませることが　ある。
id-556,20,12,用大冰柱激烈地撞向对手进行攻击。有时会使对手畏缩。
id-557,20,1,しゃくねつの　ほのおを　ひたいからはっせいさせて　すてみの　たいあたり。ぼうぎょ　とくぼう　すばやさが　さがる。
id-557,20,3,"작열하는 불꽃을 이마에서발생시켜 이판사판으로 몸통박치기한다.방어, 특수방어, 스피드가 떨어진다."
id-557,20,4,在前額產生灼熱的火焰，然後捨身撞擊對手。自己的防禦、特防和速度會降低。
id-557,20,5,"Le lanceur projette une flamme ardente de son frontet se jette sur l’ennemi. Baisse la Défense, la DéfenseSpéciale et la Vitesse."
id-557,20,6,"Eine Verzweiflungsattacke. Anwender entfacht glühendheißes Feuer. Senkt dessen Verteidigung,Spezial-Verteidigung und Initiative."
id-557,20,7,"Golpea con una V de llamas al objetivo. Baja la Defensa, la Defensa Especial y la Velocidad de quien lo usa."
id-557,20,8,"Chi la usa carica emettendo fiamme ardenti dallafronte, a costo di una riduzione di Difesa,Difesa Speciale e Velocità."
id-557,20,9,"With a hot flame on its forehead, the user hurls itselfat its target. This lowers the user’s Defense, Sp. Def,and Speed stats."
id-557,20,11,灼熱の　炎を　額から発生させて　捨て身の　体当たり。防御　特防　素早さが　さがる。
id-557,20,12,从前额产生灼热的火焰，舍身撞击对手。防御、特防和速度会降低。
id-558,20,1,きょだいな　ほのおを　たたきつける。きょだいな　いかずちの　えいきょうをうけわざの　いりょくが　あがる。
id-558,20,3,거대한 불꽃을 내리친다.거대한 천둥의 영향을 받아기술의 위력이 올라간다.
id-558,20,4,放出巨大的火焰攻擊對手。受到巨大的閃電影響時，招式的威力會提高。
id-558,20,5,Projette une boule de feu gigantesque.L’effet augmente sous l’influence d’Éclair Croix.
id-558,20,6,"Feuert eine monströse Flamme ab. Wird die Attackedurch einen gigantischen Blitz modifiziert, steigt dieStärke."
id-558,20,7,Ataca con una llamarada gigantesca. Aumenta su potencia si es influenciada por una gran energíaeléctrica.
id-558,20,8,"Chi la usa lancia una fiammata enorme. Se usata incombinazione con Incrotuono, il danno provocatodalla mossa aumenta."
id-558,20,9,The user brings down a giant flame. This move’spower is increased when influenced by an enormouslightning bolt.
id-558,20,11,巨大な　炎を　たたきつける。巨大な　雷の　影響を受け技の　威力が　あがる。
id-558,20,12,释放出巨大的火焰。受到巨大的闪电影响时，招式威力会提高。
id-559,20,1,きょだいな　いかずちを　たたきつける。きょだいな　ほのおの　えいきょうをうけわざの　いりょくが　あがる。
id-559,20,3,거대한 천둥을 내리친다.거대한 불꽃의 영향을 받아기술의 위력이 올라간다.
id-559,20,4,放出巨大的閃電攻擊對手。受到巨大的火焰影響時，招式的威力會提高。
id-559,20,5,Projette un orbe électrique gigantesque.L’effet augmente sous l’influence de Flamme Croix.
id-559,20,6,"Feuert einen monströsen Blitz ab. Wird die Attackedurch eine gigantische Flamme modifiziert, steigt dieStärke."
id-559,20,7,Ataca con una enorme descarga eléctrica. Aumenta su potencia si es influenciada por una gigantesca llamarada.
id-559,20,8,"Chi la usa lancia un fulmine enorme. Se usata incombinazione con Incrofiamma, il danno provocatodalla mossa aumenta."
id-559,20,9,The user throws down a giant lightning bolt. Thismove’s power is increased when influenced by anenormous flame.
id-559,20,11,巨大な　雷を　たたきつける。巨大な　炎の　影響を受け技の　威力が　あがる。
id-559,20,12,释放出巨大的闪电。受到巨大的火焰影响时，招式威力会提高。
id-560,20,1,くうちゅうから　あいてに　ダイブする。このわざは　かくとうタイプと　どうじにひこうタイプでも　ある。
id-560,20,3,공중에서 상대에게 다이브한다.이 기술은 격투타입임과 동시에비행타입이기도 하다.
id-560,20,4,從空中俯衝向對手進行攻擊。此招式同時具有格鬥屬性和飛行屬性。
id-560,20,5,"Une attaque en piqué depuis le ciel, à la foisde type Combat et de type Vol."
id-560,20,6,Der Anwender stürzt sich aus der Luft auf das Ziel.Die Attacke gehört sowohl dem Typ Kampf als auchdem Typ Flug an.
id-560,20,7,El Pokémon que lo usa se lanza sobre su oponente. Este movimiento es de tipo Lucha y tipo Volador al mismo tiempo.
id-560,20,8,Chi la usa si tuffa sul bersaglio dall’alto. È unamossa di tipo Lotta e Volante allo stesso tempo.
id-560,20,9,The user dives down onto the target from the sky.This move is Fighting and Flying type simultaneously.
id-560,20,11,空中から　相手に　ダイブする。この技は　かくとうタイプと　同時にひこうタイプでも　ある。
id-560,20,12,从空中俯冲向对手。此招式同时带有格斗属性和飞行属性。
id-561,20,1,かえした　タタミを　たてにして　じぶんやみかたへの　わざの　ダメージを　ふせぐ。へんかわざは　ふせぐことが　できない。
id-561,20,3,뒤집어 세운 마룻바닥을 방패로 하여 자신과같은 편으로 향하는 기술 데미지를 막는다.변화 기술은 막을 수 없다.
id-561,20,4,將掀起來的榻榻米當作盾牌，防禦住攻擊我方的攻擊招式。但無法防禦住變化招式的攻擊。
id-561,20,5,"Retourne un tatami pour bloquer, comme avecun bouclier, les capacités visant le lanceur ou ses alliés.N’a pas d’effet sur les attaques de statut."
id-561,20,6,"Der Anwender richtet eine Tatami-Matte auf, um sichund sein Team vor Schaden zu schützen. Kein Schutzvor Status-Attacken."
id-561,20,7,El usuario usa un tatami para escudarse de los ataquesenemigos. Protege también a los aliados. No funcionacontra movimientos de estado. 
id-561,20,8,"Chi la usa protegge se stesso e i propri alleati daidanni di mosse nemiche, adoperando un tappetinocome scudo. Non è efficace contro mosse di stato."
id-561,20,9,"Using a pulled-up mat as a shield, the user protectsitself and its allies from damaging moves. This doesnot stop status moves."
id-561,20,11,かえした　タタミを　盾にして　自分や味方への　技の　ダメージを　防ぐ。変化技は　防ぐことが　できない。
id-561,20,12,将掀起来的榻榻米当作盾牌，防住自己和同伴免受招式伤害。变化招式无法防住。
id-562,20,1,あいてに　むかって　ゲップをあびせて　ダメージを　あたえる。きのみを　たべないと　だせない。
id-562,20,3,상대를 향해 트림을 하여데미지를 준다.나무열매를 먹지 않으면 쓸 수 없다.
id-562,20,4,朝著對手打嗝進行攻擊。沒吃下樹果時無法使用。
id-562,20,5,"Le lanceur se tourne vers l’ennemi et lui éructe dessus,infligeant des dégâts. Ne fonctionne que si le lanceurconsomme la Baie qu’il tient."
id-562,20,6,"Der Anwender fügt dem Ziel Schaden zu, indem er esanrülpst. Diese Attacke gelingt nur nach dem Konsumeiner getragenen Beere."
id-562,20,7,El Pokémon causa daño a su oponente lanzándole un eructo. Para poder utilizar este movimiento tiene que llevar una baya y comérsela.
id-562,20,8,"Chi la usa attacca il bersaglio con un rutto potente.Per utilizzare questa mossa, il Pokémon devemangiare la bacca che possiede."
id-562,20,9,The user lets out a damaging belch at the target.The user must eat a held Berry to use this move.
id-562,20,11,相手に　向かって　ゲップを浴びせて　ダメージを　与える。きのみを　食べないと　だせない。
id-562,20,12,朝着对手打嗝，并给予伤害。如果不吃树果则无法使出。
id-563,20,1,このわざは　つかえませんおもいだすことが　できなくなりますがわざを　わすれることを　おすすめします
id-563,20,3,사용할 수 없는 기술입니다.다시 배우게 할 수 없지만기술을 잊게 하는 것을 권장합니다.
id-563,20,4,無法使用此招式。雖然忘記後將無法再想起來，但還是建議忘記此招式。
id-563,20,5,"Cette capacité ne peut pas être utilisée.Il est recommandé de l’oublier, même s’il seraimpossible de se la remémorer une fois oubliée."
id-563,20,6,"Diese Attacke kann nicht eingesetzt werden. Du solltestdein Pokémon sie vergessen lassen. Beachte aber,dass es sich danach nicht wieder an sie erinnern kann."
id-563,20,7,"Este movimiento no se puede usar, por lo que seríamejor olvidarlo, aunque eso implique que no se puedarecordar posteriormente."
id-563,20,8,"Questa mossa non può essere usata.È consigliabile farla dimenticare al Pokémon. Tuttavia,una volta dimenticata, non potrà più essere ricordata."
id-563,20,9,"This move can’t be used.It’s recommended that this move is forgotten.Once forgotten, this move can’t be remembered."
id-563,20,11,この技は　使えません思い出すことが　できなくなりますが技を　忘れることを　おすすめします
id-563,20,12,无法使用这个招式。虽然忘记之后就再也想不起来了，但还是建议忘记这个招式。
id-564,20,1,あいての　まわりに　ねばねばしたネットを　はりめぐらせ　こうたいででてきた　あいての　すばやさを　さげる。
id-564,20,3,상대의 주위에 끈적끈적한네트를 둘러 펼쳐 교체되어나온 상대의 스피드를 떨어뜨린다.
id-564,20,4,在對手周圍撒下黏黏的網，降低替換出場的對手的速度。
id-564,20,5,Déploie une toile visqueuse autour de l’ennemiqui ralentit la Vitesse de tout adversaire entrantau combat.
id-564,20,6,Der Anwender spinnt in der Umgebung desgegnerischen Teams ein klebriges Netz und senktso die Initiative neu eingewechselter Pokémon.
id-564,20,7,Coloca una red pegajosa alrededor del equipo rival quebaja la Velocidad de cualquier adversario que entre acombatir.
id-564,20,8,"Chi la usa intreccia una rete appiccicosa attornoalla squadra avversaria, diminuendo la Velocità deiPokémon nemici che entreranno in campo."
id-564,20,9,"The user weaves a sticky net around the opposingteam, which lowers their Speed stats upon switchinginto battle."
id-564,20,11,相手の　周りに　ねばねばしたネットを　はりめぐらせ　交代ででてきた　相手の　素早さを　さげる。
id-564,20,12,在对手周围围上黏黏的网，降低替换出场的对手的速度。
id-565,20,1,この　わざを　つかってあいてを　たおすとこうげきが　ぐぐーんと　あがる。
id-565,20,3,이 기술을 사용하여상대를 쓰러뜨리면공격이 매우 크게 오른다.
id-565,20,4,使用此招式打倒對手時，自己的攻擊會極大幅提高。
id-565,20,5,Augmente énormément l’Attaque du lanceursi un ennemi est mis K.O. avec cette capacité.
id-565,20,6,"Gelingt es dem Anwender, das Ziel mit dieser Attackezu besiegen, steigt sein Angriffs-Wert drastisch."
id-565,20,7,"Si se derrota al objetivo utilizando este movimiento,aumenta muchísimo el Ataque del usuario."
id-565,20,8,L’Attacco di chi la usa aumenta moltissimo segrazie alla mossa il bersaglio va KO.
id-565,20,9,"When the user knocks out a target with this move,the user’s Attack stat rises drastically."
id-565,20,11,この　技を　使って相手を　倒すと攻撃が　ぐぐーんと　あがる。
id-565,20,12,如果使用此招式打倒对手，攻击会巨幅提高。
id-566,20,1,１ターンめで　どこかに　きえて２ターンめに　あいてを　こうげきする。まもりを　むしして　こうげきできる。
id-566,20,3,1턴째에 어디론가 사라져서2턴째에 상대를 공격한다.기술 방어를 무시하고 공격할 수 있다.
id-566,20,4,使用後的第１回合消失到某處，並於第２回合攻擊對手。可不顧對手的守護進行攻擊。
id-566,20,5,Le lanceur disparaît au premier tour et frappe au second.Cette attaque passe outre les protections.
id-566,20,6,"Der Anwender verschwindet in Runde 1, um seine Kraftzu sammeln, und attackiert in Runde 2. Trifft auch,wenn sich das Ziel selbst schützt."
id-566,20,7,El usuario desaparece en el primer turno y ataca a suobjetivo en el segundo. Permite acertar aunque elobjetivo esté protegiéndose.
id-566,20,8,Chi la usa scompare improvvisamente per attaccarepoi nel turno seguente. Questa mossa neutralizzale protezioni del bersaglio.
id-566,20,9,"The user vanishes somewhere, then strikes thetarget on the next turn. This move hits even if thetarget protects itself."
id-566,20,11,１ターンめで　どこかに　消えて２ターンめに　相手を　攻撃する。守りを　無視して　攻撃できる。
id-566,20,12,第１回合消失在某处，第２回合攻击对手。可以无视守护进行攻击。
id-567,20,1,あいてを　ハロウィンに　さそう。あいての　タイプにゴーストタイプが　ついかされる。
id-567,20,3,상대를 핼러윈으로 초대한다.상대 타입에고스트타입이 추가된다.
id-567,20,4,邀請對手參加萬聖夜。讓對手追加幽靈屬性。
id-567,20,5,"Insuffle à la cible l’esprit d’Halloween, et ajoute le typeSpectre à ses types actuels."
id-567,20,6,Der Anwender lehrt das Ziel das Fürchten. Diesesnimmt dadurch zusätzlich den Typ Geist an.
id-567,20,7,"Invita al objetivo a celebrar Halloween, lo que añade el tipo Fantasma a los tipos de este."
id-567,20,8,Il bersaglio viene invitato a festeggiare Halloweene aggiunge così al proprio tipo anche il tipoSpettro.
id-567,20,9,The user takes the target trick-or-treating.This adds Ghost type to the target’s type.
id-567,20,11,相手を　ハロウィンに　誘う。相手の　タイプにゴーストタイプが　追加される。
id-567,20,12,邀请对手参加万圣夜。使对手被追加幽灵属性。
id-568,20,1,おたけびを　あげてあいてを　いかくし　あいてのこうげきと　とくこうを　さげる。
id-568,20,3,우렁차게 부르짖어서상대를 위협하여 상대의 공격과특수공격을 떨어뜨린다.
id-568,20,4,發出戰吼威嚇對手，降低對手的攻擊和特攻。
id-568,20,5,Le lanceur pousse un rugissement qui intimide l’ennemiet diminue son Attaque et son Attaque Spéciale.
id-568,20,6,"Der Anwender stößt ein Kampfgebrüll aus, das dasZiel einschüchtert und zugleich seinen Angriffs- undSpezial-Angriffs-Wert senkt."
id-568,20,7,"Intimida a su oponente con un rugido de guerra, lo quehace que disminuyan tanto su Ataque como su AtaqueEspecial."
id-568,20,8,"Chi la usa emette un urlo potente che intimidisceil bersaglio, riducendone l’Attacco e l’AttaccoSpeciale."
id-568,20,9,"Letting out a noble roar, the user intimidates thetarget and lowers its Attack and Sp. Atk stats."
id-568,20,11,おたけびを　あげて相手を　威嚇し　相手の攻撃と　特攻を　さげる。
id-568,20,12,发出战吼威吓对手，从而降低对手的攻击和特攻。
id-569,20,1,このわざは　つかえませんおもいだすことが　できなくなりますがわざを　わすれることを　おすすめします
id-569,20,3,사용할 수 없는 기술입니다.다시 배우게 할 수 없지만기술을 잊게 하는 것을 권장합니다.
id-569,20,4,無法使用此招式。雖然忘記後將無法再想起來，但還是建議忘記此招式。
id-569,20,5,"Cette capacité ne peut pas être utilisée.Il est recommandé de l’oublier, même s’il seraimpossible de se la remémorer une fois oubliée."
id-569,20,6,"Diese Attacke kann nicht eingesetzt werden. Du solltestdein Pokémon sie vergessen lassen. Beachte aber,dass es sich danach nicht wieder an sie erinnern kann."
id-569,20,7,"Este movimiento no se puede usar, por lo que seríamejor olvidarlo, aunque eso implique que no se puedarecordar posteriormente."
id-569,20,8,"Questa mossa non può essere usata.È consigliabile farla dimenticare al Pokémon. Tuttavia,una volta dimenticata, non potrà più essere ricordata."
id-569,20,9,"This move can’t be used.It’s recommended that this move is forgotten.Once forgotten, this move can’t be remembered."
id-569,20,11,この技は　使えません思い出すことが　できなくなりますが技を　忘れることを　おすすめします
id-569,20,12,无法使用这个招式。虽然忘记之后就再也想不起来了，但还是建议忘记这个招式。
id-570,20,1,まわりにいる　ポケモン　ぜんいんにダメージ。　あたえた　ダメージのはんぶんを　じぶんが　かいふくする。
id-570,20,3,주위에 있는 모든 포켓몬에게데미지를 준다. 준 데미지의절반을 자신이 회복한다.
id-570,20,4,攻擊自己周圍所有的寶可夢。可以回復給予傷害的一半ＨＰ。
id-570,20,5,Inflige des dégâts à tous les Pokémon autour du lanceur.Il récupère en PV la moitié des dégâts infligés.
id-570,20,6,Fügt allen Pokémon im Umkreis Schaden zu.Der Anwender wird um die Hälfte des insgesamtangerichteten Schadens geheilt.
id-570,20,7,Inflige daño a todos los Pokémon a su alrededor.El usuario absorbe la mitad del daño producido pararestaurar sus propios PS.
id-570,20,8,Infligge danni a tutti i Pokémon vicini. Chi lausa recupera una quantità di PS pari alla metàdel danno inferto.
id-570,20,9,The user attacks everything around it. The user’s HPis restored by half the damage taken by those hit.
id-570,20,11,周りにいる　ポケモン　全員にダメージ。　与えた　ダメージの半分を　自分が　回復する。
id-570,20,12,给周围全体宝可梦造成伤害。可以回复给予伤害的一半HP。
id-571,20,1,あいてに　もりののろいを　かける。のろいを　かけられた　あいてはタイプに　くさタイプが　ついかされる。
