release,gid,release_group,artist_credit,name,barcode,status,packaging,language,script,quality
661805,628c9c8de7a946ecb405d8100c1d08ec,933112,1,青春歌年鑑 戦後編 5 昭和31年〜32年,4988003350536,Official,,Japanese,Japanese,1
970185,aadce3c5eb04465c8d8e85d95ac3787f,294985,114058,Mulling It Over,,Official,,English,Latin,1
139749,69d033bbd4304d7688ed960abe2a6ca9,507914,821840,Black Coffee Chapter 2 Potpourri Fusique,807297006728,Official,,English,Latin,1
1253918,905ff5460a0142dbaf1e22b6ed9700f4,1239917,1125580,Soundtrack Action Volume 2,,Official,None,English,Latin,1
445429,4404d1cd0e0841d0a46b5c21fb3a8317,649821,469503,Anal oder Kot,4003099858923,Official,Jewel Case,German,Latin,1
715866,8e6be46bdfc7472aa8f4c78bfc86dea4,974722,137596,Meisterstücke,,Official,Jewel Case,German,Latin,1
502540,e7fc3541337e4a4597a9d0f934e008d7,808341,597175,Human Clouds,,Official,,English,Latin,1
1207264,7d70c517ff474146ae99c2bf9a58c334,1201391,1063238,Till Night Comes Again,,Official,CardboardPaper Sleeve,English,Latin,1
226307,3c3149cb3b8e4002bd7426aa25635be5,578828,6083,Nashville Was the Roughest,4000127158314,Official,Book,English,Latin,1
985287,c31aed8d12cc47349140dbeb0bec400d,530634,115585,Street Theater,,Official,,English,Latin,1
165467,9c5c91a8c73d46fb862017d1cffbe713,527976,275537,Tuuli vie  En rakastakaan,,Official,,Finnish,Latin,1
3083006,3d7b57dab21c40dca7c7106393f637ff,2685973,395467,再见忧伤,,Official,,Chinese,Han Simplified variant,1
483021,e31eecb92e414158b35170d316102aa3,791836,15667,Blues for a Day,3460503674523,Official,,English,Latin,1
255136,a22c20f5aaea4952a35c5d8b99c5755c,604303,432147,Porous Orchestra,,Official,,English,Latin,1
165826,a14476c1b18a4877a00479f2af4e5727,528281,5613,מנגינת הלב אוסף משיריה היפים,7293372040276,Official,Other,Hebrew,Hebrew,1
976709,a283e90a4cca4a1db073a1cccdb881de,132880,102793,Col Bruce Hampton  The Aquarium Rescue Unit,093624200024,Official,Jewel Case,English,Latin,1
484022,1d212690034d4e4f9bc35a41f713f255,194131,143312,Two Year Winter,5055057000058,Official,,English,Latin,1
1212927,a5cfb5412e954d4f9236499daa35177f,1206120,1072166,Rêves doux rêves fous,,Official,Jewel Case,French,Latin,1
1308985,6d8946ae345a4a5e9d66d5178d6bb7c3,1217567,1090211,Fallen,4582295998447,Official,Digipak,English,Latin,1
3059976,a407640004f44ebba06cd68e1470f427,2668340,196861,Tabbey Road,4988004121807,Official,,Japanese,Japanese,1
668173,09ec2fcf85ab47e6bac4951b1010445a,938070,193186,Blackbud,,Official,,English,Latin,1
1163052,9122bedeff0141888b76b49b96878d09,1166121,1436,Alive  Rockin,,Official,,English,Latin,1
247998,89603cdd23904df5a4ab349e45896695,377204,200478,Hello Spiral,,Official,,English,Latin,1
1183521,d519ca052c8f40d4aeb1821d9b8bfd3a,1182228,768460,Production Music Series Volume 08 HipHop  Middle Eastern,,Official,,English,Latin,1
1611601,dd7a124dc28446509c828cf833fdf788,1529351,1482641,Cirius,,Official,,Finnish,Latin,1
994312,853ba360e968473391d91afe9ffabb2f,118714,82896,Star Wars Cloak of Deception,,Official,,English,Latin,1
97555,fa5841eb60734f3e9f191f73f0d68933,466458,1,Dance Zone Level 5,731452563323,Official,,English,Latin,1
884526,ab402a1d41e244aa98f698ccf7e699f4,111197,75514,Then is the New Now,,Official,,English,Latin,1
2488747,317a9bdf9c4d40c8b380102514d12756,2218862,413959,IT Chapter Two Original Motion Picture Soundtrack,794043201677,Official,Digibook,English,Latin,1
115857,7f465cd5c09749e499fe4fc13f661761,137877,1,The Complete John Waite Volume One Falling Backwards,,Official,,English,Latin,1
69689,d663178fd5bc44f9989e7aa23e4d8694,426189,12651,All the Hits and More The Definitive Collection,077779085026,Official,Jewel Case,English,Latin,1
929373,7bdb9a094d804c66a171f9218bf1e65b,299239,91659,Brand New World,,Official,,,Latin,1
977975,e2f4fafb8e3d490fa009a17b7a563e2a,171461,2130729,Brandenburg Concertos Nos 2 4  5,5030240049625,Official,,English,Latin,1
904148,852f96e9dd6343bf8f0dc6c0e6f62325,276841,89817,A New Day Yesterday,8712399707720,Official,,English,Latin,1
639040,e4e2047c41d948c5ab6befa76444711d,915069,678280,Xolotl,,Official,,Spanish,Latin,1
584783,5ce0ae6e16c04f0da3b5119a4d915037,83690,35542,Supremacy,5907785034471,Official,,English,Latin,1
358748,84510dc3e1c33dcd9c76c65d44b96206,595351,36815,Out of the Woods,094638390114,Official,CardboardPaper Sleeve,English,Latin,1
71456,a67758ecc113430da2f7440ed0385af8,428413,160408,21 Godnathistorier,,Official,,Danish,Latin,1
2417742,3a28179c343941ea84a18f95a4a403a0,1514556,10440,Second Hand Heart,093624928324,Official,Gatefold Cover,English,Latin,1
886374,0f3263eb1b36478392bcc83083978e10,120135,1,Radioactive Waste Alternative Press Sampler,,Promotion,CardboardPaper Sleeve,English,Latin,1
2323332,2f52e089583942be8f912515888721c2,2048276,1960,Natural Rebel,4050538423846,Official,Digipak,English,Latin,1
975751,3e38396e5be548539810f90264fc1b82,552342,38915,Volume 84 Dominant Seventh Workout,,Official,,English,Latin,1
336272,b1b7c8c0334544e4ad693ce3f0d596cc,671571,14154,Riders on the Storm,727361171421,Official,,German,Latin,1
3154545,fae917e350284326a86d232e26e4b55f,2742393,1319221,Best of Disco 3,,Official,Fatbox,English,,1
302122,14a35d23dc1e4541b953a919255cecfb,642522,242193,雨季,4710149603579,Official,,Chinese,Han Traditional variant,1
979042,9aabe6ca4790444db77de52943d232c5,496590,147652,Meus Momentos Volume 2,,Official,,Portuguese,Latin,1
749828,128fedc343cf4fa6897d513beaab238b,1001377,1,Glitched Witched  Zipped Volume 3,,Official,,English,Latin,1
1113512,b3156ace89d84abda4fb014016b2991d,1126411,1249677,The Element of Surprise,728028149241,Official,Jewel Case,English,Latin,1
973441,4798901b2d7a473284649ffc32ca673b,458988,37180,Marco Antonio Solís,,Official,Jewel Case,Spanish,Latin,1
3156833,5b4e524cf49b44b5bfcbf57002c032b2,2744323,1710748,Complete Symphonic Works Vol III,,Official,,English,Latin,1
1005142,166c04fa3f384846ab68708404393840,618251,391902,Music Library,,,,English,Latin,1
1270546,4bfd992ebc6a4e7eb3267ebeca6b96c9,1253219,205252,Oi niitä aikoja Kootut levytykset 19661971,5099991783523,Official,Jewel Case,Finnish,Latin,1
3580550,5377222c88c448efa820face59c65943,3072040,3394662,Doctor Who Daleks The Chase,9781408468357,Official,Jewel Case,English,Latin,1
759157,1ad8f40c289e34648bce48834ed18d46,1002995,224913,Down There,,Official,,English,Latin,1
2364439,162431cc6dc8426d90b574d3df2d14ad,2120698,1567722,Into Red,,Official,None,English,Latin,1
1198005,5e687d5881fc40b28dc20b1928e5e0fd,1194003,1050411,Preludes,794881867820,Official,,French,Latin,1
1036214,0cde57b74bd74f1ab453ff8e75398605,805539,595282,Live at Puukerho,,,,English,Latin,1
358802,6ed4341c658946e5acd32dde7619f9b1,220536,131647,Invented Scenes,,Official,,English,Latin,1
505979,adeff0f341004fc9a5ce476dc0d16ffd,295833,12078,Snakey,758877072421,Official,Jewel Case,English,Latin,1
262445,0d8f96cbaace4138a2bea03e33dfa802,610190,436016,The 7th Dimension,7899004703269,Official,,English,Latin,1
1251032,2d865f88bcba412c971f80286f97d7ae,1237384,1122389,Anatomi71  Radioskugga,,Official,,Swedish,Latin,1
1304004,f043075dc77a4f199f3c38767d3442ca,860991,1104,Endgame,016861788520,Official,Jewel Case,English,Latin,1
1124250,0bdb7b50c12f47cf97ba6c6724dd03c9,142174,1004611,Shu•bi•dua 10,,Official,,Danish,Latin,1
300639,31030a458f824a5d8bf7e35bf0f5f27a,576490,365813,Aeon 3,,Official,None,English,Latin,1
544213,55a43f30021d4d1ab60399ee1dbf6dbe,842115,620714,New York Airport,,Official,,French,Latin,1
230887,7b4bf9b8b8234cc0ba5dd54d3c785dd5,583123,1,Evolution The New Breed of Electronic Pop,628740638224,Official,,English,Latin,1
717189,6f7cc97c69033b9aa6e34117dc835424,262315,30869,Dont Look Now,,Official,,English,Latin,1
1254551,4fb8a5e744844b0e971a1afa2b370d40,1240484,1126159,Dove il bambino tocce il fondo,,Official,,Spanish,Latin,1
1186862,4aba798d64a944598caf957e0407f2b4,1184943,1,Premium Shortcuts 7,4260170634313,Official,None,English,Latin,1
727390,eea75c6b8f4c43b3a2bd4202b1775ac4,983109,262429,Remixed,4740156307818,Official,,Estonian,Latin,1
499548,869f01919c734ce5b75031e04e4eb748,347203,1,Metal Massacre XI,,Official,Jewel Case,English,Latin,1
292150,3ef79513699f43e2a433fbf38fa297e6,95513,6999,From Paris With Love,5060001270715,Official,,English,Latin,1
1734785,358804acccb34209b386aae2d7515083,1625854,1,New Age Music Vol 4,8711913293657,Official,,English,Latin,1
464247,8e661b00821442d983dc5fdd3061189e,776020,572130,Kiss the Stars,,Official,,English,Latin,1
3156890,9b300cc292a4495faffd4fd36b5b6408,2744372,3073420,session,,Official,,English,Latin,1
1430594,4e3558d181844e4ab18f9b29419d3599,1379289,1,Spirit Alive,,Official,,English,Latin,1
649082,aca957072d4648c99c70db26622fff87,549086,101262,Sabuha,,Official,,Turkish,Latin,1
822037,b39950e49b554cd294286725a88a0ab7,1057976,797091,Temple of the Scorn,,Official,Other,English,Latin,1
585831,6c7e14e2aeca4b588d37a3befced50ce,870184,154555,19981229 Heading For Planet X Irving Plaza NY NY USA,,Bootleg,,English,Latin,1
608445,5d40d8cd9f114ad7b7cdb868cea7a941,891651,352920,Summit,634479077906,Official,,English,Latin,1
453736,c30bd853ce25464f89a761f0da531393,767762,566491,Still,,Official,,English,Latin,1
638034,be09948dbdd44269b98e616391d7ac4f,789478,50588,Easy to Catch,,Official,,English,Latin,1
1092024,d88916c012dc4b2aab646980725e97aa,1109268,187,19981027 Fox Theater St Louis MO USA,,Bootleg,,English,Latin,1
643608,c9fda388ed5b37478777051de58ba256,765636,1327214,The Chamber Music of Malcolm Arnold 3,034571161730,Official,,English,Latin,1
351829,f2c5b4793aaf480e8145f9efcc543c81,684330,1079157,ScheißKapelle Live,4015860200244,Official,,English,Latin,1
244956,e72fc89a3984477eb3f31457d53c3e34,596190,152519,PunkBillySkaCore,5033197184524,Official,,English,Latin,1
2838146,d8e488dc95d247e096a5b8b89d72e82f,2492358,2819036,Opus 1,3760014195426,Official,None,French,Latin,1
903223,38f4e0eb454d4973a51bd5b26c01bca1,202359,98202,Epitixies,,PseudoRelease,,Greek,Latin,1
1295021,a6ffef3cafbe4a33907da436cc63f77d,1272711,969211,Just to Get a Rep,,Official,,English,Latin,1
823830,56ad14257969467d972a998d48cf9815,1059396,642954,Mighty Quinn,,Official,,English,Latin,1
1966982,98c85ce7d05948148972f65fde88c693,1806634,125931,Heater,,Official,Jewel Case,English,Latin,1
893637,224c040d9b82490083f8cef5f3ab2a20,167175,44434,Mother Goose  More,,,,,Latin,1
873599,9d3db2eb280b4c22a381401fec4d4724,276244,38607,The Promise,,Official,,English,Latin,1
38315,748d93da6ab836e9a851040f1f2e13ea,341824,1,Hed Kandi Twisted Disco 0205,,Official,,English,Latin,1
904443,2492fdcaf1d84287801a7cbbf1872c24,539119,1,A Case for Case A Tribute to the Songs of Peter Case,,Official,,English,Latin,1
2836324,25dea52a6bf6460e83e54415b8910d61,2491023,1,Classicos Eternos Vol1,,Promotion,CardboardPaper Sleeve,,,1
690897,3cf58ed7b69440e0aab56fa7af13993a,955722,1,Dance House,,Official,,English,Latin,1
249248,98f3d553b343412986c22b7df2e9f759,599836,103922,Mensa Dance Squad,,Official,CardboardPaper Sleeve,English,Latin,1
1148703,46ae568d98294fcabba0a5f85c838f95,1155186,972994,Greed of Man,,Official,Jewel Case,English,Latin,1
1427933,a3800de8a9b54c8a8818251da3d902a9,1377113,556358,Sonic Antarctica,,Official,,English,Latin,1
1431418,b55714550a9e495f8806a19f5804fc01,183610,34644,Thyrfing,8715392120121,Official,Jewel Case,English,Latin,1
92573,046cc64c97134f65ae045ae68e0e72c3,415638,39182,Load error,,Official,,Norwegian,Latin,1
1052186,0d422e0639c3408e8adf842dc0966e84,1076937,628212,Last Note Standing,,Official,None,English,Latin,1
741151,227504956e1d3ac49b4ffc928be1f062,994198,92267,Charlie St Cloud,4005939703721,Official,,English,Latin,1
1056735,012f2fd131954bbcbe2719c4d3619218,9682,5209,Be My Slave  Damnation Alley,039841498424,Official,Jewel Case,English,Latin,1
829476,a2094d000d7d4365af2d8f5316d4b94e,1063645,30697,Archives Volume 1 What Were We Thinking,,Official,,English,Latin,1
972064,56384a1006954d52a7b1f20ad02471de,446515,9681,19981008 Minneapolis MN USA,,Bootleg,,English,Latin,1
574438,35c47086da5241498c14231584c807a3,865382,5028,The Show of Our Lives,766126803627,Official,,English,Latin,1
158653,219e44d55c05498a829e13c253b6f360,522858,4742,Eternal Pyre,054391568526,Official,Jewel Case,English,Latin,1
718670,bba360b45fe948a8b161e2ef9fc7e6fb,976703,732457,Neki rabm da te ne pozabm,3838859004552,Official,,Slovenian,Latin,1
608797,89f7d340594543f39c0756f66cdf605f,891920,1283919,Partitas 1 5  6,886974436126,Official,,English,Latin,1
958524,e06700de513040a4b462e75ab9261ab3,394990,277835,Alibis For Life,,Official,,English,Latin,1
354646,8ce9df53ac284b71af07579d7e35d159,686626,503491,QuarneVALsskivan 2002,,Promotion,,Swedish,Latin,1
349630,9d8fce4350ba439d9793162eae3a292d,682502,1815,Movin,8013780011588,Bootleg,,English,Latin,1
620430,688418b2fb964fa49096bd39fd8e6678,900958,659338,History of Rock  Pop,,Official,,English,Latin,1
3157445,27773171943c4dc48f266ec1622830c2,104632,3277,Raise The Pressure,724384173524,,,,,1
226074,5dbaf175d02f4975bd8c181aa3810ee5,578695,110517,Our Turn to Dance,,Official,,English,Latin,1
107617,dec05969add441209226214d2798c082,478015,23494,Best Of Volume 2,,Official,,German,Latin,1
544114,308b392ee70f4aabb7a9dcc897ee89c6,842046,821495,Двадцать лет спустя,,Official,Jewel Case,Russian,Cyrillic,1
1139732,d5cfbe53df0c48cfaaa61894e0eabf2b,1148156,952594,TA212 The Technology of Music Block 4,,Official,Keep Case,English,Latin,1
1140846,53913d8209a14f2a8b8ecc2099e3602b,1149027,59092,Du hast mir total gefehlt  16 grosse SingleHits,0602517886766,Official,Jewel Case,German,Latin,1
434052,30b5ce9dd1c049789b35a0baf0c8bdee,751387,186838,The Wisdom EP,,Official,,English,Latin,1
393411,4185ed7029794662925c89e77a1fd2fa,663759,470993,Earthen,8016670354246,Official,,English,Latin,1
704477,5cf3af653a794dada57082e18a40986e,966015,3418,King of New Orleans Rock n Roll,805520021388,Official,,English,Latin,1
287886,700d2a02fb714596980bd5905a5a7124,630732,1,Dos maestros dos estilos,828765218221,Official,,Spanish,Latin,1
88172,c03f6c3351c6484abe94c6548338a9e2,452412,316998,Eşik,,Official,,Turkish,Latin,1
2366061,789f694a16d14c42b8bcbf524003a322,2122101,2380356,Aus der Anstalt,4260038528334,Official,Jewel Case,German,Latin,1
1207513,ff535d85b6724bc8b3b9a0bda5eb1eec,1201608,874740,Todo un gran éxito,,Official,None,Spanish,Latin,1
1062874,458ec1664b1d469b8bd7055731306217,1085459,41636,モーニング娘コンサートツアー2011春 新創世記 ファンタジーDX 〜9期メンを迎えて〜,4942463541293,Official,Keep Case,Japanese,Japanese,1
351558,067f792abd2f41d59b921d1f09352f80,684083,1,Dancefloor 2008,4032989107421,Official,,English,Latin,1
183126,d621e53aa3674efbb25062ad440826ed,212392,47079,Trying to Get It Right,,Official,,English,Latin,1
678169,9c0cc9fd7a363edb8227cae93a8495a8,946074,499983,hug,4943674089901,Official,,Japanese,Japanese,1
2750981,3abe65397c8f402a97acb676b3c2e543,2425145,2935875,LŒuvre dorchestre Vol I,,Official,,French,Latin,1
619280,d5cfdad3f064444b9b57158ec637d078,900055,281257,White Elephant,,Official,,English,Latin,1
99451,3a011be84a144b629fff3c70a3d24459,468921,251315,No Moms Land,,Official,,Romanian,Latin,1
1271534,b39fb2f2dc774d6e9e737fe015632036,1254044,92327,Rarities,,Official,None,Italian,Latin,1
301632,ef58b3948e4d41b8803ee7d854b1d8b4,642104,462877,Giderim Buralardan,,Official,,Turkish,Latin,1
430150,ee50ed904dd44b4a8c11c674588049e4,748135,544852,Ghosts and Eskimos,656605948027,Official,,English,Latin,1
967576,f8ab6ea5a2f34fcbbc06a8cbb4513d63,429646,302846,Los Cadillaxe 16 Tons of Twang,,Official,,English,Latin,1
794383,b49aef5551ab47c99a1bfbe9fb93b830,1036850,5880,People Be Free,5024952501021,Official,,English,Latin,1
863284,d4182cf9c0fc46c0bc6447bf2bc91331,562440,399955,Into the Here and Now,,Official,,English,Latin,1
3353956,266b5fe188284c2d8f86c2cc2f2cece6,108199,72962,About An Hour of SongInAnHour,,Official,None,English,Latin,1
2485244,81a78632a3e849cab10daecb876b067b,170510,129092,Irvi,602567733683,Official,None,English,Latin,1
2362949,d003258e9cc94ecbb13228ec6ace769f,2119539,1343220,RotznRoll Radio  Partypiepel,9783862314874,Official,Jewel Case,German,,1
2997126,3f6200f07395468086d52c37fc1d5e49,2617704,71451,Feeling Normal,,Official,None,English,Latin,1
1612636,b671d05cd70a4364b612c3cf224b9fe7,577247,289505,Розовая вода,,Official,Jewel Case,Russian,Cyrillic,1
330520,2e4187dfcdd049709b282160946caeb6,666961,485505,My Christmas Favorites,,Official,,English,Latin,1
1972216,f2e39ef474bd463194bdd93d8ea45ba6,1810677,1,Rave the City 2 Back to the Roman Empire,743213967028,Official,Jewel Case,English,Latin,1
169060,7d80421577c1415ea537cb0e846b89bd,141883,32354,A Mark • A Mission • A Brand • A Scar,602498105559,Official,,English,Latin,1
1185387,14e8ae29a89f4d008397ae97f492011c,1183711,1031164,Images,820656110423,Official,,English,Latin,1
305673,182a2261e08645ed8fd9cea00e453495,592255,957714,Phoenix Metabolism,718750609526,Official,,English,Latin,1
477748,33552767f7a34470bea1704daee1c3c9,666094,1,None Night of Flexipop Volume 6,,Bootleg,,English,Latin,1
493543,03d5ae383b59418aa4d242166f8aadbe,800763,413539,Before Its Too Late,6007689688738,Official,,English,Latin,1
299955,eefc344832884ed0ab378b6c177910d5,640775,247481,FOR INSTALLATION,,Official,,English,Latin,1
174002,68d0b7ad50a14d18997dad831681b336,184021,31534,All of Me,0241632929,Official,Jewel Case,English,Latin,1
87042,c57cc1da8e3d4d9a9063ab8f4ea8feba,417718,123898,Movietone,5055019901928,Official,,English,Latin,1
1255016,d4fcdbdab85c4a7a81d05de5769ab36e,164836,9359,Saint Julian,,Official,,English,Latin,1
1227230,2034fa51c6b540d58525b034454ca22e,1218060,1089906,Kingdom of Insanity,,Official,,English,Latin,1
1971800,f962ef84317f47b9a3ebeb223c45cf33,1810349,434964,Råd Kjetil and The Loving Eye of God,,Official,CardboardPaper Sleeve,No linguistic content,Latin,1
899638,fc622fcd9e2843369680119a072a83f1,188542,139868,Shouts of Joy,,Official,,English,Latin,1
953456,32e5c3a42a1c4554839d212e47c809bc,381779,268632,Beats For That Ass Volume 2,,Official,,English,Latin,1
895681,8ce6be141b53492ead8de9978b21ab34,1501468,1655,Boogie Man  Boogie Chillun,,Official,,English,Latin,1
797223,f18d78099336415b9df0dca4d801d945,1039253,557427,Muzak EP,,Official,,English,Latin,1
439566,42660b8a3e1544feb29d2c35227d1cb3,560601,1,Krafty Move An Electronic Tribute to Kraftwerk,7393412015117,Official,,English,Latin,1
1970408,77120445a3eb4faf90a39191e3f6a325,1809303,2005099,BLKBMBR Baby Thats No Hero,,Official,None,English,Latin,1
183560,fae0ea79834a431187d44bf682971074,542555,1,Spark 2 Young Womens Band Project,,Official,,English,Latin,1
983636,7cfb549d806542bfb85049cd8a7d6f3e,508834,1,To Mum Love Motown,602498376409,Official,,English,Latin,1
1141378,650ff644058044958a4cb8ebe00bb6f4,1149449,1,The Axe Attack New Zealand Metal Vol1,9421011340458,Official,Jewel Case,English,Latin,1
1142944,3bb3629067c44330ae7bcefc948be5c5,1150717,653997,Internet Forever,,Official,,English,Latin,1
1968178,0006d01b235144768b8437536c8c07f3,85527,52166,Birth School Work Death,,Promotion,Jewel Case,English,Latin,1
1160110,8ccf3f58473e445d955155aeb7dc4741,1163878,47014,38 Chefsdoeuvres,,,,,Latin,1
2640036,a3751892030a4929bede82dafe4c586b,1230926,2648444,Minor Blues,,Official,,,,1
639808,440554420551496bb568d65e0313fe20,915602,2486522,Interstella,5039238061502,Official,,English,Latin,1
1208737,47178b19c77b4977b9fbeef3c9c06507,1202614,40061,Classics and Collectibles,602498492260,Official,,English,Latin,1
2095725,ed0f04898a374e75a2665fd649470a20,1843244,2327,Die kompletten Werke von Johann Sebastian Bach Die Edition Bachakademie,4010276023708,Official,CardboardPaper Sleeve,Multiple languages,Latin,1
913450,9ef98ce231534c48bbee86a1338d3ca1,236272,135849,Treasure,,Official,,English,Latin,1
889593,67b58a3cda6c467087a51c0ae5ae2199,292495,149628,Facets,,,,,Latin,1
2643899,ba9d0a06a2704eceb7c94c907a713f9e,2339120,275378,Vuodet 20022017,6430065582526,,,,,1
155714,ee190af613d94f4d9b591dc6ee740b5b,520719,363455,Pain,,Official,,English,Latin,1
619704,7f244ccc73e646d8b358d0a01ff69274,900377,445115,Scream and Scream Again,,Official,,English,Latin,1
713014,1f5e12d60179491fb4812efb8f1287a5,972520,729098,Clockwork Mirror,,Official,,English,Latin,1
1253956,5b8dd3bd8b6a4018b10a0bc088d08dca,1239955,1125181,Hot Guitar Rock Volume 4,,Official,None,English,Latin,1
97408,fe9df632e129489fb497289c3fd0f08b,466235,1,Club Wave 1,786574042829,Official,,English,Latin,1
939568,4fcd447379e1493fbaa79230a36d5169,758857,559390,When I was sick,,Official,,English,Latin,1
1146113,95ce13fc16e04a01ac211dd22a4dd47e,1153181,1,Elektroanschlag Volume 8 Elektroanschlag Nº 13,,Official,Jewel Case,English,Latin,1
225733,fa8d0c012b1a41e3a10e6bf47026d1f8,578359,234102,Een sinister schouwspel,,Official,,Dutch,Latin,1
1253109,5ecd0d05009749c2860ed90b3edf337f,1239180,787838,Frozen Based Freestyle Mixtape,,Official,None,English,Latin,1
303470,a2f9e6f6b63c45138c3928cdeadf358a,233515,136311,Just a Place in the Sun,724381241103,Official,,English,Latin,1
1460921,359d12892d94453b80dd521ecd88a3ca,1403040,538460,Kleiner Eisbär  Lars hilf mir fliegen  Lars rettet die Rentiere,9783837306286,Official,Jewel Case,German,Latin,1
862687,86961ce02c9140929772278e79cca290,347649,3356,Presenting Harry James,5022508206949,Official,Jewel Case,English,Latin,1
183959,ba7e873eeb0c424193a0adda93769287,117551,35367,Down by the Jetty,094636395128,Official,Digipak,English,Latin,1
747554,f12747e602af4f6589d612d4b9cb35ae,999311,1,Promo Only Mainstream Radio October 2010,,Promotion,,English,Latin,1
968909,d2ebbaacc2e24d42b2199464d29d3a28,145223,1,Kool 967 Endless Summer CD,,Official,,English,Latin,1
857637,115685dc1b4b4b3d8541c25b40e49da3,1037570,781649,Mama Dont Want  Vol V,,Official,,English,Latin,1
947458,a8c1e11838cd4a1eaeb2eb9788b81b13,338597,131230,Dont Hold Back,017094041321,Official,,English,Latin,1
891470,f22554b9a3124cac83ed528dd42999ab,78460,47437,Storybook Ending,,Official,,English,Latin,1
1143354,00b29494592641e3bf695cc0954d6d47,1151049,885277,The Singles Collection 1978–1981,5032556131322,Official,,English,Latin,1
2996630,f9c9ea3c705b4f85ace45c46c53974b3,2617311,31535,The 1930s Recordings Remastered And In Chronological Order,788065900229,Official,,,,1
1154371,a54d6a92cef24465a929ba6f22f3873a,571356,10170,A Live Record,4988005086846,Official,Jewel Case,English,Latin,1
991125,89832c156bd2420b88789cb1b09b974f,9623,5170,Trouble Yesterday,,Official,,English,Latin,1
611837,7a7988e0941c4178b0330aacf1804367,894501,817102,The Sure Thing,,Official,,English,Latin,1
626816,3e27b680b91947d79f80f727c3d658a5,905735,531788,Los Guardianes EP,,Official,,English,Latin,1
1201025,a49e703fb3fe41ff98312c372852b992,1196456,250445,Spektakulär,,Official,,German,Latin,1
969887,6433b25fdf514830aaff174203914fa9,259197,1,Soul Food Thats What I Like,5014797020467,Official,,English,Latin,1
785558,266a886d079d48c085f07e169668bdcd,1029799,97546,Sony Sound Series Loops  Samples On the Jazz Tip,,Official,,English,Latin,1
514571,df8f86b03fed413f92fed1ab42121e53,818052,1,The Rock n Roll Era 1962,,Official,,English,Latin,1
3454714,cc7892e7ce0a4cfab09b7e0037abc440,2975628,3039727,i,4589757401460,Official,None,Japanese,Japanese,1
1108362,17c7f90cbcc8469c92df7edeb30bdeee,1122225,22597,見て,,Official,,Japanese,Japanese,1
143520,11308c5420594e298c6b6db8bf2bb5c9,341562,40349,Dos gardenias,,Official,,Spanish,Latin,1
615103,0038d5b69adf4e47962fcdb52f7e8e0b,336201,117574,Αντικατοπτρισμοί,,Official,,Greek,Greek,1
547345,f93f1f2912194cb5b3b1d49ad8d5ef5d,844618,1375078,Edition I Dido and Aeneas  King Arthur  The Fairy Queen,825646920167,Official,,English,Latin,1
1202232,a01dcb157f134678b2998c155df24490,1197404,772969,The Twerps,,Official,,English,Latin,1
559079,e9c25cf7415c448aa1fadbbae4a4365a,850852,1528,Not Fade Away,9002986422945,Bootleg,Jewel Case,English,Latin,1
533187,ef1d3f58b1e8409a864efd93e4af89e8,157721,110404,The Best of the Brentwood Jazz Quartet,,Official,,English,Latin,1
658544,85016bd486c148c896f2b3cdebbfe4bc,930423,1,青春歌年鑑 87 BEST30,4988009491493,Official,,Japanese,Japanese,1
350863,3c56ccab924f44908de633c3f41dfdce,683489,117130,Ghost Days,,Official,,English,Latin,1
522524,e3899dc495b54944b7b49bca76c12d28,824404,48891,First Flight,,Official,,English,Latin,1
928122,e944ee13e59047aeaa9e6b5cd3489341,306284,38905,Bossa Nova Concert,081757855624,Official,Jewel Case,English,Latin,1
793163,1ddaec4defc64f7eb22d34105bcf7312,1035871,1,Big Beat Electronica,,Official,,English,Latin,1
1429841,837a891b874142cea911270272530b16,1012116,365078,Escape the Fate,602527531038,Official,Jewel Case,English,Latin,1
1106748,3d0bc7b358da4289b3362b0a7cacdf9b,1099853,431651,On trace la route  Le Live,0825646643950,Official,Jewel Case,French,Latin,1
1139189,205babb9ccba442db41f4edbc7949b66,1147721,961202,Ostatni dancing,,Official,Jewel Case,Polish,Latin,1
1015794,f48d1db627fd4a9c8e9686667c1c3f6e,747867,339983,83  93 druga płyta,5906409100431,Official,Jewel Case,Polish,Latin,1
2096846,ae989d69135c4ac6839eaa7aeb28ad03,1909166,208141,Cum at the Liquid Fancy Fair,5412690277382,Official,Jewel Case,English,Latin,1
2996078,43d2b5f69dc94bc083e8ed0611aecda4,2616870,49612,Seine grossen Erfolge,4049774162978,Official,,,,1
251714,85bddbe2e49b41bf835bf82c3ddfd981,602006,1029169,Norwegian Classical Favorites,747313201723,Official,,English,Latin,1
59654,231e7101747b486c94a52a075b6dff01,106877,15917,Big Bambu,,Official,,English,Latin,1
2638343,8b6fee7fee5945e9bd56e4eb03d5dd3e,2334565,321897,Turn in Your Graves,,Official,Cassette Case,English,Latin,1
2364994,84e4ff392c9346eaa1f75600af860373,2121186,253119,The Colundi Sequence Level 17,,,,,,1
720876,6c3f6b33ca6b42c79e379e66d2ab44a7,978298,1730747,De Falla  Gimenez  Toldra  Vives  Turina,4010271721081,Official,,Spanish,Latin,1
1540159,f1aad2f6b17746e59fbf82f3f3d7219c,1473025,185898,Erkennst du mich,,Official,,German,,1
717739,1d3d09277ccf424ba1bbe721a9e447fa,976091,1124401,Theres No Sky Oh My My,,Official,Cassette Case,English,Latin,1
