release,release_group,artist_credit,name,barcode,status,packaging,language,script,quality
id-2992507,id-2613931,id-406868,In the Morning,,Official,,English,Latin,1
id-1614551,id-1531690,id-1486894,Live From Bohemian Grove,,Official,None,English,Latin,1
id-186203,id-405163,id-202528,Highland Cathedral,5014675306423,Official,Jewel Case,English,Latin,1
id-328838,id-665642,id-405796,Pendulum,9421024212216,Official,,English,Latin,1
id-984041,id-447211,id-3154673,19910427 late show Washington DC USA,,Bootleg,,English,Latin,1
id-643608,id-765636,id-1327214,The Chamber Music of Malcolm Arnold 3,34571161730,Official,,English,Latin,1
id-1015484,id-332218,id-1,A Celebration of North East Music  Culture,,Official,,English,Latin,1
id-673739,id-942441,id-1,Brilliant The Global Dance Music Experience Volume 6,724383384020,Official,,English,Latin,1
id-357,id-49316,id-2103,Key Lime Pie,77778612728,Official,,English,Latin,1
id-347998,id-681111,id-1,The Flatline Compilation 2,,Official,,English,Latin,1
id-930848,id-367944,id-241892,The Spectrum Deadly,,Official,,English,Latin,1
id-85654,id-255786,id-1,Sound of the Sun,,Official,,English,Latin,1
id-601531,id-763649,id-1097,The Jasmine Flower,5060191690027,Official,,English,Latin,1
id-1014026,id-319454,id-1,The Best of English Folk,5017615877021,Official,Jewel Case,English,Latin,1
id-479056,id-788465,id-258986,Things That Dont Exist  Fires,,Official,,English,Latin,1
id-695637,id-959281,id-1,Themes for All Seasons,,Official,None,English,Latin,1
id-1616201,id-1284089,id-49247,Bring Me the Head of Alfredo García,,Official,None,English,Latin,1
id-187954,id-393017,id-31739,Mix Gently,,Official,,English,Latin,1
id-851413,id-891756,id-553560,Estilo 4K,,Official,,Spanish,Latin,1
id-1120749,id-1132430,id-49608,Das Beste von Kristina Bach,,Official,Jewel Case,German,Latin,1
id-2362940,id-2119534,id-2377683,Prophecy,,Official,Cassette Case,,,1
id-249248,id-599836,id-103922,Mensa Dance Squad,,Official,CardboardPaper Sleeve,English,Latin,1
id-253585,id-123300,id-1637,Yall Caught The Ones That Got Away,,Official,,English,Latin,1
id-258578,id-296685,id-103924,Secret Sleeping Birds,,Official,,English,Latin,1
id-283841,id-627697,id-450416,Dellimpero delle tenebre,8012622749320,Official,,Italian,Latin,1
id-83383,id-445477,id-343,Surf Rock Anthology,,Official,,English,Latin,1
id-2834111,id-2489421,id-2815966,Scenes from Henry V  Richard III and Henry V Suites  Spitfire Prelude and Fugue,,Official,,English,Latin,1
id-1186862,id-1184943,id-1,Premium Shortcuts 7,4260170634313,Official,None,English,Latin,1
id-2172535,id-1969277,id-2215074,Land of Mine,192562426838,Official,None,English,Latin,1
id-582582,id-871478,id-66503,EATMAN Image Soundtrack ACT2,4988011508325,Official,Jewel Case,Japanese,Latin,1
id-591522,id-878656,id-6226,Sing Our Own Song,,Official,,English,Latin,1
id-183126,id-212392,id-47079,Trying to Get It Right,,Official,,English,Latin,1
id-678874,id-946657,id-1,Droplet,,Official,,English,Latin,1
id-492311,id-799714,id-69537,Scratch,,Official,,English,Latin,1
id-546769,id-844165,id-1465469,Visitors Meet the 2 Dollar Egg,,Official,,English,Latin,1
rec-368222-dup-0,rec-697446-dup-0,id-150682,Dwarf Craving An Essence of tbe First Eight DJ Dwarfs,4046661104424,Official,,English,Latin,1
id-2090312,id-20086,id-817,Tubular Bells III,639842434942,Official,Cassette Case,English,Latin,1
id-313141,id-652604,id-105616,Conjunction,,Official,,English,Latin,1
id-482386,id-791327,id-584020,The Unbecoming,,Official,CardboardPaper Sleeve,English,Latin,1
id-2837485,id-2491851,id-256373,Poovizhi Vasalile,,Official,,Tamil,,1
id-1075609,id-1095807,id-33371,Timeless Lester Young,,Official,,English,Latin,1
id-1375581,id-531738,id-372448,Sviđa mi se da ti ne bude prijatno,3838859004194,Official,Jewel Case,Serbian,Latin,1
id-1172661,id-1173573,id-109609,Jammo ja,,Official,None,Neapolitan,Latin,1
id-1186792,id-1184874,id-1,Summer Splash,4260170635297,Official,None,English,Latin,1
id-83378,id-337108,id-1319915,Starship Troopers 2 Hero of the Federation,4005939658120,Official,,English,Latin,1
id-1217571,id-1210079,id-1035304,The Black Forest Soundtrack,,Official,None,English,Latin,1
id-1973007,id-1811265,id-2007922,Die letzte Flucht,9783868046991,Official,,German,Latin,1
id-1111881,id-1125094,id-922443,In the Shroud of Legendry  Hellenic Myths of Gods and Heroes,,Official,,English,Latin,1
id-989623,id-536508,id-175626,Somebody Wrote Love,,Official,Jewel Case,English,Latin,1
id-63624,id-412673,id-63903,Elan,708527803028,Official,,English,Latin,1
id-876893,id-7263,id-3990,Terrestrial Broadcast v2,,Official,,English,Latin,1
id-1611644,id-1529385,id-461087,allez tous vous faire enculer 20012010,,Official,None,English,Latin,1
id-1192085,id-1189143,id-1041328,The End of All Worthless,,Official,Jewel Case,English,Latin,1
id-333456,id-14817,id-7861,4 Great Thrash Songs,718752015424,Official,,English,Latin,1
rec-48342-dup-0,id-28784,id-9578,100 Fun,724451108121,Official,,English,Latin,1
rec-48342-dup-1,id-28784,id-9578,190 Fun,724451108121,Official,,English,Latin,1
id-604909,id-888806,id-1,Alternative Times Volume 35,,Bootleg,None,English,Latin,1
id-740639,id-993793,id-744771,Eskalation,9007979003842,Official,,English,Latin,1
rec-683377-dup-0,id-950036,id-1,The Drama Svtra,,Official,,English,Latin,1
id-1460921,id-1403040,id-538460,Kleiner Eisbär  Lars hilf mir fliegen  Lars rettet die Rentiere,9783837306286,Official,Jewel Case,German,Latin,1
id-119860,id-223928,id-12069,The Mason Williams Phonograph Record,75992716925,Official,,English,Latin,1
id-3155855,id-2743482,id-3072653,A Little Life,9781511363808,Official,,English,Latin,1
id-2488747,id-2218862,id-413959,IT Chapter Two Original Motion Picture Soundtrack,794043201677,Official,Digibook,English,Latin,1
id-2840748,id-2494451,id-3769,Matthew Block Recording,,Bootleg,,English,Latin,1
rec-657162-dup-0,id-929450,id-689965,Ths Scriptural Rosary,,Official,,English,Latin,1
id-718716,id-508015,id-59312,Introduction,781484030416,Official,,English,Latin,1
rec-205377-dup-0,id-560236,id-301865,Our Blue Rain1>ow,,Official,,English,Latin,1
id-700451,id-962995,id-1,Festivalbar 89,,Official,,English,Latin,1
id-639040,id-915069,id-678280,Xolotl,,Official,,Spanish,Latin,1
id-780966,id-740540,id-5160,Am I Evil,,Official,,English,Latin,1
id-1332957,id-1302673,id-837985,Balearic Beauty,8715197000116,Official,Jewel Case,English,Latin,1
id-1229165,id-1219617,id-652187,Bond The Paris Sessions,,Official,,English,Latin,1
id-155714,id-520719,id-363455,Pain,,Official,,English,Latin,1
id-815913,id-1053435,id-510782,The Sum of Nothing,,Official,,,Latin,1
id-866095,id-402626,id-120266,Gewoon Jannes,8714221016604,Official,Jewel Case,Dutch,Latin,1
id-913450,id-236272,id-135849,Treasure,,Official,,English,Latin,1
id-958524,id-394990,id-277835,Alibis For Life,,Official,,English,Latin,1
id-1609164,id-1527433,id-400653,Sonna Rele,,Official,None,,,1
id-1244491,id-1232121,id-1113796,White Fang,,Official,Jewel Case,English,Latin,1
rec-3456866-dup-0,id-2336830,id-3128934,THE ANXIETY,810026079245,Official,None,English,Latin,1
id-672497,id-941485,id-700116,Honey Bee〜,4988004113680,Official,,Japanese,Japanese,1
id-657042,id-929377,id-97880,The Best of Yesteryears,5021364200429,Official,,English,Latin,1
id-1615545,id-1532503,id-349,Progeny Seven Shows From SeventyTwo,81227956417,Official,Other,English,Latin,1
id-1275005,id-1256812,id-187268,Crescent,750507604125,Official,Digipak,English,Latin,1
id-2366611,id-2122575,id-2380781,String Quartets op 9 op 10 op posth,5028421950518,Official,,English,Latin,1
id-683800,id-950367,id-422130,Turntablist Break Beat  Big Beat,,Official,,English,Latin,1
id-103272,id-473014,id-329659,Waking Up the Dead,,Official,,English,Latin,1
id-1184973,id-1183350,id-887724,Conflict,,Official,,English,Latin,1
id-944454,id-345919,id-242242,5 Trowels,,Official,,English,Latin,1
id-3081596,id-2684978,id-1743,Greatest Hits Recorded Live,,,Gatefold Cover,,,1
id-187317,id-220558,id-67962,Eating 2,4015698262223,Official,,English,Latin,1
id-475986,id-785945,id-23459,D on huono T Don Huonojen parhaat studiossa  livenä,886973872123,Official,,Finnish,Latin,1
id-674371,id-942988,id-162647,Urban City Life,,Official,,English,Latin,1
id-319609,id-658221,id-172801,Still Live In My Heart,4988010206529,Official,,Japanese,Japanese,1
id-618816,id-899674,id-805842,La Bible en musique,9782070528738,Official,,French,Latin,1
id-631502,id-909216,id-278444,Significance of Blood,4250137221342,Official,,English,Latin,1
id-3155989,id-2743588,id-68359,Prima Voce Volume 2,710357789526,Official,,Multiple languages,Latin,1
rec-205995-dup-0,id-560743,id-347594,G,,Official,,Finnish,Latin,1
id-2535470,id-2255194,id-453522,Mmmm,,Official,CardboardPaper Sleeve,Basque,Latin,1
id-1245838,id-1233219,id-1918,Ultimate Creedence Clearwater Revival Greatest Hits  AllTime Classics,888072341623,Official,,English,Latin,1
id-764026,id-1012771,id-819460,マイ・スクール・マーチ,4942463851514,Official,,Japanese,Japanese,1
id-690728,id-955559,id-711494,Feel the Groove,,Official,,English,Latin,1
id-192336,id-444101,id-1,Alien Dust 1,,Official,,English,Latin,1
id-1251032,id-1237384,id-1122389,Anatomi71  Radioskugga,,Official,,Swedish,Latin,1
id-415461,id-735910,id-46935,Anthology 199798,,Official,,English,Latin,1
id-717739,id-976091,id-1124401,Theres No Sky Oh My My,,Official,Cassette Case,English,Latin,1
id-602579,id-886839,id-653522,Full Blown Aids,,Official,,English,Latin,1
id-183485,id-378222,id-10220,The Definitive Clifford Brown,731458984528,Official,,English,Latin,1
id-972212,id-390746,id-1,Themes  Dreams,5029243001129,Official,,English,Latin,1
id-945675,id-350957,id-3271,20030628 Tower Records Philadelphia PA USA,,Bootleg,,English,Latin,1
id-2486833,id-2217365,id-2486861,Jutro,9789536258994,Official,Jewel Case,Croatian,Latin,1
id-2841671,id-2495180,id-2822231,Funkenmord,9783844925050,,None,,,1
id-761292,id-352851,id-173184,21,,Official,,Polish,Latin,1
id-1105751,id-1120078,id-84818,Žalmy III Pozvedám své oči k horám,8595026655218,Official,Slim Jewel Case,Czech,Latin,1
id-236009,id-273562,id-192739,Angustia no no,,Official,,Spanish,Latin,1
id-1974638,id-1812601,id-2009632,Helium Crunch,,Official,,English,Latin,1
rec-996437-dup-0,id-574006,id-1,Club V Volvme 2,9398603214926,Official,,English,Latin,1
id-485252,id-793758,id-540648,A vida me fez assim,7898324300899,Official,,Portuguese,Latin,1
id-1177044,id-1177144,id-532607,Finally Free,,Official,None,English,Latin,1
id-436822,id-753699,id-237851,In C,,Official,,English,Latin,1
id-436823,id-753700,id-1,Das goldene SchlagerArchiv Die Hits des Jahres 1968,,Official,,German,Latin,1
id-585554,id-873906,id-644521,Live in Europe,38153067724,Official,Jewel Case,English,Latin,1
id-558698,id-853599,id-47972,Blue Thunder,,Official,,English,Latin,1
id-1053359,id-1077870,id-713238,The Many Moods of,,Official,,English,Latin,1
id-611837,id-894501,id-817102,The Sure Thing,,Official,,English,Latin,1
id-951053,id-372203,id-261289,20 Chad Morgan Greats,,Official,,English,Latin,1
rec-664802-dup-1,id-935516,id-861774,Requiem pour les sourda,623339310826,Official,,French,Latin,1
id-561280,id-855493,id-630404,Blue Radio,,Official,,English,Latin,1
id-3079542,id-2683434,id-2034539,Ghouls Ghouls Ghouls,,Official,None,English,Latin,1
rec-115857-dup-1,id-137877,id-1,The Complete Johm Waite Volume One Falling Backwards,,Official,,English,Latin,1
rec-115857-dup-0,id-137877,id-1,The Complete John Waite Volvme One Falling Backwards,,Official,,English,Latin,1
id-903571,id-203642,id-148129,Radio IDs 1996,,,,,Latin,1
id-436318,id-753333,id-554522,לב אחד,,Official,,Multiple languages,Hebrew,1
id-690582,id-955417,id-711620,Freshly Squeezed,,Official,,English,Latin,1
id-13343,id-134704,id-2236,Faces Forms and Illusions,741157993622,Official,,English,Latin,1
id-58246,id-399911,id-281401,Koro,,Official,CardboardPaper Sleeve,English,Latin,1
id-1254698,id-1240608,id-96222,16 kauneinta ja suosituinta sävelmää,,Official,,Finnish,Latin,1
id-992616,id-721415,id-528777,Walk Talk Airplane,,Official,,English,Latin,1
id-22973,id-306634,id-48413,MMCD,,Official,,Dutch,Latin,1
id-555612,id-618268,id-441914,MakinAMunson,,Official,,English,Latin,1
id-863284,id-562440,id-399955,Into the Here and Now,,Official,,English,Latin,1
id-1277549,id-1258846,id-1,Well Meet Again The Love Songs of World War II,33251052023,Official,,English,Latin,1
id-184590,id-377175,id-1,Crossing the Bridge İstanbul Hatırası,8694999009124,Official,,Turkish,Latin,1
id-160600,id-524398,id-108064,Wits End,,Official,Jewel Case,English,Latin,1
id-1309850,id-1284287,id-17,John Wesley Harding  Nashville Skyline,,Official,Fatbox,English,Latin,1
id-645638,id-920125,id-1,The Christmas Collection Volume 4,,Official,,English,Latin,1
id-2096591,id-1858353,id-170587,各師各法,602557931303,Official,Super Jewel Box,Chinese,Han Traditional variant,1
id-2420368,id-2166242,id-1674801,Sandman,,Official,None,English,Latin,1
rec-975456-dup-1,id-153798,id-119242,Easier Sa:d Than Done,,Official,,English,Latin,1
id-477323,id-787045,id-222939,Miehen tie,94637200827,Official,,Finnish,Latin,1
id-499548,id-347203,id-1,Metal Massacre XI,,Official,Jewel Case,English,Latin,1
id-839120,id-981728,id-2784,Chicago,,Bootleg,,English,Latin,1
id-757555,id-1007847,id-48009,Love Is Everywhere,5016025680566,Official,,English,Latin,1
id-751674,id-1002937,id-4356,Rich and Famous Recording Sessions,,Bootleg,,English,Latin,1
id-424668,id-743634,id-546609,Euhedral,,Official,,English,Latin,1
id-375825,id-224405,id-23489,Healing the Wounds,8810963829,Official,,English,Latin,1
id-364074,id-693800,id-299526,Approx Twelve,880918070421,Official,,English,Latin,1
id-1304886,id-1280363,id-189446,Burning Down,,Official,None,English,Latin,1
id-729053,id-984396,id-738588,赤頭巾ちゃん御用心／カラフル☆DRIVE,4580226568226,Official,,Japanese,Japanese,1
id-295744,id-636964,id-373689,Turbopótamos EP Reedición,,Official,,Spanish,Latin,1
id-611169,id-893932,id-34990,In Bluegate Fields Live at Wiltons Music Hall,,Official,,English,Latin,1
id-899749,id-188731,id-139945,Les Années Folk,64027121025,Official,Jewel Case,French,Latin,1
id-713903,id-973218,id-14549,Studio Sessions 1974,,Bootleg,,English,Latin,1
id-703161,id-125200,id-1663,So What,,Official,CardboardPaper Sleeve,English,Latin,1
id-1306480,id-1281583,id-1189105,Piraten ahoi,,,,German,Latin,1
id-893241,id-165408,id-53250,Starmaker,,Official,,English,Latin,1
id-806684,id-1046585,id-1,Now Hear This March 2011,,,,English,Latin,1
id-278244,id-623035,id-118887,Doctor Who at the BBC Radiophonic Workshop Volume 4 Meglos and Full Circle,684911605327,Official,,English,Latin,1
id-367189,id-696615,id-511082,Chaos All Stars,,Official,,English,Latin,1
id-374680,id-702858,id-1684445,Four Temperaments,,Official,,Multiple languages,Latin,1
id-531712,id-831716,id-1,Smooth Acid Jazz,,Official,,English,Latin,1
id-533462,id-833426,id-47164,Enter the Vaselines,98787081022,Official,,English,Latin,1
id-654650,id-927377,id-563856,Infidel,,Official,,English,Latin,1
id-720876,id-978298,id-1730747,De Falla  Gimenez  Toldra  Vives  Turina,4010271721081,Official,,Spanish,Latin,1
id-712503,id-972142,id-1,Rock Against Racism RARs Greatest Hits,,Official,CardboardPaper Sleeve,English,Latin,1
id-961846,id-413814,id-16178,The Best of The Tremeloes,81227052829,Official,,English,Latin,1
id-507400,id-168593,id-5251,Sonando,,Official,,Multiple languages,Latin,1
id-1432873,id-1381127,id-21454,The Art Box,752725018128,Official,Fatbox,English,Latin,1
id-359215,id-690011,id-280954,The Manila Context EP,,Official,,English,Latin,1
id-357904,id-688973,id-430470,Si Partie I,,Official,,French,Latin,1
id-899638,id-188542,id-139868,Shouts of Joy,,Official,,English,Latin,1
id-2640036,id-1230926,id-2648444,Minor Blues,,Official,,,,1
id-73376,id-430668,id-165686,Jest  Earnest,,Official,,English,Latin,1
id-1140432,id-1058979,id-787882,Source Code,,Bootleg,,English,Latin,1
id-942196,id-576117,id-38345,The Art of Virgil Fox,,Official,,English,Latin,1
rec-895566-dup-1,id-241441,id-46945,Jacques Loussier on Jacques Llussier,,Official,,,Latin,1
id-650320,id-923786,id-640303,Guitar Meditations Volume II,,Official,,English,Latin,1
id-1214284,id-1207284,id-40,The Hands of Love,,Bootleg,,English,Latin,1
id-39734,id-43322,id-31154,Numero Deux,8018344030197,Official,,Multiple languages,Latin,1
id-425261,id-743868,id-546755,Бездна,,Official,,Russian,Cyrillic,1
id-740157,id-993373,id-50680,On aime on aide,600753127889,Official,,French,Latin,1
id-583890,id-872585,id-622491,El astronauta,,Official,,Spanish,Latin,1
id-462235,id-612788,id-11735,Vena Sera,886970927024,Official,,English,Latin,1
id-234760,id-586671,id-258159,Det förlovade landet Samlade pärlor,7391946070442,Official,,Swedish,Latin,1
id-85268,id-448196,id-12333,Live,602498692455,Official,Jewel Case,German,Latin,1
id-3460628,id-2980174,id-3306794,Anthems of Pain,,Official,None,English,Latin,1
id-1016616,id-681109,id-57933,The Colors Of My Life,,Official,,Korean,Korean,1
id-1228973,id-1219471,id-1,Airport Lounge Destination Chillout Cafe Music from Miami to ibiza,,PseudoRelease,None,English,Latin,1
id-900488,id-192026,id-42333,Only Human,731453409620,Official,Jewel Case,English,Latin,1
id-2364776,id-2120989,id-54,Kaos Theory,5060174958366,Bootleg,Gatefold Cover,English,Latin,1
id-3352217,id-2895405,id-3222138,24hrs,,Official,None,English,Latin,1
id-363125,id-693080,id-228322,Hip Hop Collage,700177000826,Official,,English,Latin,1
id-752819,id-1003953,id-260648,Ping Pong Pinguin,,Official,,German,Latin,1
id-395564,id-120139,id-77518,Best Hung Carrot in the Fridge,,Official,,English,Latin,1
id-736612,id-190799,id-141082,Pied orange,5099746758615,Official,,French,Latin,1
id-981177,id-335593,id-1,The Magnetic Fields BSides Etc,,Bootleg,,English,Latin,1
id-1317888,id-1290782,id-1203856,Lahir Kembali,,Official,,Indonesian,Latin,1
rec-926848-dup-1,id-288017,id-31878,Delicerance,,Official,,,Latin,1
id-504719,id-810139,id-100968,TIME Soundtrack,656605869025,Official,,English,Latin,1
id-1228998,id-872809,id-1092213,Tres,,Official,,Spanish,Latin,1
id-1194020,id-1190716,id-1044143,To Return,,Official,None,English,Latin,1
id-970587,id-439600,id-1590,Bird Flies High,,,,English,Latin,1
id-359547,id-121809,id-87098,Baneful Skies,,Official,,English,Latin,1
id-1228992,id-97986,id-2101,You Cant Do That On Stage Anymore Vol 4,824302388228,Official,Jewel Case,English,Latin,1
id-960517,id-108163,id-135627,Persuasive Percussion Bachelor Pad Music,30206563627,Official,Jewel Case,English,Latin,1
id-95751,id-463854,id-323514,Empty My Mind,,Official,,English,Latin,1
id-1433308,id-1381489,id-124894,Bamses barnvisor,5701418095798,Official,Jewel Case,Swedish,Latin,1
id-1214528,id-683191,id-500085,Ao vivo,5099950606399,Official,,Portuguese,Latin,1
id-1611812,id-1529541,id-1483051,Баллигоулан,,Official,,Russian,Cyrillic,1
rec-695573-dup-0,id-959220,id-1,Lkfe Science,,Official,,English,Latin,1
id-952748,id-733712,id-538831,Diversify,,Official,,English,Latin,1
id-2643899,id-2339120,id-275378,Vuodet 20022017,6430065582526,,,,,1
id-532336,id-832290,id-1479,Maybe Im a Fool,,Official,,English,Latin,1
id-970109,id-443243,id-23845,Turn the Tide PK2001,,,,English,Latin,1
id-44336,id-223483,id-4825,Lemuria,727361129521,Official,,English,Latin,1
id-576303,id-865250,id-99187,Shaka Rock,5099996822128,Official,,English,Latin,1
id-2419132,id-2165208,id-1764396,État De Lart,,Official,Digipak,English,Latin,1
id-3080414,id-2684096,id-3005937,Tributo a Adoniran  Noel 180 Anos de Samba Cantando,,,,,,1
id-357278,id-275933,id-1,Five Phases of the Noom,4017866260116,Official,Jewel Case,English,Latin,1
id-446581,id-761939,id-427385,Repercussions,600116822123,Official,,English,Latin,1
id-2083611,id-1898676,id-2126886,Someone to Watch Over Me,602557825381,Official,Jewel Case,English,Latin,1
id-892268,id-175470,id-56786,14 éxitos de Fernandito Villalona,,Official,,Spanish,Latin,1
id-387254,id-712861,id-1,Bijna Boven 9,,Promotion,,English,Latin,1
rec-472150-dup-1,id-778386,id-573873,Volume 2 La lune a besoin dw toi,3259130173987,Official,,French,Latin,1
id-1263041,id-1247183,id-1134928,Taktici 19771997,,Official,,Slovak,Latin,1
rec-1265402-dup-0,rec-1249119-dup-0,id-1,OneSynthChallwnge 49 Twin 2,,Official,None,English,Latin,1
id-908578,id-1046480,id-187,20010105 Schnitzer Concert Hall Portland OR USA,,Bootleg,,English,Latin,1
id-1073574,id-1094084,id-54410,Toppers In Concert 2006,,Official,,,Latin,1
id-3356450,id-1194263,id-1050419,Austin  Ally,50087288174,Official,,English,Latin,1
id-1082549,id-18447,id-62,The Moon  Antarctica,886977516320,Official,,English,Latin,1
id-51062,id-383370,id-269783,Beluga Pop,,Official,,English,Latin,1
rec-727967-dup-0,rec-983547-dup-0,id-811672,Carln  Ecay  Lockwood,3383001862028,Official,,French,Latin,1
id-915969,id-648403,id-1,This Is England,,Official,,English,Latin,1
rec-727967-dup-1,rec-983547-dup-0,id-811672,Caron  Ecay  L0ckwood,3383001862028,Official,,French,Latin,1
id-309050,id-648715,id-31136,Wrong Meeting II,,Official,,English,Latin,1
id-694739,id-958558,id-1,HipHop Chopshop Volume 3,,Official,,English,Latin,1
rec-2993592-dup-0,id-2614796,id-1422610,Start Agaim EP,5000732000717,Official,Digibook,English,Latin,1
id-1050463,id-1075568,id-1,Oneness Riddim Selection,,Official,Digipak,English,Latin,1
id-1318843,id-226571,id-1197,The Natural,,Official,None,English,Latin,1
id-964965,id-196056,id-1,Street Sounds Electro 5,,Bootleg,,English,Latin,1
id-435317,id-752471,id-23465,Tina oder Über die Unsterblichkeit  Goethe und Einer seiner Bewunderer,743217131128,Official,,German,Latin,1
id-2083501,id-1637294,id-38100,Se io avessi previsto tutto questo gli amici la strada le canzoni,602547631800,Official,Other,Italian,Latin,1
id-860490,id-332957,id-207665,Eternal,,Official,,English,Latin,1
id-1227980,id-1218680,id-823078,Living Room,859706503625,Official,Digipak,,Latin,1
rec-297000-dup-0,id-638095,id-353328,Русский Романс Часть I,,Official,,Russian,Cyrillic,1
id-860875,id-61704,id-39293,Benny Goodman,,Official,,,Latin,1
id-3351673,id-2894985,id-3221725,Cheer Up,,,,,,1
id-152271,id-517889,id-42638,Ararat,,Official,,English,Latin,1
id-1335727,id-1304683,id-31074,The Tokyo Tapes,,Official,,Multiple languages,Latin,1
id-2990534,id-1118734,id-135547,Koukyoushihen Eureka Seven Pocket ga Niji de Ippai MUSIC COLLECTION PSALMS OF PLANETS,,PseudoRelease,,English,Latin,1
id-656274,id-928755,id-362868,Τ αηδόνια της ανατολής,,Official,,Greek,Greek,1
id-1375371,id-1183803,id-1031252,Key to the Kuffs Butter Edition,878390002603,Official,Other,English,Latin,1
id-1140846,id-1149027,id-59092,Du hast mir total gefehlt  16 grosse SingleHits,602517886766,Official,Jewel Case,German,Latin,1
id-337865,id-672844,id-491218,Pære Dansk,5051011518720,Official,,Danish,Latin,1
id-71317,id-428319,id-735675,Hydroplane,,Official,,English,Latin,1
id-886744,id-123930,id-89655,Förut,,Official,Jewel Case,Swedish,Latin,1
id-1474988,id-687369,id-2128870,Il barbiere di Siviglia Highlights,28941226624,Official,Jewel Case,English,Latin,1
id-2096817,id-1909140,id-2025204,53° 6′ 36″ Nord 8° 48′ 35″ Ost,,Official,,English,Latin,1
id-938429,id-951265,id-1,Countrys Best Untamed and True 2,,Official,,English,Latin,1
id-1070575,id-1091572,id-243355,Tour Celestial 2007 Hecho en España,5099950948420,Official,Jewel Case,Spanish,Latin,1
id-1608115,id-1526550,id-191481,GIGN,,Official,,French,Latin,1
id-311951,id-651437,id-1,Hostile Hip Hop 2,724384548728,Official,,French,Latin,1
id-3459940,id-2979646,id-3111503,Towards Isolation,,Official,None,English,Latin,1
id-212473,id-566539,id-404057,Volumen 3,4015698914726,Official,,German,Latin,1
id-1968785,id-1808042,id-20770,Live At 930 Club Washington DC,,Bootleg,,,,1
id-989633,id-331958,id-1350741,Achilles  Engineer,,Official,,English,Latin,1
id-952561,id-318786,id-72092,Dreamtower,,Official,,English,Latin,1
id-1083708,id-266355,id-111548,Put to Sleep,,Official,Jewel Case,English,Latin,1
id-1052186,id-1076937,id-628212,Last Note Standing,,Official,None,English,Latin,1
id-1324972,id-101786,id-65368,Live,,Official,CardboardPaper Sleeve,English,Latin,1
id-1036324,id-189078,id-22492,Classics,,,,English,Latin,1
id-1032086,id-777444,id-1,Reggae Massive 38 Classic  New Reggae Hits,,Official,,English,Latin,1
id-43440,id-460537,id-10157,Start Again disc 2,5017556902806,Official,,English,Latin,1
id-493121,id-800391,id-1,Deep House 1 The Sound of the UK Underground,5013993904311,Official,,English,Latin,1
id-846924,id-990992,id-44954,Chemistry,,Bootleg,,English,Latin,1
id-825859,id-327848,id-1,20 Favourite Irish Pub Songs Volume 1,509934312024,Official,,English,Latin,1
id-639054,id-252243,id-173656,This Is My Battlefield,,Official,,English,Latin,1
id-815584,id-1053166,id-793358,We Might Collide,,Official,,English,Latin,1
id-1306307,id-1281431,id-1188294,Iter in obscuritate mentis,,Promotion,Cassette Case,English,Latin,1
id-3349833,id-550074,id-12679,The Sound of Bread Their 20 Finest Songs,,Official,CardboardPaper Sleeve,English,Latin,1
id-1449595,id-1394159,id-629087,Ashes to Ashes,793018355926,Official,,English,Latin,1
id-1102392,id-1117461,id-1,Arriva Progressiva Compilation,,Official,,,Latin,1
id-895681,id-1501468,id-1655,Boogie Man  Boogie Chillun,,Official,,English,Latin,1
id-519813,id-822270,id-2914,LP5,5021603066113,Official,CardboardPaper Sleeve,English,Latin,1
id-997694,id-678080,id-493327,Suburbia Live,,Official,,English,Latin,1
id-1109661,id-1123300,id-118270,Gekkyukekkaichi,,Official,Jewel Case,English,Latin,1
id-300814,id-641442,id-1695,Bootleg Vinyl Archive Volume 1,803341227644,Official,,English,Latin,1
id-1609407,id-1527594,id-1479400,High n Heavy,,Official,None,English,Latin,1
id-226123,id-150577,id-3126,Fly,,Official,,English,Latin,1
id-865207,id-142489,id-2126577,The World of Dvorak,9314596123045,Official,Jewel Case,English,Latin,1
id-1104741,id-1119264,id-105384,Mystic Bud,5024545271928,Official,,English,Latin,1
id-440068,id-763306,id-557203,Musik deutscher Zigeuner,,Official,,Multiple languages,Latin,1
id-167817,id-205771,id-991,Living Eyes,,Official,Gatefold Cover,English,Latin,1
id-1085888,id-1102425,id-110490,World Cafe Live EP,602527812342,Official,,English,Latin,1
id-476449,id-786318,id-1,Gold Collection 28 Great Reggae Hits Volume 3,8712686021287,Official,,English,Latin,1
id-312710,id-652186,id-470776,Outside by the Swing,4988005403940,Official,,English,Latin,1
id-193418,id-550215,id-211701,Sender,,Official,,German,Latin,1
id-2366609,id-2122573,id-2380758,Complete String Quartets Volume 6,5028421944678,Official,,English,Latin,1
rec-239533-dup-0,id-320771,id-817769,Live i Linköoing,602498170847,Official,,Swedish,Latin,1
id-1054690,id-1078953,id-9414,Gershwin Great Composers  Disc B,,Official,Jewel Case,English,Latin,1
id-2362949,id-2119539,id-1343220,RotznRoll Radio  Partypiepel,9783862314874,Official,Jewel Case,German,,1
id-363634,id-693474,id-192540,Skandál,8596910418629,Official,,Czech,Latin,1
id-3399142,id-2932360,id-3395088,文学少女 メモワール サウンドトラックII ソラ舞う天使の鎮魂曲 レクイエム,4540774601622,Official,Jewel Case,Multiple languages,Multiple scripts,1
id-727390,id-983109,id-262429,Remixed,4740156307818,Official,,Estonian,Latin,1
