id,gid,release_group,artist_credit,name,barcode,status,packaging,language,script,quality
548330,1ac02c3eb0fb47a8ae4bc9d0bc75a77e,id-845432,id-490857,Rise,809509002726,Official,,English,Latin,1
217305,5c811200513f44bf8190e9412defba5a,id-570701,id-992,20051005 Boston MA USA,,Official,Jewel Case,English,Latin,1
162146,fc846c6ab8e24fc28c8ad6a98b81d485,id-525459,id-46,At Her Very Best Dusty Springfield,602498403051,Official,,English,Latin,1
1094365,fadf04578a6a4e2f8c6b95e8024e825d,id-1111086,id-483363,Street Fame,,Official,,English,Latin,1
1226534,dec24bee10d64f1ebb146cb90320e503,id-203923,id-50390,This Rhythm Is Mine,4011586474068,Official,Jewel Case,English,Latin,1
507400,4a0b409f4a454719a6c5233c89d56634,id-168593,id-5251,Sonando,,Official,,Multiple languages,Latin,1
867878,bfdc57f0833147a1a0ba3e61288d1d53,id-450359,id-1,Dreaming Guitars,,Official,,English,Latin,1
3584634,1d6f2824f8fe40ed85bd1540870968c8,id-3075112,id-3680,Playing the Piano 2013 in Yokohama,,Official,,English,Latin,1
398218,911e13f9bbc3358ba32292629469551c,id-142760,id-1022,Post,4988005281463,Official,,English,Latin,1
3457251,6c23ce8ab66d496989fda9f83619ca23,id-2977491,id-3303993,Reda Caire chante le soleil,,Official,CardboardPaper Sleeve,French,Latin,1
611169,4f6e8665db4a42cf8e26e54773b01eb1,id-893932,id-34990,In Bluegate Fields Live at Wiltons Music Hall,,Official,,English,Latin,1
434307,0d320be4771d456dba589e5faee6c80f,id-751599,id-36886,At Last,,Official,,English,Latin,1
392147,35b242a0440843f4b49c479abef9ce1a,id-717112,id-525727,Evil Never Sleeps,,Official,,English,Latin,1
970618,d0ef516ee5994dcb9a8880296e449ba5,id-440724,id-2998247,BEATING SURVIVER Another 4th incoming of beating terror,,Official,,Japanese,Japanese,1
384948,048b8ed269f1312cb0b0397672129af1,id-255849,id-151300,Генератор зла,4602685500507,Official,,Russian,Cyrillic,1
964965,9d4e001877da4e519a8055a30304f387,id-196056,id-1,Street Sounds Electro 5,,Bootleg,,English,Latin,1
969567,b19b9f8c04fc4b76b234331920ea5d09,id-431062,id-1,San Francisco Jazz Festival CD Sampler 96 Volume 1,,,,English,Latin,1
270703,f1d9b8d751f64e21b3f16ca803435ce1,id-616841,id-393568,Как лахматка,,Official,,Russian,Cyrillic,1
945675,eea5f741a82e4e53a168360ae2d83c70,id-350957,id-3271,20030628 Tower Records Philadelphia PA USA,,Bootleg,,English,Latin,1
3456866,9a0f4d59906c424781e87fb4159c1922,id-2336830,id-3128934,THE ANXIETY,810026079245,Official,None,English,Latin,1
1608115,bf1b6d31f15a4d9a8c267e1fb67f7c75,id-1526550,id-191481,GIGN,,Official,,French,Latin,1
3459902,01d2829a922748bfbb5ea870e593fccf,id-2979627,id-3306294,053,4062548045024,Official,None,English,Latin,1
2993011,6a080bcfcde24361bce5c994b06d0260,id-432976,id-1,Get Rich or Die Tryin Music From and Inspired by the Motion Picture,0602498866054,Official,None,English,Latin,1
913088,70b3a9a686f04364ac26bd5bd1c498f1,id-373431,id-70682,Twisted Tails,0743218670121,Official,,English,Latin,1
2993300,95210759232743718eb0955fafdee779,id-2614561,id-238387,INTENSE  MELLOW,4988003508586,Official,None,Multiple languages,Multiple scripts,1
2086088,b78462d345244d3fa5a653018ffe6a01,id-1900674,id-2129691,On vous emmene,,,Jewel Case,,,1
470114,8fac92ad37f6476da1fdaebe91b10bc4,id-255549,id-46201,Vamos Dar A Volta No Guetho Ao Vivo,731453979321,Official,,,Latin,1
359215,f47ecdb8107445348c6a2ea9bca317c6,id-690011,id-280954,The Manila Context EP,,Official,,English,Latin,1
257533,75f5c24a2aae39d19eb5ae41e0efefb0,id-283103,id-151694,Collective Demise,4043196218923,Official,,English,Latin,1
2087270,6d2b9d1e8cbc4d6d978ab49027ac19b1,id-136180,id-106939,Everything Is Good HerePlease Come Home,793447507910,Official,CardboardPaper Sleeve,English,Latin,1
1373894,1f0788d033d447cd90234edb85cd2fde,id-1335039,id-1,Nothing in Common,610743961027,Official,Jewel Case,English,Latin,1
879445,81dff78c56924e568eb03c0707e9bdf6,id-86190,id-67853,The Silent Majority,075992699624,Official,Jewel Case,English,Latin,1
2645163,e43e4b0e26f744af82219b0bdb9a9cd1,id-2340165,id-1288319,Mischievous Sigyn 1923,,Official,,,Latin,1
265132,74793eda1d014f0a935ca68d8e938330,id-267551,id-1990,Canciones 8496,724353058722,Official,,Spanish,Latin,1
1220440,d143934d557c459aba79b27c34607a59,id-1212468,id-1,幽遊白書 ミュージックバトル編,4988013773837,Official,,Japanese,Japanese,1
339010,23d92163dcaf4363b564521633b238b6,id-673798,id-492027,Porgy and Bess,3700666167808,Official,,English,Latin,1
594187,bedc68e43e8c45588bbe1d6ef3da8a12,id-880181,id-648484,A Wishful Way,9787799408064,Official,,English,Latin,1
937770,db28c3eeab2f458a868473a1aa6d4265,id-330599,id-229809,RocknRoll Babylon,,Official,Jewel Case,English,Latin,1
71526,2d4446258ea24bb7a2947f69f3151304,id-428506,id-302017,Everywhere Is a Strange Part of Somewhere,,Official,,English,Latin,1
792152,d6398524f3414b0ea66e443c8b16590d,id-404393,id-502362,Diamanter,724359508023,Official,,Swedish,Latin,1
713369,f61cd4d7630a3f4aa3936ff4b33ce7c9,id-837420,id-185459,More After Were Gone,884501159838,Official,,English,Latin,1
1128544,14f4f11d07f642769d1f2790e52ccf71,id-1139032,id-949701,How to Disintegrate  Seven Ways to Kill a Tree,,Official,Other,English,Latin,1
407763,fff5061ed07d4678ba50d4c6e7e850d4,id-729743,id-535738,Post Apocalyptic Love,,Official,,English,Latin,1
312428,7ea715ea71ee3249932edb59413dea68,id-128086,id-94607,Aryana,,Official,,German,Latin,1
1258297,2f3a1b87a9d245d2abf489badb2311cc,id-1243443,id-786776,The Bivouac,884860069120,Official,Jewel Case,English,Latin,1
124168,a21e6086e4aa46a58443d8b2eebcc9c5,id-9310,id-1,100 Hardcore Punk,5032556108423,Official,,English,Latin,1
2168805,6740a2577a5b4ca887a19929ae474395,id-1966390,id-57478,Лучшее,2001591870018,Official,,Russian,Cyrillic,1
620573,c76c8d9597b248c5ac5e962b6475a44d,id-356989,id-1,My Youth in Arcadia Original Soundtrack Part 1,4988001948735,Official,,,Latin,1
3582913,d55b99fcf3e54f4b854823503e60a13f,id-3073783,id-2611921,Nature Prevails,,Official,,English,,1
926848,e909aea663d94013a5835e8656ecc2d9,id-288017,id-31878,Deliverance,,Official,,,Latin,1
786360,55cfde7559ef41b8b724e542c55f3385,id-1030459,id-1025931,Piano Sonatas D 960  D 958,730099547529,Official,,English,Latin,1
518118,75fea57f27cb488583b57f2cdb4f2c7d,id-105726,id-1,The Best New Age Volume 1,049925305623,Official,,English,Latin,1
220417,40b6d18cc2724a6d9d7dd284fa959a93,id-448498,id-376676,Our Very Best Christmas,,Official,,English,Latin,1
995030,8d2d06ef44a74f3eb1f6cbb43205cdf8,id-558983,id-22492,Blues You Can Use,,Official,,English,Latin,1
127097,998eee1dacc73ba790caaf3b3c6adf1e,id-497842,id-160784,Ku nieboskłonom,,Official,,Polish,Latin,1
2489115,a876fcc74427460b856d0ca20c8daf3e,id-2219122,id-2097598,Kune Kune,,Official,None,Japanese,Latin,1
166737,5df7a0538f194bcda3adc0fb8869dbc1,id-372863,id-71557,Fire The Story of Arthur Brown,,Official,,English,Latin,1
824617,8fc06fcaa72a460290f1f2ac601f2039,id-1060057,id-1,OxCompilation 95,,Promotion,CardboardPaper Sleeve,Multiple languages,Latin,1
1139386,257694f7ce0f46ac97c8ece12c0e8a8a,id-1147878,id-961429,Reef Diver,,Official,Jewel Case,German,Latin,1
2360976,467b467b9aca45ae81610f81bc232dca,id-2117942,id-2207471,Chaos,,Official,,German Swiss,Latin,1
791725,236990241c4849df893e81c2a6811c24,id-1034709,id-189421,When Liberty Smiles,7898272634541,Official,,English,Latin,1
139299,dfe92b96746647c2840e5e3924337e63,id-508174,id-327384,Mother With Child and Bunny,,Official,,English,Latin,1
1235647,ead18ffb71c942feb76f9e69c9297fcd,id-1225081,id-70356,Niin paljon kuuluu rakkauteen,,Official,,Finnish,Latin,1
357278,8894ff562dd34bccaf4c96e39e0311d7,id-275933,id-1,Five Phases of the Noom,4017866260116,Official,Jewel Case,English,Latin,1
742900,de00b3a464ca4223a3121602664bac48,id-995641,id-746216,At the End of This Road,,Official,,English,Latin,1
344749,9d57b08a55a5406cb80c4c04883b30f2,id-678474,id-53264,E Pluribus MOTO,,Official,,English,Latin,1
576303,aef8177addf732c49bb64bf931d919d6,id-865250,id-99187,Shaka Rock,5099996822128,Official,,English,Latin,1
549141,9f5b95666f6843a381b970b9b2cb13ee,id-846063,id-623416,Bedtime Songs,,Official,,English,Latin,1
877208,d81d620cb0da4b20ad251699acdc9aa2,id-157474,id-11411,Unreleased Energy,,Official,Jewel Case,English,Latin,1
519605,c2ee41424e99498da709c9d282ee88bb,id-91644,id-4538,A Link in the Chain,074646477229,Official,,English,Latin,1
1170406,4ebc17c521894dcc8068ed3852fd0cdb,id-1171783,id-1,Blue Chair Red Chair,,Official,,English,Latin,1
1617835,0099241884f04b61af2296d32dfc6b87,id-926810,id-196032,VIII Sentence,3700403505078,Official,Digipak,French,Latin,1
561226,d48a5ca99c9b4f80af24c5f254ea47fc,id-294027,id-810578,Porno Party,,Official,,German,Latin,1
1614192,6b245921d55b4fca9cd9fdacd718c98c,id-1531399,id-1484149,Arriving on Stros Mkai,,Official,,,,1
579374,8bc3225bf43f430c93e6d8fd6af78ab5,id-869096,id-51269,Aasman,,Official,,Urdu,Latin,1
678355,5fca36105c6a400c829a2bb2e6fc230f,id-946231,id-1,News Promos Volume 3,,Official,,English,Latin,1
621263,81fd2909e830486f82b5fb482d7b0870,id-901651,id-667220,The Turquoise of Samarkand,3383001220392,Official,,Uzbek,Latin,1
313141,120f1cb6a11d4841899029f7698bd68b,id-652604,id-105616,Conjunction,,Official,,English,Latin,1
1022959,ff968eef366441fb860d3da7c24bb8cb,id-722606,id-1,The Word Greatest Hits Volume 1,,Promotion,,English,Latin,1
72611,4d0dc62ebbf14b10a8ac28b34da2416c,id-429744,id-302903,Fairytales of Darkness,,Official,,English,Latin,1
1271678,f983fd403f5a4fdfbe79544e686f9e22,id-746736,id-1144122,Eros versus Thanatos  UG,,Official,CardboardPaper Sleeve,Spanish,Latin,1
2993255,5dbffe8376d64aaa8c95e18550d68238,id-2614526,id-2937240,The Ruby Braff  George Barnes Quartet,,Official,,,,1
761831,f0829d1365e746359899e4e2e2f3e2c0,id-1011186,id-16172,Dionne Warwick Super Best Hits,,Official,,English,Latin,1
483225,b55600be189f40dd834fc46124481ef2,id-792004,id-349372,An American Journey,5099950735129,Official,,English,Latin,1
1193862,4b1c665fab384c689303f5a4fefe84ef,id-1190587,id-2002661,Contraband,,Official,,English,Latin,1
876553,96e5f51d108e4750a0088e10333288a0,id-536008,id-376292,Everything You Wish You Were,,Official,,English,Latin,1
712142,72a53250ea9c4196a9af47c4c81471cb,id-971908,id-685848,Замок Теней,,Official,,Russian,Cyrillic,1
126374,fa6f69d1d50844bf92464f4a23f5d5e1,id-419648,id-24635,Taking a Chance on Love,827969285329,Official,,English,Latin,1
1014368,6a11ecaf7943486ea0d9ce5a4a009e96,id-675049,id-284804,Time Will Tell Our Story,683884021226,Official,Slim Jewel Case,English,Latin,1
581992,49560667e95a4f409650ebf91c5562f9,id-871059,id-1655,BD Blues 19481951,0826596071824,Official,Other,English,Latin,1
246485,94c9535395d848af9c8d99c337d0f4d1,id-597563,id-1,International Pop Overthrow Volume 4,618403006927,Official,,English,Latin,1
2084978,49a645e3ff81429a95794a8853be625d,id-1899810,id-3331,The Great Little Richard,,Bootleg,CardboardPaper Sleeve,English,Latin,1
119860,573816c1734e444fafd2a0443d0e64b1,id-223928,id-12069,The Mason Williams Phonograph Record,075992716925,Official,,English,Latin,1
1050463,77f5b6e3e2cf428c9fdcf469116bfe27,id-1075568,id-1,Oneness Riddim Selection,,Official,Digipak,English,Latin,1
33147,05c38a1d9acb3cf3ae1ab8367f88b3ae,id-30848,id-47,Figure 8,600445022522,Official,,English,Latin,1
2640470,8e6757dbbbd24ae29731bbd599ddd252,id-2336324,id-1335525,Gold Dash,4988002797899,Official,Jewel Case,Japanese,Japanese,1
602501,29f5b7a86b8a41eea61078ee994aa36a,id-228010,id-148632,Tous les rêves,5425007040180,Official,,French,Latin,1
2083611,814e7bdb464a4096bbbb8bbb4c57478a,id-1898676,id-2126886,Someone to Watch Over Me,602557825381,Official,Jewel Case,English,Latin,1
792792,52c08d9246ef4deeb2f237a5ff236d93,id-1027965,id-774371,Dolçaines en festa,,Official,,Catalan,Latin,1
656760,6cb34c093ba03630b29dcb9135abc9b7,id-570604,id-2157224,An Ode for St Cecilias Day  Cecilia volgi un sguargo,034571574639,Official,,English,Latin,1
931797,084b95662c434570a89f4aaf858dded9,id-543804,id-366942,Den Tapre Landsoldat  I krig og kærlighed,,Official,,Danish,Latin,1
102120,be7ddc3dda064f978c2968fd27a0d387,id-471856,id-326501,You Know All About Drags EP,,Official,,English,Latin,1
550996,4882608489894b06b7307df5b390b49b,id-433080,id-276469,Guess Whos Back on the Streets,,Official,,German,Latin,1
679328,989359ac7d5b42a38919887ad780d230,id-947001,id-1,Commercial Cuts Volume 11,,Official,,English,Latin,1
207139,3ddffcde9d9443b8aae4699a7df2f37b,id-558725,id-9617,Au Théâtre des ChampsÉlysées,794881501823,Official,Digipak,French,Latin,1
267847,b46deb1cf5243eb79ccb246112022704,id-361058,id-92566,Inferno,,Official,,English,Latin,1
1155269,9261160acbe24279a0723415cea096ba,id-238317,id-981430,En la brevedad de los días,5050466245120,Official,,Spanish,Latin,1
1971862,b16c7ed087cb4e15a350d0c5c0955fa4,id-1810393,id-2006738,This Awakening,,Official,,English,Latin,1
1123951,0964e4c233ef484e8fc04fdeff3b71ec,id-1135132,id-51507,The Baroque Guitar,,,Jewel Case,English,Latin,1
707860,b14924118b9e4b86827118533620a1ec,id-968681,id-222768,New Deal,6179368027234,Official,,Multiple languages,Latin,1
435137,9fb8c77710dc474d9eb4c3f9bd1b33bd,id-752323,id-553678,Friends and Neighbors,,Official,,English,Latin,1
585201,8ac39146ffa14aeca7d74c08622b927a,id-873632,id-101,The Early Years,090096249322,Official,,English,Latin,1
1615906,48b2e389e1f846e48f933247f25cd8b8,id-1532788,id-14530,7910,0602537589487,Official,Other,Multiple languages,Latin,1
674875,92c67e774da44d0a99f50f12386c0a25,id-943397,id-701452,No Respect in 98,,Official,,English,Latin,1
428671,83346ba0d8174457b8b799f1d233922d,id-746950,id-219444,Chansons indociles,776693121628,Official,,French,Latin,1
263553,7b738d02d08a4a54b8b296ba7c3901e0,id-130264,id-97868,VA,,Official,,English,Latin,1
485987,93ee7223202a44fda07babc2b2d8a736,id-794334,id-107702,Naked,0718750407924,Official,,English,Latin,1
546769,d68b2889eb69447f90bbb5235f2fe9c9,id-844165,id-1465469,Visitors Meet the 2 Dollar Egg,,Official,,English,Latin,1
132953,649c4bb4b1c3438e9747cbe5a169b7ea,id-503350,id-350340,Descendo o Morro nº 3 e nº 4,,Official,,Portuguese,Latin,1
915908,02e52b3a9e2c478db390d88c34fba0eb,id-622127,id-9681,20060206 The Dame Lexington KY USA,,Bootleg,,English,Latin,1
3155855,71c523a912974e5995c38ceb53963a8c,id-2743482,id-3072653,A Little Life,9781511363808,Official,,English,Latin,1
339150,349ebcfa8f414a27953a2dd4ebb35256,id-671557,id-226854,The Biblical Sonatas Harpsichord Clavichord  Organ John Butt,,Official,,English,Latin,1
604324,8baab2062bbb412db883e2c776f2d364,id-888288,id-58532,Aşk İnsanı Değiştirir,8697980740549,Official,,Turkish,Latin,1
2992507,af9a26d957734066a066c4ee271f06d2,id-2613931,id-406868,In the Morning,,Official,,English,Latin,1
2085929,50b09a10fee940b383cde524e9629d45,id-1900544,id-56695,The Janno Gibbs Anthology,3610156590859,Official,,Multiple languages,Latin,1
93242,90f456b0e78f45eb9dcf34f4551bd865,id-92224,id-1261448,The Life and Times of Mike Fanning,791022147629,Official,,English,Latin,1
262051,a1a5cbc9a6b034c9838358a7a1470287,id-454916,id-33403,The Silent Force Tour,828767602295,Official,,English,Latin,1
1967780,339eb345c5904d9e9be03e7925323575,id-423042,id-481,Rockin the Joint,4547366022674,Official,Jewel Case,English,Latin,1
886878,41e1ca2fade84dabab306aa3f991727c,id-101513,id-190,5 Alive,8013780010802,Bootleg,Jewel Case,English,Latin,1
67515,ac4591f36abf4300af5e4a2fb961fa97,id-415830,id-1012,Next,875955000029,Official,Jewel Case,English,Latin,1
242277,b39c5c36676446999a723bb6fec194e5,id-579505,id-7725,Pendulum,,Official,CardboardPaper Sleeve,English,Latin,1
2084889,931671e940464bf5aad87d6fe1d6d7fb,id-1899742,id-1710,Johnny B Goode,042283921825,Official,Jewel Case,German,Latin,1
573281,41d40ef0581b4e0da5ba69d2dd80394a,id-864443,id-135073,Twisted Memorabilia,,Official,,English,Latin,1
866095,75f940fa81754e7693c36d19099687f2,id-402626,id-120266,Gewoon Jannes,8714221016604,Official,Jewel Case,Dutch,Latin,1
1186894,10d3c8a9c9dd45cfa1c1eae7906f0c21,id-1184975,id-1,Premium Shortcuts 3,4260170634276,Official,None,English,Latin,1
65571,4fc14277c5a74400903526624dedf151,id-1031438,id-293699,Barn Party,,Official,,English,Latin,1
322992,ed2762c956d14ece8c72be50cad8d416,id-347009,id-24288,Citizen Kane,091772178820,Official,,English,Latin,1
1054690,7c57883519e34baca7ae1380fc829dae,id-1078953,id-9414,Gershwin Great Composers  Disc B,,Official,Jewel Case,English,Latin,1
69819,aaff438abbac47fd94da4600e9cf5b57,id-426412,id-300592,Revientan los parlantes,,Official,,Spanish,Latin,1
1945516,cb412ec4dd964584918c2e5c6273b9eb,id-1790277,id-111875,Memories Complete Album Collection,0602557257823,Official,Super Jewel Box,English,Latin,1
761618,07e8616990e6409f8674476e3045ad51,id-660884,id-88237,Kingofdabeatz DJ Buzz Fuzz the Best Of,8715576015328,Official,,English,Latin,1
1287210,7aa0d6dee67c437282bc252ba5fdb3f5,id-1266658,id-613603,The Silence  The Noise,4250137249186,Official,,English,Latin,1
1610507,79ff7c7e896c4e5180bc732d1aa0be0e,id-1528465,id-35006,Silver,4260101560629,Official,Digipak,English,Latin,1
20641,b4976fbdaca94f9181cbeb111277385c,id-298125,id-209179,Womb Amnesia,,Official,,English,Latin,1
1116561,fa318150f2114fa1856866b00797ddbc,id-116825,id-62438,Night on My Side,,Promotion,,English,Latin,1
406100,46021e52849643b1a8148bddc21ae3c6,id-455508,id-186640,The Best of Reparata  The Delrons,,Official,,English,Latin,1
869894,a8d75515575a4f13902ac3f896a99e65,id-10304,id-5507,Celebration,,Official,,,Latin,1
1021789,e3638a7c1ca0417cb48989e05e6256b7,id-339914,id-146382,The Crossing,,Official,,English,Latin,1
485252,844707ca0b3249b4b8c20aa9ef5ea43a,id-793758,id-540648,A vida me fez assim,7898324300899,Official,,Portuguese,Latin,1
875608,e005c5d6776542f28865bd2b711a1821,id-667588,id-5549,Holiday Sounds of Manhattan Strings,,Official,,,Latin,1
152271,6c00c995ee4e427e91fd52376acbd1da,id-517889,id-42638,Ararat,,Official,,English,Latin,1
1214750,8547e6b17a35457da11a9d438fa93e91,id-1207684,id-61099,The Reckoning,,Official,,English,Latin,1
947941,d858d0ec9c8c41249015cc1aa752059d,id-361349,id-253056,Blade Halo,,Official,,English,Latin,1
367189,e7ce760d00124e529b910fd41aa3ff08,id-696615,id-511082,Chaos All Stars,,Official,,English,Latin,1
1246803,aba526cf63b4461486423a3b87ab99d1,id-1234026,id-1116858,Live at Namba Bears,,Official,,English,Latin,1
519813,0127c513321b444d836c4a61d55025cd,id-822270,id-2914,LP5,5021603066113,Official,CardboardPaper Sleeve,English,Latin,1
1325366,c54cc2d929f647adbc665dae6e8f5b7b,id-1296707,id-3332,Kind of Reinhardt,5029365906623,Official,CardboardPaper Sleeve,Multiple languages,Latin,1
1125592,cc98d3168d794eba8ec6cdeaec6935e0,id-1136503,id-512508,Doe het licht,,Official,Jewel Case,Dutch,Latin,1
252996,ed590ccee34536148921a01386845f50,id-554338,id-21365,The Politics of Ecstasy,7277017713220,Official,,English,Latin,2
3354673,b986c173ed7943fa8eb4761f82e45b3a,id-2897317,id-395550,Fireheart Vaillante Original Motion Picture Soundtrack,886449898183,Official,None,English,Latin,1
393911,262b984c00794344aef11e6363dc9d31,id-718460,id-281507,Tender Bruises and Scars,5013929123229,Official,,English,Latin,1
2089324,38d1931d58bd47b1b29936a9b50d0ae0,id-1903335,id-1,Pardon Me For Barging In Like This M Squared Rare Recordings 19791983,,Official,,English,Latin,1
946361,12c194a96a7a47f08f7684bd35a60c3a,id-355020,id-197,19810315 Reseda Country Club Reseda CA USA,,Bootleg,,English,Latin,1
802956,02acd0e0b59741028fa22ae99dc4a3a9,id-725831,id-155775,Kombi,,Official,,Polish,Latin,1
785400,58a224b111934441bb0bf193d26e6ce9,id-1029700,id-1,Zeitgeschichte Das Beste von und für Annette Humpe,602527560168,Official,,German,Latin,1
3405224,abf56a34b3474c6ea5b859d2105378d5,id-2937218,id-1,Great Black Gospel Music,0724348862020,,,,,1
641855,fc7f1c756ebd3cdd996c9cd8bbaa3060,id-263383,id-57018,Dezemberträume,731451968747,Official,,German,Latin,1
864174,56853aa2e8874b029e762ff235907f8e,id-166972,id-127268,Clubs Gs Suvs,,Official,,,Latin,1
525327,22cc3f7494e64e3ea74c9eb805842938,id-826539,id-283549,Generally Speaking,5024545546521,Official,,English,Latin,1
1974543,c30e239fd33b41f48edce2ca4304fa41,id-1812528,id-1,SUPER ROBOT WARS Z III ORIGINAL SOUNDTRACK,,Official,Fatbox,Japanese,Japanese,1
625425,12c6e55560223c46b7fac991d34c8c1f,id-356544,id-233769,High Society,8809144344399,Official,Digipak,Korean,Hangul,1
523579,4f6475603b174c22aa8ce98fe2911704,id-573612,id-685,And Me You,,Official,,English,Latin,1
683762,88145c9cc12449c7b9dee0c9838f6a9c,id-402170,id-2535,Momentum,5013116001514,Official,CardboardPaper Sleeve,English,Latin,1
902470,d6ee9e3af1234d45b6e41d82617297c4,id-533536,id-1,Angel Baby,731383578625,Official,,English,Latin,1
1140171,7a746c4b294c4d168eeb5518cbab0837,id-1148481,id-206463,People Hold On,,Official,None,English,Latin,1
916837,bd0c0e989e9e4f0283de869e2fdb9d67,id-251438,id-8071,88,,Official,,,Latin,1
1539121,02a5219886424aa5af9fc1727c3985cf,id-1472172,id-1403956,Guantanamo Bassline,,Official,None,English,Latin,1
1018392,948743768706438b97e74a14e0073103,id-692266,id-176277,Vu dici,064027071924,Official,,French,Latin,1
1069543,92f44c9668d14daa95f0105612eaaa36,id-1030741,id-70573,Dawny Darko,4250250402222,Official,Digipak,,Latin,1
363266,969ab5e365453739a64b01a2f011aa72,id-244047,id-4841,Warkult,727361204327,Official,,English,Latin,1
3421610,0f372bdb5cca4f1daa884e60d2ca410a,id-1167082,id-2958114,Super Smash Bros Brawl,,Bootleg,None,English,Latin,1
437400,bd488f11ebf94d77a3fd9d15750e0f45,id-754158,id-550430,Break the Ice,859700785942,Official,,English,Latin,1
338844,52cb3179ef904c518e69adf3de3502bf,id-673637,id-334810,Romte en Stream,,Official,,Frisian Western,Latin,1
2364764,fb37436f644940bda628d349bb58bb98,id-2120980,id-2379200,Tereza Tarouca,,Official,,,Latin,1
559104,ff3ac476b85849429ef67566eccb00e5,id-853925,id-1433098,Pictures at an Exhibition Bilder einer Ausstellung,0747313105274,Official,,Multiple languages,Latin,1
542998,e2b9b6277aca4c229faf1b2c60fc48b7,id-841289,id-1,Traumpaare der Volksmusik,0602517191136,Official,,German,Latin,1
70454,6c3177e864e14674aaa1cbe19786bd7e,id-328822,id-191522,Blood  Vomit,822603108729,Official,Jewel Case,English,Latin,1
1966997,0acb3e52533d4d9ca299f9dbb73754f7,id-451770,id-807921,Flags,,Official,,English,Latin,1
329788,0da464e06e7c46ffbc5ffe48020472f8,id-666371,id-466224,Tangos Pa Bailar,0605457177925,Official,,Spanish,Latin,1
1102392,6d5f3385a0334f34bb93efca86c3754a,id-1117461,id-1,Arriva Progressiva Compilation,,Official,,,Latin,1
1036667,6990ce6c4d1d432fa7f53857b038aeb1,id-808414,id-597204,Soul Seed,,Official,,English,Latin,1
1428975,51bebd9d3b6a40beab234b2260bd03e9,id-53791,id-143,Gloria,5099748985026,Official,Jewel Case,English,Latin,1
537221,8db5069a7a7640e8b10367448c2f87c5,id-736175,id-115891,Dense Music,731453312425,Official,,English,Latin,1
185685,649d239301ff44fa9df4957d0241db68,id-81885,id-49799,Tales From the Lotus Pod,,Official,,English,Latin,1
333456,2a41b6096e94303bbdc7172d46a14983,id-14817,id-7861,4 Great Thrash Songs,718752015424,Official,,English,Latin,1
610888,1183eb8b31db4d1ebc35373e16180560,id-893711,id-1,The Hollywood Series Hearts  Lives Part 1,,Official,,English,Latin,1
2096268,f4becc4ed2144f26b2d913061d64b38f,id-1908745,id-1434102,Its Your Dance,,Official,,English,Latin,1
780351,f3e16ab516a94871bb518434d3d64ac0,id-1025702,id-7262,Omega Point,,Official,,English,Latin,1
3353418,402205e739a54418ab6b2844dc6f923d,id-2896349,id-40269,House Of Blues Chicago,,Bootleg,,English,Latin,1
905783,63d2cbca473b42ec8582913b71cc6e32,id-429436,id-302701,In Jeraspunta  Die Rückkehr der Tollwütigen Bestie,,Official,,English,Latin,1
1006029,fc48a9d781064a83b05620687843e344,id-612423,id-1,ConGRADulations Class of 2007  Just Watch Me Now,,Official,,English,Latin,1
186070,534dc78dfa7342b39bedf20cf5358609,id-953988,id-54762,Do Not Tailgate,5033197231327,Official,,English,Latin,1
2417074,990bd0c7f5ea43959a623f4f264e23b2,id-2163506,id-2423352,Unspoken Tales,,Official,None,English,Latin,1
1151452,6bf0ed22f71e48cd8a689be03e9f74f2,id-1157311,id-976473,Black Bottle Riot,,Official,Digipak,English,Latin,1
594335,694b3a01d85a4203a99ec68dc5c33744,id-880643,id-648742,Saga,,Official,,Portuguese,Latin,1
1014224,97c63d38e0584f39a22f13d18aebaa31,id-319844,id-4539,The Original Guitar Hero,696998683426,Official,,English,Latin,1
2419158,e351ec6e830b4f37b1155a0e33979a07,id-2165222,id-1,Classic Pop The Ultimate Collection,4050538371413,Official,,English,Latin,1
1612718,81525453068b44648a560048088771db,id-1387541,id-260042,Für alle Zeiten,,,,,,1
992616,96ad66741aa749259320edf49de85109,id-721415,id-528777,Walk Talk Airplane,,Official,,English,Latin,1
529499,80988168473c4c88aa6e88048938c9b7,id-829880,id-1,The Swing Era 1940  1941,610583036022,Official,,English,Latin,1
536473,37a88c83e0284ffa89948cce2e1efcd7,id-605019,id-1,Blues Story,,Official,,English,Latin,1
1612278,551ccc8210bf42e2acc24cb9d8627301,id-1529920,id-1483874,Curse of the Drinkin Class,,Official,None,English,Latin,1
963469,d854d707eda44d938aa4509e744f11a3,id-414139,id-20688,Straight Life,025218647526,Official,Jewel Case,English,Latin,1
518174,e625d9f5fcb9471ba903f4114424015b,id-190764,id-57963,Auric Fires,712552120920,Official,,English,Latin,1
1618046,e9afc080f72b448fa8654db0c8dabed0,id-1534436,id-825199,Music for Film,,Official,None,,,1
1189568,b60e45eaf7124104afe426b83140645c,id-405932,id-108251,Time Slips Away,,Official,,English,Latin,1
492872,83dce6f69d0a444db3b21b2117215c07,id-800185,id-160980,Das Beste Die original Hits 19621978 Folge 2,685738064526,Official,,German,Latin,1
1142105,4ad149df86f947c596f38db9ffd66da4,id-1149987,id-1,Lost Soul Oldies Vol1,,,,English,Latin,1
