release,gid,release_group,artist_credit,name,barcode,status,packaging,language,script,quality
id-1134159,0e6739eb96c04ec9b31d67b4b3e3dde2,id-1143742,id-318,The Erasure Show Tour 2005—Live at Manchester Carling Apollo 9th March 2005,,Official,,English,Latin,1
id-2997496,1fc593ec054f45afbcf39553165926ca,id-2618002,id-2931223,Pendragon Book 3 The Never War,9781597372541,Official,,English,Latin,1
id-110853,fe65e9b19abe4137a4f3a209ec83b3a9,id-482122,id-191184,Transitions,,Official,,English,Latin,1
id-1377892,0392c4b573bf47babe28f5822a58af33,id-1337932,id-1433025,Knochenbett,9783455307467,Official,Jewel Case,German,Latin,1
id-455144,0307510de42e48468d1e8e1c98efe926,id-768861,id-359161,Daytrotter Session,,Promotion,,English,Latin,1
id-2993948,8f991ecad16d4397a4d3cdd1bd212c15,id-2615097,id-6800,Boys of the Lough  Green Mountain  Jacksons Morning Brush  The Clare Jig,,Official,CardboardPaper Sleeve,English,Latin,1
id-1973737,232459a95ca24087b10f16e0dd9a3c4a,id-1811879,id-375567,Kreuze,,Official,,English,Latin,1
id-464940,61d1a6fd68194af2b323ca3e1db511a2,id-776583,id-572546,All Star Jazz,,Official,,English,Latin,1
id-1063531,e432b1d780594e3381fd2d7683f48e6a,id-1085919,id-846235,NachtTiere,,Official,Jewel Case,German,Latin,1
id-1186792,58ace46fc62a4552a35caadb20d99da8,id-1184874,id-1,Summer Splash,4260170635297,Official,None,English,Latin,1
id-642436,d25a79e04d2430bda335aedac355cdd5,id-402576,id-50680,Monsters in Love,602498447956,Official,,French,Latin,1
id-3080414,b631d33e40ee4a78bfc4266f834b9bce,id-2684096,id-3005937,Tributo a Adoniran  Noel 180 Anos de Samba Cantando,,,,,,1
id-232319,945d48ca1fe641a9998e7cc756c72969,id-584508,id-1301125,Die Walküre,745099118624,Official,Jewel Case,German,Latin,1
id-401720,da4c703f9d674cb189f8ddc99d9c5200,id-192799,id-142449,Vertiges,3596971639426,Official,,French,Latin,1
id-1432918,30487e4efce248c9b1f5f8f9ab6dc9f8,id-529523,id-168462,Swap,,Promotion,,English,Latin,1
id-952745,78342155fa2f474098df3c96992b59f5,id-381325,id-811183,Totò Sapore,,Official,,Italian,Latin,1
id-859223,102a4b61fcfc4c6a8a10d302cf89496b,id-944269,id-702035,Tooth Butt EP,,Official,,English,Latin,1
id-1183027,8bb5f4116902480882aa1be21b7dfe94,id-1643679,id-376705,Eat People IIIIII,,Official,,English,Latin,1
id-2837893,077891cd155140f38689bdf3c63b6e72,id-2492138,id-2817762,For Your Pleasure,,Official,None,English,Latin,1
id-774447,9b0b1a172c2a4e708b4051fb27adec7d,id-1020980,id-1,Sexy Lounge Vol 1,,Official,,English,Latin,1
id-1267186,8c70e646a36a49089b4f01c231bf1d5f,id-1250572,id-1139465,Essencia do Fado,,Official,CardboardPaper Sleeve,Portuguese,Latin,1
id-1016583,952580b38b9c4966932e4ac63a7b055b,id-324089,id-807,A Night Without Armor,023635101621,Official,Other,English,Latin,1
id-266448,cc74c8f9b13c40b1a07dfb3eb32966db,id-100202,id-1612,Running on Ice,799831777228,Official,,English,Latin,1
id-865382,8973c48cda874b65afe6b299fd832a1f,id-159600,id-122993,Stand Up and Walk,5021550000123,Official,,English,Latin,1
id-2653326,4bab7da45fc645bda6d7c9bc50e72f0f,id-2346770,id-2660992,Without,4988003105181,Official,Jewel Case,Multiple languages,Multiple scripts,1
id-753550,f895f61fbf73450c9baf7cdb317691e8,id-1004533,id-248245,What Else Could You Want,,Official,,English,Latin,1
id-898847,f22938c6dcba4161af714cb67ae00b7a,id-186160,id-506469,Oceans of Tears,792284001421,Official,,English,Latin,1
id-1211825,44229df47e5644c282b7e24bc638e3f6,id-1205198,id-992484,The Chronological Classics Lucky Millinder and His Orchestra 19511960,0826596016344,Official,Jewel Case,English,Latin,1
id-1966997,0acb3e52533d4d9ca299f9dbb73754f7,id-451770,id-807921,Flags,,Official,,English,Latin,1
id-602395,8104b768e21d4d86b5743db87cb3fa8c,id-185049,id-73990,Freedom Highway,5099751610724,Official,,English,Latin,1
id-379040,0852d00543114eb4afe81b31b2ac5e36,id-228308,id-111234,Inermis,5907785019669,Official,,Multiple languages,Latin,1
id-1266658,46990338675a4be7a9e927e1b4a94d97,id-143294,id-67425,Ill Gotten Gains,,Official,,English,Latin,1
id-195990,1be72adc33cf469abf02dda1212aab8f,id-552483,id-348650,Al carnaval volume II,,Official,,Spanish,Latin,1
id-754934,d99ea527b9374253afa34e911e07d7d3,id-1005646,id-1,Independent Film  Documentary,,Official,,English,Latin,1
id-811006,56a780d073954601aa00d83b165eea0f,id-1050046,id-707464,Galactic Didactic,,Official,,English,Latin,1
id-22949,08dc62e4cab7487caf45a8e7bf4a6ec2,id-200735,id-24293,Toppatakkeja ja Toledon terästä,,Official,Jewel Case,Finnish,Latin,1
id-2087481,a3dd7ad9a8264f3c8d534a6288853c21,id-1901806,id-1,On Iron Horse He Flies,,,CardboardPaper Sleeve,English,Latin,1
id-43779,9e4e1c189e2d4dd3992f819a31b1f388,id-78733,id-1126994,Songs and Music From the Motion Picture Shes the One,093624628521,Official,Jewel Case,English,Latin,1
id-889756,d14905e50548476caa7dc554885ee985,id-148684,id-115862,Reggae N Blues,,Official,,,Latin,1
id-190023,cc0b9b4d412b40bea664ce358d68e937,id-65414,id-202,The Peacemaker Complete Motion Picture Score,,Bootleg,,English,Latin,1
id-181412,b9c2acd7d8ad4e80b459c6103b9194a4,id-365372,id-192913,Çayımın Şekeri,,Official,,Turkish,Latin,1
id-88172,c03f6c3351c6484abe94c6548338a9e2,id-452412,id-316998,Eşik,,Official,,Turkish,Latin,1
id-986290,e93a7c74841f4179936c9e5f089b0a70,id-517604,id-43893,The Last Dance,4001617441824,Official,Jewel Case,English,Latin,1
id-710528,fb47ce2280524572bcedbc396d8bb517,id-228632,id-80149,Plop 3,,Official,,Dutch,Latin,1
id-195501,97be0d2b8bf345b0ae78afbc880f612e,id-552067,id-16189,Ride the Wild Surf  The Little Old Lady From Pasadena,077778005520,Promotion,,English,Latin,1
id-273941,70927523910b404b906f77e76be40e9a,id-619358,id-2878350,An Ode on the Death of Mr Henry Purcell,,Official,,French,Latin,1
id-212314,cb73fe57b0fa47a28f6bc652d5f0f860,id-94581,id-36925,Les Grenouilles,794881617128,Official,,French,Latin,1
id-709397,8f611056d7f04583ad89dfca194d656d,id-969925,id-2342853,Live Victoriateatern Volym 2,,Official,,English,Latin,1
id-764766,837726a53d4e480aa66271a6f1002e0e,id-1013389,id-290767,Drumized,,Official,,English,Latin,1
id-1236309,8fbd4830307e4309aed8035bd73273ca,id-1225623,id-1,Der Frosch ist wieder fit,,Official,,German,Latin,1
id-678169,9c0cc9fd7a363edb8227cae93a8495a8,id-946074,id-499983,hug,4943674089901,Official,,Japanese,Japanese,1
id-2836108,d0f7ab5a26f84fbc8b0b2d4d6063a513,id-2490871,id-383784,LOESS  LÖSS,,Official,None,English,Latin,1
id-788973,fdc9c55a86bb47de9eacc8c2cb183ff6,id-1032545,id-1,Indie Rock 2000s 6,,Official,,English,Latin,1
id-858891,ea5e97e141634ef5971cb5212245ff8a,id-209932,id-15667,The Blues Aint Nothing,,,,English,Latin,1
id-670344,e0c4582515d44fdd8847918192b52c1e,id-939761,id-698495,Apart From the Rest,,Official,,English,Latin,1
id-2366124,ea30770cb2d54daf8f710fdb301d93cd,id-2122159,id-1201585,Midnight Candy,,Official,,Korean,,1
id-227105,e1936529c985352da5a64b6d4bce1646,id-23035,id-10302,Eponymous,5013747103816,Official,,English,Latin,1
id-774519,c9f06970f84e45d0b9f712def0c30c9d,id-1021043,id-715073,And Your World Will Burn,,Official,,English,Latin,1
id-568936,be84434d741a4cd9947b0b1437c8f7af,id-735203,id-1,Sound of Acid Core Volume 3,3383001243421,Official,,English,Latin,1
id-587781,f548015fb13c449fb304c9e9492df7a6,id-446113,id-312839,Mi and lAu,,Official,,English,Latin,1
id-170743,6e0d16d770c34bb6a9b908ecd6d1e435,id-105499,id-1,Knuffelrock 8,5099749473522,Official,,English,Latin,1
id-398736,185784b9ec794c06a1c7c1e6c49108d9,id-722243,id-1,913fm WYEP Live  Direct,,Official,,English,Latin,1
id-1037298,ed2db9d3a5de4bf8b3106b7948253ab8,id-813374,id-600831,Música LatinoAmericana,,Official,,Portuguese,Latin,1
id-824084,1d6034083ddd48cc8890b9e123700b56,id-1059605,id-798226,Live Album,,Official,,English,Latin,1
id-385759,0ddb5519816d4ba3945939bac21ccd3e,id-518056,id-1,First Class Jazz 09,094635212426,Official,,English,Latin,1
id-329343,d1417f58132b3eaea732805482ce120e,id-349076,id-12290,我要說 I Say,4710149620262,Official,,Multiple languages,Han Traditional variant,1
id-319138,b681ed19e71b427088674780598d12e7,id-657847,id-73502,The Johns Hopkins University Choral Society  ECCO present Handels Messiah and a Christmas Concert disc 1,,Official,,English,Latin,1
id-190578,3e9639f062c942dfb08013f29c1863d7,id-547836,id-12129,Some Guys Have All the Luck,,Official,CardboardPaper Sleeve,English,Latin,1
id-547345,f93f1f2912194cb5b3b1d49ad8d5ef5d,id-844618,id-1375078,Edition I Dido and Aeneas  King Arthur  The Fairy Queen,825646920167,Official,,English,Latin,1
id-1253814,9568b919bef94ab6922fd77aa347d7c2,id-1239817,id-1063198,Interference,,Official,Other,English,Latin,1
id-840047,8c45b7ce15e84b2388f0eb80f646b138,id-912249,id-676068,To the Ones My Ears Love,,Official,,English,Latin,1
id-2363778,9cb5e65ae0b547cabc6966778c72dc94,id-2120191,id-269307,Álbum da Califórnia,,Official,None,Portuguese,Latin,1
id-558493,2e689c97cc8044859e9e332f1a858ea4,id-853433,id-69635,The Chronological Classics Gene Krupa and His Orchestra 19491951,3307517135926,Official,Jewel Case,English,Latin,1
id-3081652,4b26bb8c484d41f78dc5b6d3adf8e0dc,id-2205417,id-763866,Brixton Rec,,Official,,,,1
id-742190,595b3e8f03704bf1be920274f3b594e3,id-995012,id-432499,שירים שנשארים חלק ד,7296134425229,Official,,Hebrew,Hebrew,1
id-415099,e3afeb7a350e496dbd5ab638b28dca19,id-735594,id-5196,Up on the Roof,5030073047423,Official,,English,Latin,1
id-41522,6c75965738994ddb952497e38c2aaafc,id-62811,id-32566,Statement,008811236427,Official,,English,Latin,1
id-1318843,fc0abdc03acd47e5ab521ca74c79b6f9,id-226571,id-1197,The Natural,,Official,None,English,Latin,1
id-57372,3ab4946bd5e448e9bcb3857c45137639,id-397652,id-279831,Soul Brother Crisis Intervention,,Official,,English,Latin,1
id-1254516,d3e096f59aaf42449fff59ab9eafd4ea,id-1240454,id-892042,全曲集,4988003250126,Official,Jewel Case,Japanese,Japanese,1
id-1140806,ab5a8529a4364520ba883347215db017,id-1148417,id-1,滾石30青春音樂記事簿 CD17 畢業旅行,4710149653703,Official,Jewel Case,Chinese,Han Traditional variant,1
id-1261537,bc988b9d40d54a448ccb8bfb6007c81b,id-1245950,id-1133195,12 Saal Baarah Saal,,Official,None,,Latin,1
id-207844,03f71911a2c94051b5018805f17217bc,id-559460,id-30718,You Dont Understand,042286402505,Official,,English,Latin,1
id-879170,c8fafdaa18434076b1f3f9a7ef680d64,id-12947,id-2389567,The Long Way Home,016351645227,Official,Jewel Case,Multiple languages,Latin,1
id-1269585,82bf4d56991e4b0997e8c8dcfb27bf6a,id-124970,id-35917,Welcome to My World,4000127156563,Official,Jewel Case,English,Latin,1
id-191680,2e00c6f394f546ffbdee59d2e203758b,id-548660,id-8807,Quiet Joys of Brotherhood,,Official,,English,Latin,1
id-1206194,c19077fa602f48dc822b44324d5f45a7,id-777451,id-424,Cream Ibiza,,Official,None,English,Latin,1
id-1005406,f16f11e680324fe6ae0244899978c40c,id-90264,id-7831,Donut Comes Alive,,Official,,English,Latin,1
id-1203490,e1d7f418cce744e6967971124bf345ef,id-1139107,id-711029,LOVERSMiLE,4534530053305,Official,Other,Japanese,Japanese,1
id-1968343,c259d5f8f0594eb292697ae0d36dd61b,id-1807699,id-1987046,Endless Bob Brown,4250001313913,Official,,English,Latin,1
id-1972709,baca427b47ac4a1db8f17eea7cc85d66,id-1811033,id-2007579,Rímur,028948147427,Official,Jewel Case,Multiple languages,Latin,1
id-1378148,01d1060966af4a52907d41795ead66f7,id-1338567,id-1,Ministry of Sound Club Files Volume 10,825646781096,Official,Jewel Case,English,Latin,1
id-1304584,16edecda769e466cae0a6c502c977831,id-409297,id-1854005,Grieg Holberg Suite  Grieg 2 Elegiac Melodies  Tchaikovsky Serenade,028942306028,Official,Jewel Case,Multiple languages,Latin,1
id-621099,6e3284806acd45aabb55080d1cc1685c,id-901542,id-667127,Down to EarthUp in Hill,4020796424602,Official,,English,Latin,1
id-1032551,1d828df74def4745b2f7a3daee20a226,id-776036,id-1059179,Blue Hawaii,077775663723,Official,,English,Latin,1
id-979355,78216662179e40efb9b3fd307737c3d3,id-6506,id-3571,King Biscuit Flower Hour Greg Lake,707108801026,Official,Jewel Case,English,Latin,1
id-1032964,f448d7cf4e664f9d9cb751709e65966f,id-788001,id-1,CTTR Crash Tag Team Racing,,Bootleg,,English,Latin,1
id-558036,db058b6fabfe3e1995a9d70aaea422c8,id-460808,id-184817,La vita amico è larte dellincontro,,Official,,Italian,Latin,1
id-890463,8633ac1cb4f2453a86115dc1d7c6c153,id-153521,id-119138,Good Alien,,Official,,English,Latin,1
id-809518,a60992965ed54a5ba6612a9bb3a04076,id-1048958,id-728304,彩虹下的約定,641027110527,Official,,Chinese,Han Traditional variant,1
id-868838,f59c60c039734d439513705264852c98,id-948303,id-705359,Więcej żagli,,Official,,Polish,Latin,1
id-145733,b8708ebbb1e6355db3f77039a1bd19f7,id-78948,id-47697,Porch Life,,Official,,English,Latin,1
id-1132921,cbd3a9be35194d85b2066cf9bae2c668,id-1142685,id-954800,Incoboto,,Official,,English,Latin,1
id-1433477,b1fd32d693e441d9b58bb7f2a91d3b55,id-1381622,id-556120,Catharsis Absolute,,Official,Digipak,English,Latin,1
id-1033205,862f14d5b286427e8f212a243245d836,id-590989,id-51435,Southern Born Killers,693723510422,Official,,English,Latin,1
id-1099501,233285703e114f19b70643c573faf2e2,id-1115332,id-893368,Mardi Gras Mambo,,Official,,English,Latin,1
id-119906,7121855241e943cbbbef539d17d113ee,id-491955,id-1,I Duel Sioux and the Ale of Saturn,,Official,,English,Latin,1
id-206744,7235f036075a435f81d9ce6e4b8d531c,id-44502,id-31642,Inna Styles,9397603325021,Official,,English,Latin,1
id-291500,7733b2e5085448b3ab8932add1aaec64,id-633599,id-68477,Intercooler,,Official,,English,Latin,1
id-1432726,3eef5b907338428e91810b103f77483b,id-1380498,id-1,Anthologie poétique pour les enfants,3448960284929,Official,,French,Latin,1
id-1091375,9315fa551b784507893f21c212fee4c6,id-1108710,id-1,Action Packed Rock,,Official,,English,Latin,1
id-842824,c74a4074f2704970806c4221b2370dfd,id-842587,id-1,Ibiza Closing Party 2008,,Official,,English,Latin,1
id-1004638,8e5a6b800ca24a389756cb9fefb803f6,id-619193,id-442807,One Womans Opinion,,Official,,English,Latin,1
id-734808,01f1ccafbacf4608abcdebbb53b18a28,id-988933,id-663290,The Hollow,,Official,,English,Latin,1
id-1371230,595b848b878240f6a8c21787bc60db77,id-1075376,id-66361,Your Summertime,731457739327,Official,,English,Latin,1
id-136557,7eb1f53e1b19493786f69b7ad237d328,id-276526,id-209992,Delay,,Official,,English,Latin,1
id-2840541,6ca2b087f01045f9957af3b3e4dfebb8,id-2494280,id-1540573,The Lost Chronicles of Heavy Rock,,Official,None,English,Latin,1
id-395199,40fc27a9dd9a4356b82f5c4917c8b711,id-35682,id-1,Omni Volume 7 Close Encounters,010963007626,Official,,English,Latin,1
id-1022388,51394d0ba78344268ed9769bf837507b,id-719946,id-310850,Sebs Hotel,4015698226829,Official,Jewel Case,English,Latin,1
id-366091,4a573e9ea93b3300a7a7f3925b23f4ad,id-559211,id-1034687,Symphonies 2  3,7318590008621,Official,Jewel Case,English,Latin,1
id-2089168,34e8c9c1acf14932817f6fd8f9305041,id-1903211,id-2132819,Pocity,,Official,,,,1
id-2356506,d8c3a989bfc04320856f2b57d66ac156,id-2114129,id-2373130,Water Music,722056256926,Official,Jewel Case,English,Latin,1
id-778530,f5647e9d52594a82b1af46857d26259a,id-1024252,id-416419,European Monsoon,643157410867,Official,,English,Latin,1
id-724981,a17f94dd9f7f4bb69cf32de83d3d7dcc,id-981232,id-736250,MeseHáz,,Official,,Hungarian,Latin,1
id-22969,f2d65fdea3754bbca99afdd0bf899267,id-214058,id-48413,Langste lied,,Official,,Dutch,Latin,1
id-87027,edaaeeb31e8b40e5a2d51db489fb0564,id-450816,id-315980,Portrait of Eldwig,,Official,,English,Latin,1
id-910469,b5db42091d2b49a5b8c540e545b42bca,id-190631,id-14423,Friendly Acoustic,,Bootleg,,English,Latin,1
id-2484858,849cbc9468fe4194a6abe776e57459cb,id-1774498,id-82973,Logan Complete Score,,,,,,1
id-351745,3b2cbd261a6146f19b942c00aed28ad5,id-684250,id-1,Universonoro Volumen 2,8429006400386,Official,,Multiple languages,Latin,1
id-1612911,863bfcff8c1147b394243bd753233aa7,id-1530418,id-34665,An Evening With Grandpa Jones,,Official,,English,Latin,1
id-825128,3268b3ef274e47869299f8e5516c63d1,id-7595,id-167210,Drop Out With the Barracudas,095081200920,Official,,English,Latin,1
id-2096330,82ab82a9abb24d2fba693c6b07c4f7d0,id-1908787,id-948799,Tusen nålar,,Official,None,Swedish,Latin,1
id-818425,d8832296e02d4686a6aeacee1f4e2afe,id-1055355,id-305879,Apparitions,,Official,,English,Latin,1
id-1063019,f7c0bbf0517b479787b29fa632e9c8ab,id-1085574,id-747037,Beyond the Grey,663993504193,Official,,Multiple languages,Latin,1
id-1091969,9eb579e389724fc3aa40415b0ae7a02f,id-1109221,id-175743,Honey,785531002821,Official,Digipak,English,Latin,1
id-2840453,9ce3598c12614b40839346145f784e0c,id-2494205,id-102815,A Cloud of Red Dust,724382348726,Official,Jewel Case,English,Latin,1
id-187954,ed881e5017c04482906c43b7e95cd583,id-393017,id-31739,Mix Gently,,Official,,English,Latin,1
id-1103798,0d6da02ad0c44a80b39c0be6a77842ac,id-1118499,id-900110,Alpha Draconis,884502427493,Official,Digipak,English,Latin,1
id-68457,77bb64f05e0e4dd384e900359d4a92b6,id-424624,id-49612,Hast Du Lust,4010190309629,Official,,German,Latin,1
id-61148,177ab695401a43b4be96d1bff6abcf3b,id-74013,id-1730,Blackwater,724384138127,Official,Jewel Case,Multiple languages,Latin,1
id-927166,63c8e58773684175a5ada4a58e41ee70,id-673438,id-491701,Share My Dreams,,Official,,English,Latin,1
id-391758,57482803f8573dbbb981d9ecc3d45f8b,id-262186,id-1,Hamburg 75,4009910458921,Official,,German,Latin,1
id-495726,af46bb9f28424f04a2d640cc044d41bc,id-802608,id-525795,RAINBOW,4988009041544,Official,Jewel Case,Japanese,Japanese,1
id-25308,2786dd06784f43cc856830a6ab560ecd,id-313324,id-47921,Stream,7035531000581,Official,Slim Jewel Case,English,Latin,1
id-1278196,89ee9105e0fd4bee9e96d5485d84c007,id-1259362,id-324047,Heppchor,,Official,Jewel Case,German Swiss,Latin,1
id-112622,56aa32be01804668b8548a24e6dbdc85,id-484365,id-2048337,Falstaff,724356708327,Official,,Italian,Latin,1
id-863067,e8fcd7fc3244431a9dcc54e1543321b6,id-357352,id-165192,Wakan Tanka Vision,,Official,,,Latin,1
id-520323,bf02a714091242fdb008ce29468fc382,id-822735,id-1,TQM 2007,886970668224,,,Spanish,Latin,1
id-2095663,2df4165cdd804113af3dc46d432fac80,id-1908273,id-2139382,Accent on Trumpet,,Official,CardboardPaper Sleeve,English,Latin,1
id-2419158,e351ec6e830b4f37b1155a0e33979a07,id-2165222,id-1,Classic Pop The Ultimate Collection,4050538371413,Official,,English,Latin,1
id-255490,eb6790208a8a4a79a7d485981b5aa45d,id-604546,id-2141585,Missa Ave regina celorum,,Official,,English,Latin,1
id-620888,e2fb43492e0f4e0ea8b09ef21df4a8ad,id-901361,id-1,Design and Technology,,Official,,English,Latin,1
id-598005,362546ef589247e49db5785a37f6304e,id-883306,id-510203,The Julie Mittens,655035600529,Official,,English,Latin,1
id-159401,31b40aa0614237b28009932ac4465cad,id-233866,id-190,Go,9399765979524,Official,,English,Latin,1
id-3355560,96a350840750432f86b584f91879f442,id-2897966,id-49905,Andre Tanker  Greatest Hits Vol 1,634479853951,Official,None,English,Latin,1
id-682808,cdf6b5033653459f8f3687a895444a66,id-949580,id-888141,Rock Energy,,Official,,English,Latin,1
id-443158,9593183b3fe24d4f923b31aa9ee1d907,id-758912,id-15236,Freiheit,886973706220,Official,,German,Latin,1
id-467405,454865e0eec14f7995501d354f39892a,id-145273,id-113554,Silver Pistol,,Official,,,Latin,1
id-646309,de7847b40af04f0db35f2801b7ff2889,id-920688,id-1018576,Structures In Transit,,Official,,English,Latin,1
id-1236393,f60ff827bb2c462f917468812200e318,id-1225697,id-319029,Alma de cantaora,8429085270634,Official,Digipak,Multiple languages,Latin,1
id-22973,b5b0a9f2280142e2928820c7fe0ca848,id-306634,id-48413,MMCD,,Official,,Dutch,Latin,1
id-855867,a09beabffd8b463786c68b3d749163e8,id-1006318,id-131839,Золотой рассвет  Финикские вечерние лекции,,Official,,Russian,Cyrillic,1
id-471790,eaa13675bd7b4c0da3152f232e040d0d,id-180577,id-134556,Beat Me Harder,,Official,,English,Latin,1
id-1338276,7628156015e54916bd2a38f04b679395,id-1306615,id-415570,The Golden Age,,Official,,English,Latin,1
id-86450,cee75bd950b849e2b3d53ff84abc7602,id-450028,id-242420,The Resurrected,720258703620,Official,Jewel Case,English,Latin,1
id-775336,01e2f61f13fc455698a5ef21ea85eefa,id-1021722,id-769178,Von Bingen,,Official,,English,Latin,1
id-1145022,116b70b897474e29b565c6270ce71f97,id-1152264,id-159660,En concert,5099974822126,Official,,French,Latin,1
id-1102782,a9ffb949989343dbac469a7e99fe3d24,id-1117763,id-220573,Rantaahon Valot,,Official,None,Finnish,Latin,1
id-334104,1e883c0fe68e42928bc7b22b194ffd26,id-669881,id-61745,Easy Does It,5024545331721,Official,,Multiple languages,Latin,1
id-886328,c7058a55b1114dda9dec96af91da9f41,id-81405,id-46294,Double Praise 1 Praise 1,,Official,,English,Latin,1
id-327715,a129dbaae89545039245aaa964e809fe,id-221079,id-160073,Seven Days,052824806023,Official,,English,Latin,1
id-643744,3dbdafed7ebc43c2a7d8c3ad0f1b1074,id-918601,id-33800,40 Great Jazz Performances,,Official,,English,Latin,1
id-511254,259d17e492a74331bad3f73592573217,id-815460,id-69657,Slight Return  Out Seeds,,Official,,English,Latin,1
id-1372885,5e97632410604885ad0d0a0bf51b57d7,id-1334191,id-322081,Ντουέτα,,Official,Jewel Case,Greek,Greek,1
id-620820,6d5fe2b10c274fcea19e83713022f9de,id-901295,id-808037,The Next Stage,,Official,,English,Latin,1
id-1145517,05d76a1093c64a40bd26a8f9583a02ec,id-1152658,id-969266,Yggdrasil,4016342001533,Official,Jewel Case,Multiple languages,Latin,1
id-1018281,3cc634e2d184459ca0fecc86187ce4f4,id-691596,id-1207171,Šlágry Boba a Toma,,Official,,Czech,Latin,1
id-415699,cf4b296634314b7cb39eaaa0062ed4da,id-736093,id-533114,Live,068381300720,Official,,English,Latin,1
id-1155228,2b1fb9c69ba74a1fb9480e82a19947a7,id-1160220,id-981370,Les tubes de lhiver,,Official,Jewel Case,French,Latin,1
id-1153622,31ed17fe794a486485d996e7ace8e7c8,id-1158960,id-874603,圓生百席 16,4988009383125,Official,Jewel Case,Japanese,Japanese,1
id-855359,ab3fac1f3611446cb984da211b972fbb,id-856269,id-190,20060524 TD Banknorth Garden Boston MA USA,,Official,,English,Latin,1
id-383291,d2ba571b3f0f4747b4513581de55d940,id-709817,id-1,Live in London,,Promotion,CardboardPaper Sleeve,English,Latin,1
id-3459756,355b630560fc47f99c9208f603632acb,id-2979537,id-1,Root Hog or Die An Alan Lomax Centennial Tribute,,Official,None,English,Latin,1
id-32275,c5d91c2a727f4915a2d1f56f69cb2bb6,id-268115,id-189659,Da qui,3259130075229,Official,,Italian,Latin,1
id-349360,d7c5c33d45584d3cb33500013567f277,id-348799,id-174525,Toward the Margins,028945351421,Official,,English,Latin,1
id-3352360,064fdee858fc4767a045a81baff5e141,id-2895526,id-1,Worlds Collide Global Remixes  Original Versions,724349796126,Official,Jewel Case,Multiple languages,Latin,1
id-501327,d7341f05af004c0d8e85c566c0e2e67f,id-807319,id-117607,Von Deutschland nach Deutschland,4001408266025,Official,,German,Latin,1
id-742583,38d084a6bc8843b999fae36528c968d0,id-902572,id-311,Basic Original Hits,0724348602220,Official,Jewel Case,English,Latin,1
id-238657,04a93f62fd7f4e5ba0ce7ca314b44874,id-590387,id-100637,Cities,094638473022,Official,,English,Latin,1
id-1037304,30f25b96017b45ac8cf2f5dac1b4b422,id-822964,id-290503,KVLR,,Official,,English,Latin,1
id-2834589,c8e97e20818d4037880dcd3df761906f,id-2489736,id-14411,Unchained Home Recordings  Studio Outtakes,5014797893603,Official,Box,English,Latin,1
id-213232,cf42da8a0fb14ccba512ec696991dede,id-567128,id-345878,Servum Pecus,,Official,,English,Latin,1
id-828310,56d56a6b82c249d89606145de4e4ebe0,id-1062758,id-303281,Special Delivery Service The Album,,Official,,English,Latin,1
id-614801,e85804abb8274566ac0ccf4fe8a8da70,id-611544,id-9298,Songs of Inspiration II,,Official,,English,Latin,1
id-690724,e1c1f10c43cd4f6cb289cca281d0885f,id-955555,id-1,Big Band Sound of the 70s TV and Radio Programs,,Official,,English,Latin,1
id-918791,519b002dc7c2407b8d712898443e6ebc,id-6378,id-1,Hukilau Hulas,,Official,,,Latin,1
id-1079111,12447e26ea6c488b8596048c270702f4,id-1098793,id-75227,Diluvio universale,,Official,None,Italian,Latin,1
id-434173,88bae39cfe814c7a8d32cd250274630c,id-197230,id-144767,The Real Roxanne,010912162741,Official,Cassette Case,English,Latin,1
id-853684,7b5b96f2a5624956ad2c16791412b700,id-897076,id-663303,Getting My Feet Wet,,Promotion,,English,Latin,1
id-22272,51522d4eb33c320499fe91168a168035,id-78462,id-23924,Pedigree Chump,,Official,,English,Latin,1
id-1054454,2b971c11bf73484db5b9031e7c7bb38f,id-1078756,id-655129,Sans sucre sil vous plaît ,,Official,,French,Latin,1
id-514228,446d841928b9459f9906b1f4ca64ae2b,id-151204,id-93228,On My Way to LA,7619929083228,Official,,English,Latin,1
id-1013084,a2d26de69ccd4de1a2839035c52fc580,id-661274,id-1,Cadillac Authentic Popcorn Oldies Volume 3,,,,English,Latin,1
id-222402,38128f6644214e4da52525b5e6af8b7f,id-545965,id-883674,Eat the Flesh And Vomica  Dreams Come True In Death,,Official,Jewel Case,English,Latin,1
id-49381,5981123f0ab943e3acf7db3dd42ab989,id-378355,id-190041,groove remixes,4988008441031,Official,,Japanese,Japanese,1
id-1163608,bf80a74a4134416e882aef04e6437582,id-1166593,id-1,Absolute Dance Winter 2012,5052498922420,Official,,English,Latin,1
id-377868,0e50ea3a2e084aafb6393ad4fa1a532d,id-705461,id-1,CocaCola Commercials,,Official,,English,Latin,1
id-1108471,58637370a0384682810c985770c8f222,id-1122312,id-908693,Odyssé,,Official,Jewel Case,Swedish,Latin,1
id-613556,f33eccbdf9a3436aacb28ccd2cb5e6dc,id-178693,id-34607,Milk of the Moon,033651016823,Official,,English,Latin,1
id-997298,8227a82de87d4d1c98037eec49e99402,id-571792,id-407960,Loircord,,Official,,English,Latin,1
id-503166,5d650939104f46e3ba5fa7efa9170f49,id-63476,id-40154,Vibes From the Tribe,608401003325,Official,,English,Latin,1
id-336961,46af1cbda63646d9b8833287aa41e63a,id-672151,id-174862,Peräaukko sivistyksessä,,Official,,Finnish,Latin,1
